cpd_id,category,old_formula,new_formula,formula_changed,old_charge,new_charge,charge_changed,old_stereo_defined,new_stereo_defined,old_stereo_potential,new_stereo_potential,old_smiles,new_smiles
cpd33242,canonicalization,C34H26FeN4O10,C34H26FeN4O10,no,-4,-4,no,3,3,4,4,Cc1c(/C=C/C(=O)[O-])c2n3c1C=C1[N+]4=C(C=C5[N+]6=C(C=c7c(C)c(CCC(=O)[O-])c(n7[Fe-2]346)=C2)C(=O)[C@]5(C)CC(=O)[O-])C(=O)[C@]1(C)CC(=O)[O-],Cc1c(/C=C/C(=O)[O-])c2[n]3c1C=C1[N+]4=C(C=C5[N+]6=C(C=c7c(C)c(CCC(=O)[O-])c([n]7[Fe-2]346)=C2)C(=O)[C@]5(C)CC(=O)[O-])C(=O)[C@]1(C)CC(=O)[O-]
cpd33274,canonicalization,C68H94CoN21O17P,C68H94CoN21O17P,no,-1,-1,no,17,17,19,19,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8ncnc(N)c85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5c[n](c8ncnc(N)c85)[Co-3]364([CH2][C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd33340,canonicalization,null,null,no,null,null,no,3,3,3,3,CCc1c2c3n4c1C=c1c(CC)c(C)c5[nH]1~[Mg]41n4c(c([C@@H](C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)[O-])C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC)c(C)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c([C@@H](C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)[O-])C4=C3CC2=O
cpd33392,canonicalization,null,null,no,null,null,no,4,4,5,5,CCc1c2c3n4c1C=c1c(CC(C)(C)C)c(C)c5[nH]1~[Mg]41n4c(c(C(C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC(C)(C)C)c(C)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c(C(C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C4=C3CC2=O
cpd33400,canonicalization,C12H18Fe2N2O4,C12H18Fe2N2O4,no,4,4,no,0,0,0,0,CC(C)Cc1c2[n+](c(CC(C)C)c3[n+]1O[Fe+]O3)O[Fe+]O2,CC(C)Cc1c2[n+](c(CC(C)C)c3[n+]1[O][Fe+][O]3)[O][Fe+][O]2
cpd33436,canonicalization,C19H23MoN8O15P2S2Se,C19H23MoN8O15P2S2Se,no,-3,-3,no,7,7,10,10,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@H]4Nc5[nH]c(N)nc(=O)c5N[C@H]4C4=C3S[Mo](=O)(O)([Se-])S4)[C@@H](O)[C@H]2O)c(=O)n1,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@H]4Nc5[nH]c(N)nc(=O)c5N[C@H]4C4=C3[S][Mo](=[O])([OH])([Se-])[S]4)[C@@H](O)[C@H]2O)c(=O)n1
cpd33506,canonicalization,null,null,no,null,null,no,4,4,5,5,CCc1c2c3n4c1C=c1c(CC(C)C)c(C)c5[nH]1~[Mg]41n4c(c(C)c(C(C)O)c4C=5)C=C4[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C3CC2=O)N4~1,CCc1c2c3[n]4c1C=c1c(CC(C)C)c(C)c5[nH]1~[Mg]41[N]4C(=Cc6c(C)c(C(C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C4=C3CC2=O
cpd33531,canonicalization,null,null,no,null,null,no,6,6,6,6,C=Cc1c(C)c2n3c1C=c1c(C)c(C=C)c4[nH]1~[Mg]31n3c(c(C)c5c3C(=C3[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C)C(=C2)N3~1)[C@@H](C(=O)OC)C5=O)C=4,C=Cc1c(C)c2[n]3c1C=c1c(C)c(C=C)c4[nH]1~[Mg]31[N]3C(=C2)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C3=C2c3c(c(C)c([n]31)C=4)C(=O)[C@@H]2C(=O)OC
cpd33595,canonicalization,C61H84CoN13O18P2,C61H84CoN13O18P2,no,-4,-4,no,13,13,15,15,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5cn(c8cc([O-])ccc85)[Co-3]364(C)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5c[n](c8cc([O-])ccc85)[Co-3]364([CH3])[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd33598,canonicalization,C42H46N6NiO13,C42H46N6NiO13,no,-5,-5,no,10,10,12,12,C[C@@]12CC(=O)N[C@@]13C[C@H]1[C@@H](CCC(=O)[O-])[C@](C)(CC(N)=O)C4=[N+]1[Ni-3]15N6C(=CC(=[N+]31)[C@H]2CCC(=O)[O-])[C@@H](CC(=O)[O-])[C@H](CCC(=O)[O-])C6=C1C(=O)CC[C@@H]2C1=[N+]5C(C4)[C@H]2CC(=O)[O-],C[C@@]12CC(=O)N[C@@]13C[C@H]1[C@@H](CCC(=O)[O-])[C@](C)(CC(N)=O)C4=[N+]1[Ni-3]15[N]6C(=CC(=[N+]31)[C@H]2CCC(=O)[O-])[C@@H](CC(=O)[O-])[C@H](CCC(=O)[O-])C6=C1C(=O)CC[C@@H]2C1=[N+]5C(C4)[C@H]2CC(=O)[O-]
cpd33606,canonicalization,C34H37FeN4O4,C34H37FeN4O4,no,1,1,no,0,0,1,1,CCc1c(C)c2n3c1C=c1c(C)c(CC)c4n1[Fe-2]31n3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4,CCc1c(C)c2[n]3c1C=c1c(C)c(CC)c4[n]1[Fe-2]31[n]3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4
cpd33612,canonicalization,null,null,no,null,null,no,3,3,6,6,CCc1c(C)c2[nH]3c1=Cc1c(C)c4c5n1[Mg]~31n3c(c([C@@H](C)O)c(C)c3C(C)=C3[C@@H](C)[C@H](CCC(=O)[O-])C(=C5CC4=O)N3~1)C=2,CCc1c(C)c2[nH]3->[Mg]45[N]6C(=C(C)c7c(C)c([C@@H](C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)[O-])C6=C2CC(=O)c4c(C)c([n]5c42)C=c13
cpd33626,canonicalization,C70H94CoN18O18P,C70H94CoN18O18P,no,-2,-2,no,17,17,19,19,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8cc([O-])ccc85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5c[n](c8cc([O-])ccc85)[Co-3]364([CH2][C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd33637,canonicalization,C71H96CoN18O20P2,C71H96CoN18O20P2,no,-3,-3,no,17,17,19,19,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5cn(c8cc(C)ccc85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5c[n](c8cc(C)ccc85)[Co-3]364([CH2][C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd33647,canonicalization,C20H20MoN10O13P2S4,C20H20MoN10O13P2S4,no,-4,-4,no,6,6,7,7,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])[O-])C3=C(S[Mo]4(=O)(S3)SC3=C(S4)[C@@H]4Nc5c([nH]c(N)nc5=O)N[C@@H]4O[C@@H]3COP(=O)([O-])[O-])[C@@H]1N2,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])[O-])C3=C([S][Mo]4(=[O])([S]3)[S]C3=C([S]4)[C@@H]4Nc5c([nH]c(N)nc5=O)N[C@@H]4O[C@@H]3COP(=O)([O-])[O-])[C@@H]1N2
cpd33658,canonicalization,null,null,no,null,null,no,3,3,3,3,CCc1c2c3n4c1C=c1c(CC)c(C=O)c5[nH]1~[Mg]41n4c(c([C@@H](C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)[O-])C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC)c(C=O)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c([C@@H](C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)[O-])C4=C3CC2=O
cpd33692,canonicalization,C11H18HgN3O6S,C11H18HgN3O6S,no,-1,-1,no,2,2,2,2,C[Hg]SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-],[CH3][Hg][S]C[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]
cpd33708,canonicalization,null,null,no,null,null,no,5,5,5,5,CCc1c2c3n4c1C=c1c(CC)c(C=O)c5[nH]1~[Mg]41n4c(c([C@@H](C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC)c(C=O)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c([C@@H](C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C4=C3CC2=O
cpd33709,canonicalization,null,null,no,null,null,no,3,3,3,3,CCc1c2c3n4c1C=c1c(CC)c(C(O)O)c5[nH]1~[Mg]41n4c(c([C@@H](C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)[O-])C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC)c(C(O)O)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c([C@@H](C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)[O-])C4=C3CC2=O
cpd33731,canonicalization,C63H90CoN13O15P,C63H90CoN13O15P,no,-1,-1,no,13,13,15,15,COc1cc2c(cc1C)[n+]1cn2[Co-3]234(C)N5C6=C(CCC(N)=O)[C@](C)(CC(N)=O)C5=C(C)C5=[N+]2[C@@](C)([C@H]2[C@H](CC(N)=O)[C@@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]7[C@@H](O)[C@@H]1O[C@@H]7CO)C(=C(C)C1=[N+]3C(=C6)C(C)(C)[C@@H]1CCC(N)=O)N24)[C@@](C)(CC(N)=O)[C@@H]5CCC(N)=O,COc1cc2c(cc1C)[n+]1c[n]2[Co-3]234([CH3])[N]5C6=C(CCC(N)=O)[C@](C)(CC(N)=O)C5=C(C)C5=[N+]2[C@@](C)([C@H]2[C@H](CC(N)=O)[C@@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]7[C@@H](O)[C@@H]1O[C@@H]7CO)C(=C(C)C1=[N+]3C(=C6)C(C)(C)[C@@H]1CCC(N)=O)[N]24)[C@@](C)(CC(N)=O)[C@@H]5CCC(N)=O
cpd33745,stereo_gained,C21H28O10,C21H28O10,no,0,0,no,8,9,9,9,CC(=O)OC[C@]12[C@H](O)[C@H](O)C(C)=C[C@H]1O[C@@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@]2(C)C12CO2,CC(=O)OC[C@]12[C@H](O)[C@H](O)C(C)=C[C@H]1O[C@@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@]2(C)[C@]12CO2
cpd33746,canonicalization,null,null,no,null,null,no,2,2,3,3,CCc1c2c3n4c1C=c1c(CC(C)C)c(C=O)c5[nH]1~[Mg]41n4c(c(C(C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)[O-])C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC(C)C)c(C=O)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c(C(C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)[O-])C4=C3CC2=O
cpd33769,canonicalization,null,null,no,null,null,no,2,2,2,2,C=Cc1c(C)c2n3c1C=c1c(C)c(CC)c4[nH]1~[Mg]31n3c(c(CC)c5c3C(=C3[C@@H](CCC(=O)[O-])[C@H](C)C(=C2)N3~1)CC5=O)C=4,C=Cc1c(C)c2[n]3c1C=c1c(C)c(CC)c4[nH]1~[Mg]31[N]3C(=C2)[C@@H](C)[C@H](CCC(=O)[O-])C3=C2CC(=O)c3c(CC)c([n]1c32)C=4
cpd33770,canonicalization,C60H87CoN16O14P,C60H87CoN16O14P,no,-1,-1,no,13,13,15,15,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@]5(C)CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8nc(C)nc(N)c85)[Co-3]364(C)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@]5(C)CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5c[n](c8nc(C)nc(N)c85)[Co-3]364([CH3])[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd33788,canonicalization,null,null,no,null,null,no,5,5,8,8,CCc1c(C)c2[nH]3c1=Cc1c(C)c4c5n1[Mg]~31n3c(c(C)c([C@@H](C)O)c3C=2)C=C2[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C5CC4=O)N2~1,CCc1c(C)c2[nH]3->[Mg]45[N]6C(=Cc7c(C)c([C@@H](C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C6=C2CC(=O)c4c(C)c([n]5c42)C=c13
cpd33800,canonicalization,C30H29FeN4O4,C30H29FeN4O4,no,1,1,no,0,0,1,1,CC1=C(CCC(=O)[O-])C2=[N+]3C1=Cc1c(C)cc4n1[Fe-2]31n3c(c(C)c(CCC(=O)[O-])c3[CH+]2)C=c2cc(C)c(n21)=C4,CC1=C(CCC(=O)[O-])C2=[N+]3C1=Cc1c(C)cc4[n]1[Fe-2]31[n]3c(c(C)c(CCC(=O)[O-])c3[CH+]2)C=c2cc(C)c([n]21)=C4
cpd33817,canonicalization,C48H71CoN11O8,C48H71CoN11O8,no,0,0,no,9,9,10,10,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@H]([C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)O)[C@]5(C)[N+](=C1[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[Co-2]364)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@H]([C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)O)[C@]5(C)[N+](=C1[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[Co-2]364)[C@@H](CCC(N)=O)C2(C)C
cpd33854,canonicalization,C62H88CoN13O15P,C62H88CoN13O15P,no,-1,-1,no,13,13,15,15,COc1ccc2c(c1)n1c[n+]2[C@H]2O[C@H](CO)[C@@H](OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]3(C)C4=C(C)C5=[N+]6C(=CC7=C(CCC(N)=O)[C@](C)(CC(N)=O)C8=C(C)C9=[N+]%10[C@@](C)([C@@H]([C@@H]3CC(N)=O)N4[Co-3]16%10(C)N78)[C@@](C)(CC(N)=O)[C@@H]9CCC(N)=O)C(C)(C)[C@@H]5CCC(N)=O)[C@H]2O,COc1ccc2c(c1)[n]1c[n+]2[C@H]2O[C@H](CO)[C@@H](OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]3(C)C4=C(C)C5=[N+]6C(=CC7=C(CCC(N)=O)[C@](C)(CC(N)=O)C8=C(C)C9=[N+]%10[C@@](C)([C@@H]([C@@H]3CC(N)=O)[N]4[Co-3]16%10([CH3])[N]78)[C@@](C)(CC(N)=O)[C@@H]9CCC(N)=O)C(C)(C)[C@@H]5CCC(N)=O)[C@H]2O
cpd33871,canonicalization,null,null,no,null,null,no,5,5,8,8,CCc1c(C)c2[nH]3c1=Cc1c(C)c4c5n1[Mg]~31n3c(c([C@@H](C)O)c(C)c3C(C)=C3[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C5CC4=O)N3~1)C=2,CCc1c(C)c2[nH]3->[Mg]45[N]6C(=C(C)c7c(C)c([C@@H](C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C6=C2CC(=O)c4c(C)c([n]5c42)C=c13
cpd33914,canonicalization,null,null,no,null,null,no,5,5,6,6,C/C=C1/C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)=O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)[O-])C(=C5[C@@H](C(=O)OC)C4=O)N1~6,C/C=C1/C2=Cc3c(C)c4c5[n]3[Mg]36[N]2C(=Cc2c(C(C)=O)c(C)c([n]23)C=C2[C@@H](C)[C@H](CCC(=O)[O-])C(=C5[C@@H](C(=O)OC)C4=O)[N]26)[C@@H]1C
cpd33941,canonicalization,C69H95CoN21O20P2,C69H95CoN21O20P2,no,-3,-3,no,17,17,19,19,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5cn(c8nc(C)nc(N)c85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5c[n](c8nc(C)nc(N)c85)[Co-3]364([CH2][C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd33944,canonicalization,null,null,no,null,null,no,8,8,9,9,CC[C@H]1C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)=O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C)C(=C5[C@@H](C(=O)OC)C4=O)N1~6,CC[C@H]1C2=Cc3c(C)c4c5[n]3[Mg]36[N]2C(=Cc2c(C(C)=O)c(C)c([n]23)C=C2[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C)C(=C5[C@@H](C(=O)OC)C4=O)[N]26)[C@@H]1C
cpd34001,canonicalization,null,null,no,null,null,no,5,5,7,7,C/C=C1/C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)[O-])C(=C5[C@@H](C(=O)OC)C4=O)N1~6,C/C=C1/C2=Cc3c(C)c4c5[n]3[Mg]36[N]2C(=Cc2c(C(C)O)c(C)c([n]23)C=C2[C@@H](C)[C@H](CCC(=O)[O-])C(=C5[C@@H](C(=O)OC)C4=O)[N]26)[C@@H]1C
cpd34026,stereo_gained,C28H33N2O7,C28H34N2O7,yes,-1,0,yes,7,8,8,8,CCCCC(C)/C=C(\C)C(=O)NC1=C[C@@](O)(/C=C/C=C/C=C/C(=O)NC2=C([O-])CCC2=O)[C@@H]2O[C@@H]2C1=O,CCCC[C@@H](C)/C=C(\C)C(=O)NC1=C[C@@](O)(/C=C/C=C/C=C/C(=O)NC2=C(O)CCC2=O)[C@@H]2O[C@@H]2C1=O
cpd34041,canonicalization,null,null,no,null,null,no,6,6,6,6,C=Cc1c(C=O)c2n3c1C=c1c(C)c(CC)c4[nH]1~[Mg]31n3c(c(C)c5c3C(=C3[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C)C(=C2)N3~1)[C@H](C(=O)OC)C5=O)C=4,C=Cc1c(C=O)c2[n]3c1C=c1c(C)c(CC)c4[nH]1~[Mg]31[N]3C(=C2)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C3=C2c3c(c(C)c([n]31)C=4)C(=O)[C@H]2C(=O)OC
cpd34064,canonicalization,null,null,no,null,null,no,2,2,2,2,C=Cc1c(C)c2n3c1C=c1c(C)c(CC(C)C)c4[nH]1~[Mg]31n3c(c(CC)c5c3C(=C3[C@@H](CCC(=O)[O-])[C@H](C)C(=C2)N3~1)CC5=O)C=4,C=Cc1c(C)c2[n]3c1C=c1c(C)c(CC(C)C)c4[nH]1~[Mg]31[N]3C(=C2)[C@@H](C)[C@H](CCC(=O)[O-])C3=C2CC(=O)c3c(CC)c([n]1c32)C=4
cpd34081,canonicalization,C62H85CoN14O16P,C62H85CoN14O16P,no,3,3,no,11,11,13,13,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2N4C(=C(CCC(N)=O)C2(C)C)C(C)=C2N5[C@@H]6[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)[n+]2cn(c7cc(C)c(C)cc72)[Co+3]435(ON=O)N2C1=C(CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N]4C(=C(CCC(N)=O)C2(C)C)C(C)=C2[N]5[C@@H]6[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)[n+]2c[n](c7cc(C)c(C)cc72)[Co+3]435([O]N=O)[N]2C1=C(CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C
cpd34103,stereo_gained,C41H70O12,C41H70O12,no,0,0,no,18,19,19,19,CC(C)=CCCC(C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C
