cpd_id	conflict_type	reason	pubchem_cid	stored_inchikey	pubchem_inchikey
cpd26631	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 2 shared stereocenters have different configuration	134820280	LOOVXQAHWKSBOP-RPORLEBXSA-N	LOOVXQAHWKSBOP-AHHRJZGPSA-N
cpd26632	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 2 shared stereocenters have different configuration	134820046	ZCCQXWKOMFKYNA-ILETWAPCSA-N	ZCCQXWKOMFKYNA-IJTFOSHNSA-N
cpd26634	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 2 shared stereocenters have different configuration	134820133	WRJULZYRRYOGJO-SFEFGNTJSA-N	WRJULZYRRYOGJO-AYDSOBSRSA-N
cpd26652	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	44237121	RTWWSMCQVXOJNI-UHFFFAOYSA-L	ZOTUJOONTCAPII-UHFFFAOYSA-L
cpd26952	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 10 shared stereocenters have different configuration	146037099	KYXFEXHDCVKJRO-YEUPZNETSA-K	KYXFEXHDCVKJRO-ILWVTJRESA-L
cpd27073	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	122706562	DGQPLVALNMGOAL-PIGZVRMJSA-L	QRMADBXCFSIJKL-SCRDCRAPSA-L
cpd28203	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	91819884	HIXCKNGAKLAHKO-UHFFFAOYSA-L	XURSKQIDYVYXMT-TZFCGSKZSA-L
cpd28334	MISMATCH	MISMATCH: IGNORE:protonation_only_inchi (same connectivity and stereo, differs in protonation) — requires manual review	23964	FZFRVZDLZISPFJ-UHFFFAOYSA-N	WFKWXMTUELFFGS-UHFFFAOYSA-N
cpd28824	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	90658907	MOAQLSSYVFCVCB-UHFFFAOYSA-H	UTRNZNRTDGDGJL-UHFFFAOYSA-H
cpd28940	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (9 vs 11)	439451	VCWMRQDBPZKXKG-BJBMSVMHSA-N	VCWMRQDBPZKXKG-SPBUTQSFSA-N
cpd30774	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	70678836	OGPHOJRFHRWEEZ-MSGXFJBMSA-N	TYQZWSFEJJSSQR-YUHMVAQCSA-N
cpd31006	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C16H12N2O2, pubchem=C3H6ClNO) — requires manual review	66773	UMYBULYYDHTXLO-UHFFFAOYSA-N	HOZLOOPIXHWKCI-UHFFFAOYSA-N
cpd31007	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	167212	DESSBFYEWJUENB-UHFFFAOYSA-N	VFCMIQSRZVLDRW-UHFFFAOYSA-N
cpd31008	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	136242437	QARMLIUGXOTTOR-UHFFFAOYSA-N	AKAPJADGYIGRPD-UHFFFAOYSA-N
cpd31009	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	136235018	XTAXVTVYTSBQAY-UHFFFAOYSA-N	SBQMYKDRQXVKJM-UHFFFAOYSA-N
cpd31046	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	17466	SWGJCIMEBVHMTA-ZRUFZDNISA-K	SWGJCIMEBVHMTA-UHFFFAOYSA-K
cpd31047	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	19116	LQJVOKWHGUAUHK-BUFQOAPZSA-L	LQJVOKWHGUAUHK-UHFFFAOYSA-L
cpd31050	MISMATCH	MISMATCH: IGNORE:metal_representation_diff (metal coordination or charge representation differs) — requires manual review	24671	USTGTCBGFHFTIW-UHFFFAOYSA-M	FZUOVNMHEAPVBW-UHFFFAOYSA-L
cpd31083	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C15H19O3, pubchem=C18H17NO2) — requires manual review	170098	QNHNMKVZFMGGJB-OXJFZGGMSA-M	XQRFASOUJIKXRE-UHFFFAOYSA-N
cpd31093	XREF_CONFLICT			DTGVYTMCDVEHDE-GMHMEAMDSA-J	
cpd31114	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C41H44O22, pubchem=C6H4ClNO3) — requires manual review	11900	HCKMZFYNAMMKCR-WTHBKIENSA-N	MZDBQSFPAMTTIS-UHFFFAOYSA-N
cpd31158	XREF_CONFLICT			WXWWNANFOZVVLD-UHFFFAOYSA-L	
cpd31205	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 8 shared stereocenters have different configuration	10411534	BKWWGNDKMSPYIS-DGZZXUABSA-N	BKWWGNDKMSPYIS-KYYKPQATSA-N
cpd31210	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	6506535	GPCSFXDBOKPNCK-WAKBCBSJSA-N	VRGWBRLULZUWAJ-UEWDWXLZSA-N
cpd31238	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C52H99N3O13P2, pubchem=C9H8ClN) — requires manual review	10773354	JXITWCJAPKTFER-DNLMLEHESA-L	SZUUANOGBHUNNS-UHFFFAOYSA-N
cpd31239	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C46H93NO8P, pubchem=C9H8ClN) — requires manual review	18940942	REWAKYJADCBFMU-CIFIPRASSA-M	PVHWNOJOJCOGOK-UHFFFAOYSA-N
cpd31296	XREF_CONFLICT			KVAMEFQTKIDHTL-POFQEPMASA-M	
cpd31298	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 18 shared stereocenters have different configuration	71768148	ATHQCOUEZPBNLP-JCXNEJHJSA-O	ATHQCOUEZPBNLP-JWYJDYCQSA-O
cpd31397	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	90657133	MYDDYUWHJXCKSG-UHFFFAOYSA-M	FIQAFBCVOCRLKV-UHFFFAOYSA-M
cpd31400	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	25201457	ULIHBXCGNIMKBA-UHFFFAOYSA-M	NGQGUOMJCQWUSR-UHFFFAOYSA-M
cpd31414	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	91819736	HCZMDMWUWWWPFU-SJCPBWDLSA-N	MLOIPFPOSFHITC-NPEZIVKXSA-N
cpd31421	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 4 shared stereocenters have different configuration	456279	RVNSAAIWCWTCTJ-ARQDHWQXSA-O	RVNSAAIWCWTCTJ-KVTDHHQDSA-N
cpd31495	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	17886	FOQABOMYTOFLPZ-ISLYRVAYSA-N	FOQABOMYTOFLPZ-UHFFFAOYSA-N
cpd31515	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 19 shared stereocenters have different configuration	11331683	YNBYFOIDLBTOMW-SICSQIIDSA-N	YNBYFOIDLBTOMW-IPTBNLQOSA-N
cpd31524	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	136759123	ULUOQLIKGXPBNT-UHFFFAOYSA-M	FZOSKNNMPHJJBU-UHFFFAOYSA-L
cpd31573	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	54724268	QHFMOLUZUANZPU-UHFFFAOYSA-L	NQNIOZLUWJONON-CCAGOZQPSA-L
cpd31580	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	102514926	SEPXPWOAJAMFQP-UHFFFAOYSA-M	PURNWHCCRVOHRA-UHFFFAOYSA-M
cpd31603	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	102514930	WZMHGTDWYWJSFN-UHFFFAOYSA-N	SZBFUZRSOJNJHT-UHFFFAOYSA-M
cpd31617	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C51H82N5O25S, pubchem=C53H87N5O25S) — requires manual review	102109018	ODXRRLRKOJYHTI-YKYZYDNZSA-M	ICPWKXYVIFCCOW-UHFFFAOYSA-N
cpd31636	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (11 vs 13)	71581122	JTCUWWRWFRHYJL-OFPJJYCCSA-M	JTCUWWRWFRHYJL-NACUOZDDSA-M
cpd31680	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	122706052	OUMCMOYAZOFGSL-UHFFFAOYSA-M	BJPLOSJNYFOVTL-PGSNLPAFSA-M
cpd31681	MISMATCH	MISMATCH: IGNORE:metal_representation_diff (metal coordination or charge representation differs) — requires manual review	51351651	RGMSNRMYGNNOSZ-RXXMEITQSA-J	MVAZUBRMTSZWEQ-SCCPKUNWSA-J
cpd31691	MISMATCH	MISMATCH: IGNORE:metal_representation_diff (metal coordination or charge representation differs) — requires manual review	145864978	QRFCCURJOSXFFZ-ZTJYZYAWSA-J	XXNPRZQWCMRCBB-YRJWGCQVSA-J
cpd31713	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (9 vs 10)	91754406	FVKLZMWSTDCRNH-DGHKNJJESA-N	FVKLZMWSTDCRNH-WFPWECRHSA-N
cpd31730	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (16 vs 21)	53356720	SQXZQHDWAOQNOP-MJWOLKCGSA-L	SQXZQHDWAOQNOP-CKPCECBHSA-N
cpd31755	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (9 vs 11)	90657280	IFSVZMZUQHMLDK-KEMDANTFSA-M	IFSVZMZUQHMLDK-NVLMEWRGSA-M
cpd31803	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (18 vs 20)	90657293	JNTPDJPEDWWEHF-QBIFHJBISA-L	JNTPDJPEDWWEHF-ICQNZVJBSA-L
cpd31804	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 25 shared stereocenters have different configuration	122706074	JENBVMGOXAUBFJ-ILZODKEJSA-K	JENBVMGOXAUBFJ-SMVSCTSASA-K
cpd31843	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (2 vs 3)	134820013	KTWDJFCRLSXAMU-KJJXXWTESA-O	KTWDJFCRLSXAMU-HOTGVXAUSA-O
cpd31848	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C83H136N2O27P2, pubchem=C28H48N2O21) — requires manual review	122706083	SCFVSUDUNSGQKA-XMNZDZCHSA-L	BGNMOHFJOGAMFR-OSVJJTTJSA-N
cpd31851	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	91819799	CHFAVBLYYVMBND-DTCBKJPSSA-L	WURYRBDSLRFOSU-GQPBWUKJSA-L
cpd31875	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (18 vs 20)	90657328	DBKQSCMOMGQYBE-MRPRWLMYSA-L	DBKQSCMOMGQYBE-XNCSHFJOSA-L
cpd31903	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	122706091	QZPCGWMULILAIR-UHFFFAOYSA-M	WJHUWUBBCVIVJJ-BLQYPLODSA-M
cpd31921	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	90657355	HKARBOJODOFSOJ-HSJNEKGZSA-J	CFIAMSAKPMQXNK-HSJNEKGZSA-J
cpd31923	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	122706097	KBKGWVUCZMNXFY-UHFFFAOYSA-L	XFDVSYHDHRDPLP-WJPDYIDTSA-L
cpd31937	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (9 vs 11)	90657366	RKBZSOHCWNFBLV-AMEHKVJOSA-L	RKBZSOHCWNFBLV-KKMCCESSSA-L
cpd31938	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	131841447	VDADJCUBZJQTKA-HNQUOIGGSA-M	IQCMUVAMSBTUJE-KFSGTSSPSA-M
cpd31964	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (7 vs 9)	90657385	ZAWCXEGDYSBAHF-UQQZGOFLSA-M	ZAWCXEGDYSBAHF-RIPIGXTQSA-M
cpd31998	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	91819828	HXKIGJBVAYEOHS-UHFFFAOYSA-M	KJPKLHGXAPLBOE-FUMXAZDOSA-M
cpd32004	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	102514986	YHFUPFZANHKZBX-BRHLVPALSA-M	PBZFAQWIFGFJEZ-HISPBNLRSA-M
cpd32018	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	136759125	NWGASCGJRZDABK-UHFFFAOYSA-M	BYTKLMXFSIIUHN-UHFFFAOYSA-L
cpd32049	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	14476972	IQWCLIQEHUJVMV-GWRXLGHJSA-N	QIKVYJOCQXXRSJ-PKDLRSQSSA-N
cpd32071	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 6 shared stereocenters have different configuration	131841454	KMRGROLDAASNIW-ZHRPLEGYSA-N	KMRGROLDAASNIW-UELOQWINSA-N
cpd32098	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 7 shared stereocenters have different configuration	53465503	AKVNYEYIRKXNJP-KORCHIGMSA-N	AKVNYEYIRKXNJP-JZTXUPKOSA-N
cpd32147	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C18H32O11, pubchem=C23H40O13) — requires manual review	131841455	JWOKVESDZVSFNI-ANKCGZBUSA-N	SHIVWWJPAZDYDL-VDSXASNJSA-N
cpd32152	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	122706118	BDCHTYUVFJJQAJ-UJOHWRFMSA-N	UXSIWXWYCQJRIW-IKHTTYFYSA-N
cpd32157	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	54675783	DYKFCLLONBREIL-KVUCHLLUSA-N	FFTVPQUHLQBXQZ-KVUCHLLUSA-N
cpd32204	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 6)	485475	UPGGKUQISSWRJJ-XLTUSUNSSA-M	UPGGKUQISSWRJJ-UHFFFAOYSA-N
cpd32209	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	90657500	POIJVMKTXFXJFR-FOQZLENISA-M	ZOOYWPZYSLGWMX-FOQZLENISA-M
cpd32226	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	91819888	YMUZLHMCRRJFQV-AVERBVTBSA-M	UILHSNHDMJDBPU-BZKREFJVSA-M
cpd32236	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	126961033	YYXHONOPBRLLRF-RQWRCQMPSA-D	NAPSNYSJKOBOBH-GBOUYPOGSA-D
cpd32252	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 6)	23273626	DOMHZVJNLCAZSA-QWBQGLJISA-N	DOMHZVJNLCAZSA-UHFFFAOYSA-N
cpd32263	MISMATCH	MISMATCH: IGNORE:protonation_only_inchi (same connectivity and stereo, differs in protonation) — requires manual review	134820059	PKDDCDGQOQHFCU-SVTOEGCSSA-J	QQLOFXMTRGHVGO-SVTOEGCSSA-J
cpd32278	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 23 shared stereocenters have different configuration	90657536	SRFOOYAHGIGROO-LXRQSZAUSA-N	SRFOOYAHGIGROO-QHUCUAONSA-N
cpd32288	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (6 vs 8)	70678639	SJUUDDANVVUTJD-LOTZUYGHSA-M	SJUUDDANVVUTJD-PAIPPEEBSA-M
cpd32290	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	10975787	ZLBGEVJLJKQOOM-UHFFFAOYSA-N	DBSPUDKBNOZFMX-UHFFFAOYSA-N
cpd32312	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 30 shared stereocenters have different configuration	122706127	RRUWUEGMDWWMSP-YBGORGBCSA-J	RRUWUEGMDWWMSP-JFDWEALYSA-J
cpd32317	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (5 vs 7)	102515035	YYGPBFODSFWCGH-GYDRFHSRSA-N	YYGPBFODSFWCGH-PVVWFSRXSA-N
cpd32319	MISMATCH	MISMATCH: IGNORE:metal_representation_diff (metal coordination or charge representation differs) — requires manual review	70678925	QWBBXKNNAHDISO-UHFFFAOYSA-H	ZMCFNBNJRYLRIU-UHFFFAOYSA-H
cpd32323	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (8 vs 10)	90657554	WHEIQLYBLPWARO-JCERAKAVSA-M	WHEIQLYBLPWARO-CGPBWFJKSA-M
cpd32329	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (16 vs 19)	53356755	UWNGTCLGBRQASV-PYKGJVMISA-L	UWNGTCLGBRQASV-QIRKRLFQSA-N
cpd32361	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	91819916	MUJHXNGYJMVLSY-UHFFFAOYSA-M	ZPVWORYVWHWQPR-JQIJEIRASA-M
cpd32372	MISMATCH	MISMATCH: IGNORE:metal_representation_diff (metal coordination or charge representation differs) — requires manual review	51351799	NXOMXEDYXXWFJG-UHFFFAOYSA-J	SZYCWQQPTZLPDK-UHFFFAOYSA-J
cpd32383	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	90657583	WAFSXWYBNFSXTN-VJXVFPJBSA-M	XAPBOCJASKMWEF-VJXVFPJBSA-M
cpd32388	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	91819922	UTCYYFIBBKQVDQ-UVHKRSBMSA-N	CALHDWXNCZWYDF-UVHKRSBMSA-N
cpd32433	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (5 vs 7)	71296206	UOXRPRZMAROFPH-OAOCPRPWSA-M	UOXRPRZMAROFPH-IESLQMLBSA-M
cpd32444	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	136759127	WDKIKUSSMDWCSP-OWOJBTEDSA-N	QIXMQSHRSRLCGO-UHFFFAOYSA-N
cpd32475	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	122706140	BZLSHCHRGPSDJY-UHFFFAOYSA-N	CPENHJHQWNCUHT-JYRVWZFOSA-N
cpd32536	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	139036277	UHSNLTHAMWTIQQ-UHFFFAOYSA-M	DIMRZANPBVLDAV-UHFFFAOYSA-M
cpd32567	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	90657662	NQHRZFDRYIPQQK-UHFFFAOYSA-M	RWOSSSUYGDRMPJ-FPLPWBNLSA-M
cpd32624	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	5746	LDAPFIAQYZHVDM-PVPLFISHSA-N	NWIBSHFKIJFRCO-WUDYKRTCSA-N
cpd32685	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (6 vs 8)	70678646	ORSGBBKDFSRJSQ-PCIXLOPBSA-M	ORSGBBKDFSRJSQ-OAGHENCHSA-M
cpd32708	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 2 of 18 shared stereocenters have different configuration	126961052	BOYNQRHLLKMTHA-IWRKNVKKSA-N	BOYNQRHLLKMTHA-JHFXUHMOSA-N
cpd32726	MISMATCH	MISMATCH: IGNORE:metal_representation_diff (metal coordination or charge representation differs) — requires manual review	90657744	ALONXRRFABNRGU-RXXMEITQSA-J	DIPBIYLIYZFOJV-SCCPKUNWSA-J
cpd32730	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 4 shared stereocenters have different configuration	146036964	DEYSCYWEHGTTSA-FCKMSMMTSA-L	DEYSCYWEHGTTSA-IOSLPCCCSA-L
cpd32749	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	91819981	SOTMAQXZIYYJMO-CEMIOJIYSA-N	AUWOMZBOFHKYQZ-CEMIOJIYSA-N
cpd32755	MISMATCH	MISMATCH: IGNORE:metal_representation_diff (metal coordination or charge representation differs) — requires manual review	137181293	JSLHYBZMSAGROB-UHFFFAOYSA-J	XATJBWVCRYVYEL-UHFFFAOYSA-J
cpd32759	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	122706191	DQNCMGFXWLVGLX-UHFFFAOYSA-M	OIBKZDZZNMNCAY-HZDAAVBUSA-M
cpd32768	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (4 vs 5)	70682698	KWAOMPWGIIXDPH-BWAGICSOSA-O	KWAOMPWGIIXDPH-NWLYGAKOSA-N
cpd32777	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 6 of 7 shared stereocenters have different configuration	12305517	JZFSMVXQUWRSIW-ROGLGCEQSA-M	JZFSMVXQUWRSIW-BTJIZOSBSA-N
cpd32778	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	91819985	VEHHJKWSXZMIGU-CYOPCNPXSA-O	PCMYDMXQNSPZCI-CYOPCNPXSA-O
cpd32780	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C43H64O34, pubchem=C41H62O33) — requires manual review	134820122	OUPARBBCHBHSIL-OBXBUJCHSA-L	DUGKXGQZYHUOFV-SOLNNGHASA-L
cpd32785	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 1 of 7 shared stereocenters have different configuration	57339436	KJTFTWQSEBLIPM-HKSKXXLXSA-M	KJTFTWQSEBLIPM-QLRHZSCISA-N
cpd32786	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	121225551	YSWXQLXPCXIQMV-HWZXHQHMSA-N	OWHGXOODGNBQRG-SSDOTTSWSA-N
cpd32797	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	122706201	KZTVOVSNLMLLKK-UHFFFAOYSA-N	UUSKXLWDKYIARK-UHFFFAOYSA-N
cpd32805	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.56, likely wrong xref mapping) — requires manual review	139583479	PRHWLBVCXHSGND-UHFFFAOYSA-N	MFRCAKSQJAQFFR-LLICMZCZSA-N
cpd32874	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	126961064	FCDDSOBUYVRNDO-PNECQQRGSA-E	IUPQMHDSCNSWML-VVWODWFVSA-E
cpd32899	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	91820007	PRXCCHFUQXVSNT-CXUHLZMHSA-N	IQKCBJLWCVXJOG-CXUHLZMHSA-N
cpd32913	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	122706215	OJMYNLHIWGMMGY-UHFFFAOYSA-L	OZAOLWOHTADJOT-ZIMISOLQSA-L
cpd32922	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	91820008	TXDMUDAXGMSXPS-STWNLGFLSA-L	SRYZCJFTBKCWPH-OJZKLWQESA-L
cpd32932	STEREO_DIFF_REJECTED	STEREO_DIFF rejected: stereo_inversion: 6 of 7 shared stereocenters have different configuration	90657845	UMYJVVZWBKIXQQ-QRARIYCASA-M	UMYJVVZWBKIXQQ-QALSDZMNSA-M
