cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles
cpd04089	(2S,12Z,14E,16S,17S,18R,19R,20R,21S,22R,23S,24E)-21-acetoxy-6,9,17,19-tetrahydroxy-23-methoxy-2,4,12,16,18,20,22-heptamethyl-8-{(E)-[(4-methylpiperazin-4-ium-1-yl)imino]methyl}-1,11-dioxo-1,2-dihydro-2,7-(epoxypentadeca[1,11,13]trienoimino)naphtho[2,1-b]furan-5-olate	xref_resolved:chebi_xref=CHEBI:71365->CID136262914(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	JQXXHWHPUNPDRT-WLSIYKJHSA-O	JQXXHWHPUNPDRT-WLSIYKJHSA-N	136262914	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C	C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)[O-])O)/C=N/N5CC[NH+](CC5)C)/C
cpd04094	Monensin	C06693	kegg_xref	PROTONATION_DIFF	GAOZTHIDHYLHMS-KEOBGNEYSA-M	GAOZTHIDHYLHMS-KEOBGNEYSA-N	441145	CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)[O-])O3)O2)O1	CC[C@]1(CC[C@@H](O1)[C@@]2(CC[C@@]3(O2)C[C@@H]([C@H]([C@H](O3)[C@@H](C)[C@H]([C@H](C)C(=O)O)OC)C)O)C)[C@H]4[C@H](C[C@@H](O4)[C@@H]5[C@H](C[C@H]([C@@](O5)(CO)O)C)C)C
cpd04108	1,2-Dihydroxy-3-methylcyclohexa-3,5-dienecarboxylate	C06720	kegg_xref	PROTONATION_DIFF	AXRMZRLNCOVFJZ-POYBYMJQSA-M	AXRMZRLNCOVFJZ-POYBYMJQSA-N	441149	CC1=CC=C[C@](O)(C(=O)[O-])[C@H]1O	CC1=CC=C[C@@]([C@H]1O)(C(=O)O)O
cpd04111	2,3-Didehydro-pimeloyl-CoA	C06723	kegg_xref	PROTONATION_DIFF	JLSPXYVUFSDGNY-RGWPIYMPSA-I	JLSPXYVUFSDGNY-RGWPIYMPSA-N	9543228	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/CCCC(=O)[O-]	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/CCCC(=O)O)O
cpd04116	4-Methylcyclohexa-3,5-diene-1,2-cis-diol-1-carboxylic acid	C06729	kegg_xref	PROTONATION_DIFF	KWQSYZVAOWYCNP-UHFFFAOYSA-M	KWQSYZVAOWYCNP-UHFFFAOYSA-N	441156	CC1=CC(O)C(O)(C(=O)[O-])C=C1	CC1=CC(C(C=C1)(C(=O)O)O)O
cpd04123	(11<i>E</i>)-tetradecenoyl-CoA	C06736	kegg_xref	PROTONATION_DIFF	WFGNMSCJASVFQK-XNKJMYHLSA-J	WFGNMSCJASVFQK-XNKJMYHLSA-N	11966113	CC/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	CC/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
cpd04124	(11<i>Z</i>)-tetradec-11-enoyl-CoA	C06737	kegg_xref	PROTONATION_DIFF	WFGNMSCJASVFQK-UQEDNJKXSA-J	WFGNMSCJASVFQK-UQEDNJKXSA-N	11966196	CC/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	CC/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
cpd04140	(4E)-2-Oxohexenoic acid	C06761	kegg_xref	PROTONATION_DIFF	XGNKMQBCAVIQOR-NSCUHMNNSA-M	XGNKMQBCAVIQOR-NSCUHMNNSA-N	5280996	C/C=C/CC(=O)C(=O)[O-]	C/C=C/CC(=O)C(=O)O
cpd04144	Bambermycin	C06765	kegg_xref	PROTONATION_DIFF	PERZMHJGZKHNGU-JGYWJTCASA-J	PERZMHJGZKHNGU-JGYWJTCASA-N	11953887	C=C(C/C=C(\C)CCC=C(C)C)CCC(C)(C)/C=C/CC/C(C)=C/CO[C@H](COP(=O)([O-])O[C@H]1O[C@H](C(=O)[O-])[C@@](C)(O)[C@H](OC(N)=O)[C@H]1O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]3O[C@H](C(=O)NC4=C([O-])CCC4=O)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O)C(=O)[O-]	C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)NC(=O)C)O[C@@H]3[C@H]([C@]([C@H](O[C@@H]3OP(=O)(O)OC[C@H](C(=O)O)OC/C=C(\C)/CC/C=C/C(C)(C)CCC(=C)C/C=C(\C)/CCC=C(C)C)C(=O)O)(C)O)OC(=O)N)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)NC(=O)C)O)O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)C(=O)NC6=C(CCC6=O)O)O)O)O
cpd04148	Triethanolamine	C06771	kegg_xref	PROTONATION_DIFF	GSEJCLTVZPLZKY-UHFFFAOYSA-O	GSEJCLTVZPLZKY-UHFFFAOYSA-N	7618	OCC[NH+](CCO)CCO	C(CO)N(CCO)CCO
cpd04149	2,2'-iminodiethanol	C06772	kegg_xref	PROTONATION_DIFF	ZBCBWPMODOFKDW-UHFFFAOYSA-O	ZBCBWPMODOFKDW-UHFFFAOYSA-N	8113	OCC[NH2+]CCO	C(CO)NCCO
cpd04150	11-O-Demethylpradinone II	C06773	kegg_xref	PROTONATION_DIFF	WPQNJCYILUYTQH-MBSDFSHPSA-M	WPQNJCYILUYTQH-MBSDFSHPSA-N	441168	Cc1cc2c(c(O)c1C(=O)[O-])-c1c(O)c3c(c(O)c1[C@H](O)[C@H]2O)C(=O)c1c(O)cc(O)cc1C3=O	CC1=CC2=C(C3=C([C@@H]([C@H]2O)O)C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC(=C5)O)O)O)C(=C1C(=O)O)O
cpd04151	11-O-Demethyl-7-methoxypradinone II	C06774	kegg_xref	PROTONATION_DIFF	KHCWAAXIQILFRK-CVDCTZTESA-M	KHCWAAXIQILFRK-CVDCTZTESA-N	441169	COc1c2c(c(O)c3c1[C@H](O)[C@@H](O)c1cc(C)c(C(=O)[O-])c(O)c1-3)C(=O)c1cc(O)cc(O)c1C2=O	CC1=CC2=C(C3=C([C@@H]([C@H]2O)O)C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC(=C5)O)O)OC)C(=C1C(=O)O)O
cpd04152	11-O-Demethylpradinone I	C06775	kegg_xref	PROTONATION_DIFF	ROFMCMXCPNFONV-SFTDATJTSA-M	ROFMCMXCPNFONV-SFTDATJTSA-N	73574	Cc1cc2c(c(O)c1C(=O)[O-])-c1c(cc3c(c1O)C(=O)c1cc(O)cc(O)c1C3=O)[C@H](O)[C@H]2O	CC1=CC2=C(C3=C(C4=C(C=C3[C@@H]([C@H]2O)O)C(=O)C5=C(C4=O)C=C(C=C5O)O)O)C(=C1C(=O)O)O
cpd04153	11-O-Demethylpradimicinone I	C06776	kegg_xref	PROTONATION_DIFF	IJJFUQHXTUKIGS-KADLPKKJSA-L	IJJFUQHXTUKIGS-KADLPKKJSA-N	441170	Cc1cc2c(c([O-])c1C(=O)NC(C)C(=O)[O-])-c1c(cc3c(c1O)C(=O)c1cc(O)cc(O)c1C3=O)[C@H](O)[C@H]2O	CC1=CC2=C(C3=C(C4=C(C=C3[C@@H]([C@H]2O)O)C(=O)C5=C(C4=O)C=C(C=C5O)O)O)C(=C1C(=O)NC(C)C(=O)O)O
cpd04154	Pradimicinone I	C06777	kegg_xref	PROTONATION_DIFF	MXDWXJYFRRURMW-BCGWSGGWSA-M	MXDWXJYFRRURMW-BCGWSGGWSA-N	441171	COc1cc(O)c2c(c1)C(=O)c1c(cc3c(c1O)-c1c(cc(C)c(C(=O)NC(C)C(=O)[O-])c1O)[C@H](O)[C@H]3O)C2=O	CC1=CC2=C(C3=C(C4=C(C=C3[C@@H]([C@H]2O)O)C(=O)C5=C(C4=O)C=C(C=C5O)OC)O)C(=C1C(=O)NC(C)C(=O)O)O
cpd04155	11-O-Demethylpradimicinone II	C06778	kegg_xref	PROTONATION_DIFF	ZYIREGFVRPWOMN-MAVRXOSISA-L	ZYIREGFVRPWOMN-MAVRXOSISA-N	441172	Cc1cc2c(c([O-])c1C(=O)NC(C)C(=O)[O-])-c1c(O)c3c(c(O)c1[C@H](O)[C@H]2O)C(=O)c1c(O)cc(O)cc1C3=O	CC1=CC2=C(C3=C([C@@H]([C@H]2O)O)C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC(=C5)O)O)O)C(=C1C(=O)NC(C)C(=O)O)O
cpd04156	11-O-Demethyl-7-methoxypradimicinone II	C06779	kegg_xref	PROTONATION_DIFF	LUUJABHWSNILKN-ZMZKXLKISA-L	LUUJABHWSNILKN-ZMZKXLKISA-N	441173	COc1c2c(c(O)c3c1[C@H](O)[C@@H](O)c1cc(C)c(C(=O)NC(C)C(=O)[O-])c([O-])c1-3)C(=O)c1cc(O)cc(O)c1C2=O	CC1=CC2=C(C3=C([C@@H]([C@H]2O)O)C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC(=C5)O)O)OC)C(=C1C(=O)NC(C)C(=O)O)O
cpd04157	Pradimicinone II	C06780	kegg_xref	PROTONATION_DIFF	SBIJXMUETDVEQB-CJERNAKNSA-M	SBIJXMUETDVEQB-CJERNAKNSA-N	441174	COc1cc(O)c2c(c1)C(=O)c1c(O)c3c(c(O)c1C2=O)[C@H](O)[C@@H](O)c1cc(C)c(C(=O)NC(C)C(=O)[O-])c(O)c1-3	CC1=CC2=C(C3=C([C@@H]([C@H]2O)O)C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC(=C5)OC)O)O)C(=C1C(=O)NC(C)C(=O)O)O
cpd04158	7-Methoxypradimicinone II	C06781	kegg_xref	PROTONATION_DIFF	GRWBRZRHHYOYGA-ZCUHFZEISA-M	GRWBRZRHHYOYGA-ZCUHFZEISA-N	441175	COc1cc(O)c2c(c1)C(=O)c1c(O)c3c(c(OC)c1C2=O)[C@H](O)[C@@H](O)c1cc(C)c(C(=O)NC(C)C(=O)[O-])c(O)c1-3	CC1=CC2=C(C3=C([C@@H]([C@H]2O)O)C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC(=C5)OC)O)OC)C(=C1C(=O)NC(C)C(=O)O)O
cpd04164	Dexylosylbenanomicin A	C06787	kegg_xref	PROTONATION_DIFF	PRUXMUKWYBVNMB-OVAHQGMASA-M	PRUXMUKWYBVNMB-OVAHQGMASA-N	441181	COc1cc(O)c2c(c1)C(=O)c1c(cc3c(c1O)-c1c(cc(C)c(C(=O)NC(C)C(=O)[O-])c1O)[C@H](O[C@@H]1O[C@H](C)[C@H](O)[C@H](O)[C@H]1O)[C@H]3O)C2=O	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](C3=CC4=C(C(=C3C5=C2C=C(C(=C5O)C(=O)NC(C)C(=O)O)C)O)C(=O)C6=C(C4=O)C(=CC(=C6)OC)O)O)O)O)O
cpd04165	Benanomicin A	C06788	kegg_xref	PROTONATION_DIFF	GOYUMGXIFMGKFN-FWFMMWRZSA-M	GOYUMGXIFMGKFN-FWFMMWRZSA-N	441182	COc1cc(O)c2c(c1)C(=O)c1c(cc3c(c1O)-c1c(cc(C)c(C(=O)NC(C)C(=O)[O-])c1O)[C@H](O[C@@H]1O[C@H](C)[C@H](O)[C@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@H]1O)[C@H]3O)C2=O	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](C3=CC4=C(C(=C3C5=C2C=C(C(=C5O)C(=O)NC(C)C(=O)O)C)O)C(=O)C6=C(C4=O)C(=CC(=C6)OC)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H](CO7)O)O)O)O
cpd04175	Acebutolol	C06803	kegg_xref	PROTONATION_DIFF	GOEMGAFJFRBGGG-UHFFFAOYSA-O	GOEMGAFJFRBGGG-UHFFFAOYSA-N	1978	CCCC(=O)Nc1ccc(OCC(O)C[NH2+]C(C)C)c(C(C)=O)c1	CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C
cpd04178	Acetohexamide	C06806	kegg_xref	PROTONATION_DIFF	VGZSUPCWNCWDAN-UHFFFAOYSA-M	VGZSUPCWNCWDAN-UHFFFAOYSA-N	1989	CC(=O)c1ccc(S(=O)(=O)[N-]C(=O)NC2CCCCC2)cc1	CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
cpd04179	Acetophenazine	C06807	kegg_xref	PROTONATION_DIFF	WNTYBHLDCKXEOT-UHFFFAOYSA-O	WNTYBHLDCKXEOT-UHFFFAOYSA-N	17676	CC(=O)c1ccc2c(c1)N(CCC[NH+]1CCN(CCO)CC1)c1ccccc1S2	CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO
cpd04181	(2R)-2-acetamido-3-sulfanylpropanoate	xref_resolved:chebi_xref=CHEBI:78236->CID7043949(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	PWKSKIMOESPYIA-BYPYZUCNSA-L	PWKSKIMOESPYIA-BYPYZUCNSA-M	7043949	CC(=O)N[C@@H](C[S-])C(=O)[O-]	CC(=O)N[C@@H](CS)C(=O)[O-]
cpd04183	Lincomycin	C06812	kegg_xref	PROTONATION_DIFF	OJMMVQQUTAEWLP-KIDUDLJLSA-O	OJMMVQQUTAEWLP-KIDUDLJLSA-N	3000540	CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)[NH+](C)C1	CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O
cpd04185	5-<i>O</i>-phosphono-D-xylose	C06814	kegg_xref	PROTONATION_DIFF	PPQRONHOSHZGFQ-VPENINKCSA-L	PPQRONHOSHZGFQ-VPENINKCSA-N	441187	O=C[C@H](O)[C@@H](O)[C@H](O)COP(=O)([O-])[O-]	C([C@H]([C@@H]([C@H](C=O)O)O)O)OP(=O)(O)O
cpd04187	Amantadine	C06818	kegg_xref	PROTONATION_DIFF	DKNWSYNQZKUICI-UHFFFAOYSA-O	DKNWSYNQZKUICI-UHFFFAOYSA-N	2130	[NH3+]C12CC3CC(CC(C3)C1)C2	C1C2CC3CC1CC(C2)(C3)N
cpd04189	Amikacin	C06820	kegg_xref	PROTONATION_DIFF	LKCWBDHBTVXHDL-RMDFUYIESA-R	LKCWBDHBTVXHDL-RMDFUYIESA-N	37768	[NH3+]CC[C@H](O)C(=O)N[C@@H]1C[C@H]([NH3+])[C@@H](O[C@H]2O[C@H](C[NH3+])[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H]([NH3+])[C@H]1O	C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N
cpd04190	Amiloride	C06821	kegg_xref	PROTONATION_DIFF	XSDQTOBWRPYKKA-UHFFFAOYSA-O	XSDQTOBWRPYKKA-UHFFFAOYSA-N	16231	NC(=[NH2+])NC(=O)c1nc(Cl)c(N)nc1N	C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N
cpd04191	(2-butyl-1-benzofuran-3-yl){4-[2-(diethylamino)ethoxy]-3,5-diiodophenyl}methanone	C06823	kegg_xref	PROTONATION_DIFF	IYIKLHRQXLHMJQ-UHFFFAOYSA-O	IYIKLHRQXLHMJQ-UHFFFAOYSA-N	2157	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1	CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I
cpd04192	Amitriptyline	C06824	kegg_xref	PROTONATION_DIFF	KRMDCWKBEZIMAB-UHFFFAOYSA-O	KRMDCWKBEZIMAB-UHFFFAOYSA-N	2160	C[NH+](C)CCC=C1c2ccccc2CCc2ccccc21	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
cpd04193	Amlodipine	C06825	kegg_xref	PROTONATION_DIFF	HTIQEAQVCYTUBX-UHFFFAOYSA-O	HTIQEAQVCYTUBX-UHFFFAOYSA-N	2162	CCOC(=O)C1=C(COCC[NH3+])NC(C)=C(C(=O)OC)C1c1ccccc1Cl	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN
cpd04197	Astemizole	C06832	kegg_xref	PROTONATION_DIFF	GXDALQBWZGODGZ-UHFFFAOYSA-O	GXDALQBWZGODGZ-UHFFFAOYSA-N	2247	COc1ccc(CC[NH+]2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1	COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
cpd04198	Atorvastatin	C06834	kegg_xref	PROTONATION_DIFF	XUKUURHRXDUEBC-KAYWLYCHSA-M	XUKUURHRXDUEBC-KAYWLYCHSA-N	60823	CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-]	CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
cpd04200	Azlocillin	C06839	kegg_xref	PROTONATION_DIFF	JTWOMNBEOCYFNV-NFFDBFGFSA-M	JTWOMNBEOCYFNV-NFFDBFGFSA-N	6479523	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-]	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C
cpd04201	(2S,3S)-3-{(2Z)-2-(2-ammonio-1,3-thiazol-4-yl)-2-[(2-carboxypropan-2-yloxy)imino]acetamido}-2-methyl-4-oxoazetidine-1-sulfonate	C06840	kegg_xref	PROTONATION_DIFF	WZPBZJONDBGPKJ-VEHQQRBSSA-L	WZPBZJONDBGPKJ-VEHQQRBSSA-N	135398736	C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c2csc(N)n2)C(=O)N1S(=O)(=O)[O-]	C[C@H]1[C@@H](C(=O)N1S(=O)(=O)[O-])NC(=O)/C(=N\OC(C)(C)C(=O)O)/C2=CSC(=[NH+]2)N
cpd04203	Benazepril	C06843	kegg_xref	PROTONATION_DIFF	XPCFTKFZXHTYIP-PMACEKPBSA-M	XPCFTKFZXHTYIP-PMACEKPBSA-N	5362124	CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)[O-])C1=O	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCC3=CC=CC=C3N(C2=O)CC(=O)O
cpd04205	Bepridil	C06847	kegg_xref	PROTONATION_DIFF	UIEATEWHFDRYRU-UHFFFAOYSA-O	UIEATEWHFDRYRU-UHFFFAOYSA-N	2351	CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)[NH+]1CCCC1	CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
cpd04206	Betaxolol	C06849	kegg_xref	PROTONATION_DIFF	NWIUTZDMDHAVTP-UHFFFAOYSA-O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	2369	CC(C)[NH2+]CC(O)COc1ccc(CCOCC2CC2)cc1	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
cpd04208	Bisoprolol	C06852	kegg_xref	PROTONATION_DIFF	VHYCDWMUTMEGQY-UHFFFAOYSA-O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	2405	CC(C)[NH2+]CC(O)COc1ccc(COCCOC(C)C)cc1	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O
cpd04209	Bitolterol	C06853	kegg_xref	PROTONATION_DIFF	FZGVEKPRDOIXJY-UHFFFAOYSA-O	FZGVEKPRDOIXJY-UHFFFAOYSA-N	35330	Cc1ccc(C(=O)Oc2ccc(C(O)C[NH2+]C(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1	CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C
cpd04210	Bleomycin A2	C06854	kegg_xref	PROTONATION_DIFF	OYVAGSVQBOHSSS-UAPAGMARSA-P	OYVAGSVQBOHSSS-UAPAGMARSA-O	5460769	Cc1c(N)nc([C@H](CC(N)=O)NC[C@H]([NH3+])C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1	CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
cpd04213	Brompheniramine	C06857	kegg_xref	PROTONATION_DIFF	ZDIGNSYAACHWNL-UHFFFAOYSA-O	ZDIGNSYAACHWNL-UHFFFAOYSA-N	6834	C[NH+](C)CCC(c1ccc(Br)cc1)c1ccccn1	CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
cpd04214	(+-)-1-(3-chlorophenyl)-2-((1,1-dimethylethyl)amino)-1-propanone	C06860	kegg_xref	PROTONATION_DIFF	SNPPWIUOZRMYNY-UHFFFAOYSA-O	SNPPWIUOZRMYNY-UHFFFAOYSA-N	444	CC([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C
cpd04215	Buspirone	C06861	kegg_xref	PROTONATION_DIFF	QWCRAEMEVRGPNT-UHFFFAOYSA-O	QWCRAEMEVRGPNT-UHFFFAOYSA-N	2477	O=C1CC2(CCCC2)CC(=O)N1CCCC[NH+]1CCN(c2ncccn2)CC1	C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4
cpd04216	Butorphanol	C06863	kegg_xref	PROTONATION_DIFF	IFKLAQQSCNILHL-QHAWAJNXSA-O	IFKLAQQSCNILHL-QHAWAJNXSA-N	5361092	Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)[N@@H+](CC1CCC1)CC3	C1CC[C@]2([C@H]3CC4=C([C@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O
cpd04217	Calcitonin	C06865	kegg_xref	PROTONATION_DIFF	BBBFJLBPOGFECG-UHFFFAOYSA-Q	BBBFJLBPOGFECG-UHFFFAOYSA-N	16129616	CC(C)CC(NC(=O)C(CCCC[NH3+])NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CSSCC([NH3+])C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N1)C(C)C)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)[O-])C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCCC[NH3+])C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(C(=O)N1CCCC1C(N)=O)C(C)O)C(C)O)C(C)O)C(C)O	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)CC(=O)N)CO)N)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC2=CN=CN2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)N4CCCC4C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(C(C)O)C(=O)N5CCCC5C(=O)N)C(C)O)CO
