cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles	stored_stereo_defined	stored_stereo_potential	pubchem_stereo_defined	pubchem_stereo_potential
cpd25178	(2R)-2,3-bis[(9Z,12Z)-octadeca-9,12-dienoyloxy]propyl (1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl phosphate	CHEBI:77165	chebi_xref	STEREO_DIFF	JTPRPYYVVJBCFF-KCTNQGFXSA-M	JTPRPYYVVJBCFF-NCGFHHSNSA-M	86289150	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	11	12	9	12
cpd25179	1-(9Z-octadecenoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phospho-(1'-myo-inositol)	18:1-18:3-PI	name_lookup	STEREO_DIFF	GOWNAKLKHNFBLL-WLDHIASMSA-M	GOWNAKLKHNFBLL-XCNXCIRDSA-M	102515021	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	11	12	9	12
cpd25180	1-(9Z,12Z-octadecadienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phospho-(1'-myo-inositol)	18:2-18:3-PI	name_lookup	STEREO_DIFF	WMMFFYJKTYDOCO-NENLYGQWSA-M	WMMFFYJKTYDOCO-LAZBQZNCSA-M	102515238	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	12	13	10	13
cpd25181	1,2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phospho-(1'-myo-inositol)	18:3-18:3-PI	name_lookup	STEREO_DIFF	JZZCDELPKAXQMT-SVVSVYSXSA-M	JZZCDELPKAXQMT-TVJPFHQXSA-M	102515374	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	13	14	11	14
cpd25687	alpha-D-Galp2,6S2-(1->3)-beta-D-Galp2S-(1->4)-alpha-D-Galp2,6S2-(1->3)-D-Galp2S	lambda-carratetraose	name_lookup	STEREO_DIFF	CFLYIPGVTFOQCI-SDNHUNQPSA-H	CFLYIPGVTFOQCI-SQESNNFJSA-H	11966247	O=S(=O)([O-])OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@H](O)[C@@H](OS(=O)(=O)[O-])C(O)O[C@@H]3COS(=O)(=O)[O-])[C@@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1OS(=O)(=O)[O-]	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)OS(=O)(=O)[O-])O[C@H]3[C@H]([C@H](O[C@H]([C@@H]3OS(=O)(=O)[O-])O[C@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)OS(=O)(=O)[O-])O)COS(=O)(=O)[O-])CO)O)COS(=O)(=O)[O-])OS(=O)(=O)[O-])O)O)O	19	20	20	20
cpd25692	oleanolate 3-beta-D-glucuronoside-(3,1)-galactoside-28-glucoside	oleanolate 3-beta-D-glucuronoside-(3,1)-galactoside-28-glucoside	name_lookup	STEREO_DIFF	QZMAEZWZCGBZFK-WCRAFUTRSA-M	QZMAEZWZCGBZFK-AOJWCAIYSA-M	134820360	CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)[O-])[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1	C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)[O-])O)O[C@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO)O)O)O)O	23	23	23	23
cpd25730	6,6-kestotetraose	CHEBI:64836	chebi_xref	STEREO_DIFF	OLSNVZYFDBPHML-LQBMVMHNSA-N	OLSNVZYFDBPHML-DLQNOBSRSA-N	25202535	OC[C@@H]1O[C@H](O[C@]2(CO)O[C@H](CO[C@]3(CO)O[C@H](CO[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO[C@]3([C@H]([C@@H]([C@H](O3)CO[C@]4([C@H]([C@@H]([C@H](O4)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O	17	17	17	17
cpd25742	2''-O-alpha-rhamnosyl-6-C-(6-deoxy-xylo-hexos-4-ulosyl)luteolin	maysin	name_lookup	STEREO_DIFF	GKLSYIMLZDYQBJ-LRRIKIGNSA-L	GKLSYIMLZDYQBJ-CGOKOBCESA-N	70698181	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)C(=O)[C@@H](C)O[C@H]2c2c([O-])cc3oc(-c4ccc(O)c(O)c4)cc(=O)c3c2[O-])[C@H](O)[C@H](O)[C@H]1O	C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@H]2[C@@H](C(=O)[C@@H](O[C@@H]2C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC(=C(C=C5)O)O)O)C)O)O)O)O	9	9	9	9
cpd25993	ethyl red	ethyl red	name_lookup	STEREO_DIFF	HBRCDTRQDHMTDA-VHEBQXMUSA-M	HBRCDTRQDHMTDA-UHFFFAOYSA-N	54832	CCN(CC)c1ccc(/N=N/c2ccccc2C(=O)[O-])cc1	CCN(CC)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O	1	1	0	1
cpd26093	MurNAc(beta-methyl)-L-Ala-D-Glu	MurNAc(beta-methyl)-L-Ala-D-Glu	name_lookup	STEREO_DIFF	BIKQFKLJXJNHSA-VBGKWZEPSA-L	BIKQFKLJXJNHSA-PAGGVFEGSA-L	135887860	CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])[C@H]1NC(C)=O	C[C@@H](C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-])NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)OC)NC(=O)C	8	8	8	8
cpd26222	DDF	N10-formyl-2,4-diaminodideazafolate	name_lookup	STEREO_DIFF	DZRNFMWYICVPEX-DUSLRRAJSA-M	DZRNFMWYICVPEX-KKFHFHRHSA-L	135911938	Nc1nc(=O)c2cc(CN(C=O)c3ccc(C(O)[NH2+][C@H](CCC(=O)[O-])C(=O)[O-])cc3)ccc2[nH]1	C1=CC(=CC=C1C(N[C@@H](CCC(=O)[O-])C(=O)[O-])O)N(CC2=CC3=C(C=C2)N=C(NC3=O)N)C=O	1	2	1	2
cpd26249	S-2,3-dicarboxyaziridine	S-2,3-dicarboxyaziridine	name_lookup	STEREO_DIFF	IFCCPDAHQDGHMH-UHFFFAOYSA-M	IFCCPDAHQDGHMH-LWMBPPNESA-N	3080847	O=C([O-])C1[NH2+]C1C(=O)[O-]	[C@H]1([C@H](N1)C(=O)O)C(=O)O	0	2	2	2
cpd26275	(E)-alpha-monofluoromethyl-3,4-dehydroarginine	(E)-alpha-monofluoromethyldehydroarginine	name_lookup	STEREO_DIFF	UDWPEHOXJIIOEY-OWOJBTEDSA-O	UDWPEHOXJIIOEY-QOHHWTFISA-O	122706516	NC(=[NH2+])NC/C=C/C([NH3+])(CF)C(=O)[O-]	C(/C=C/[C@@](CF)(C(=O)[O-])[NH3+])[NH+]=C(N)N	1	2	2	2
cpd26367	Ac2-Lys-Ala-Ala	diacetyl-lysyl-D-alanyl-D-alanine	name_lookup	STEREO_DIFF	VIHGYLJIMMKSBR-BREBYQMCSA-M	VIHGYLJIMMKSBR-UHFFFAOYSA-N	4363645	CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-]	CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCCCNC(=O)C)NC(=O)C	3	3	0	3
cpd26368	DiAc-L-Lys-D-Ala-D-Lac	diacetyl-L-lys-D-ala-D-lac	name_lookup	STEREO_DIFF	LOEWINUIHJAOMZ-IGQDVTDXSA-M	LOEWINUIHJAOMZ-UHFFFAOYSA-M	78480651	CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@H](C)C(=O)OC(C)C(=O)[O-]	CC(C(=O)OC(C)C(=O)[O-])NC(=O)C(CCCCNC(=O)C)NC(=O)C	2	3	0	3
cpd26567	MSmB	MSmB	name_lookup	STEREO_DIFF	DUKFQTJTBSIGQL-JHRDNDSMSA-N	DUKFQTJTBSIGQL-XZXYVQLTSA-N	11273915	CC(=O)N[C@@H](CSCc1c(C)c(=O)n2c(=O)c(C)c(C)n12)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	CC1=C(N2C(=C(C(=O)N2C1=O)C)CSC[C@@H](C(=O)N[C@@H]3[C@H]([C@@H]([C@H](O[C@@H]3OC4[C@@H]([C@H](C([C@H]([C@H]4O)O)O)O)O)CO)O)O)NC(=O)C)C	12	12	10	12
cpd26612	dipalmitoyl-L-1-phosphatidyl-inositol	dipalmitoyl-L-1-phosphatidyl-inositol	name_lookup	STEREO_DIFF	IBUKXRINTKQBRQ-UTWKUMGCSA-M	IBUKXRINTKQBRQ-FOENULIHSA-N	644003	CCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCCCCCCCCCCCCCC	7	8	5	8
cpd26613	dipalmitoyl-1-phosphatidyl-1D-<i>myo</i>-inositol 4-phosphate	dipalmitoyl-1-phosphatidyl-1D-myo-inositol 4-phosphate	name_lookup	STEREO_DIFF	UJVUMTUBMCYKBK-PHJSMNDQSA-K	UJVUMTUBMCYKBK-AIEFDNRQSA-K	102514932	CCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)OP(=O)([O-])[O-])O)O)OC(=O)CCCCCCCCCCCCCCC	7	8	5	8
cpd26631	(E)-1-(L-cystein-S-yl)-N-hydroxy-omega-(methylsulfanyl)pentan-1-imine	(E)-1-(L-cystein-S-yl)-N-hydroxy-omega-(methylsulfanyl)pentan-1-imine	name_lookup	STEREO_DIFF	LOOVXQAHWKSBOP-RPORLEBXSA-N	LOOVXQAHWKSBOP-AHHRJZGPSA-N	134820280	CSCCCC/C(=N/O)SC[C@H]([NH3+])C(=O)[O-]	CSCCCC/C(=N\O)/SC[C@@H](C(=O)[O-])[NH3+]	2	2	2	2
cpd26632	(E)-1-(L-cystein-S-yl)-N-hydroxy-omega-(methylsulfanyl)hexan-1-imine	(E)-1-(L-cystein-S-yl)-N-hydroxy-omega-(methylsulfanyl)hexan-1-imine	name_lookup	STEREO_DIFF	ZCCQXWKOMFKYNA-ILETWAPCSA-N	ZCCQXWKOMFKYNA-IJTFOSHNSA-N	134820046	CSCCCCC/C(=N/O)SC[C@H]([NH3+])C(=O)[O-]	CSCCCCC/C(=N\O)/SC[C@@H](C(=O)[O-])[NH3+]	2	2	2	2
cpd26634	(E)-1-(L-cystein-S-yl)-N-hydroxy-omega-(methylsulfanyl)octan-1-imine	(E)-1-(L-cystein-S-yl)-N-hydroxy-omega-(methylsulfanyl)octan-1-imine	name_lookup	STEREO_DIFF	WRJULZYRRYOGJO-SFEFGNTJSA-N	WRJULZYRRYOGJO-AYDSOBSRSA-N	134820133	CSCCCCCCC/C(=N/O)SC[C@H]([NH3+])C(=O)[O-]	CSCCCCCCC/C(=N\O)/SC[C@@H](C(=O)[O-])[NH3+]	2	2	2	2
cpd26952	Dermatan-sulfate-disaccharides	dermatan sulfate disaccharide	name_lookup	STEREO_DIFF	KYXFEXHDCVKJRO-YEUPZNETSA-K	KYXFEXHDCVKJRO-ILWVTJRESA-L	146037099	CC(=O)N[C@@H]1[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@@H](CO)O[C@@H]1O	CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O)CO)OS(=O)(=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)O)O)O)OS(=O)(=O)[O-]	10	10	10	10
cpd28940	D-myo-Inositol, 1-O-alpha-D-galactopyranosyl-	D-myo-Inositol, 1-O-alpha-D-galactopyranosyl-	name_lookup	STEREO_DIFF	VCWMRQDBPZKXKG-BJBMSVMHSA-N	VCWMRQDBPZKXKG-SPBUTQSFSA-N	439451	OC[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)O)O)O)O	11	11	9	11
cpd31046	C.I. Acid red 18	C20344	kegg_xref	STEREO_DIFF	SWGJCIMEBVHMTA-ZRUFZDNISA-K	SWGJCIMEBVHMTA-UHFFFAOYSA-K	17466	O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)ccc2c1.[Na+].[Na+].[Na+]	C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)[O-])N=NC3=C(C=CC4=CC(=CC(=C43)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+].[Na+]	1	1	0	1
cpd31047	Azofuchsin	C20346	kegg_xref	STEREO_DIFF	LQJVOKWHGUAUHK-BUFQOAPZSA-L	LQJVOKWHGUAUHK-UHFFFAOYSA-L	19116	Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccccc3)c(O)c12.[Na+].[Na+]	C1=CC=C(C=C1)N=NC2=C(C3=C(C=C(C=C3C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])N)O.[Na+].[Na+]	1	1	0	1
cpd31205	Terpendole G	C20586	kegg_xref	STEREO_DIFF	BKWWGNDKMSPYIS-DGZZXUABSA-N	BKWWGNDKMSPYIS-KYYKPQATSA-N	10411534	CC(C)(O)[C@@H]1C[C@@H](O)[C@]2(C=O)[C@H](CC[C@@]3(C)[C@@H]2CC[C@H]2Cc4c([nH]c5ccccc45)[C@@]23C)O1	C[C@]12CC[C@H]3[C@]([C@@H]1CC[C@@H]4[C@@]2(C5=C(C4)C6=CC=CC=C6N5)C)([C@@H](C[C@H](O3)C(C)(C)O)O)C=O	8	8	8	8
cpd31237	alpha-D-Gal-(1->3)-(alpha-L-Fuc-(1->2))-beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol	C20626	kegg_xref	STEREO_DIFF	UQYSJTDLRLYPNU-ABPCESQWSA-L	UQYSJTDLRLYPNU-OOXGFABVSA-N	71581030	CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](OC3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1NC(C)=O	C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@H](O[C@@H]([C@@H]3O)CO)O[C@@H]4[C@H]([C@H](O[C@@H]([C@@H]4O)CO)OP(=O)(O)OP(=O)(O)OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C)NC(=O)C)CO)O)O[C@@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O)O)O)O)O)O	34	37	35	37
cpd31298	Chloroorienticin B	xref_resolved:chebi_xref=CHEBI:75963->CID71768148(STEREO_DIFF)	xref_resolved	STEREO_DIFF	ATHQCOUEZPBNLP-JCXNEJHJSA-O	ATHQCOUEZPBNLP-JWYJDYCQSA-O	71768148	C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)([NH3+])[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Oc2ccc(cc2Cl)[C@H]1O	C[C@H]1[C@@H]([C@@](C[C@@H](O1)O[C@H]2[C@H]3C(=O)N[C@@H](C4=C(C(=CC(=C4)O)O)C5=C(C=CC(=C5)[C@H](C(=O)N3)NC(=O)[C@H]6C7=CC(=C(C(=C7)OC8=C(C=C2C=C8)Cl)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC1=C(C=C(C=C1)[C@H]([C@H](C(=O)N[C@H](C(=O)N6)CC(=O)N)NC(=O)[C@@H](CC(C)C)[NH2+]C)O)Cl)O)C(=O)[O-])(C)[NH3+])O	18	18	18	18
cpd31421	1,4-dideoxy-1,4-imino-D-mannitol	1,4-dideoxy-1,4-imino-D-mannitol	name_lookup	STEREO_DIFF	RVNSAAIWCWTCTJ-ARQDHWQXSA-O	RVNSAAIWCWTCTJ-KVTDHHQDSA-N	456279	OC[C@@H](O)[C@@H]1[NH2+]C[C@@H](O)[C@H]1O	C1[C@H]([C@H]([C@H](N1)[C@@H](CO)O)O)O	4	4	4	4
cpd31495	5-methyl-UTP	m5UTP	name_lookup	STEREO_DIFF	FOQABOMYTOFLPZ-ISLYRVAYSA-N	FOQABOMYTOFLPZ-UHFFFAOYSA-N	17886	CCN(CCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1	CCN(CCO)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-]	1	1	0	1
cpd31515	20-[beta-D-xylopyranosyl-(1->6)-beta-D-glucopyranosyloxy]dammar-24-ene-3beta,12-diol	20-[beta-D-xylopyranosyl-(1->6)-beta-D-glucopyranosyloxy]dammar-24-ene-3beta,12-diol	name_lookup	STEREO_DIFF	YNBYFOIDLBTOMW-SICSQIIDSA-N	YNBYFOIDLBTOMW-IPTBNLQOSA-N	11331683	CC(C)=CCC[C@](C)(O[C@@H]1O[C@@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C	CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)O)O)O)C	19	19	19	19
cpd31636	2,3-<i>O</i>-diphytanyl-<i>sn</i>-glycero-1-phospho-myo-inositol	2,3-O-diphytanyl-sn-glycero-1-phospho-myo-inositol	name_lookup	STEREO_DIFF	JTCUWWRWFRHYJL-OFPJJYCCSA-M	JTCUWWRWFRHYJL-NACUOZDDSA-M	71581122	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCOC[C@@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)OCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C	C[C@H](CCC[C@H](C)CCCC(C)C)CCC[C@@H](C)CCOC[C@@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C	13	14	11	14
cpd31660	2-<i>O</i>-(3'-hydroxy)phytanyl-3-<i>O</i>-phytanyl-<i>sn</i>-glycero-1-phosphoethanolamine	2-O-(3'-hydroxy)phytanyl-3-O-phytanyl-sn-glycero-1-phosphoethanolamine	name_lookup	STEREO_DIFF	VUKYXYWCFFKPMX-PLSZJGEGSA-N	VUKYXYWCFFKPMX-ARNVMZJBSA-N	126961016	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCOC[C@@H](COP(=O)([O-])OCC[NH3+])OCCC(C)(O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C	C[C@H](CCC[C@H](C)CCCC(C)C)CCC[C@@H](C)CCOC[C@@H](COP(=O)([O-])OCC[NH3+])OCC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O	6	8	7	8
cpd31674	quercetin-3-gentiobioside	quercetin-3-gentiobioside	name_lookup	STEREO_DIFF	FDRQPMVGJOQVTL-BVYPKUFKSA-L	FDRQPMVGJOQVTL-DEFKTLOSSA-N	5320834	O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)C(O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc([O-])cc([O-])c12	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O)O)O	9	10	10	10
cpd31713	2,4-di(2-methyl)butanoyl-3-(6-methyl)heptanoyl-6-(2-methyl)butanoyl-sucrose	sucrose-2-(2-methyl)butyryl-4-(2-methyl)butyryl-3-(6-methyl)heptanoyl-6-(2-methyl)butyrate	name_lookup	STEREO_DIFF	FVKLZMWSTDCRNH-DGHKNJJESA-N	FVKLZMWSTDCRNH-WFPWECRHSA-N	91754406	CCC(C)C(=O)O[C@H]1[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](COC(=O)[C@@H](C)CC)[C@@H](OC(=O)C(C)CC)[C@@H]1OC(=O)CCCCC(C)C	CCC(C)C(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)OC(=O)C(C)CC)OC(=O)CCCCC(C)C)OC(=O)C(C)CC	10	12	9	12
cpd31730	Ins-1-P-6-Man-1-2-Ins-1-P-Cer(t18:0/2,3-OH-26:0)	Ins-1-P-6-Man-1-2-Ins-1-P-Cer(t18:0/2,3-OH-26:0)	name_lookup	STEREO_DIFF	SQXZQHDWAOQNOP-MJWOLKCGSA-L	SQXZQHDWAOQNOP-CKPCECBHSA-N	53356720	CCCCCCCCCCCCCCCCCCCCCCC[C@@H](O)[C@H](O)C(=O)N[C@@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)([O-])O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCCCCCCCCC(C(C(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@@H]([C@@H]([C@H]([C@@H]([C@H]1OC2[C@H]([C@H]([C@@H]([C@H](O2)COP(=O)(O)OC3[C@@H]([C@H](C([C@H]([C@H]3O)O)O)O)O)O)O)O)O)O)O)O)[C@@H](C(CCCCCCCCCCCCCC)O)O)O)O	21	24	16	24
cpd31755	IPC-4 (C24)	inositol phosphoceramide D (C24)	name_lookup	STEREO_DIFF	IFSVZMZUQHMLDK-KEMDANTFSA-M	IFSVZMZUQHMLDK-NVLMEWRGSA-M	90657280	CCCCCCCCCCCCCCCCCCCCC[C@@H](O)[C@H](O)C(=O)N[C@@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCCCCCC[C@H]([C@@H](C(=O)N[C@@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)[C@@H]([C@@H](CCCCCCCCCCCCCC)O)O)O)O	11	12	9	12
