ID	DATABASE	MNX
CPD-17232	MetaCyc	MNXM7361
cpd15878	SEED	MNXM7362
cpd15954	SEED	MNXM7363
cpd15955	SEED	MNXM7366
cpd16653	SEED	MNXM7372
cpd08484	SEED	MNXM7373
C11673	KEGG	MNXM7373
C00505	KEGG	MNXM7374
cpd11974	SEED	MNXM7375
C01918	KEGG	MNXM7375
GENTAMICIN-C	MetaCyc	MNXM7375
cpd08703	SEED	MNXM7377
C11905	KEGG	MNXM7377
cpd15880	SEED	MNXM7379
cpd29778	SEED	MNXM7380
G00145	KEGG	MNXM7380
cpd27165	SEED	MNXM7381
Glucose	MetaCyc	MNXM7381
cpd27110	SEED	MNXM7391
C04459	KEGG	MNXM7391
G11623	KEGG	MNXM7391
cpd12408	SEED	MNXM7392
cpd27111	SEED	MNXM7392
cpd27176	SEED	MNXM7392
C03866	KEGG	MNXM7392
Glucuronoxylans	MetaCyc	MNXM7392
cpd16376	SEED	MNXM7394
C16562	KEGG	MNXM7394
cpd20132	SEED	MNXM7395
C18871	KEGG	MNXM7395
CPD-13909	MetaCyc	MNXM7395
cpd16383	SEED	MNXM7398
C16569	KEGG	MNXM7398
cpd14914	SEED	MNXM7400
C16195	KEGG	MNXM7400
cpd03895	SEED	MNXM7402
C06483	KEGG	MNXM7402
CPD-12189	MetaCyc	MNXM7404
cpd27200	SEED	MNXM7407
Guanine26-in-tRNA	MetaCyc	MNXM7407
cpd03921	SEED	MNXM7408
C06511	KEGG	MNXM7408
CPD-8925	MetaCyc	MNXM7408
cpd22817	SEED	MNXM7409
CPD-10781	MetaCyc	MNXM7409
cpd03947	SEED	MNXM7410
C06538	KEGG	MNXM7410
CPD-9940	MetaCyc	MNXM7410
cpd27263	SEED	MNXM7412
Hyaluronan-glucuronate-terminal	MetaCyc	MNXM7412
cpd10507	SEED	MNXM7413
C14810	KEGG	MNXM7413
cpd15960	SEED	MNXM7414
cpd15608	SEED	MNXM7416
C17714	KEGG	MNXM7416
CPD-7619	MetaCyc	MNXM7416
cpd27248	SEED	MNXM7418
cpd11975	SEED	MNXM7418
C01923	KEGG	MNXM7418
Heteroglycans	MetaCyc	MNXM7418
cpd15956	SEED	MNXM7419
cpd15957	SEED	MNXM7420
cpd15958	SEED	MNXM7421
cpd27257	SEED	MNXM7434
Holo-AsbD-Proteins	MetaCyc	MNXM7434
cpd17455	SEED	MNXM7436
C17266	KEGG	MNXM7436
cpd14640	SEED	MNXM7439
C15911	KEGG	MNXM7439
cpd14643	SEED	MNXM7440
C15914	KEGG	MNXM7440
cpd14635	SEED	MNXM7442
C15905	KEGG	MNXM7442
CPD-17308	MetaCyc	MNXM7442
cpd05401	SEED	MNXM7444
C08493	KEGG	MNXM7444
INDOLE-3-CARBOXALDEHYDE	MetaCyc	MNXM7444
cpd26651	SEED	MNXM7445
CPDQT-429	MetaCyc	MNXM7445
cpd16811	SEED	MNXM7447
cpd16812	SEED	MNXM7448
cpd15212	SEED	MNXM7449
cpd17014	SEED	MNXM7450
cpd09068	SEED	MNXM7451
C12296	KEGG	MNXM7451
CPD-19626	MetaCyc	MNXM7451
cpd01540	SEED	MNXM7452
C02289	KEGG	MNXM7452
cpd14670	SEED	MNXM7453
C15943	KEGG	MNXM7453
cpd05178	SEED	MNXM7454
C08262	KEGG	MNXM7454
ISOVALERATE	MetaCyc	MNXM7454
cpd19943	SEED	MNXM7455
C18680	KEGG	MNXM7455
CPD-12938	MetaCyc	MNXM7455
cpd23088	SEED	MNXM7457
C21126	KEGG	MNXM7457
CPD-11789	MetaCyc	MNXM7457
cpd09267	SEED	MNXM7458
C12636	KEGG	MNXM7458
cpd26558	SEED	MNXM7459
CPD1F-461	MetaCyc	MNXM7459
KERATAN	MetaCyc	MNXM7462
cpd15968	SEED	MNXM7466
cpd09144	SEED	MNXM7468
C12391	KEGG	MNXM7468
CPD-392	MetaCyc	MNXM7469
cpd16462	SEED	MNXM7473
C16661	KEGG	MNXM7473
C15926	KEGG	MNXM7476
CPDQT-4	MetaCyc	MNXM7476
cpd27113	SEED	MNXM7477
GLUTAMYL-GLX-TRNAS	MetaCyc	MNXM7477
cpd01605	SEED	MNXM7478
C02426	KEGG	MNXM7478
L-GLYCERALDEHYDE	MetaCyc	MNXM7478
cpd17425	SEED	MNXM7479
C17235	KEGG	MNXM7479
CPD-15322	MetaCyc	MNXM7479
cpd12104	SEED	MNXM7480
cpd27377	SEED	MNXM7480
C02429	KEGG	MNXM7480
cpd15551	SEED	MNXM7481
CPD0-2182	MetaCyc	MNXM7481
cpd13438	SEED	MNXM7482
C12470	KEGG	MNXM7482
cpd14859	SEED	MNXM7483
C16138	KEGG	MNXM7483
CPD-3321	MetaCyc	MNXM7483
CPD-15825	MetaCyc	MNXM7487
cpd13432	SEED	MNXM7488
C12461	KEGG	MNXM7488
cpd20927	SEED	MNXM7489
C19679	KEGG	MNXM7489
L-SORBOSONE	MetaCyc	MNXM7489
cpd16523	SEED	MNXM7491
C16718	KEGG	MNXM7491
cpd11959	SEED	MNXM7493
C01834	KEGG	MNXM7493
cpd07046	SEED	MNXM7494
C10157	KEGG	MNXM7494
cpd08487	SEED	MNXM7495
C11676	KEGG	MNXM7495
cpd27427	SEED	MNXM7496
Long-linear-glucans	MetaCyc	MNXM7496
cpd11981	SEED	MNXM7499
m7G5-pppAm-mRNAs	MetaCyc	MNXM7499
cpd12632	SEED	MNXM7500
cpd25367	SEED	MNXM7500
C04833	KEGG	MNXM7500
m7G5-pppm6Am-mRNAs	MetaCyc	MNXM7500
cpd28511	SEED	MNXM7501
m7G5-pppR-mRNAs	MetaCyc	MNXM7501
cpd16156	SEED	MNXM7502
cpd16157	SEED	MNXM7503
cpd27487	SEED	MNXM7504
Malonate-Decarboxylases-Acetyl-Form	MetaCyc	MNXM7504
cpd27488	SEED	MNXM7505
Malonate-Decarboxylases-Malonyl-Form	MetaCyc	MNXM7505
cpd14910	SEED	MNXM7507
C16191	KEGG	MNXM7507
CPD-3425	MetaCyc	MNXM7507
cpd14911	SEED	MNXM7508
C16192	KEGG	MNXM7508
CPD-3422	MetaCyc	MNXM7508
cpd15012	SEED	MNXM7510
C16296	KEGG	MNXM7510
cpd15978	SEED	MNXM7514
cpd15994	SEED	MNXM7517
CPD-12124	MetaCyc	MNXM7517
cpd15891	SEED	MNXM7519
cpd15990	SEED	MNXM7521
cpd15991	SEED	MNXM7522
cpd14626	SEED	MNXM7523
C15895	KEGG	MNXM7523
CPD-11469	MetaCyc	MNXM7523
cpd15970	SEED	MNXM7524
cpd15971	SEED	MNXM7525
cpd15979	SEED	MNXM7526
cpd15987	SEED	MNXM7527
cpd15890	SEED	MNXM7529
cpd27514	SEED	MNXM7530
Methylated-MtsB-Proteins	MetaCyc	MNXM7530
cpd27456	SEED	MNXM7532
MONO-BETA-D-GALACTOSYLACYLGLYCEROL	MetaCyc	MNXM7532
cpd08133	SEED	MNXM7534
C11272	KEGG	MNXM7534
CPD-8871	MetaCyc	MNXM7534
cpd15741	SEED	MNXM7535
cpd15744	SEED	MNXM7536
cpd15740	SEED	MNXM7537
cpd15745	SEED	MNXM7538
cpd15743	SEED	MNXM7539
cpd15742	SEED	MNXM7540
cpd15738	SEED	MNXM7541
cpd15737	SEED	MNXM7542
cpd15739	SEED	MNXM7543
cpd15896	SEED	MNXM7544
cpd27539	SEED	MNXM7546
MtsB-Proteins	MetaCyc	MNXM7546
C20380	KEGG	MNXM7547
D05096	KEGG	MNXM7547
CPD-14601	MetaCyc	MNXM7547
cpd08736	SEED	MNXM7548
C11939	KEGG	MNXM7548
cpd08735	SEED	MNXM7549
C11938	KEGG	MNXM7549
cpd26527	SEED	MNXM7553
CPD0-889	MetaCyc	MNXM7553
CPD-16167	MetaCyc	MNXM7557
cpd12198	SEED	MNXM7558
cpd12535	SEED	MNXM7559
cpd21520	SEED	MNXM7559
cpd27560	SEED	MNXM7559
G00023	KEGG	MNXM7559
C04387	KEGG	MNXM7559
cpd15835	SEED	MNXM7560
cpd02325	SEED	MNXM7565
cpd27566	SEED	MNXM7565
C03708	KEGG	MNXM7565
N-ACETYL-O-ACETYLNEURAMINATE	MetaCyc	MNXM7565
cpd21168	SEED	MNXM7567
C19929	KEGG	MNXM7567
cpd02011	SEED	MNXM7568
C03142	KEGG	MNXM7568
D-GLUCOSYLARYLAMINE	MetaCyc	MNXM7568
cpd16510	SEED	MNXM7569
C16703	KEGG	MNXM7569
CPD-19432	MetaCyc	MNXM7569
cpd16517	SEED	MNXM7570
C16710	KEGG	MNXM7570
CPD-14544	MetaCyc	MNXM7570
cpd10486	SEED	MNXM7572
C14789	KEGG	MNXM7572
cpd03694	SEED	MNXM7573
C06184	KEGG	MNXM7573
cpd04733	SEED	MNXM7574
C07565	KEGG	MNXM7574
N-ACETYLARYLAMINE	MetaCyc	MNXM7574
cpd12414	SEED	MNXM7575
cpd27606	SEED	MNXM7575
C03880	KEGG	MNXM7575
N-Substituted-Aminoacyl-tRNA	MetaCyc	MNXM7575
CPD0-2015	MetaCyc	MNXM7576
cpd15826	SEED	MNXM7577
cpd15903	SEED	MNXM7578
cpd12286	SEED	MNXM7579
C03297	KEGG	MNXM7579
N3-ACETYLGENTAMICIN-C	MetaCyc	MNXM7579
cpd15894	SEED	MNXM7580
cpd27632	SEED	MNXM7581
cpd12355	SEED	MNXM7581
C03625	KEGG	MNXM7581
N5-ACYL-L-ORNITHINE-ESTER	MetaCyc	MNXM7581
cpd14932	SEED	MNXM7583
C16213	KEGG	MNXM7583
cpd09821	SEED	MNXM7584
C14118	KEGG	MNXM7584
cpd09819	SEED	MNXM7585
C14116	KEGG	MNXM7585
cpd09820	SEED	MNXM7586
C14117	KEGG	MNXM7586
cpd09822	SEED	MNXM7587
C14119	KEGG	MNXM7587
cpd08794	SEED	MNXM7588
C11997	KEGG	MNXM7588
CPD-15995	MetaCyc	MNXM7588
cpd15129	SEED	MNXM7589
C16423	KEGG	MNXM7589
cpd03996	SEED	MNXM7590
C06592	KEGG	MNXM7590
cpd06698	SEED	MNXM7591
C09806	KEGG	MNXM7591
CPD-7074	MetaCyc	MNXM7591
cpd04226	SEED	MNXM7592
C06876	KEGG	MNXM7592
NITROSOBENZENE	MetaCyc	MNXM7592
cpd27656	SEED	MNXM7593
C21113	KEGG	MNXM7593
NMNH	MetaCyc	MNXM7593
cpd13430	SEED	MNXM7594
C12441	KEGG	MNXM7594
cpd16508	SEED	MNXM7595
C16701	KEGG	MNXM7595
CPD-19420	MetaCyc	MNXM7595
cpd08954	SEED	MNXM7596
C12173	KEGG	MNXM7596
CPD-19431	MetaCyc	MNXM7596
cpd09216	SEED	MNXM7597
C12473	KEGG	MNXM7597
cpd09215	SEED	MNXM7598
C12472	KEGG	MNXM7598
cpd09217	SEED	MNXM7599
C12474	KEGG	MNXM7599
CPD-15415	MetaCyc	MNXM7599
cpd12507	SEED	MNXM7605
C04260	KEGG	MNXM7605
CPD-70	MetaCyc	MNXM7605
cpd12205	SEED	MNXM7606
C02863	KEGG	MNXM7606
cpd11573	SEED	MNXM7607
cpd19614	SEED	MNXM7608
C18349	KEGG	MNXM7608
cpd12595	SEED	MNXM7609
C04725	KEGG	MNXM7609
CPD-8577	MetaCyc	MNXM7609
cpd24738	SEED	MNXM7610
C20417	KEGG	MNXM7610
CPD-7165	MetaCyc	MNXM7610
cpd23555	SEED	MNXM7611
CPD-12734	MetaCyc	MNXM7611
CPD-15109	MetaCyc	MNXM7612
cpd14724	SEED	MNXM7613
C16002	KEGG	MNXM7613
cpd27745	SEED	MNXM7614
Oxidized-NrdH-Proteins	MetaCyc	MNXM7614
cpd17841	SEED	MNXM7615
C17744	KEGG	MNXM7615
cpd17430	SEED	MNXM7616
C17240	KEGG	MNXM7616
cpd17429	SEED	MNXM7617
C17239	KEGG	MNXM7617
cpd27769	SEED	MNXM7618
P-NITROPHENYL-ACETATE	MetaCyc	MNXM7618
cpd19488	SEED	MNXM7620
C18220	KEGG	MNXM7620
CPD-8716	MetaCyc	MNXM7620
cpd19487	SEED	MNXM7621
C18219	KEGG	MNXM7621
CPD-8714	MetaCyc	MNXM7621
cpd03534	SEED	MNXM7622
D03726	KEGG	MNXM7622
C05944	KEGG	MNXM7622
D00193	KEGG	MNXM7622
PANTOTHENOL	MetaCyc	MNXM7622
cpd07619	SEED	MNXM7625
C10733	KEGG	MNXM7625
cpd16021	SEED	MNXM7626
cpd15665	SEED	MNXM7630
cpd16008	SEED	MNXM7631
cpd12041	SEED	MNXM7632
C02179	KEGG	MNXM7632
PEPTIDAMIDE-CPD	MetaCyc	MNXM7632
cpd27847	SEED	MNXM7635
Persulfurated-L-cysteine-desulfurases	MetaCyc	MNXM7635
cpd15011	SEED	MNXM7636
C16295	KEGG	MNXM7636
cpd16013	SEED	MNXM7638
cpd16028	SEED	MNXM7640
cpd16029	SEED	MNXM7641
cpd16023	SEED	MNXM7642
cpd16024	SEED	MNXM7643
cpd23448	SEED	MNXM7644
CPD-12491	MetaCyc	MNXM7644
cpd16113	SEED	MNXM7646
cpd16030	SEED	MNXM7647
cpd16115	SEED	MNXM7648
cpd16009	SEED	MNXM7649
cpd16084	SEED	MNXM7651
cpd15924	SEED	MNXM7655
cpd15923	SEED	MNXM7656
cpd15922	SEED	MNXM7657
cpd16110	SEED	MNXM7667
cpd15459	SEED	MNXM7670
C21173	KEGG	MNXM7670
cpd17929	SEED	MNXM7671
C17943	KEGG	MNXM7671
CPD-11736	MetaCyc	MNXM7671
cpd19580	SEED	MNXM7672
C18314	KEGG	MNXM7672
CIS-34-DIHYDROXYCYCLOHEXA-162-DIENE-	MetaCyc	MNXM7672
cpd16007	SEED	MNXM7674
cpd16018	SEED	MNXM7676
cpd12822	SEED	MNXM7677
C06077	KEGG	MNXM7677
cpd16486	SEED	MNXM7678
C16693	KEGG	MNXM7678
Plastoquinols	MetaCyc	MNXM7678
cpd16525	SEED	MNXM7679
C16721	KEGG	MNXM7679
cpd13381	SEED	MNXM7687
C11552	KEGG	MNXM7687
cpd11804	SEED	MNXM7688
C01048	KEGG	MNXM7688
cpd03516	SEED	MNXM7690
C05920	KEGG	MNXM7690
cpd09146	SEED	MNXM7692
C12393	KEGG	MNXM7692
cpd09139	SEED	MNXM7694
C12386	KEGG	MNXM7694
CPD-14348	MetaCyc	MNXM7694
cpd15661	SEED	MNXM7696
cpd12540	SEED	MNXM7700
C04398	KEGG	MNXM7700
cpd03542	SEED	MNXM7702
C05953	KEGG	MNXM7702
cpd03544	SEED	MNXM7703
C05955	KEGG	MNXM7703
cpd03546	SEED	MNXM7704
C05957	KEGG	MNXM7704
Protein-L-Asparagine	MetaCyc	MNXM7711
cpd27820	SEED	MNXM7712
PROTEIN-LIPOYLLYSINE	MetaCyc	MNXM7712
cpd11704	SEED	MNXM7713
C00585	KEGG	MNXM7713
Protein-Tyrosines	MetaCyc	MNXM7713
cpd09025	SEED	MNXM7715
C12246	KEGG	MNXM7715
cpd01785	SEED	MNXM7716
C02765	KEGG	MNXM7716
D08449	KEGG	MNXM7716
CPD-9954	MetaCyc	MNXM7716
cpd05227	SEED	MNXM7717
C08312	KEGG	MNXM7717
cpd01778	SEED	MNXM7718
C02744	KEGG	MNXM7718
CPD-518	MetaCyc	MNXM7718
cpd16526	SEED	MNXM7720
C16723	KEGG	MNXM7720
CPD-15042	MetaCyc	MNXM7720
CPD0-2087	MetaCyc	MNXM7722
C12483	KEGG	MNXM7724
CPD-10893	MetaCyc	MNXM7725
CPD-15129	MetaCyc	MNXM7729
CPD-15131	MetaCyc	MNXM7730
cpd20690	SEED	MNXM7731
C19434	KEGG	MNXM7731
D05321	KEGG	MNXM7731
8-HYDROXYQUINOLINE	MetaCyc	MNXM7731
cpd28026	SEED	MNXM7732
R-3-hydroxybehenoyl-ACPs	MetaCyc	MNXM7732
cpd11484	SEED	MNXM7733
C04688	KEGG	MNXM7733
R-3-hydroxymyristoyl-ACPs	MetaCyc	MNXM7733
cpd12762	SEED	MNXM7734
cpd28071	SEED	MNXM7735
Reduced-NrdH-Proteins	MetaCyc	MNXM7735
cpd03687	SEED	MNXM7739
C06177	KEGG	MNXM7739
CPD-13504	MetaCyc	MNXM7739
cpd16032	SEED	MNXM7741
cpd16033	SEED	MNXM7742
cpd09178	SEED	MNXM7743
C12426	KEGG	MNXM7743
CPD-15730	MetaCyc	MNXM7743
cpd14986	SEED	MNXM7744
C16270	KEGG	MNXM7744
cpd14792	SEED	MNXM7745
C16071	KEGG	MNXM7745
CPD-12658	MetaCyc	MNXM7745
cpd10421	SEED	MNXM7746
C14723	KEGG	MNXM7746
cpd02700	SEED	MNXM7749
C04424	KEGG	MNXM7749
CPD-281	MetaCyc	MNXM7749
cpd17428	SEED	MNXM7750
C17238	KEGG	MNXM7750
cpd17451	SEED	MNXM7753
C17262	KEGG	MNXM7753
cpd28134	SEED	MNXM7755
S-GERANYLGERANYL-PROTEIN	MetaCyc	MNXM7755
cpd04131	SEED	MNXM7757
C06751	KEGG	MNXM7757
S-PRENYL-L-CYSTEINE	MetaCyc	MNXM7757
cpd16158	SEED	MNXM7758
cpd16159	SEED	MNXM7759
cpd23224	SEED	MNXM7760
CPD-12084	MetaCyc	MNXM7760
cpd03599	SEED	MNXM7761
C06046	KEGG	MNXM7761
CPD-13354	MetaCyc	MNXM7761
cpd07073	SEED	MNXM7762
C10184	KEGG	MNXM7762
CPD-12726	MetaCyc	MNXM7762
CPD-15063	MetaCyc	MNXM7763
cpd20131	SEED	MNXM7767
C18870	KEGG	MNXM7767
CPD-13908	MetaCyc	MNXM7767
cpd16034	SEED	MNXM7770
cpd28180	SEED	MNXM7772
Small-peptides	MetaCyc	MNXM7772
cpd08230	SEED	MNXM7773
C11376	KEGG	MNXM7773
CPD0-2376	MetaCyc	MNXM7773
cpd03952	SEED	MNXM7774
C06543	KEGG	MNXM7774
CPD-9217	MetaCyc	MNXM7774
cpd12525	SEED	MNXM7776
C04342	KEGG	MNXM7776
cpd17550	SEED	MNXM7778
C17419	KEGG	MNXM7778
CPD-13251	MetaCyc	MNXM7778
CPD-15186	MetaCyc	MNXM7779
CPD-15187	MetaCyc	MNXM7780
cpd07669	SEED	MNXM7781
D01041	KEGG	MNXM7781
C10783	KEGG	MNXM7781
cpd04306	SEED	MNXM7782
C06986	KEGG	MNXM7782
cpd09145	SEED	MNXM7784
C12392	KEGG	MNXM7784
cpd16828	SEED	MNXM7785
cpd03429	SEED	MNXM7786
C05789	KEGG	MNXM7786
cpd01692	SEED	MNXM7787
C02590	KEGG	MNXM7787
STEROID-O-SULFATE	MetaCyc	MNXM7787
cpd01081	SEED	MNXM7790
C01531	KEGG	MNXM7790
D00120	KEGG	MNXM7790
CPD0-2556	MetaCyc	MNXM7790
cpd11458	SEED	MNXM7792
diacyl-3-Glc-16-Glc-16-Glc-glycerol	MetaCyc	MNXM7792
CPD-15151	MetaCyc	MNXM7794
cpd16039	SEED	MNXM7795
cpd09123	SEED	MNXM7796
C12370	KEGG	MNXM7796
CPD-16678	MetaCyc	MNXM7796
cpd14706	SEED	MNXM7798
C15982	KEGG	MNXM7798
cpd03484	SEED	MNXM7799
C05856	KEGG	MNXM7799
THIAMINE-ALDEHYDE	MetaCyc	MNXM7799
cpd15001	SEED	MNXM7800
C16285	KEGG	MNXM7800
cpd14999	SEED	MNXM7801
C16283	KEGG	MNXM7801
cpd17450	SEED	MNXM7803
C17261	KEGG	MNXM7803
cpd14995	SEED	MNXM7804
C16279	KEGG	MNXM7804
CPD-17302	MetaCyc	MNXM7804
cpd15512	SEED	MNXM7807
cpd15888	SEED	MNXM7808
cpd09192	SEED	MNXM7812
C12440	KEGG	MNXM7812
cpd12566	SEED	MNXM7814
C04512	KEGG	MNXM7814
TETRADEHYDROACYL-COA	MetaCyc	MNXM7814
cpd07316	SEED	MNXM7816
C10428	KEGG	MNXM7816
D02377	KEGG	MNXM7816
CPD-9930	MetaCyc	MNXM7816
cpd28636	SEED	MNXM7817
trans-delta2-behenoyl-ACPs	MetaCyc	MNXM7817
cpd15135	SEED	MNXM7819
cpd16160	SEED	MNXM7822
cpd16161	SEED	MNXM7823
cpd26570	SEED	MNXM7828
CPD1G-1353	MetaCyc	MNXM7828
cpd26568	SEED	MNXM7829
CPD1G-1345	MetaCyc	MNXM7829
cpd16980	SEED	MNXM7830
cpd16978	SEED	MNXM7831
cpd16979	SEED	MNXM7832
cpd16981	SEED	MNXM7833
cpd26571	SEED	MNXM7834
CPD1G-1354	MetaCyc	MNXM7834
cpd26569	SEED	MNXM7835
CPD1G-1346	MetaCyc	MNXM7835
cpd16050	SEED	MNXM7836
cpd16998	SEED	MNXM7838
cpd18051	SEED	MNXM7840
C18069	KEGG	MNXM7840
CPD-12212	MetaCyc	MNXM7840
cpd18054	SEED	MNXM7841
C18072	KEGG	MNXM7841
cpd17469	SEED	MNXM7843
C17324	KEGG	MNXM7843
tRNA-Adenines	MetaCyc	MNXM7843
cpd17467	SEED	MNXM7844
C17322	KEGG	MNXM7844
cpd13372	SEED	MNXM7845
C11478	KEGG	MNXM7845
tRNA-Containing-5AminoMe-2-ThioUrdines	MetaCyc	MNXM7845
cpd17468	SEED	MNXM7846
C17323	KEGG	MNXM7846
tRNA-containing-5-CarbMeAminome-2-ThioU	MetaCyc	MNXM7846
cpd12486	SEED	MNXM7848
C04160	KEGG	MNXM7848
cpd27115	SEED	MNXM7849
GLX-tRNAs	MetaCyc	MNXM7849
cpd28596	SEED	MNXM7850
tRNAs	MetaCyc	MNXM7850
cpd08797	SEED	MNXM7854
C12000	KEGG	MNXM7854
CPD-15948	MetaCyc	MNXM7854
CPD-15062	MetaCyc	MNXM7856
cpd25914	SEED	MNXM7857
CPD-9957	MetaCyc	MNXM7857
cpd12688	SEED	MNXM7858
CPD0-1464	MetaCyc	MNXM7858
cpd01482	SEED	MNXM7861
C02200	KEGG	MNXM7861
UDP-D-GLUCOSAMINE	MetaCyc	MNXM7861
cpd02782	SEED	MNXM7862
UDP-N-ACETYL-2-AMINO-D-GLUCURONATE	MetaCyc	MNXM7862
C20774	KEGG	MNXM7863
CPD-15644	MetaCyc	MNXM7863
cpd03490	SEED	MNXM7864
C05892	KEGG	MNXM7864
CPD-209	MetaCyc	MNXM7864
cpd02943	SEED	MNXM7865
cpd02862	SEED	MNXM7865
C04702	KEGG	MNXM7865
C3	MetaCyc	MNXM7865
cpd16059	SEED	MNXM7867
cpd16055	SEED	MNXM7868
cpd16058	SEED	MNXM7869
cpd16056	SEED	MNXM7870
cpd22712	SEED	MNXM7871
CPD-10544	MetaCyc	MNXM7871
cpd17675	SEED	MNXM7872
C17550	KEGG	MNXM7872
cpd16054	SEED	MNXM7873
cpd15910	SEED	MNXM7874
cpd15911	SEED	MNXM7875
cpd04046	SEED	MNXM7876
C06642	KEGG	MNXM7876
cpd05170	SEED	MNXM7880
C08252	KEGG	MNXM7880
G00564	KEGG	MNXM7880
CPD-8065	MetaCyc	MNXM7880
cpd09440	SEED	MNXM7882
C13454	KEGG	MNXM7882
cpd28788	SEED	MNXM7883
cpd28356	SEED	MNXM7883
Xyloglucan-oligosaccharides	MetaCyc	MNXM7883
cpd16209	SEED	MNXM7884
cpd16210	SEED	MNXM7885
cpd23941	SEED	MNXM7886
CPD-13573	MetaCyc	MNXM7886
cpd02025	SEED	MNXM7887
cpd02593	SEED	MNXM7888
C04219	KEGG	MNXM7888
CPD-10463	MetaCyc	MNXM7888
cpd12563	SEED	MNXM7889
C04508	KEGG	MNXM7889
cpd23115	SEED	MNXM7890
CPD-11866	MetaCyc	MNXM7890
cpd21116	SEED	MNXM7891
G13061	KEGG	MNXM7891
C19876	KEGG	MNXM7891
CPD-12285	MetaCyc	MNXM7891
G13027	KEGG	MNXM7893
cpd21574	SEED	MNXM7896
G00089	KEGG	MNXM7896
G13054	KEGG	MNXM7897
G12336	KEGG	MNXM7898
G10694	KEGG	MNXM7899
cpd29771	SEED	MNXM7900
G00014	KEGG	MNXM7900
G13052	KEGG	MNXM7901
cpd30049	SEED	MNXM7902
G00144	KEGG	MNXM7902
cpd29781	SEED	MNXM7903
G00149	KEGG	MNXM7903
cpd29783	SEED	MNXM7904
G06780	KEGG	MNXM7904
cpd23120	SEED	MNXM7906
CPD-11871	MetaCyc	MNXM7906
cpd22749	SEED	MNXM7907
CPD-10638	MetaCyc	MNXM7907
cpd01193	SEED	MNXM7908
C01729	KEGG	MNXM7908
cpd25490	SEED	MNXM7909
CPD-8921	MetaCyc	MNXM7909
cpd23121	SEED	MNXM7910
CPD-11872	MetaCyc	MNXM7910
C20454	KEGG	MNXM7912
CPD-8908	MetaCyc	MNXM7912
cpd24119	SEED	MNXM7920
CPD-13994	MetaCyc	MNXM7920
CPD-8825	MetaCyc	MNXM7921
cpd05407	SEED	MNXM7924
C08499	KEGG	MNXM7924
cpd23770	SEED	MNXM7926
CPD-13184	MetaCyc	MNXM7926
cpd17501	SEED	MNXM7927
C17367	KEGG	MNXM7927
CPD-9371	MetaCyc	MNXM7927
cpd03170	SEED	MNXM7946
C05343	KEGG	MNXM7946
CPD-105	MetaCyc	MNXM7946
cpd19018	SEED	MNXM7948
C02107	KEGG	MNXM7948
D-TARTRATE	MetaCyc	MNXM7948
cpd23709	SEED	MNXM7951
CPD-13028	MetaCyc	MNXM7951
cpd02347	SEED	MNXM7953
C03743	KEGG	MNXM7953
1235-TETRAHYDROXYBENZENE	MetaCyc	MNXM7953
CPD-8947	MetaCyc	MNXM7954
cpd15702	SEED	MNXM7956
cpd15705	SEED	MNXM7957
cpd15701	SEED	MNXM7958
cpd15706	SEED	MNXM7959
cpd15704	SEED	MNXM7960
cpd15703	SEED	MNXM7961
cpd06984	SEED	MNXM7964
C10094	KEGG	MNXM7964
CPD-6882	MetaCyc	MNXM7964
cpd01490	SEED	MNXM7967
C02209	KEGG	MNXM7967
CPD-12601	MetaCyc	MNXM7967
cpd09688	SEED	MNXM7970
C13875	KEGG	MNXM7970
CPD-8157	MetaCyc	MNXM7970
cpd24373	SEED	MNXM7971
CPD-2188	MetaCyc	MNXM7971
cpd25028	SEED	MNXM7972
CPD-8077	MetaCyc	MNXM7972
cpd25041	SEED	MNXM7973
CPD-8091	MetaCyc	MNXM7973
cpd25024	SEED	MNXM7974
CPD-8073	MetaCyc	MNXM7974
cpd25036	SEED	MNXM7975
CPD-8086	MetaCyc	MNXM7975
cpd25031	SEED	MNXM7976
CPD-8080	MetaCyc	MNXM7976
CPD-8088	MetaCyc	MNXM7977
cpd25043	SEED	MNXM7978
CPD-8093	MetaCyc	MNXM7978
CPD-2185	MetaCyc	MNXM7979
cpd25027	SEED	MNXM7980
CPD-8076	MetaCyc	MNXM7980
cpd25029	SEED	MNXM7981
CPD-8078	MetaCyc	MNXM7981
CPD-8090	MetaCyc	MNXM7982
cpd16969	SEED	MNXM7983
cpd16970	SEED	MNXM7984
cpd23969	SEED	MNXM7994
C20400	KEGG	MNXM7994
CPD-13625	MetaCyc	MNXM7994
cpd23962	SEED	MNXM7995
C20404	KEGG	MNXM7995
CPD-13618	MetaCyc	MNXM7995
cpd15075	SEED	MNXM7996
C16359	KEGG	MNXM7996
CPD-14119	MetaCyc	MNXM7996
cpd23290	SEED	MNXM7998
CPD-12202	MetaCyc	MNXM7998
cpd25637	SEED	MNXM8001
CPD-9304	MetaCyc	MNXM8001
C05929	KEGG	MNXM8002
cpd11511	SEED	MNXM8003
cpd11510	SEED	MNXM8004
cpd11560	SEED	MNXM8005
cpd11561	SEED	MNXM8006
cpd10471	SEED	MNXM8007
C14774	KEGG	MNXM8007
cpd16238	SEED	MNXM8008
cpd03548	SEED	MNXM8009
C05959	KEGG	MNXM8009
cpd11536	SEED	MNXM8010
cpd11535	SEED	MNXM8011
cpd09172	SEED	MNXM8013
C12420	KEGG	MNXM8013
