rxnid	compartment	direction	gfdir	type	basecost	forward_cost	reverse_cost	complexes
rxn04846	c	=		gapfilling	4	0	-0.01	
rxn04847	c	=		gapfilling	4	0	-8.25767	
rxn04845	c	=		gapfilling	4	0	-0.01	
rxn04844	c	=		gapfilling	4	0	-5.99797	
rxn04843	c	=		gapfilling	4	0	0	
rxn04841	c	=		gapfilling	4	0	-1.6309	
rxn04840	c	=		gapfilling	4	0	-1.6309	
rxn04839	c	=		gapfilling	4	0	0	
rxn04838	c	=		gapfilling	4	0	0	
rxn04834	c	=		gapfilling	4	0	0	
rxn04833	c	=		gapfilling	4	0	0	
rxn04832	c	=		gapfilling	4	0	0	
rxn04831	c	=		gapfilling	4	0	0	
rxn04830	c	=		gapfilling	4	0	0	
rxn04829	c	=		gapfilling	4	0	-5.73777	
rxn04828	c	=		gapfilling	4	0	-5.73777	
rxn04827	c	=		gapfilling	4	0	-8.58267	
rxn04823	c	=		gapfilling	4	0	-7.54467	
rxn02417	c	=		gapfilling	4	0	0.7683	
rxn02415	c	=		gapfilling	4	0	0.599	
rxn02414	c	=		gapfilling	4	0	0	
rxn02413	c	=		gapfilling	4	0	-8.56397	
rxn02412	c	=		gapfilling	5	0	0.417	
rxn02410	c	=		gapfilling	5	0	0	
rxn02408	c	=		gapfilling	4	0	0	
rxn02409	c	=		gapfilling	6	0	0.6887	
rxn02407	c	=		gapfilling	4	1.882	0	
rxn02406	c	=		gapfilling	5	0	0.4243	
rxn02403	c	=		gapfilling	4	0	0	
rxn02401	c	=		gapfilling	4	0	0	
rxn02399	c	=		gapfilling	6	0	0	
rxn02398	c	=		gapfilling	6	0	0	
rxn02397	c	=		gapfilling	4	1.495	0	
rxn02396	c	=		gapfilling	4	0	0.591	
rxn02395	c	=		gapfilling	5	0	0	
rxn02394	c	=		gapfilling	4	0	0	
rxn02393	c	=		gapfilling	5	0	0	
rxn02392	c	=		gapfilling	4	0	0	
rxn02391	c	=		gapfilling	5	0	0	
rxn02389	c	=		gapfilling	5	0	0.5187	
rxn02390	c	=		gapfilling	5	0	0.2267	
rxn02388	c	=		gapfilling	4	0	0.7683	
rxn02387	c	=		gapfilling	6	0	-8.61867	
rxn02386	c	=		gapfilling	4	0	0	
rxn02385	c	=		gapfilling	4	0	0	
rxn02384	c	=		gapfilling	4	0	0	
rxn02383	c	=		gapfilling	4	0	0	
rxn02382	c	=		gapfilling	4	0	0	
rxn02381	c	=		gapfilling	5	0	-0.5139	
rxn02378	c	=		gapfilling	5	0	0	
rxn02379	c	=		gapfilling	5	0	0	
rxn02375	c	=		gapfilling	4	0	0	
rxn02372	c	=		gapfilling	6	9.175	0	
rxn02371	c	=		gapfilling	4	0	-8.84737	
rxn02370	c	=		gapfilling	4	0	0	
rxn02367	c	=		gapfilling	4	0	0	
rxn02365	c	=		gapfilling	4	0	0.0196999999999999	
rxn02364	c	=		gapfilling	4	0	0.0196999999999999	
rxn02362	c	=		gapfilling	5	3.9216	0	
rxn02361	c	=		gapfilling	5	0	0	
rxn02357	c	=		gapfilling	4	0	0	
rxn02355	c	=		gapfilling	4	0	0	
rxn02354	c	=		gapfilling	4	0	0	
rxn02353	c	=		gapfilling	4	0	0	
rxn02352	c	=		gapfilling	4	0	0.222	
rxn02351	c	=		gapfilling	4	0	0	
rxn02350	c	=		gapfilling	4	0	0.0196999999999999	
rxn02349	c	=		gapfilling	5	0	-8.72467	
rxn02348	c	=		gapfilling	4	0	0	
rxn02347	c	=		gapfilling	4	0	0	
rxn02343	c	=		gapfilling	4	0	-0.046	
rxn02340	c	=		gapfilling	5	0	0	
rxn02338	c	=		gapfilling	5	0	0	
rxn02337	c	=		gapfilling	5	0	0	
rxn02336	c	=		gapfilling	4	0	0	
rxn02334	c	=		gapfilling	5	0	0.0707000000000001	
rxn02333	c	=		gapfilling	5	0	0	
rxn02329	c	=		gapfilling	4	0	-8.26697	
rxn02328	c	=		gapfilling	4	0	-1.131	
rxn02327	c	=		gapfilling	5	1.3903	0	
rxn02326	c	=		gapfilling	5	0	-0.6497	
rxn02324	c	=		gapfilling	4	0	0.99	
rxn02325	c	=		gapfilling	5	0	0	
rxn02323	c	=		gapfilling	5	0	-9.059	
rxn02317	c	=		gapfilling	4	0	0	
rxn02315	c	=		gapfilling	4	0	0	
rxn02316	c	=		gapfilling	4	0	0	
rxn02311	c	=		gapfilling	4	0	0.6386	
rxn02310	c	=		gapfilling	5	0	0	
rxn02309	c	=		gapfilling	5	0	0	
rxn02308	c	=		gapfilling	5	0	0	
rxn02307	c	=		gapfilling	5	0	0	
rxn02306	c	=		gapfilling	5	0	0	
rxn02301	c	=		gapfilling	5	0	-0.6313	
rxn02300	c	=		gapfilling	5	0	0	
rxn02299	c	=		gapfilling	5	0	-0.0486	
rxn02298	c	=		gapfilling	5	0	-0.5653	
rxn02294	c	=		gapfilling	5	0	0	
rxn02295	c	=		gapfilling	4	0	-3.8704	
rxn02293	c	=		gapfilling	4	0	-10.9453	
rxn02292	c	=		gapfilling	4	0	-1.53727	
rxn02291	c	=		gapfilling	5	0	0	
rxn02290	c	=		gapfilling	4	0	-7.657	
rxn02289	c	=		gapfilling	4	0	0.0196999999999999	
rxn02283	c	=		gapfilling	4	0	0	
rxn02284	c	=		gapfilling	4	0	0	
rxn02282	c	=		gapfilling	4	0	0	
rxn02281	c	=		gapfilling	4	0	-0.436	
rxn02280	c	=		gapfilling	4	1.836	0	
rxn02278	c	=		gapfilling	4	0	0	
rxn02276	c	=		gapfilling	4	0	0	
rxn02274	c	=		gapfilling	5	0	0.591	
rxn02273	c	=		gapfilling	4	0	0.0196999999999999	
rxn02272	c	=		gapfilling	5	0	0	
rxn02271	c	=		gapfilling	6	0	0	
rxn02269	c	=		gapfilling	5	0	0	
rxn02267	c	=		gapfilling	5	2.599	0	
rxn02266	c	=		gapfilling	4	0	0	
rxn02265	c	=		gapfilling	5	0	0	
rxn02262	c	=		gapfilling	4	0	0	
rxn02261	c	=		gapfilling	4	1.5757	0	
rxn02260	c	=		gapfilling	4	0	0	
rxn02259	c	=		gapfilling	5	0	0	
rxn02258	c	=		gapfilling	4	0	0	
rxn02257	c	=		gapfilling	4	0	0	
rxn02256	c	=		gapfilling	6	0	0	
rxn02255	c	=		gapfilling	6	0	0.055	
rxn02251	c	=		gapfilling	4	0	-11.436	
rxn02250	c	=		gapfilling	4	0	-1.40227	
rxn02249	c	=		gapfilling	5	0	0	
rxn02248	c	=		gapfilling	5	0	0	
rxn02247	c	=		gapfilling	4	0	0	
rxn02246	c	=		gapfilling	5	0	0	
rxn02245	c	=		gapfilling	5	0	0	
rxn02244	c	=		gapfilling	4	0	0	
rxn02243	c	=		gapfilling	5	0	0.234	
rxn02242	c	=		gapfilling	4	0	-0.175	
rxn02241	c	=		gapfilling	4	0	-11.0797	
rxn02239	c	=		gapfilling	4	0	-8.58267	
rxn02238	c	=		gapfilling	4	0	0	
rxn02234	c	=		gapfilling	4	0	0	
rxn02233	c	=		gapfilling	6	0	0	
rxn02232	c	=		gapfilling	5	0	0	
rxn02231	c	=		gapfilling	5	0	0	
rxn02230	c	=		gapfilling	6	0	0	
rxn02229	c	=		gapfilling	4	0	-0.0606	
rxn02228	c	=		gapfilling	4	0	0	
rxn02225	c	=		gapfilling	6	0	0	
rxn02223	c	=		gapfilling	4	0	-8.20997	
rxn02221	c	=		gapfilling	5	0	0.3646	
rxn02220	c	=		gapfilling	6	4.013	0	
rxn02219	c	=		gapfilling	4	0	1.1804	
rxn02218	c	=		gapfilling	4	0	-9.576	
rxn02217	c	=		gapfilling	4	0	0	
rxn02216	c	=		gapfilling	4	0	-8.58267	
rxn02215	c	=		gapfilling	4	0	-8.61867	
rxn02214	c	=		gapfilling	4	0	-8.58267	
rxn02211	c	=		gapfilling	5	0	0	
rxn02210	c	=		gapfilling	4	0	0	
rxn02209	c	=		gapfilling	5	0	0	
rxn02208	c	=		gapfilling	6	0	0	
rxn02206	c	=		gapfilling	5	0	0	
rxn02207	c	=		gapfilling	4	0	0	
rxn02204	c	=		gapfilling	4	0	0	
rxn02203	c	=		gapfilling	4	0	0	
rxn02202	c	=		gapfilling	6	0	0	
rxn02199	c	=		gapfilling	5	0	0.6386	
rxn02198	c	=		gapfilling	4	1.3614	0	
rxn02197	c	=		gapfilling	4	0	0	
rxn02196	c	=		gapfilling	4	0	0.6317	
rxn02195	c	=		gapfilling	5	0	0.7683	
rxn02194	c	=		gapfilling	4	0	0	
rxn02193	c	=		gapfilling	4	0	-0.6027	
rxn02191	c	=		gapfilling	5	0	0.4706	
rxn02192	c	=		gapfilling	4	0	0	
rxn02189	c	=		gapfilling	5	0	0	
rxn02188	c	=		gapfilling	5	0	0	
rxn02184	c	=		gapfilling	4	0	0	
rxn02183	c	=		gapfilling	4	0	0	
rxn02182	c	=		gapfilling	4	0	0	
rxn02181	c	=		gapfilling	4	0	0	
rxn02180	c	=		gapfilling	5	0	0	
rxn02179	c	=		gapfilling	5	0	0	
rxn02178	c	=		gapfilling	4	2.0777	0	
rxn02176	c	=		gapfilling	4	0	0.0687	
rxn02174	c	=		gapfilling	4	0	0.4277	
rxn02172	c	=		gapfilling	5	0	0.1833	
rxn02170	c	=		gapfilling	5	0	0	
rxn02169	c	=		gapfilling	4	0	0.51	
rxn02165	c	=		gapfilling	4	0	-8.66567	
rxn02164	c	=		gapfilling	5	0	0	
rxn02163	c	=		gapfilling	5	0	0	
rxn02158	c	=		gapfilling	4	0	-10.008	
rxn02157	c	=		gapfilling	4	0	-10.008	
rxn02156	c	=		gapfilling	4	0	-8.58267	
rxn02154	c	=		gapfilling	4	0	0.0687	
rxn02153	c	=		gapfilling	5	0	0	
rxn02151	c	=		gapfilling	5	0	0	
rxn02150	c	=		gapfilling	5	0	0	
rxn02149	c	=		gapfilling	5	0	0	
rxn02148	c	=		gapfilling	5	0	0	
rxn02147	c	=		gapfilling	5	0	0	
rxn02145	c	=		gapfilling	4	0	-0.8003	
rxn02142	c	=		gapfilling	4	0	0	
rxn02141	c	=		gapfilling	4	0	0	
rxn02140	c	=		gapfilling	5	0	0.7514	
rxn02138	c	=		gapfilling	4	0	0	
rxn02139	c	=		gapfilling	5	1.3113	0	
rxn02137	c	=		gapfilling	4	0	0	
rxn02135	c	=		gapfilling	5	2.355	0	
rxn02136	c	=		gapfilling	5	0	0	
rxn02134	c	=		gapfilling	4	0	0	
rxn02133	c	=		gapfilling	4	0	0	
rxn02132	c	=		gapfilling	5	0	0	
rxn02131	c	=		gapfilling	5	0	0.1117	
rxn02130	c	=		gapfilling	4	0	0	
rxn02129	c	=		gapfilling	4	0	0.691	
rxn02127	c	=		gapfilling	5	0	0	
rxn02126	c	=		gapfilling	5	0	0	
rxn02125	c	=		gapfilling	4	0	-6.06907	
rxn02124	c	=		gapfilling	6	0	-6.06907	
rxn02123	c	=		gapfilling	4	0	0	
rxn02121	c	=		gapfilling	5	0	0	
rxn02120	c	=		gapfilling	5	0	0	
rxn02119	c	=		gapfilling	4	0	0	
rxn02117	c	=		gapfilling	5	0	0	
rxn02118	c	=		gapfilling	4	0	0.599	
rxn02111	c	=		gapfilling	5	0	0	
rxn02109	c	=		gapfilling	4	0	-0.691	
rxn02110	c	=		gapfilling	5	0	0	
rxn02108	c	=		gapfilling	5	0	0.6317	
rxn02107	c	=		gapfilling	4	0	0.0196999999999999	
rxn02106	c	=		gapfilling	4	0	0.0196999999999999	
rxn02105	c	=		gapfilling	5	0	0.5277	
rxn02104	c	=		gapfilling	4	0	0	
rxn02100	c	=		gapfilling	4	0	0.4277	
rxn02101	c	=		gapfilling	6	0	0	
rxn02099	c	=		gapfilling	4	0	0	
rxn02098	c	=		gapfilling	4	0	0	
rxn02097	c	=		gapfilling	5	0	0	
rxn02096	c	=		gapfilling	5	0	0.3646	
rxn02095	c	=		gapfilling	4	0	0	
rxn02094	c	=		gapfilling	4	0	0	
rxn02093	c	=		gapfilling	4	0	0.6887	
rxn02092	c	=		gapfilling	4	0	0	
rxn02091	c	=		gapfilling	4	0	-1.30227	
rxn02089	c	=		gapfilling	4	0	0	
rxn02090	c	=		gapfilling	4	0	0.2447	
rxn02088	c	=		gapfilling	4	0	0	
rxn02087	c	=		gapfilling	4	0	-1.31527	
rxn02086	c	=		gapfilling	6	2.5877	0	
rxn02084	c	=		gapfilling	4	0	0.4706	
rxn02083	c	=		gapfilling	4	0	-0.046	
rxn02082	c	=		gapfilling	4	0	-8.20997	
rxn02081	c	=		gapfilling	4	0	-1.40227	
rxn02080	c	=		gapfilling	5	0	-1.8086	
rxn02079	c	=		gapfilling	5	0	-0.5139	
rxn02078	c	=		gapfilling	4	0	0	
rxn02077	c	=		gapfilling	5	0	0.1987	
rxn02075	c	=		gapfilling	5	1.837	0	
rxn02076	c	=		gapfilling	5	0	0.6386	
rxn02074	c	=		gapfilling	4	0	0	
rxn02073	c	=		gapfilling	5	0	0	
rxn02070	c	=		gapfilling	4	0	0	
rxn02069	c	=		gapfilling	5	0	0	
rxn02068	c	=		gapfilling	5	0	0	
rxn02067	c	=		gapfilling	4	0	-3.83294	
rxn02065	c	=		gapfilling	4	0	-1.80397	
rxn02066	c	=		gapfilling	5	0	0	
rxn02064	c	=		gapfilling	4	0	-11.6693	
rxn02063	c	=		gapfilling	4	0	-8.87167	
rxn02062	c	=		gapfilling	4	0	-0.212	
rxn02060	c	=		gapfilling	5	0	0	
rxn02059	c	=		gapfilling	5	0	0	
rxn02058	c	=		gapfilling	5	0	0.7683	
rxn02057	c	=		gapfilling	5	0	0	
rxn02055	c	=		gapfilling	4	0	0	
rxn02054	c	=		gapfilling	5	0	0	
rxn02053	c	=		gapfilling	4	0	0.737	
rxn02052	c	=		gapfilling	5	0	0	
rxn02050	c	=		gapfilling	6	0	0	
rxn02051	c	=		gapfilling	5	0	0	
rxn02049	c	=		gapfilling	4	0	0	
rxn02045	c	=		gapfilling	4	0	0	
rxn02044	c	=		gapfilling	5	0	0	
rxn02043	c	=		gapfilling	5	0	0	
rxn02042	c	=		gapfilling	5	0	0	
rxn02041	c	=		gapfilling	5	0	0	
rxn02040	c	=		gapfilling	4	0	0	
rxn02039	c	=		gapfilling	4	0	0	
rxn02038	c	=		gapfilling	4	0	0	
rxn02037	c	=		gapfilling	5	0	0	
rxn02036	c	=		gapfilling	5	0	0.6386	
rxn02035	c	=		gapfilling	4	0	0	
rxn02034	c	=		gapfilling	4	0	0	
rxn02033	c	=		gapfilling	4	0	0	
rxn02032	c	=		gapfilling	5	0	0.99	
rxn02031	c	=		gapfilling	5	0	-8.58267	
rxn02026	c	=		gapfilling	4	0	0.5187	
rxn02024	c	=		gapfilling	5	3.1667	0	
rxn02023	c	=		gapfilling	5	0	0	
rxn02022	c	=		gapfilling	6	0	0	
rxn02020	c	=		gapfilling	4	0	0.0687	
rxn02021	c	=		gapfilling	5	0	0	
rxn02019	c	=		gapfilling	4	0	0.2163	
rxn02018	c	=		gapfilling	5	0	0	
rxn02015	c	=		gapfilling	4	0	0	
rxn02016	c	=		gapfilling	4	0	0.3713	
rxn02014	c	=		gapfilling	4	0	0.7514	
rxn02013	c	=		gapfilling	5	0	0	
rxn02012	c	=		gapfilling	5	0	0	
rxn02010	c	=		gapfilling	4	0	0.3646	
rxn02009	c	=		gapfilling	6	0	0.3646	
rxn02006	c	=		gapfilling	5	0	0	
rxn02002	c	=		gapfilling	4	0	0	
rxn01998	c	=		gapfilling	4	0	0	
rxn01995	c	=		gapfilling	4	0	0.4243	
rxn01994	c	=		gapfilling	4	1.098	0	
rxn01993	c	=		gapfilling	4	0	0.0196999999999999	
rxn01992	c	=		gapfilling	4	0	0	
rxn01988	c	=		gapfilling	6	0	0.7683	
rxn01983	c	=		gapfilling	4	0	0	
rxn01982	c	=		gapfilling	4	1.2143	0	
rxn01980	c	=		gapfilling	4	0	0	
rxn01979	c	=		gapfilling	5	0	0.3646	
rxn01969	c	=		gapfilling	4	0	0.7683	
rxn01971	c	=		gapfilling	4	0	0	
rxn01968	c	=		gapfilling	4	0	0	
rxn01965	c	=		gapfilling	6	0	-8.43867	
rxn01960	c	=		gapfilling	6	0	-1.46297	
rxn01959	c	=		gapfilling	5	0	0.4277	
rxn01957	c	=		gapfilling	4	0	0.5277	
rxn01956	c	=		gapfilling	4	0	0.648	
rxn01955	c	=		gapfilling	4	0	0	
rxn01954	c	=		gapfilling	5	0	-8.43867	
rxn01953	c	=		gapfilling	4	1.4813	0	
rxn01952	c	=		gapfilling	4	1.2317	0	
rxn01949	c	=		gapfilling	4	0	-8.20997	
rxn01948	c	=		gapfilling	4	0	0.691	
rxn01947	c	=		gapfilling	4	0	0	
rxn01946	c	=		gapfilling	4	0	0.7514	
rxn01944	c	=		gapfilling	4	0	0.0196999999999999	
rxn01942	c	=		gapfilling	5	0	0	
rxn01941	c	=		gapfilling	4	0	0	
rxn01939	c	=		gapfilling	4	0	0	
rxn01938	c	=		gapfilling	4	0	0	
rxn01937	c	=		gapfilling	4	0	0.0196999999999999	
rxn01936	c	=		gapfilling	4	0	0.0687	
rxn01935	c	=		gapfilling	6	0	0	
rxn01934	c	=		gapfilling	5	0	-2.11297	
rxn01933	c	=		gapfilling	4	0	0.591	
rxn01932	c	=		gapfilling	6	0	-6.38991	
rxn01931	c	=		gapfilling	5	0	0.99	
rxn01929	c	=		gapfilling	5	0	-1.064	
rxn01928	c	=		gapfilling	5	0	-1.94497	
rxn01926	c	=		gapfilling	5	0	0	
rxn01922	c	=		gapfilling	6	1.4023	0	
rxn01921	c	=		gapfilling	6	0	0	
rxn01920	c	=		gapfilling	4	5.15127	0	
rxn01919	c	=		gapfilling	4	0	-6.78597	
rxn01918	c	=		gapfilling	4	0	0.0196999999999999	
rxn01916	c	=		gapfilling	6	0	-0.3533	
rxn01914	c	=		gapfilling	5	0	0	
rxn01913	c	=		gapfilling	4	0	0	
rxn01910	c	=		gapfilling	4	0	0.871	
rxn01909	c	=		gapfilling	5	0	0	
rxn01908	c	=		gapfilling	4	0	0	
rxn01907	c	=		gapfilling	4	0	0	
rxn01906	c	=		gapfilling	5	0	0	
rxn01905	c	=		gapfilling	5	0	0	
rxn01904	c	=		gapfilling	4	0	-0.46	
rxn01903	c	=		gapfilling	4	0	-1.40227	
rxn01902	c	=		gapfilling	4	0	0	
rxn01901	c	=		gapfilling	5	0	0	
rxn01900	c	=		gapfilling	5	0	0	
rxn01898	c	=		gapfilling	4	0	-0.1923	
rxn01896	c	=		gapfilling	4	2.0723	0	
rxn01894	c	=		gapfilling	4	0	1.094	
rxn01892	c	=		gapfilling	5	0	0.657	
rxn01891	c	=		gapfilling	5	0	0.5187	
rxn01890	c	=		gapfilling	5	0	0.7683	
rxn01889	c	=		gapfilling	4	0	0.6887	
rxn01888	c	=		gapfilling	4	0	0	
rxn01887	c	=		gapfilling	4	0	0	
rxn01886	c	=		gapfilling	5	0	0.5187	
rxn01885	c	=		gapfilling	5	0	0	
rxn01884	c	=		gapfilling	4	0	-8.58267	
rxn01883	c	=		gapfilling	5	0	0.7683	
rxn01882	c	=		gapfilling	4	0	0.2163	
rxn01881	c	=		gapfilling	4	0	0	
rxn01880	c	=		gapfilling	5	0	0	
rxn01878	c	=		gapfilling	4	0	0.4706	
rxn01877	c	=		gapfilling	4	0	0	
rxn01876	c	=		gapfilling	5	0	0.222	
rxn01874	c	=		gapfilling	5	0	0	
rxn01875	c	=		gapfilling	4	0	0	
rxn01873	c	=		gapfilling	6	0	0	
rxn01869	c	=		gapfilling	6	0	-0.4353	
rxn01866	c	=		gapfilling	4	0	-0.42805	
rxn01865	c	=		gapfilling	4	0	0	
rxn01864	c	=		gapfilling	4	0	-8.59267	
rxn01863	c	=		gapfilling	4	0	-8.59267	
rxn01862	c	=		gapfilling	5	0	0	
rxn01861	c	=		gapfilling	6	0	0	
rxn01860	c	=		gapfilling	5	0	0.6887	
rxn01856	c	=		gapfilling	5	0	-8.72467	
rxn01854	c	=		gapfilling	5	0	1.5307	
rxn01855	c	=		gapfilling	5	0	0	
rxn01853	c	=		gapfilling	5	0	1.5307	
rxn01852	c	=		gapfilling	6	0	-8.62567	
rxn01850	c	=		gapfilling	4	0	0	
rxn01848	c	=		gapfilling	4	0	0	
rxn01849	c	=		gapfilling	4	0	0	
rxn01846	c	=		gapfilling	4	0	0	
rxn01845	c	=		gapfilling	4	0	0.5187	
rxn01844	c	=		gapfilling	4	0	0.5187	
rxn01841	c	=		gapfilling	4	0	0	
rxn01839	c	=		gapfilling	4	0	-8.19467	
rxn01838	c	=		gapfilling	4	0	0	
rxn01837	c	=		gapfilling	4	0	-0.046	
rxn01836	c	=		gapfilling	4	0	-1.40227	
rxn01835	c	=		gapfilling	4	0	0	
rxn01832	c	=		gapfilling	4	0	0	
rxn01831	c	=		gapfilling	4	0	0	
rxn01829	c	=		gapfilling	6	0	0.2717	
rxn01826	c	=		gapfilling	4	0	-8.38067	
rxn01827	c	=		gapfilling	4	0	-9.972	
rxn01825	c	=		gapfilling	4	0	-7.18697	
rxn01823	c	=		gapfilling	4	0	-8.58267	
rxn01822	c	=		gapfilling	4	0	-8.58267	
rxn01821	c	=		gapfilling	5	0	-8.58267	
rxn01820	c	=		gapfilling	4	0	-8.58267	
rxn01818	c	=		gapfilling	5	0	0	
rxn01817	c	=		gapfilling	4	0	0	
rxn01815	c	=		gapfilling	4	0	0	
rxn01814	c	=		gapfilling	4	0	-1.5896	
rxn01812	c	=		gapfilling	4	0	0	
rxn01811	c	=		gapfilling	6	0	-8.25767	
rxn01810	c	=		gapfilling	4	0	0	
rxn01809	c	=		gapfilling	4	0	0	
rxn01808	c	=		gapfilling	4	1.2317	0	
rxn01805	c	=		gapfilling	4	0	0	
rxn01804	c	=		gapfilling	5	0	0	
rxn01803	c	=		gapfilling	4	0	0.99	
rxn01802	c	=		gapfilling	4	0	0	
rxn01801	c	=		gapfilling	5	0	-11.54	
rxn01797	c	=		gapfilling	5	0	0.4706	
rxn01798	c	=		gapfilling	5	0	0.4706	
rxn01795	c	=		gapfilling	4	0	0	
rxn01794	c	=		gapfilling	4	0	0	
rxn01793	c	=		gapfilling	4	0	0	
rxn01792	c	=		gapfilling	4	0	0	
rxn01789	c	=		gapfilling	4	0	0	
rxn01788	c	=		gapfilling	4	0	-8.62567	
rxn01787	c	=		gapfilling	4	0	-8.98667	
rxn01786	c	=		gapfilling	4	0	-8.98667	
rxn01785	c	=		gapfilling	5	0	0	
rxn01783	c	=		gapfilling	4	0	0	
rxn01782	c	=		gapfilling	6	2.655	0	
rxn01780	c	=		gapfilling	4	0	0	
rxn01781	c	=		gapfilling	4	0	0	
rxn01779	c	=		gapfilling	4	0	0.6097	
rxn01778	c	=		gapfilling	4	0	-1.30227	
rxn01777	c	=		gapfilling	5	0	0	
rxn01776	c	=		gapfilling	5	0	0	
rxn01774	c	=		gapfilling	5	0	0.5946	
rxn01773	c	=		gapfilling	4	0	0.4706	
rxn01772	c	=		gapfilling	5	0	0	
rxn01771	c	=		gapfilling	5	0	-8.58267	
rxn01770	c	=		gapfilling	5	0	1.0204	
rxn01769	c	=		gapfilling	4	1.837	0	
rxn01768	c	=		gapfilling	4	0	-11.1157	
rxn01767	c	=		gapfilling	4	0	-10.008	
rxn01765	c	=		gapfilling	4	0	-8.58267	
rxn01764	c	=		gapfilling	4	0	0	
rxn01762	c	=		gapfilling	4	0	0	
rxn01760	c	=		gapfilling	5	0	0.6057	
rxn01757	c	=		gapfilling	4	0	0	
rxn01756	c	=		gapfilling	5	0	-0.711	
rxn01755	c	=		gapfilling	6	0	0	
rxn01754	c	=		gapfilling	5	0	0	
rxn01752	c	=		gapfilling	5	0	0.4277	
rxn01745	c	=		gapfilling	4	0	0	
rxn01744	c	=		gapfilling	5	0	-8.97197	
rxn01743	c	=		gapfilling	4	0	0.6386	
rxn01742	c	=		gapfilling	4	0	-3.297	
rxn01741	c	=		gapfilling	6	0	0	
rxn01738	c	=		gapfilling	4	0	0	
rxn01735	c	=		gapfilling	5	0	0	
rxn01734	c	=		gapfilling	4	0	0	
rxn01733	c	=		gapfilling	5	0	0	
rxn01732	c	=		gapfilling	5	0	0	
rxn01731	c	=		gapfilling	4	0	0	
rxn01730	c	=		gapfilling	4	0	0	
rxn01728	c	=		gapfilling	5	0	0.51	
rxn01727	c	=		gapfilling	4	0	-9.828	
rxn01726	c	=		gapfilling	4	0	0.6386	
rxn01725	c	=		gapfilling	5	0	0	
rxn01724	c	=		gapfilling	4	0	-7.50537	
rxn01723	c	=		gapfilling	4	0	0	
rxn01722	c	=		gapfilling	4	0	0	
rxn01721	c	=		gapfilling	4	0	0	
rxn01720	c	=		gapfilling	5	0	-0.154	
rxn01719	c	=		gapfilling	6	0	0.5946	
rxn01718	c	=		gapfilling	5	0	0.4706	
rxn01717	c	=		gapfilling	4	0	-0.046	
rxn01716	c	=		gapfilling	4	0	-8.58267	
rxn01714	c	=		gapfilling	4	0	0	
rxn01713	c	=		gapfilling	4	0	0	
rxn01712	c	=		gapfilling	4	0	0	
rxn01711	c	=		gapfilling	5	0	0	
rxn01710	c	=		gapfilling	4	0	0	
rxn01708	c	=		gapfilling	5	0	0.6386	
rxn01707	c	=		gapfilling	4	0	-1.94097	
rxn01703	c	=		gapfilling	4	0	0	
rxn01702	c	=		gapfilling	4	0	0	
rxn01701	c	=		gapfilling	4	0	0.6386	
rxn01700	c	=		gapfilling	5	0	-0.456	
rxn13141	c	=		gapfilling	6	0	1.1577	
rxn13143	c	=		gapfilling	6	0	0.1217	
rxn13147	c	=		gapfilling	6	0	-0.0377000000000001	
rxn13149	c	=		gapfilling	6	19.5565	0	
rxn13150	c	=		gapfilling	6	10.68597	0	
rxn13159	c	=		gapfilling	9	0	0	
rxn13160	c	=		gapfilling	9	0	0	
rxn13171	c	=		gapfilling	6	0	-8.58267	
rxn13182	c	=		gapfilling	6	0	-0.2813	
rxn13188	c	=		gapfilling	9	0	0	
rxn13189	c	=		gapfilling	9	0	0	
rxn13191	c	=		gapfilling	9	0	0	
rxn13193	c	=		gapfilling	9	0	0	
rxn13196	c	=		gapfilling	9	0	0	
rxn13198	c	=		gapfilling	9	0	2.5	
rxn13200	c	=		gapfilling	7	0	0	
rxn13201	c	=		gapfilling	9	0	0	
rxn13203	c	=		gapfilling	7	0	0	
rxn13204	c	=		gapfilling	6	0	-3.14398	
rxn13206	c	=		gapfilling	9	0	0	
rxn13209	c	=		gapfilling	6	0	0.591	
rxn13211	c	=		gapfilling	6	0	0	
rxn13214	c	=		gapfilling	9	0	0	
rxn13215	c	=		gapfilling	6	0	0.6317	
rxn13216	c	=		gapfilling	7	0	0	
rxn13218	c	=		gapfilling	7	0	0	
rxn13222	c	=		gapfilling	7	0	0	
rxn13223	c	=		gapfilling	7	0	0	
rxn13224	c	=		gapfilling	7	0	0	
rxn13225	c	=		gapfilling	7	0	0	
rxn13226	c	=		gapfilling	6	0	0	
rxn13234	c	=		gapfilling	7	0	0	
rxn13251	c	=		gapfilling	6	0	-0.022	
rxn13291	c	=		gapfilling	9	0	0	
rxn13292	c	=		gapfilling	9	0	0	
rxn13305	c	=		gapfilling	9	0	0	
rxn13315	c	=		gapfilling	9	0	0	
rxn13316	c	=		gapfilling	9	0	0	
rxn13318	c	=		gapfilling	9	0	0	
rxn13319	c	=		gapfilling	9	0	0	
rxn13324	c	=		gapfilling	9	0	0	
rxn13341	c	=		gapfilling	6	0	-28.4457	
rxn13360	c	=		gapfilling	10	0	2.5	
rxn13362	c	=		gapfilling	9	0	2.5	
rxn13363	c	=		gapfilling	7	0	0	
rxn13365	c	=		gapfilling	9	0	2.5	
rxn13366	c	=		gapfilling	9	0	0	
rxn13368	c	=		gapfilling	6	0	0.6386	
rxn13369	c	=		gapfilling	7	0	0	
rxn13370	c	=		gapfilling	7	0	0	
