ID	DATABASE	RHEA
ISOFLAVONE-7-O-GLUCOSYLTRANSFERASE-RXN	MetaCyc	56345
ISOHEXENYLGLUTACONYL-COA-HYDRATASE-RXN	MetaCyc	24146
ISOLEUCINE--TRNA-LIGASE-RXN	MetaCyc	11061
ISOMALTULOSE-SYNTHASE-RXN	MetaCyc	24032
ISONOCARDICIN-SYNTHASE-RXN	MetaCyc	19848
ISOORIENTIN-3-O-METHYLTRANSFERASE-RXN	MetaCyc	24099
ISOPIPERITENOL-DEHYDROGENASE-RXN	MetaCyc	20861
ISOPIPERITENONE-DELTA-ISOMERASE-RXN	MetaCyc	21519
ISOPROPANOL-DEHYDROGENASE-NADP%2b-RXN	MetaCyc	21795
ISOVITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN	MetaCyc	19530
ISPH2-RXN	MetaCyc	24490
ITACONYL-COA-HYDRATASE-RXN	MetaCyc	13787
JUGLONE-3-MONOOXYGENASE-RXN	MetaCyc	18746
JUVENILE-HORMONE-ESTERASE-RXN	MetaCyc	16394|46913
KANAMYCIN-KINASE-RXN	MetaCyc	24259
KDGALDOL-RXN	MetaCyc	27729
KDO-8PPHOSPHAT-RXN	MetaCyc	11501
KDO-8PSYNTH-RXN	MetaCyc	14054
KDOTRANS2-RXN	MetaCyc	28063
KDOTRANS-RXN	MetaCyc	28067
KDPGALDOL-RXN	MetaCyc	17090
KDUD-RXN	MetaCyc	12163
KETAMID-RXN	MetaCyc	42509
KETOACYLCOATHIOL-RXN	MetaCyc	21566
KETOBUTFORMLY-RXN	MetaCyc	28055
KETOGLUTREDUCT-RXN	MetaCyc	49615
KETOHEXOKINASE-RXN	MetaCyc	18146
KETOLACTOSE-RXN	MetaCyc	33788
KETOTETROSE-PHOSPHATE-ALDOLASE-RXN	MetaCyc	20932
KIEVITONE-HYDRATASE-RXN	MetaCyc	23606
KYNURENINASE-RXN	MetaCyc	16814
KYNURENINE-3-MONOOXYGENASE-RXN	MetaCyc	20546
KYNURENINE-78-HYDROXYLASE-RXN	MetaCyc	11969
L-3-CYANOALANINE-SYNTHASE-RXN	MetaCyc	17824
LACCASE-RXN	MetaCyc	11277
LACTALDDEHYDROG-RXN	MetaCyc	14278
LACTALDEHYDE-REDUCTASE-NADPH-RXN	MetaCyc	15888
LACTALDREDUCT-RXN	MetaCyc	15936
LACTASE-RXN	MetaCyc	10077
LACTATE-2-MONOOXYGENASE-RXN	MetaCyc	55869|16514
LACTATE-ALDOLASE-RXN	MetaCyc	17912
LACTATE-MALATE-TRANSHYDROGENASE-RXN	MetaCyc	10987
LACTATE-RACEMASE-RXN	MetaCyc	10963
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN	MetaCyc	13036
LACTOSE6P-HYDROXY-RXN	MetaCyc	42405
LACTOSE-SYNTHASE-RXN	MetaCyc	12407
LACTOYL-COA-DEHYDRATASE-RXN	MetaCyc	34694
LAMINARIBIOSE-PHOSPHORYLASE-RXN	MetaCyc	16620
L-AMINO-ACID-DEHYDROGENASE-RXN	MetaCyc	10399
L-AMINO-ACID-OXIDASE-RXN	MetaCyc	13782
LANOSTEROL-SYNTHASE-RXN	MetaCyc	14622
L-ARABINITOL-4-DEHYDROGENASE-RXN	MetaCyc	16384
L-ARABINOKINASE-RXN	MetaCyc	20154
L-ARABINONATE-DEHYDRATASE-RXN	MetaCyc	20969
L-ARABINONOLACTONASE-RXN	MetaCyc	16218
L-ARABINOSE-1-DEHYDROGENASE-RXN	MetaCyc	17928
L-ASPARTATE-OXID-RXN	MetaCyc	25877
LAUROYLACYLTRAN-RXN	MetaCyc	28443
LCARNCOALIG-RXN	MetaCyc	28515
LCYSDESULF-RXN	MetaCyc	24932
LEGHEMOGLOBIN-REDUCTASE-RXN	MetaCyc	16160|16164
LEUCINE-23-AMINOMUTASE-RXN	MetaCyc	10287
LEUCINE-DEHYDROGENASE-RXN	MetaCyc	12223
LEUCINE-N-ACETYLTRANSFERASE-RXN	MetaCyc	20092
LEUCINE--TRNA-LIGASE-RXN	MetaCyc	11689
LEUCPEL-RXN	MetaCyc	10769
LEUCYLTRANSFERASE-RXN	MetaCyc	12341
LEUKOTRIENE-A4-HYDROLASE-RXN	MetaCyc	22325
LEUKOTRIENE-B4-20-MONOOXYGENASE-RXN	MetaCyc	22177
LEUKOTRIENE-C4-SYNTHASE-RXN	MetaCyc	17619
LEUKOTRIENE-E4-20-MONOOXYGENASE-RXN	MetaCyc	24123
LEVANSUCRASE-RXN	MetaCyc	13656
L-FUCONATE-HYDRATASE-RXN	MetaCyc	22775
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	MetaCyc	13238
L-GLUTAMATE-OXIDASE-RXN	MetaCyc	20729
L-GLYCOL-DEHYDROGENASE-RXN	MetaCyc	10324|10328
L-GULONATE-3-DEHYDROGENASE-RXN	MetaCyc	12892
L-GULONOLACTONE-OXIDASE-RXN	MetaCyc	12353
LICODIONE-2-O-METHYLTRANSFERASE-RXN	MetaCyc	18522
L-IDITOL-2-DEHYDROGENASE-RXN	MetaCyc	10163
L-IDONATE-2-DEHYDROGENASE-RXN	MetaCyc	21177
LIGNOSTILBENE-ALPHA-BETA-DIOXYGENASE-RXN	MetaCyc	21341
--LIMONENE-3-MONOOXYGENASE-RXN	MetaCyc	15130
--LIMONENE-6-MONOOXYGENASE-RXN	MetaCyc	17946
--LIMONENE-7-MONOOXYGENASE-RXN	MetaCyc	23433
LIMONIN-D-RING-LACTONASE-RXN	MetaCyc	10899
LINA1-RXN	MetaCyc	45481
LINA2-RXN	MetaCyc	12153
LINABSPON-RXN	MetaCyc	56617
LINALOOL-8-MONOOXYGENASE-RXN	MetaCyc	20763|32504
LINAMARIN-SYNTHASE-RXN	MetaCyc	20010
LINB1-RXN	MetaCyc	56621
LINB2-RXN	MetaCyc	56625
LINC-RXN	MetaCyc	15744
LIND-RXN	MetaCyc	53015
LINE-RXN	MetaCyc	16762
LIPIDADISACCHARIDESYNTH-RXN	MetaCyc	22669
LIPIDXSYNTHESIS-RXN	MetaCyc	25214
LIPOXYGENASE-RXN	MetaCyc	22781
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	MetaCyc	19910
L-LACTATE-DEHYDROGENASE-RXN	MetaCyc	23447
L-LACTDEHYDROGFMN-RXN	MetaCyc	45817
L-LYSINE-AMINOTRANSFERASE-RXN	MetaCyc	21203
L-LYSINE-LACTAMASE-RXN	MetaCyc	21391
LOGANATE-O-METHYLTRANSFERASE-RXN	MetaCyc	12509
LOMBRICINE-KINASE-RXN	MetaCyc	23295
LONG-CHAIN-ACYL-COA-DEHYDROGENASE-RXN	MetaCyc	17724
LONG-CHAIN-ALCOHOL-DEHYDROGENASE-RXN	MetaCyc	17980
LONG-CHAIN-ALCOHOL-OXIDASE-RXN	MetaCyc	22757
LONG-CHAIN-ALCOHOL-RXN-4444OXIDASE-RXN	MetaCyc	22757
LONG-CHAIN-ALDEHYDE-DEHYDROGENASE-RXN	MetaCyc	10655
LONG-CHAIN-FATTY-ACYL-COA-REDUCTASE-RXN	MetaCyc	15440
L-PIPECOLATE-DEHYDROGENASE-RXN	MetaCyc	19780
L-PIPECOLATE-OXIDASE-RXN	MetaCyc	11993
L-RHAMNONATE-DEHYDRATASE-RXN	MetaCyc	23083
L-RHAMNONO-14-LACTONASE-RXN	MetaCyc	10289
L-RHAMNOSE-1-DEHYDROGENASE-RXN	MetaCyc	12652
L-SORBOSE-OXIDASE-RXN	MetaCyc	17856
LTAA-RXN	MetaCyc	26210
LTARTDEHYDRA-RXN	MetaCyc	15416
L-THREONATE-3-DEHYDROGENASE-RXN	MetaCyc	23376
LUMAZINESYN-RXN	MetaCyc	26155
LUTEOLIN-7-O-GLUCORONOSYLTRANSFERASE-RXN	MetaCyc	10569
LUTEOLIN-O-METHYLTRANSFERASE-RXN	MetaCyc	14590
LXULRU5P-RXN	MetaCyc	18499
L-XYLOSE-1-DEHYDROGENASE-RXN	MetaCyc	15792
L-XYLULOSE-REDUCTASE-RXN	MetaCyc	17028
LYSDECARBOX-RXN	MetaCyc	22353
LYSINE-23-AMINOMUTASE-RXN	MetaCyc	19178
LYSINE-2-MONOOXYGENASE-RXN	MetaCyc	14602
LYSINE-6-DEHYDROGENASE-RXN	MetaCyc	12411
LYSINE-CARBAMOYLTRANSFERASE-RXN	MetaCyc	17124
LYSINE-DEHYDROGENASE-RXN	MetaCyc	18508
LYSINE-N-ACETYLTRANSFERASE-RXN	MetaCyc	14420
LYSINE--PYRUVATE-6-AMINOTRANSFERASE-RXN	MetaCyc	19394
LYSINE-RACEMASE-RXN	MetaCyc	22865
LYSINE--TRNA-LIGASE-RXN	MetaCyc	20793
LYSOLECITHIN-ACYLMUTASE-RXN	MetaCyc	24356
LYSOPHOSPHOLIPASE-RXN	MetaCyc	15180
LYSYLTRANSFERASE-RXN	MetaCyc	10669
LYXISOM-RXN	MetaCyc	28061
LYXK-RXN	MetaCyc	18870
MACROCIN-O-METHYLTRANSFERASE-RXN	MetaCyc	17270
MACROLIDE-2-KINASE-RXN	MetaCyc	18336
MALATE--COA-LIGASE-RXN	MetaCyc	26196
MALATE-DEH-RXN	MetaCyc	21435
MALATE-DEHYDROGENASE-ACCEPTOR-RXN	MetaCyc	46013
MALATE-DEHYDROGENASE-NADP%2b-RXN	MetaCyc	10826
MALEATE-HYDRATASE-RXN	MetaCyc	23695
MALEYLACETATE-REDUCTASE-RXN	MetaCyc	16987|16983
MALEYLACETOACETATE-ISOMERASE-RXN	MetaCyc	14818
MALEYLPYRUVATE-ISOMERASE-RXN	MetaCyc	17394
MALIC-NADP-RXN	MetaCyc	18254
MALIC-NAD-RXN	MetaCyc	12654
MALONATE-COA-TRANSFERASE-RXN	MetaCyc	18817
MALONATE-SEMIALDEHYDE-DEHYDRATASE-RXN	MetaCyc	17960
MALONATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	MetaCyc	20045|20041
MALONYL-COA-ACP-TRANSACYL-RXN	MetaCyc	41795
MALONYL-COA-DECARBOXYLASE-RXN	MetaCyc	18782
MALOX-RXN	MetaCyc	10515
MALSYN-RXN	MetaCyc	18182
MALTACETYLTRAN-RXN	MetaCyc	10459
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN	MetaCyc	20422
MALTOSE-PHOSPHORYLASE-RXN	MetaCyc	21119
MALTOSE-SYNTHASE-RXN	MetaCyc	22323
MALYL-COA-LYASE-RXN	MetaCyc	16632
MANDELATE-4-MONOOXYGENASE-RXN	MetaCyc	21717
MANDELATE-DEHYDROGENASE-RXN	MetaCyc	15750
MANDELATE-RACEMASE-RXN	MetaCyc	13947
MANDELONITRILE-LYASE-RXN	MetaCyc	18314
MANGANESE-PEROXIDASE-RXN	MetaCyc	22777
MANNITOL-1-PHOSPHATASE-RXN	MetaCyc	19538
MANNITOL-2-DEHYDROGENASE-NADP%2b-RXN	MetaCyc	16768
MANNITOL-2-DEHYDROGENASE-RXN	MetaCyc	12087
MANNITOL-DEHYDROGENASE-CYTOCHROME-RXN	MetaCyc	17600
MANNKIN-RXN	MetaCyc	11029
MANNONDEHYDRAT-RXN	MetaCyc	20098
MANNONOXIDOREDUCT-RXN	MetaCyc	15732
MANNOSE-ISOMERASE-RXN	MetaCyc	22607
MANNPDEHYDROG-RXN	MetaCyc	19664
MANNPGUANYLTRANGDP-RXN	MetaCyc	12908
MANNPISOM-RXN	MetaCyc	12359
MANNURONATE-REDUCTASE-RXN	MetaCyc	10639|10635
MCPMETEST-RXN	MetaCyc	23237
MELILOTATE-3-MONOOXYGENASE-RXN	MetaCyc	17672
--MENTHOL-DEHYDROGENASE-RXN	MetaCyc	13919
--MENTHOL-MONOOXYGENASE-RXN	MetaCyc	11649
MEPROPCOA-FAD-RXN	MetaCyc	31100
MERCAPYSTRANS-RXN	MetaCyc	21741
MERCURY-II-REDUCTASE-RXN	MetaCyc	23858
MESO-TARTRATE-DEHYDROGENASE-RXN	MetaCyc	18553
METHANE-MONOOXYGENASE-RXN	MetaCyc	13642|13638
METHANETHIOL-OXIDASE-RXN	MetaCyc	11813
METHANOL-DEHYDROGENASE-RXN	MetaCyc	19402
METHCOCLTH-RXN	MetaCyc	45203
METHELENE-THMPT-OXI-RXN	MetaCyc	21147
METHENYLTHFCYCLOHYDRO-RXN	MetaCyc	23703
METHGLYSYN-RXN	MetaCyc	17938
METHIONINE-DECARBOXYLASE-RXN	MetaCyc	17760
METHIONINE-GAMMA-LYASE-RXN	MetaCyc	23801
METHIONINE--GLYOXYLATE-TRANSAMINASE-RXN	MetaCyc	22887
METHIONINE-S-METHYLTRANSFERASE-RXN	MetaCyc	13762
METHIONINE--TRNA-LIGASE-RXN	MetaCyc	13482
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN	MetaCyc	24381
METHYLACYLYLCOA-HYDROXY-RXN	MetaCyc	31178
METHYLASPARTATE-AMMONIA-LYASE-RXN	MetaCyc	12832
METHYLASPARTATE-MUTASE-RXN	MetaCyc	12859
METHYL-COM-HTP-RXN	MetaCyc	12535
METHYLCROTONYL-COA-CARBOXYLASE-RXN	MetaCyc	13590
METHYLENETHFDEHYDROG-NADP-RXN	MetaCyc	22815
METHYLGALLATE-RXN	MetaCyc	31128
METHYLGLUTACONYL-COA-HYDRATASE-RXN	MetaCyc	21539
METHYLGUANIDINASE-RXN	MetaCyc	11765
METHYLGUTAMATE-DEHYDROGENASE-RXN	MetaCyc	22575
METHYLISOCITRATE-LYASE-RXN	MetaCyc	16812
METHYLITACONATE-DELTA-ISOMERASE-RXN	MetaCyc	23481
METHYLMALONYL-COA-EPIM-RXN	MetaCyc	20556
METHYLMALONYL-COA-MUT-RXN	MetaCyc	22891
METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN	MetaCyc	13618
MEVALDATE-REDUCTASE-NADPH-RXN	MetaCyc	20194
MEVALDATE-REDUCTASE-RXN	MetaCyc	13224
MEVALONATE-KINASE-RXN	MetaCyc	17068
MHPCHYDROL-RXN	MetaCyc	24792|34188
MHPELY-RXN	MetaCyc	22627
MHPHYDROXY-RXN	MetaCyc	24786
MIMOSINASE-RXN	MetaCyc	13376
MMUM-RXN	MetaCyc	26338
MONOMETHYL-SULFATASE-RXN	MetaCyc	14224
MONOPHENOL-MONOOXYGENASE-RXN	MetaCyc	18118
MORPHINE-6-DEHYDROGENASE-RXN	MetaCyc	14320|14324
MOXXANAU-RXN	MetaCyc	55947
MRNA-GUANYLYLTRANSFERASE-RXN	MetaCyc	54593
MUCONATE-CYCLOISOMERASE-RXN	MetaCyc	10642
MUCONOLACTONE-DELTA-ISOMERASE-RXN	MetaCyc	12349|31124
MYCOCEROSATE-SYNTHASE-RXN	MetaCyc	10589
MYO-INOSITOL-1-KINASE-RXN	MetaCyc	21805
MYO-INOSITOL-1-O-METHYLTRANSFERASE-RXN	MetaCyc	18878
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	MetaCyc	30740
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	MetaCyc	10717
MYO-INOSITOL-2-DEHYDROGENASE-RXN	MetaCyc	16952
MYO-INOSITOL-3-O-METHYLTRANSFERASE-RXN	MetaCyc	17566
MYO-INOSITOL-OXYGENASE-RXN	MetaCyc	23697
MYO-INOSOSE-2-DEHYDRATASE-RXN	MetaCyc	14066
MYOSIN-LIGHT-CHAIN-PHOSPHATASE-RXN	MetaCyc	12850
MYRISTOYLACYLTRAN-RXN	MetaCyc	28439
MYRPALMTRAN-RXN	MetaCyc	28435
N6-HYDROXYLYSINE-O-ACETYLTRANSFERASE-RXN	MetaCyc	22389
N6-METHYL-LYSINE-OXIDASE-RXN	MetaCyc	23201
N-ACETYL-BETA-ALANINE-DEACETYLASE-RXN	MetaCyc	23215
N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN	MetaCyc	20406
N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN	MetaCyc	20596
N-ACETYLGLUCOSAMINE-KINASE-RXN	MetaCyc	17418
N-ACETYLGLUTPREDUCT-RXN	MetaCyc	21591
N-ACETYLHEXOSAMINE-1-DEHYDROGENASE-RXN	MetaCyc	23147
N-ACETYLLACTOSAMINE-SYNTHASE-RXN	MetaCyc	17748
N-ACETYLNEURAMINATE-SYNTHASE-RXN	MetaCyc	19274
N-ACETYLTRANSFER-RXN	MetaCyc	24295
NACGLCTRANS-RXN	MetaCyc	31230
N-ACYLGLUCOSAMINE-2-EPIMERASE-RXN	MetaCyc	19036
N-ACYLHEXOSAMINE-OXIDASE-RXN	MetaCyc	13032
N-ACYLMANNOSAMINE-1-DEHYDROGENASE-RXN	MetaCyc	11543
N-ACYLMANNOSAMINE-KINASE-RXN	MetaCyc	23835
N-ACYLNEURAMINATE-9-PHOSPHATASE-RXN	MetaCyc	13058
NADH-DEHYDROG-A-RXN	MetaCyc	29094
NADH-DEHYDROGENASE-RXN	MetaCyc	11359
NADH-KINASE-RXN	MetaCyc	12261
NADH-PEROXIDASE-RXN	MetaCyc	18512
NAD-KIN-RXN	MetaCyc	18630
NADNUCLEOSID-RXN	MetaCyc	16302
NADPH--CYTOCHROME-C2-REDUCTASE-RXN	MetaCyc	15240
NADPH-DEHYDROGENASE-FLAVIN-RXN	MetaCyc	19379
NADPH-DEHYDROGENASE-QUINONE-RXN	MetaCyc	46165
NADPH-DEHYDROGENASE-RXN	MetaCyc	13152
NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN	MetaCyc	24041
NADPH-PEROXIDASE-RXN	MetaCyc	15174
NADPYROPHOSPHAT-RXN	MetaCyc	11801
NAD-SYNTH-GLN-RXN	MetaCyc	24385
NAD-SYNTH-NH3-RXN	MetaCyc	21189
NAG1P-URIDYLTRANS-RXN	MetaCyc	13510
NAG6PDEACET-RXN	MetaCyc	22937
NANE-RXN	MetaCyc	25259
NANK-RXN	MetaCyc	25254
NAPHTHALENE-12-DIOXYGENASE-RXN	MetaCyc	19174
NAPHTHOATE-SYN-RXN	MetaCyc	26563
NARINGENIN-CHALCONE-SYNTHASE-RXN	MetaCyc	11129
N-BENZYLOXYCARBONYLGLYCINE-HYDROLASE-RXN	MetaCyc	20901
N-CARBAMOYLPUTRESCINE-AMIDASE-RXN	MetaCyc	22285
N-CARBAMOYLSARCOSINE-AMIDASE-RXN	MetaCyc	20058
N-FERULOYLGLYCINE-DEACYLASE-RXN	MetaCyc	10484
N-FORMYLGLUTAMATE-DEFORMYLASE-RXN	MetaCyc	12477
NICONUCADENYLYLTRAN-RXN	MetaCyc	22861
NICOTINAMIDE-N-METHYLTRANSFERASE-RXN	MetaCyc	23885
NICOTINAMID-RXN	MetaCyc	14546
NICOTINATE-DEHYDROGENASE-RXN	MetaCyc	27418
NICOTINATE-GLUCOSYLTRANSFERASE-RXN	MetaCyc	19440
NICOTINATE-N-METHYLTRANSFERASE-RXN	MetaCyc	20242
NICOTINATEPRIBOSYLTRANS-RXN	MetaCyc	13395|36164
NICOTINE-DEHYDROGENASE-RXN	MetaCyc	14770
NITRATE-REDUCTASE-NADH-RXN	MetaCyc	17915
NITRATE-REDUCTASE-NADPH-RXN	MetaCyc	19063
NITRATE-REDUCTASE-NADPORNOPH-RXN	MetaCyc	19063
NITRIC-OXIDE-REDUCTASE-RXN	MetaCyc	10991|30213
NITRIC-OXIDE-SYNTHASE-RXN	MetaCyc	19898
NITRILE-HYDRATASE-RXN	MetaCyc	12676
NITRITE-REDUCTASE-CYTOCHROME-RXN	MetaCyc	15235
NITROETHANE-OXIDASE-RXN	MetaCyc	50773
NITROGENASE-FLAVODOXIN-RXN	MetaCyc	15648
NITROGENASE-RXN	MetaCyc	21451
NITROUS-OXIDE-REDUCTASE-RXN	MetaCyc	15496
N-METHYL-2-OXOGLUTARAMATE-HYDROLASE-RXN	MetaCyc	24111
N-METHYLALANINE-DEHYDROGENASE-RXN	MetaCyc	13480|13476|21771
N-METHYL-L-AMINO-ACID-OXIDASE-RXN	MetaCyc	11473
NMNAMIDOHYDRO-RXN	MetaCyc	12401
NMNNUCLEOSID-RXN	MetaCyc	23141
NN-DIMETHYLFORMAMIDASE-RXN	MetaCyc	19520
NOCARDICIN-A-EPIMERASE-RXN	MetaCyc	22795
NQOR-RXN	MetaCyc	13150|46165|11357|46161
N-SULFOGLUCOSAMINE-SULFOHYDROLASE-RXN	MetaCyc	17882
NUCLEOSIDE-DIPHOSPHATASE-RXN	MetaCyc	36802
NUCLEOSIDE-DIP-KIN-RXN	MetaCyc	44641|18114
NUCLEOSIDE-OXIDASE-RXN	MetaCyc	28652
NUCLEOSIDE-PHOSPHATE-KINASE-RXN	MetaCyc	24037
NUCLEOSIDE-PHOSPHOTRANSFERASE-RXN	MetaCyc	19964
NUCLEOSIDE-TRIPHOSPHATASE-RXN	MetaCyc	23681
NUCLEOTIDASE-RXN	MetaCyc	12487|22141
O-ACETYLHOMOSERINE-THIOL-LYASE-RXN	MetaCyc	10049
OAHTHAUERA-RXN	MetaCyc	39654
O-AMINOPHENOL-OXIDASE-RXN	MetaCyc	40964|14684
O-CRESOL-METHYLCATECHOL-RXN	MetaCyc	57949
OCTADECANAL-DECARBONYLASE-RXN	MetaCyc	14662
OCTANOL-DEHYDROGENASE-RXN	MetaCyc	24623
OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN	MetaCyc	29404
OCTOPAMINE-DEHYDRATASE-RXN	MetaCyc	18174
OHACYL-COA-DEHYDROG-RXN	MetaCyc	22433
OHBENZCOARED-RXN	MetaCyc	29605
OHBUTYRYL-COA-EPIM-RXN	MetaCyc	34086
OHMETHYLBILANESYN-RXN	MetaCyc	13186
OHMETPYRKIN-RXN	MetaCyc	23097
OLEATE-HYDRATASE-RXN	MetaCyc	21855
OLIGOGALACTURONIDE-LYASE-RXN	MetaCyc	20272
OMEGA-AMIDASE-RXN	MetaCyc	11719
OMEGA-HYDROXYDECANOATE-DEHYDROGENASE-RXN	MetaCyc	20883
OPHELINE-KINASE-RXN	MetaCyc	17556
O-PYROCATECHUATE-DECARBOXYLASE-RXN	MetaCyc	21495
ORCINOL-2-MONOOXYGENASE-RXN	MetaCyc	19602
ORNCARBAMTRANSFER-RXN	MetaCyc	19516
ORNDECARBOX-RXN	MetaCyc	22965
ORNITHINE-CYCLODEAMINASE-RXN	MetaCyc	24369
ORNITHINE-GLU-AMINOTRANSFORASE-RXN	MetaCyc	25163
ORNITHINE-N-BENZOYLTRANSFERASE-RXN	MetaCyc	16932
ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN	MetaCyc	13880
ORNITHINE-RACEMASE-RXN	MetaCyc	11587
ORNMUTST-RXN	MetaCyc	14896
OROPRIBTRANS-RXN	MetaCyc	10383
OROTATE-REDUCTASE-NADH-RXN	MetaCyc	13516
OROTATE-REDUCTASE-NADPH-RXN	MetaCyc	14864
OROTPDECARB-RXN	MetaCyc	11597
ORSELLINATE-DECARBOXYLASE-RXN	MetaCyc	16736
ORSELLINATE-DEPSIDE-HYDROLASE-RXN	MetaCyc	19550
O-SUCCHOMOSERLYASE-RXN	MetaCyc	20398
O-SUCCINYLBENZOATE-COA-LIG-RXN	MetaCyc	17010
O-SUCCINYLBENZOATE-COA-SYN-RXN	MetaCyc	10197
OXALATE--COA-LIGASE-RXN	MetaCyc	18294
OXALATE-COA-TRANSFERASE-RXN	MetaCyc	23589
OXALATE-DECARBOXYLASE-RXN	MetaCyc	16512
OXALATE-OXIDASE-RXN	MetaCyc	21881
OXALOACETASE-RXN	MetaCyc	24433
OXALOACETATE-TAUTOMERASE-RXN	MetaCyc	16024
OXALODECARB-RXN	MetaCyc	15642
OXALOMALATE-LYASE-RXN	MetaCyc	22035
OXALYL-COA-DECARBOXYLASE-RXN	MetaCyc	19334
OXAMATE-CARBAMOYLTRANSFERASE-RXN	MetaCyc	22986
OXIMINOTRANSFERASE-RXN	MetaCyc	11627
OXOGLUTARATE-DEHYDROGENASE-NADP%2b-RXN	MetaCyc	21403
PABASYN-RXN	MetaCyc	11675
PALMITOTRANS-RXN	MetaCyc	44013
PALMITOYL-COA-HYDROLASE-RXN	MetaCyc	16648
PANTEPADENYLYLTRAN-RXN	MetaCyc	19802
PANTETHEINE-KINASE-RXN	MetaCyc	22475
PANTOATE-4-DEHYDROGENASE-RXN	MetaCyc	23003
PANTOATE-BETA-ALANINE-LIG-RXN	MetaCyc	10913
PANTOTHENASE-RXN	MetaCyc	12451
PANTOTHENATE-KIN-RXN	MetaCyc	16374
PANTOTHENOYLCYSTEINE-DECARBOXYLASE-RXN	MetaCyc	15080
PCP4MONO-RXN	MetaCyc	18686
PDXJ-RXN	MetaCyc	15266
PECTINESTERASE-RXN	MetaCyc	22381
PENICILLIN-AMIDASE-RXN	MetaCyc	18696
PENTALENENE-SYNTHASE-RXN	MetaCyc	18082
PENTANAMIDASE-RXN	MetaCyc	10003
PEPCARBOX-RXN	MetaCyc	23075
PEPCARBOXYKIN-RXN	MetaCyc	18618
PEPDEPHOS-RXN	MetaCyc	18159
PEPSYNTH-RXN	MetaCyc	11365
PEPTIDE-ASPARTATE-BETA-DIOXYGENASE-RXN	MetaCyc	11509
PEPTIDYLAMIDOGLYCOLATE-LYASE-RXN	MetaCyc	20927
PEPTIDYL-GLUTAMINASE-RXN	MetaCyc	10035
PEPTIDYLGLYCINE-MONOOXYGENASE-RXN	MetaCyc	21453
PEPTIDYLPROLYL-ISOMERASE-RXN	MetaCyc	16240
PERILLYL-ALCOHOL-DEHYDROGENASE-RXN	MetaCyc	10665
PEROXID-RXN	MetaCyc	56137
PGLUCISOM-RXN	MetaCyc	11819
PGLUCONDEHYDRAT-RXN	MetaCyc	17278
PGLYCDEHYDROG-RXN	MetaCyc	12644
PGPPHOSPHA-RXN	MetaCyc	33752
PHEAMINOTRANS-RXN	MetaCyc	25155
PHENDEHYD-RXN	MetaCyc	21395
PHENOL-2-MONOOXYGENASE-RXN	MetaCyc	17062
PHENOL-O-METHYLTRANSFERASE-RXN	MetaCyc	14812
PHENPRODIOLDEHYDROG-RXN	MetaCyc	25063
PHENYLACETATE--COA-LIGASE-RXN	MetaCyc	20959
PHENYLALANINE-2-MONOOXYGENASE-RXN	MetaCyc	10713
PHENYLALANINE-4-MONOOXYGENASE-RXN	MetaCyc	20274
PHENYLALANINE-AMMONIA-LYASE-RXN	MetaCyc	21385
PHENYLALANINE-DECARBOXYLASE-RXN	MetaCyc	19718
PHENYLALANINE-DEHYDROGENASE-RXN	MetaCyc	21411
PHENYLALANINE-N-ACETYLTRANSFERASE-RXN	MetaCyc	17804
PHENYLALANINE--TRNA-LIGASE-RXN	MetaCyc	19414
PHENYLPYRUVATE-DECARBOXYLASE-RXN	MetaCyc	14188
PHENYLPYRUVATE-TAUTOMERASE-RXN	MetaCyc	17098
PHENYLSERINE-ALDOLASE-RXN	MetaCyc	21715
PHLORETIN-HYDROLASE-RXN	MetaCyc	23399
PHORBOL-DIESTER-HYDROLASE-RXN	MetaCyc	21319
PHOSACETYLGLUCOSAMINEMUT-RXN	MetaCyc	23807
PHOSACETYLTRANS-RXN	MetaCyc	19524
PHOSCHOL-RXN	MetaCyc	14446
PHOSGLYPHOS-RXN	MetaCyc	14804
PHOSICITDEHASE-RXN	MetaCyc	43543
PHOSMANMUT-RXN	MetaCyc	11143
PHOSNACMURPENTATRANS-RXN	MetaCyc	28387
PHOSPHAGLYPSYN-RXN	MetaCyc	12596
PHOSPHASERDECARB-RXN	MetaCyc	20829
PHOSPHASERSYN-RXN	MetaCyc	16916
PHOSPHATE-BUTYRYLTRANSFERASE-RXN	MetaCyc	20895
PHOSPHATIDATE-PHOSPHATASE-RXN	MetaCyc	27430
PHOSPHATIDYLCHOLINE-12-MONOOXYGENASE-RXN	MetaCyc	46361
