ID	NAMES	FORMULA	CHARGE	MASS
G11374	(GalA)1(GalNAc)2(Glc)1(GlcA)1(L-Lys)1(*)2	null	10000000	10000000
G11375	(GalA)1(GalNAc)2(GlcA)1(L-Lys)1(*)2	null	10000000	10000000
G11376	(GlcNAc)2(LFuc)2(Man)5	null	10000000	10000000
G11377	(Gal)1(GlcNAc)2(LRha2Ac)1(*)2	null	10000000	10000000
G11378	(Gal)1(GlcNAc)1(LRha2Ac)1(*)2	null	10000000	10000000
G11379	(Gal)2(GalNAc)1(Glc)1(GlcNAc)1(*)2	null	10000000	10000000
G11380	(GlcNAc)2(LFuc)1(Man)5	null	10000000	10000000
G11381	(GlcNAc)2(LFuc)1(Man)5	null	10000000	10000000
G11382	(GlcNAc)3(Man)2	null	10000000	10000000
G11383	(GlcNAc)3(Man)4	null	10000000	10000000
G11384	(GlcNAc)2(LFuc)1(Man)4	null	10000000	10000000
G11385	(Gal)2(GalNAc)1(Glc)1(GlcNAc)1(Man)1(*)2	null	10000000	10000000
G11386	(Glc)2(GlcA)1(LRha)1(LRha2Ac)1(*)2	null	10000000	10000000
G11387	(Gal)3(Glc)1(GlcA)1(Man)1(Rha)1(*)2	null	10000000	10000000
G11390	(Gal)1(GlcNAc)1(Man)1(Neu5Ac)1	null	10000000	10000000
G11391	(Gal)2(GlcNAc)2(Man)1(Neu5Ac)1	null	10000000	10000000
G11392	(Gal)2(GlcNAc)2(Man)1(Neu5Ac)1	null	10000000	10000000
G11393	(Gal)2(GlcNAc)2(Man)1(Neu5Ac)2	null	10000000	10000000
G11395	(GlcNAc)2(Man)6	null	10000000	10000000
G11396	(GlcNAc)4(Man)3	null	10000000	10000000
G11397	(Glc)1(GlcN)2(Kdo)2(Lgro-manHep)2	null	10000000	10000000
G11398	(Glc)1(GlcN)2(Kdo)2(Lgro-manHep)3	null	10000000	10000000
G11399	(Gal)1(Glc)2(Kdo)1(Lgro-manHep)3	null	10000000	10000000
G11400	(Gal)1(Glc)3(Kdo)1(Lgro-manHep)3	null	10000000	10000000
G11401	(Glc)2(Kdo)1(Lgro-manHep)3	null	10000000	10000000
G11402	(Glc)3(Kdo)1(Lgro-manHep)3	null	10000000	10000000
G11403	(Gal)1(Glc)2(Kdo)1(Lgro-manHep)3	null	10000000	10000000
G11404	(Glc)3(Kdo)1(Lgro-manHep)3	null	10000000	10000000
G11406	(Gal)1(GlcNAc)3(Man)5(Neu5Ac)1(Asn)1	null	10000000	10000000
G11407	(Gal)1(GlcNAc)4(Man)3(Neu5Ac)1(Asn)1	null	10000000	10000000
G11408	(Gal)2(GlcNAc)4(Man)3(Neu5Ac)1(Asn)1	null	10000000	10000000
G11410	(Glc)3(Kdo)1(Lgro-manHep)3	null	10000000	10000000
G11413	(Gal)2(GlcNAc)4(LFuc)1(Man)3(Neu5Ac)1(Asn)1	null	10000000	10000000
G11417	(Gal)1(Glc)1(Man)1	null	10000000	10000000
G11418	(Gal)3(Glc)2(Man)2	null	10000000	10000000
G11419	(Gal)2(Glc)2(Man)2	null	10000000	10000000
G11420	(Glc)2(Man)2	null	10000000	10000000
G11421	(Gal)2(Glc)2(GlcNAc)2(Kdo)2(Lgro-manHep)2	null	10000000	10000000
G11422	(Gal)1(GalNAc)1(Glc)2(GlcA)1	null	10000000	10000000
G11423	(Gal)1(GalNAc)1(Glc)1(GlcA)1	null	10000000	10000000
G11424	(Gal)1(Galf)2(Glc)2(*)2	null	10000000	10000000
G11425	(Gal)2(GalNAc)1(GlcA)1	null	10000000	10000000
G11426	(Gal)1(GalNAc)1(Glc)3(GlcA)1	null	10000000	10000000
G11427	(Gal)1(GalNAc)1(Glc)3	null	10000000	10000000
G11428	(Gal)1(GalNAc)1(GlcA)1(GlcNAc)1	null	10000000	10000000
G11429	(Gal)2(GalNAc)1(GlcA)1(Xyl)1	null	10000000	10000000
G11430	(GalNAc)2(GlcA)2	null	10000000	10000000
G11431	(GalNAc)3(GlcA)2	null	10000000	10000000
G11432	(GalNAc)2(GlcA)1	null	10000000	10000000
G11433	(Abe)2(Gal)1(GalNAc)1(GlcA)1(GlcNAc)1(*)2	null	10000000	10000000
G11434	(Abe)2(Gal)1(GalNAc)1(GlcNAc)1(LRha)1(*)2	null	10000000	10000000
G11437	(Gal)2(GalNAc)1(GlcNAc)1(LFuc)1(Neu5Ac)1(Ser/Thr)1	null	10000000	10000000
G11438	(Gal)2(GalNAc)1(GlcNAc)1(LFuc)1(Neu5Ac)1(Ser/Thr)1	null	10000000	10000000
G11439	(Gal)3(GalNAc)1(GlcNAc)2(LFuc)1(Neu5Ac)2(Ser/Thr)1	null	10000000	10000000
G11440	(Gal)3(GalNAc)1(GlcNAc)2(LFuc)1(Neu5Ac)2(Ser/Thr)1	null	10000000	10000000
G11444	(Gal)1(GalNAc)1(GlcNAc)4(Man)3(Neu5Ac)2(Asn)1	null	10000000	10000000
G11445	(Gal)1(GalNAc)1(GlcNAc)4(LFuc)1(Man)3(Neu5Ac)2(Asn)1	null	10000000	10000000
G11446	(GalNAc)1(GlcNAc)4(LFuc)1(Man)3(Neu5Ac)1(Asn)1	null	10000000	10000000
G11447	(Gal)2(GalNAc)1(Glc)2(Hep)1(Kdo)1(Lgro-manHep)2	null	10000000	10000000
G11448	(2dGlcA)1(Glc)2(LRha)1(*)2	null	10000000	10000000
G11449	(Gal)3(Glc)2(Lgro-manHep)4(gro-manHep)1	null	10000000	10000000
G11452	(Gal)1(Glc)2(LRha)4(*)2	null	10000000	10000000
G11453	(GalNAc)2(GlcNAc)4(LFuc)1(Man)3(Neu5Ac)2(Asn)1	null	10000000	10000000
G11454	(GlcNAc)1(Man)3(*)2	null	10000000	10000000
G11455	(Glc)1(GlcNAc)1(Man)3(*)2	null	10000000	10000000
G11457	(GlcNAc)1(LFucNAc)1(Lgro-L3,9dmanNon-2-ulop5NAc7NAc-onic)1(*)2	null	10000000	10000000
G11458	(GlcA)1(GlcNAc)1(LFucNAc)1(*)2	null	10000000	10000000
G11459	O8	null	10000000	10000000
G11460	(Gal)2(GalNAc)1(Glc)1(Glc4Ac)1(Lgro-manHep)3(Lgro-manHep3Ac)1	null	10000000	10000000
G11461	(Gal)3(Glc)1(Glc4Ac)1(Kdo)1(Lgro-manHep)3(Lgro-manHep3Ac)1	null	10000000	10000000
G11463	(Gal)4(GalNAc)2(Glc)2(Kdo)1(Lgro-manHep)4	null	10000000	10000000
G11464	(Gal)1(GalA)1(LRha)4(*)2	null	10000000	10000000
G11465	(LFuc)2(*)2(S)2	null	10000000	10000000
G11468	(Glc)1(GlcA)1(LRha)3(Man)1(*)2	null	10000000	10000000
G11469	(Glc)1(Man)5(*)2	null	10000000	10000000
G11470	(Man)5(*)2	null	10000000	10000000
G11471	(Gal)1(GalNAc)1(GalNAc6Ac)1(Glc)2(*)2	null	10000000	10000000
G11472	(Gal)1(GalNAc)2(Glc)1(*)2	null	10000000	10000000
G11473	(Glc)1(GlcA)2(GlcNAc6Ac)1(*)2	null	10000000	10000000
G11474	(Glc4Ac)1(Glc6Ac)1(GlcA4Ac)1(GlcNAc)1(*)2	null	10000000	10000000
G11475	(Fuc3N)1(Glc)1(Glc4Ac)1(GlcA3Ac)1(GlcNAc)1(*)2	null	10000000	10000000
G11476	(Fuc3N)1(Glc)1(GlcA)1(GlcNAc)1(*)2	null	10000000	10000000
G11477	(Man)4(Ino-P)1	null	10000000	10000000
G11478	(Man)5(Ino-P)1	null	10000000	10000000
G11479	(Galf)1(Man)2(Ino-P)1	null	10000000	10000000
G11480	(Gal)3(LFuc)1(Man)1(Ino-P)1	null	10000000	10000000
G11481	(Gal)4(LFuc)1(Man)1(Ino-P)1	null	10000000	10000000
G11482	(Gal)1(Man)3(Xyl)1(Ino-P)1	null	10000000	10000000
G11484	(Gal)1(Man)4(Xyl)1(Ino-P)1	null	10000000	10000000
G11485	(Gal)1(Man)5(Xyl)1(Ino-P)1	null	10000000	10000000
G11486	(Gal)1(Man)6(Xyl)1(Ino-P)1	null	10000000	10000000
G11487	(GlcA)2(GlcN3Ac)1(GlcNAc)1(*)2	null	10000000	10000000
G11488	(GlcA)1(GlcA3Ac)1(GlcN3Ac)1(GlcNAc6Ac)1(*)2	null	10000000	10000000
G11489	(FucN)1(Glc)1(Glc4Ac)1(GlcA3Ac)1(GlcNAc)1(*)2	null	10000000	10000000
G11490	(GalNAc)1(LRha)2(*)2	null	10000000	10000000
G11491	(Fuc)1(GalNAc)1(LRha)1(*)2	null	10000000	10000000
G11492	IV4-alpha-Gal-Gb4Cer	null	10000000	10000000
G11493	(Fuc3NAc)1(Rha)2(*)2	null	10000000	10000000
G11494	(AEP)1(GlcN)1(Man)4(Ino-P)1	null	10000000	10000000
G11495	(Gal)3(GlcNAc)1	null	10000000	10000000
G11496	(Gal)4(GlcNAc)5(Man)3(Asn)1	null	10000000	10000000
G11501	(Gal)6(GlcNAc)6(Man)3(Asn)1	null	10000000	10000000
G11502	(Gal)8(GlcNAc)7(LFuc)1(Man)3(Asn)1	null	10000000	10000000
G11503	(Gal)3(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G11504	(Gal)3(GalNAc)1(GlcNAc)1	null	10000000	10000000
G11505	(Gal)2(GalNAc)1(GlcNAc)1	null	10000000	10000000
G11506	(Gal)3(GalNAc)1(GlcNAc)1	null	10000000	10000000
G11507	(Gal)3(GalNAc)1(GlcNAc)1	null	10000000	10000000
G11508	(Gal)3(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G11509	(Gal)4(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G11510	(Gal)4(GalNAc)1(GlcNAc)2(LFuc)1	null	10000000	10000000
G11511	(Gal)4(GalNAc)1(GlcNAc)2(LFuc)2	null	10000000	10000000
G11512	(Gal)5(GalNAc)1(GlcNAc)2(LFuc)2	null	10000000	10000000
G11513	(Gal)1(GalNAc)2(GlcNAc)1(LFuc)4	null	10000000	10000000
G11514	(Gal)1(GalNAc)3(GlcNAc)2(LFuc)8	null	10000000	10000000
G11517	(FucN)1(Glc)1(GlcA)1(GlcNAc)1(*)2	null	10000000	10000000
G11518	(Gal)3(Glc)1(GlcA)1(Man)1(Rha)1(*)2	null	10000000	10000000
G11519	(GalNAc)1(GlcNAc)1(Neu5Ac)1	null	10000000	10000000
G11520	(Gal)1(GalNAc)1(GlcNAc)1(Neu5Ac)1	null	10000000	10000000
G11521	(Gal)1(GalNAc)1(GlcNAc)1(Neu5Ac)1	null	10000000	10000000
G11522	(Gal)1(GalNAc)2(GlcNAc)1(Neu5Ac)1	null	10000000	10000000
G11523	(Gal)1(GalNAc)2(GlcNAc)1(Neu5Ac)2	null	10000000	10000000
G11524	(Gal)1(GalNAc)1(GlcNAc)1(LFucNAc)1(*)2	null	10000000	10000000
G11525	(Gal)3(GalNAc)2(GlcNAc)3(Neu5Ac)2	null	10000000	10000000
G11526	(Gal)1(Glc)1(GlcNAc)2(Rib-ol)1(*)2(P)1	null	10000000	10000000
G11527	(Gal)1(GalNAc)1(GlcNAc)1(Neu5Ac)2	null	10000000	10000000
G11528	(Gal)1(GalNAc)1(GlcNAc)2	null	10000000	10000000
G11529	(Gal)2(GalNAc)2(GlcNAc)2(LFuc)1	null	10000000	10000000
G11530	(Gal)1(GalNAc)1(Glc)1(Rib-ol)1(*)2(P)1	null	10000000	10000000
G11531	(GalNAc)2(GlcNAc)1(Rib-ol)1(*)2(P)1	null	10000000	10000000
G11532	(Gal)10(GalNAc)1(GlcNAc)2(LFuc)3	null	10000000	10000000
G11533	(Gal)2(GalNAc)1(GlcNAc)2(Neu5Ac)3	null	10000000	10000000
G11534	(Gal)3(GalNAc)1(GlcNAc)3(Neu5Ac)3	null	10000000	10000000
G11535	(Gal)3(GalNAc)1(GlcNAc)3	null	10000000	10000000
G11537	(FucN)1(Glc)2(GlcA)1(GlcNAc)1(*)2	null	10000000	10000000
G11538	(Glc)2(GlcNAc)2(LFucNAc)1(*)2	null	10000000	10000000
G11543	(Gal)1(GlcN)2(Kdo)1(Lgro-manHep)1(ManN)1	null	10000000	10000000
G11544	(Gal)1(GlcN)2(Kdo)1(Lgro-manHep)1	null	10000000	10000000
G11545	Neotrehalose	null	10000000	10000000
G11546	Trehalose	null	10000000	10000000
G11548	Iso-1-kestose	null	10000000	10000000
G11549	(Fruf)3(Glc)1	null	10000000	10000000
G11550	(Fruf)3(Glc)1	null	10000000	10000000
G11551	(GlcA)1(Man)6(*)2	null	10000000	10000000
G11552	(GlcA)1(Man)6(Xyl)6(*)2	null	10000000	10000000
G11553	Isotrehalose	null	10000000	10000000
G11554	(GlcNAc)4(Man)3(Xyl)1	null	10000000	10000000
G11555	(Glc)1(GlcA)2(GlcNAc6Ac)1(*)2	null	10000000	10000000
G11556	(Glc6Ac)1(GlcA4Ac)2(GlcNAc)1(*)2	null	10000000	10000000
G11557	(Fuc3N(R-3HOBu))1(Glc)1(Glc4Ac)1(GlcA3Ac)1(GlcNAc)1(*)2	null	10000000	10000000
G11558	(Glc)2(GlcNAc)2(LRha)1(*)2(P)1	null	10000000	10000000
G11560	(Gal)3(GalNAc)1(LFuc)1	null	10000000	10000000
G11561	(Gal)3(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G11562	(Gal)4(GalNAc)1(GlcNAc)1(LFuc)2	null	10000000	10000000
G11563	(Gal)6(GalNAc)1(GlcNAc)1	null	10000000	10000000
G11564	(LRha)3(*)2	null	10000000	10000000
G11565	(Fuc3NAc)1(LRha)4(*)2	null	10000000	10000000
G11566	(Fuc3NAc)1(LRha)4(*)2	null	10000000	10000000
G11567	(Fuc3NAc)1(LRha)3(*)2	null	10000000	10000000
G11568	(Gal)1(Glc)2(GlcNAc)1(LRha)1(*)2	null	10000000	10000000
G11569	(Gal)5(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G11570	(Glc)1(GlcNAc)1(LRha)3(*)2	null	10000000	10000000
G11571	(Gal)1(GlcNAc)1(LRha)1(Man)1(*)2	null	10000000	10000000
G11572	(Gal)5(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G11573	(GlcNAc)1(LRha)3(*)2	null	10000000	10000000
G11574	(Gal)6(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G11575	(GlcNAc)1(LRha)1(Man)1(ManNAc)1(*)2	null	10000000	10000000
G11577	(Gal)6(GalNAc)1(GlcNAc)1(LFuc)2	null	10000000	10000000
G11578	(Gal)7(GalNAc)1(GlcNAc)1(LFuc)2	null	10000000	10000000
G11579	(Gal)7(GalNAc)1(GlcNAc)1(LFuc)3	null	10000000	10000000
G11580	(Gal)7(GalNAc)1(GlcNAc)2(LFuc)2	null	10000000	10000000
G11581	(Gal)8(GalNAc)1(GlcNAc)2(LFuc)2	null	10000000	10000000
G11582	(Gal)10(GalNAc)1(GlcNAc)2(LFuc)2	null	10000000	10000000
G11583	(Gal)1(GalNAc)1(Galf)1(Neu5Ac)1(*)2	null	10000000	10000000
G11584	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G11585	(Gal)2(GalNAc)1(GlcNAc)2(LFuc)1	null	10000000	10000000
G11586	(Gal)2(GalNAc)1(GlcNAc)2(LFuc)2	null	10000000	10000000
G11587	(Gal)3(GalNAc)1(GlcNAc)2(LFuc)2	null	10000000	10000000
G11588	(Gal)2(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G11589	(Gal)3(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G11590	(Gal)1(GalNAc)1(GlcNAc)2(LFuc)1	null	10000000	10000000
G11591	(Gal)2(GalNAc)1(GlcNAc)2(LFuc)1	null	10000000	10000000
G11592	(Gal)2(GalNAc)2(GlcNAc)2(LFuc)1	null	10000000	10000000
G11593	(Gal)2(GalNAc)2(GlcNAc)1(LFuc)1	null	10000000	10000000
G11594	(Gal)2(GalNAc)2(GlcNAc)2(LFuc)1	null	10000000	10000000
G11595	(Fuc3NAc)1(Gal)1(GalNAc)2(Glc)1(*)2	null	10000000	10000000
G11597	(Fuc3NAc)1(LRha)3(*)2	null	10000000	10000000
G11598	Glucomannan	null	10000000	10000000
G11599	Galactoglucomannan	null	10000000	10000000
G11600	(Fuc3NAc)1(LRha)4(*)2	null	10000000	10000000
G11602	(Fuc3NAc)2(LRha)4(*)2	null	10000000	10000000
G11603	Glycogen	null	10000000	10000000
G11604	(Rha)5(*)2	null	10000000	10000000
G11605	(GlcNAc)1(Rha)4(*)2	null	10000000	10000000
G11606	(Fuc)1(Rha)4(*)2	null	10000000	10000000
G11607	(Rha)3(*)2	null	10000000	10000000
G11608	(Fuc)1(Rha)3(*)2	null	10000000	10000000
G11609	(Rha)3(*)2	null	10000000	10000000
G11610	Amylopectin	null	10000000	10000000
G11611	(Gal)2(Glc)1(Cer)1	null	10000000	10000000
G11612	(Gal)1(Glc)1(Cer)1	null	10000000	10000000
G11613	GalSEGLx	null	10000000	10000000
G11614	(Gal)3(Glc)1(Cer)1	null	10000000	10000000
G11615	(Gal)2(Glc)1(Cer)1	null	10000000	10000000
G11616	(GalNAla)1(Glc)3(Kdo)2(LRha)1(Lgro-manHep)1(Lgro-manHep7Cm)1(P)3	null	10000000	10000000
G11617	(GalNAcAN3Ac)1(GalNAla)1(GalNFoAN)1(Glc)3(Kdo)2(LRha)2(Lgro-manHep)1(Lgro-manHep7Cm)1(QuiNAc)1(P)3	null	10000000	10000000
G11618	(GalNAcA3Ac6N)1(GalNFoA)1(LRha)1(QuiNAc)1(*)2	null	10000000	10000000
G11619	Arabinoxylan	null	10000000	10000000
G11620	(GalNAcA6N)1(GalNFoA3Ac6N)1(LRha)1(QuiNAc)1(*)2	null	10000000	10000000
G11621	(GalNAcA6N)1(GalNFoA)1(LRha)1(QuiNAc)1(*)2	null	10000000	10000000
G11622	Xyloglucan	null	10000000	10000000
G11623	4-O-Methylglucuronoxylan	null	10000000	10000000
G11624	4-O-Methylglucuronoarabinoxylan	null	10000000	10000000
G11627	(Gal)4(GalNAc)1(Glc)2(Kdo)1(Lgro-manHep)2(Neu5Ac)1	null	10000000	10000000
G11628	(GalfNAc)1(GlcA6(NGro))1(Ribf)1(gro-LglcHep6Me)1(*)2	null	10000000	10000000
G11629	Tenuifoliose I	null	10000000	10000000
G11630	Tenuifoliose	null	10000000	10000000
G11635	(Gal)1(Glc)1(GlcNAc)1(Kdo)2(Lgro-manHep)3	null	10000000	10000000
G11636	(Glc)1(GlcA)1(*)2	null	10000000	10000000
G11637	(GalA)1(GalN)1(Glc)1(GlcN)1(GlcN4PAra4N)1(Kdo)2(LAra4N)1(Lgro-manHep)4(gro-manHep)1	null	10000000	10000000
G11638	(GalA)1(Glc)1(GlcN)2(GlcN4PAra4N)1(GlcNAc)1(Kdo)2(LAra4N)1(Lgro-manHep)4(gro-manHep)1	null	10000000	10000000
G11644	(Gal)1(GlcN)1	null	10000000	10000000
G11645	(GlcN)1(Man)1	null	10000000	10000000
G11646	(Gal)1(GlcN)1	null	10000000	10000000
G11647	(GlcN)1(Man)1	null	10000000	10000000
G11648	(Glc)1(GlcN)1	null	10000000	10000000
G11650	(Glc)1(GlcN)1	null	10000000	10000000
G11651	(Rha)5(*)2	null	10000000	10000000
G11652	(Fuc)1(Gal)4(GalNAc)1(GlcNAc)3(Neu5Ac)1	null	10000000	10000000
G11653	(Fuc)1(Gal)4(GalNAc)1(GlcNAc)3(Neu5Ac)1	null	10000000	10000000
G11654	(Fuc)1(Gal)3(GalNAc)1(GlcNAc)2(Neu5Ac)1	null	10000000	10000000
G11655	(Fuc)1(Gal)3(GalNAc)1(GlcNAc)2(Neu5Ac)1	null	10000000	10000000
G11656	(Gal)3(GalNAc)2(GlcNAc)1(Neu5Ac)1	null	10000000	10000000
G11662	(GlcNAc)3(Man)3(Xyl)1	null	10000000	10000000
G11666	(Gal)1(Glc)1(GlcNAc)1(Kdo)1(Lgro-manHep)3(gro-talOct-2-ulop-onic)1	null	10000000	10000000
G11667	(Glc)1(GlcNAc)1(Kdo)2(Lgro-manHep)3(gro-manHep)1	null	10000000	10000000
G11668	(Glc)1(GlcNAc)1(Kdo)1(Lgro-manHep)3(gro-manHep)1(gro-talOct-2-ulop-onic)1	null	10000000	10000000
G11670	arabinan	null	10000000	10000000
G11671	(LAraf)13	null	10000000	10000000
G11672	(GlcA)1(GlcNAc)1(GlcNAc3Ac)1(LRha2Ac)1(*)2	null	10000000	10000000
G11674	(GlcNAc)5(GlcNdiMe)1	null	10000000	10000000
G11675	(GlcN)1(GlcNAc)4(GlcNdiMe)1	null	10000000	10000000
G11676	(GlcN)2(GlcNAc)3(GlcNdiMe)1	null	10000000	10000000
G11677	(GlcNAc)4(GlcNdiMe)1(LFuc4Ac)1	null	10000000	10000000
G11678	(Gal)1(Galf)1(Glc)1(GlcN)2(Kdo)1(gro-manHep)1	null	10000000	10000000
G11686	(GalNAc)1(L6dTal)1(L6dTal2Ac)1(Man)1(*)2	null	10000000	10000000
G11687	AB2-2N	null	10000000	10000000
G11689	(GalNAc)2(Glc)1(GlcNAc)1(GlcNAcyl)1	null	10000000	10000000
G11692	CD4 antigen	null	10000000	10000000
G11693	(Fuc3NBu)1(Gal)1(GalA)1(GalN)1(Glc)2(GlcN)2(Kdo)2(LAra4N)1(Lgro-manHep)4(gro-manHep)1	null	10000000	10000000
G11696	(Fuc3NBu)1(Gal)1(GalA)1(GalN)1(Glc)2(GlcN)2(Kdo)2(Lgro-manHep)4(gro-manHep)1	null	10000000	10000000
G11697	(Gal)1(GlcNAc)3(LFuc)1(Man)2(Asn)1	null	10000000	10000000
G11698	MS 8	null	10000000	10000000
G11699	(Man)1(Rha)2(*)2	null	10000000	10000000
G11701	(Gal)1(GalNAc)1(LFuc)1(Neu5Ac)1	null	10000000	10000000
G11702	(GalNAc)4(GlcNAc)9(ManNAc)6(MurNAc)1(PP)1	null	10000000	10000000
G11703	Immunoglobulins	null	10000000	10000000
G11704	(Glc)2(*)2	null	10000000	10000000
G11705	(Gal)2(GalNAc)1(Glc)1(Neu5Ac)7(Cer)1	null	10000000	10000000
G11706	DS 2	null	10000000	10000000
G11708	(GlcNAc)3(LFuc)1(Man)2(Asn)1	null	10000000	10000000
G11709	(GlcNAc)2(LFuc)1(Man)2(Asn)1	null	10000000	10000000
G11710	MS 1	null	10000000	10000000
G11711	(GlcNAc)2(Man)2(Asn)1	null	10000000	10000000
G11712	(GlcNAc)2(LFuc)1(Man)1(Asn)1	null	10000000	10000000
G11713	(GlcNAc)2(LFuc)1(Asn)1	null	10000000	10000000
G11714	(GalA)4(Xyl)7	null	10000000	10000000
G11715	(GalA)3(Xyl)4	null	10000000	10000000
G11716	(GlcN)3(GlcNAc)3	null	10000000	10000000
G11717	(GlcN)3(GlcNAc)3	null	10000000	10000000
G11718	(Gal)2(Galf)2(GlcNAc)1(LRha)1(*)2	null	10000000	10000000
G11719	saponin	null	10000000	10000000
G11720	(Galf)3(Glc)1(*)2	null	10000000	10000000
G11721	(Gal)2(GlcNAc)5(LFuc)1(Man)2	null	10000000	10000000
G11722	(GalA)2(LRha)1(*)2	null	10000000	10000000
G11723	(GalA)2(GlcA)1(LRha)2	null	10000000	10000000
G11724	(GalA)2(Xyl)1	null	10000000	10000000
G11725	(Fruf)2(Gal)1(Glc)1	null	10000000	10000000
G11726	(Fruf)3(Gal)1(Glc)1	null	10000000	10000000
G11727	(Avc)1(Glc)2	null	10000000	10000000
G11728	Acarviosine-glucose	null	10000000	10000000
G11730	(Gal)1(GlcNAc)4(Man)3	null	10000000	10000000
G11732	(Gal)1(GlcNAc)3(LFuc)1(Man)3	null	10000000	10000000
G11734	(Gal)1(Glc)1(GlcA)1(LRha)3(*)2	null	10000000	10000000
G11735	(Kdo)1(Ribf)2(*)2	null	10000000	10000000
G11736	(Glc)1(Man2Ac)1(*)2	null	10000000	10000000
G11737	(GlcNAc)1(LRha)1(*)2	null	10000000	10000000
G11738	(GlcNAc)1(LRha)1(*)2	null	10000000	10000000
G11739	(Gal)1(GalNAc)1(Glc)1(GlcNAc)1(LRha)1(LRha2Ac)1(*)2	null	10000000	10000000
G11740	(Gal)1(Gal4,6Pyr)1(Glc)2(Man)1(*)2	null	10000000	10000000
G11741	(Gal)2(GalNAc)1(Glc)1(GlcNAc)1(LRha)1(LRha2Ac)1(*)2	null	10000000	10000000
G11745	(Gal)1(GalNAc)2(Glc)1(LRha)1(LRha2Ac)1(*)2	null	10000000	10000000
G11747	(Glc)1(Xyl)1	null	10000000	10000000
G11748	(Gal)2(GalNAc)1(Glc)1(*)2	null	10000000	10000000
G11749	(Gal)2(GalNAc)1(Glc)1(*)2	null	10000000	10000000
G11750	(Gal)3(GlcNAc)5(LFuc)1(Man)3(Neu5Ac)3	null	10000000	10000000
G11751	(Gal)3(GlcNAc)5(Man)3(Neu5Ac)3	null	10000000	10000000
G11752	(Gal)2(Man)5(*)2	null	10000000	10000000
G11753	(Gal)1(Glc)1(*)2	null	10000000	10000000
G11755	(Glc)2(GlcA)1(LRha)4(*)2	null	10000000	10000000
G11756	(Gal)1(GalA)1(GlcNAc)1(Ribf)1(*)2	null	10000000	10000000
G11757	(Gal)1(Glc)1(LRha)3(LRha3,4pyr)1(*)2	null	10000000	10000000
G11763	(GlcNAc)5(Man)3	null	10000000	10000000
G11764	(Gal)2(Glc)3(GlcNAc)1(GlcNAcAc)1(Kdo)1(Lgro-manHep)2	null	10000000	10000000
G11765	(Gal)2(Glc)1(GlcNAc)1(GlcNAcAc)1(Kdo)1(Lgro-manHep)2	null	10000000	10000000
G11767	(FucNAc)1(LFucNAc)1(ManNAcA3Ac)1(*)2	null	10000000	10000000
G11768	(Gal)2(GalNAc)1(Glc)1(Glc6(3,9dthr-altNon))1(Rib)1(*)2	null	10000000	10000000
G11769	(FucNAc)1(LFucNAc)1(ManNAc3Ac)1(*)2	null	10000000	10000000
G11770	(Glc)3(*)2	null	10000000	10000000
G11771	(GlcNAc)4(Man)3(Xyl)1	null	10000000	10000000
G11775	(Gal)1(GlcNAc)4(LFuc)2(Man)3(Xyl)1	null	10000000	10000000
G11776	(Man)9(*)2	null	10000000	10000000
G11777	(LRha)1(Man)9(*)2	null	10000000	10000000
G11778	(Fucf)1(Rha)3(*)2	null	10000000	10000000
G11779	(LAra)1(LAraf)2	null	10000000	10000000
G11781	(LAraf)3	null	10000000	10000000
G11785	(Gal)3(Glc)1	null	10000000	10000000
G11787	(Gal)2(Glc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G11788	(GlcNAc)1(LRha)3(*)2	null	10000000	10000000
G11791	(Gal)1(GlcNAc)4(LFuc)2(Man)3(Xyl)1	null	10000000	10000000
G11792	(Lgro-manHep)2	null	10000000	10000000
G11793	(GlcNAc)2(LRha)1	null	10000000	10000000
G11794	(Gal)1(GalNAc)1(Glc)1(GlcA)1(*)2	null	10000000	10000000
G11795	(Gal)1(Glc)1(LGlcA)1(LRha)1	null	10000000	10000000
G11796	(Gal)1(Glc)1(GlcA)1(GlcNAc)1(LFucNAc3Ac)1(*)2	null	10000000	10000000
G11797	(GalNAc)1(Ribf)1(*)2	null	10000000	10000000
G11798	(Gal)2(LAra)1	null	10000000	10000000
G11800	(Gal)1(Glc)1(LRha)1	null	10000000	10000000
G11801	(Glc)2(GlcA)1(LMan)1(*)2	null	10000000	10000000
G11802	(Glc)1(GlcA)1(LRha)1(Man)1(*)2	null	10000000	10000000
G11803	(Glc)1(Glc3Ac)1(Glc6Ac)1(Man)1	null	10000000	10000000
G11804	(Gal)1(Glc)1(GlcNAc)2	null	10000000	10000000
G11805	(Glc)1(GlcA)1(LAltA)1(QuiNAc)1(*)2	null	10000000	10000000
