# Per-compound protonation provenance for the shipped cache.
# shipped_provenance: chemaxon = the ladder descends from ChemAxon cxcalc,
#   whether via a carried-over row from the pinned release or via the gated
#   cache/marvin tiers. open = MolGpKa, IUPAC or Alberty.
# cache_row=carried_over means the builder reused the pinned release's row
#   wholesale and the pKa cascade never ran for that compound.
# totals: {'chemaxon': 24008, 'unresolved': 4984}
# by effective source: {'carried_over': 4351, 'marvin': 19657, 'none': 1, 'unresolved': 4983}
seed_id	cache_id	cache_row	pka_cascade_source	effective_source	shipped_provenance	n_pkas
cpd20633	705123	built	unresolved	unresolved	unresolved	
cpd20634	125120	carried_over	marvin	carried_over	chemaxon	2
cpd20635	705124	built	marvin	marvin	chemaxon	7
cpd20636	705125	built	marvin	marvin	chemaxon	1
cpd20637	705126	built	unresolved	unresolved	unresolved	
cpd20638	36070	carried_over	marvin	carried_over	chemaxon	2
cpd20639	705127	built	unresolved	unresolved	unresolved	
cpd20640	21436	carried_over	marvin	carried_over	chemaxon	1
cpd20641	21644	carried_over	marvin	carried_over	chemaxon	2
cpd20642	705128	built	marvin	marvin	chemaxon	2
cpd20643	693413	carried_over	marvin	carried_over	chemaxon	1
cpd20644	705129	built	unresolved	unresolved	unresolved	
cpd20645	705130	built	unresolved	unresolved	unresolved	
cpd20646	705131	built	unresolved	unresolved	unresolved	
cpd20647	705132	built	marvin	marvin	chemaxon	1
cpd20648	705133	built	unresolved	unresolved	unresolved	
cpd20649	705134	built	unresolved	unresolved	unresolved	
cpd20650	705135	built	unresolved	unresolved	unresolved	
cpd20651	705136	built	unresolved	unresolved	unresolved	
cpd20652	705137	built	unresolved	unresolved	unresolved	
cpd20653	10412	carried_over	unresolved	carried_over	chemaxon	
cpd20654	705138	built	unresolved	unresolved	unresolved	
cpd20655	705139	built	marvin	marvin	chemaxon	2
cpd20656	49404	carried_over	marvin	carried_over	chemaxon	2
cpd20657	705140	built	unresolved	unresolved	unresolved	
cpd20658	705141	built	unresolved	unresolved	unresolved	
cpd20659	24930	carried_over	unresolved	carried_over	chemaxon	
cpd20660	705142	built	unresolved	unresolved	unresolved	
cpd20661	705143	built	unresolved	unresolved	unresolved	
cpd20662	38484	carried_over	unresolved	carried_over	chemaxon	
cpd20663	705144	built	unresolved	unresolved	unresolved	
cpd20664	21592	carried_over	unresolved	carried_over	chemaxon	
cpd20665	38558	carried_over	marvin	carried_over	chemaxon	4
cpd20666	25046	carried_over	unresolved	carried_over	chemaxon	
cpd20667	705145	built	marvin	marvin	chemaxon	2
cpd20668	705146	built	marvin	marvin	chemaxon	4
cpd20669	705147	built	marvin	marvin	chemaxon	3
cpd20670	705148	built	marvin	marvin	chemaxon	2
cpd20671	705149	built	marvin	marvin	chemaxon	2
cpd20672	32897	carried_over	marvin	carried_over	chemaxon	2
cpd20673	705150	built	unresolved	unresolved	unresolved	
cpd20674	705151	built	marvin	marvin	chemaxon	1
cpd20675	705152	built	unresolved	unresolved	unresolved	
cpd20676	705153	built	unresolved	unresolved	unresolved	
cpd20681	705154	built	unresolved	unresolved	unresolved	
cpd20682	705155	built	unresolved	unresolved	unresolved	
cpd20683	705156	built	unresolved	unresolved	unresolved	
cpd20684	495036	carried_over	marvin	carried_over	chemaxon	2
cpd20685	42979	carried_over	marvin	carried_over	chemaxon	4
cpd20686	42981	carried_over	marvin	carried_over	chemaxon	3
cpd20687	42983	carried_over	marvin	carried_over	chemaxon	3
cpd20688	705157	built	marvin	marvin	chemaxon	3
cpd20689	705158	built	marvin	marvin	chemaxon	2
cpd20690	705159	built	marvin	marvin	chemaxon	2
cpd20691	705160	built	marvin	marvin	chemaxon	3
cpd20694	705161	built	unresolved	unresolved	unresolved	
cpd20695	127147	carried_over	marvin	carried_over	chemaxon	3
cpd20696	705162	built	marvin	marvin	chemaxon	1
cpd20697	47651	carried_over	marvin	carried_over	chemaxon	6
cpd20698	705163	built	marvin	marvin	chemaxon	3
cpd20699	705164	built	unresolved	unresolved	unresolved	
cpd20700	705165	built	unresolved	unresolved	unresolved	
cpd20701	705166	built	marvin	marvin	chemaxon	2
cpd20702	4401	carried_over	unresolved	carried_over	chemaxon	
cpd20703	705167	built	unresolved	unresolved	unresolved	
cpd20704	705168	built	unresolved	unresolved	unresolved	
cpd20705	705169	built	unresolved	unresolved	unresolved	
cpd20706	705170	built	unresolved	unresolved	unresolved	
cpd20707	705171	built	unresolved	unresolved	unresolved	
cpd20708	50103	carried_over	marvin	carried_over	chemaxon	1
cpd20709	38669	carried_over	unresolved	carried_over	chemaxon	
cpd20710	705172	built	unresolved	unresolved	unresolved	
cpd20711	705173	built	unresolved	unresolved	unresolved	
cpd20712	705174	built	marvin	marvin	chemaxon	3
cpd20713	705175	built	unresolved	unresolved	unresolved	
cpd20714	705176	built	marvin	marvin	chemaxon	1
cpd20715	705177	built	marvin	marvin	chemaxon	3
cpd20716	48268	carried_over	unresolved	carried_over	chemaxon	
cpd20717	49028	carried_over	unresolved	carried_over	chemaxon	
cpd20718	49029	carried_over	unresolved	carried_over	chemaxon	
cpd20719	705178	built	marvin	marvin	chemaxon	2
cpd20720	21676	carried_over	unresolved	carried_over	chemaxon	
cpd20721	705179	built	unresolved	unresolved	unresolved	
cpd20722	705180	built	unresolved	unresolved	unresolved	
cpd20723	705181	built	unresolved	unresolved	unresolved	
cpd20724	50838	carried_over	marvin	carried_over	chemaxon	2
cpd20725	24237	carried_over	marvin	carried_over	chemaxon	1
cpd20726	28170	carried_over	unresolved	carried_over	chemaxon	
cpd20727	27772	carried_over	unresolved	carried_over	chemaxon	
cpd20728	27534	carried_over	unresolved	carried_over	chemaxon	
cpd20729	26410	carried_over	unresolved	carried_over	chemaxon	
cpd20730	24347	carried_over	unresolved	carried_over	chemaxon	
cpd20731	25553	carried_over	unresolved	carried_over	chemaxon	
cpd20732	24349	carried_over	unresolved	carried_over	chemaxon	
cpd20733	49228	carried_over	marvin	carried_over	chemaxon	2
cpd20734	49229	carried_over	marvin	carried_over	chemaxon	2
cpd20735	53607	carried_over	marvin	carried_over	chemaxon	1
cpd20736	50141	carried_over	marvin	carried_over	chemaxon	5
cpd20737	50142	carried_over	marvin	carried_over	chemaxon	2
cpd20738	50143	carried_over	marvin	carried_over	chemaxon	1
cpd20739	50144	carried_over	marvin	carried_over	chemaxon	3
cpd20740	25158	carried_over	marvin	carried_over	chemaxon	2
cpd20741	50149	carried_over	marvin	carried_over	chemaxon	2
cpd20742	10715	carried_over	unresolved	carried_over	chemaxon	
cpd20744	705182	built	unresolved	unresolved	unresolved	
cpd20745	7784	carried_over	unresolved	carried_over	chemaxon	
cpd20746	705183	built	marvin	marvin	chemaxon	2
cpd20747	705184	built	marvin	marvin	chemaxon	2
cpd20749	39979	carried_over	marvin	carried_over	chemaxon	2
cpd20750	705185	built	marvin	marvin	chemaxon	2
cpd20751	59029	carried_over	unresolved	carried_over	chemaxon	
cpd20752	705186	built	unresolved	unresolved	unresolved	
cpd20753	705187	built	marvin	marvin	chemaxon	2
cpd20754	705188	built	marvin	marvin	chemaxon	2
cpd20755	705189	built	unresolved	unresolved	unresolved	
cpd20765	63509	carried_over	marvin	carried_over	chemaxon	2
cpd20766	63568	carried_over	marvin	carried_over	chemaxon	3
cpd20767	705190	built	marvin	marvin	chemaxon	3
cpd20768	101819	carried_over	marvin	carried_over	chemaxon	2
cpd20769	705191	built	marvin	marvin	chemaxon	2
cpd20770	705192	built	marvin	marvin	chemaxon	5
cpd20771	705193	built	marvin	marvin	chemaxon	1
cpd20772	102048	carried_over	marvin	carried_over	chemaxon	3
cpd20773	66467	carried_over	marvin	carried_over	chemaxon	3
cpd20775	705194	built	marvin	marvin	chemaxon	3
cpd20776	130710	carried_over	marvin	carried_over	chemaxon	3
cpd20779	705195	built	unresolved	unresolved	unresolved	
cpd20780	705196	built	marvin	marvin	chemaxon	2
cpd20781	705197	built	marvin	marvin	chemaxon	2
cpd20782	705198	built	marvin	marvin	chemaxon	3
cpd20783	705199	built	marvin	marvin	chemaxon	3
cpd20784	705200	built	marvin	marvin	chemaxon	4
cpd20785	705201	built	marvin	marvin	chemaxon	3
cpd20786	651881	carried_over	marvin	carried_over	chemaxon	2
cpd20788	705202	built	marvin	marvin	chemaxon	2
cpd20789	21316	carried_over	unresolved	carried_over	chemaxon	
cpd20790	705203	built	unresolved	unresolved	unresolved	
cpd20791	21317	carried_over	unresolved	carried_over	chemaxon	
cpd20792	705204	built	unresolved	unresolved	unresolved	
cpd20793	705205	built	unresolved	unresolved	unresolved	
cpd20794	705206	built	marvin	marvin	chemaxon	1
cpd20795	705207	built	marvin	marvin	chemaxon	1
cpd20796	705208	built	unresolved	unresolved	unresolved	
cpd20797	705209	built	unresolved	unresolved	unresolved	
cpd20798	73155	carried_over	marvin	carried_over	chemaxon	2
cpd20799	705210	built	unresolved	unresolved	unresolved	
cpd20800	705211	built	unresolved	unresolved	unresolved	
cpd20802	705212	built	unresolved	unresolved	unresolved	
cpd20803	705213	built	marvin	marvin	chemaxon	1
cpd20807	705214	built	marvin	marvin	chemaxon	2
cpd20808	705215	built	marvin	marvin	chemaxon	2
cpd20811	73163	carried_over	marvin	carried_over	chemaxon	1
cpd20812	72724	carried_over	marvin	carried_over	chemaxon	2
cpd20813	10347	carried_over	marvin	carried_over	chemaxon	2
cpd20815	705216	built	marvin	marvin	chemaxon	1
cpd20816	705217	built	marvin	marvin	chemaxon	1
cpd20817	8110	carried_over	marvin	carried_over	chemaxon	3
cpd20818	8107	carried_over	marvin	carried_over	chemaxon	2
cpd20819	705218	built	marvin	marvin	chemaxon	2
cpd20820	8133	carried_over	marvin	carried_over	chemaxon	3
cpd20821	705219	built	marvin	marvin	chemaxon	2
cpd20822	9649	carried_over	marvin	carried_over	chemaxon	1
cpd20823	705220	built	marvin	marvin	chemaxon	2
cpd20824	125962	carried_over	marvin	carried_over	chemaxon	1
cpd20828	3773	carried_over	marvin	carried_over	chemaxon	3
cpd20831	7658	carried_over	marvin	carried_over	chemaxon	4
cpd20832	705221	built	marvin	marvin	chemaxon	2
cpd20833	705222	built	marvin	marvin	chemaxon	3
cpd20834	8432	carried_over	marvin	carried_over	chemaxon	4
cpd20835	8431	carried_over	marvin	carried_over	chemaxon	3
cpd20836	705223	built	marvin	marvin	chemaxon	3
cpd20837	41297	carried_over	marvin	carried_over	chemaxon	3
cpd20838	28874	carried_over	marvin	carried_over	chemaxon	1
cpd20839	10897	carried_over	marvin	carried_over	chemaxon	1
cpd20840	6755	carried_over	unresolved	carried_over	chemaxon	
cpd20841	28880	carried_over	marvin	carried_over	chemaxon	1
cpd20842	134003	carried_over	marvin	carried_over	chemaxon	2
cpd20843	705224	built	marvin	marvin	chemaxon	3
cpd20844	705225	built	marvin	marvin	chemaxon	4
cpd20845	705226	built	marvin	marvin	chemaxon	3
cpd20846	705227	built	marvin	marvin	chemaxon	4
cpd20847	705228	built	marvin	marvin	chemaxon	1
cpd20848	10894	carried_over	unresolved	carried_over	chemaxon	
cpd20850	10570	carried_over	unresolved	carried_over	chemaxon	
cpd20852	130805	carried_over	marvin	carried_over	chemaxon	1
cpd20855	10746	carried_over	marvin	carried_over	chemaxon	2
cpd20856	10748	carried_over	marvin	carried_over	chemaxon	3
cpd20857	8294	carried_over	unresolved	carried_over	chemaxon	
cpd20858	10747	carried_over	marvin	carried_over	chemaxon	6
cpd20859	11875	carried_over	marvin	carried_over	chemaxon	6
cpd20860	705229	built	marvin	marvin	chemaxon	2
cpd20863	2000	carried_over	none	carried_over	chemaxon	0
cpd20864	3168	carried_over	none	carried_over	chemaxon	0
cpd20865	705230	built	marvin	marvin	chemaxon	6
cpd20866	705231	built	unresolved	unresolved	unresolved	
cpd20867	705232	built	marvin	marvin	chemaxon	1
cpd20868	705233	built	marvin	marvin	chemaxon	2
cpd20869	705234	built	marvin	marvin	chemaxon	2
cpd20870	705235	built	marvin	marvin	chemaxon	1
cpd20871	705236	built	marvin	marvin	chemaxon	2
cpd20872	705237	built	unresolved	unresolved	unresolved	
cpd20873	705238	built	marvin	marvin	chemaxon	2
cpd20874	705239	built	marvin	marvin	chemaxon	4
cpd20875	705240	built	marvin	marvin	chemaxon	3
cpd20876	705241	built	marvin	marvin	chemaxon	2
cpd20877	705242	built	marvin	marvin	chemaxon	1
cpd20878	705243	built	marvin	marvin	chemaxon	2
cpd20880	705244	built	marvin	marvin	chemaxon	3
cpd20881	705245	built	marvin	marvin	chemaxon	8
cpd20882	705246	built	marvin	marvin	chemaxon	8
cpd20883	705247	built	marvin	marvin	chemaxon	8
cpd20884	705248	built	marvin	marvin	chemaxon	7
cpd20885	131550	carried_over	marvin	carried_over	chemaxon	8
cpd20886	705249	built	marvin	marvin	chemaxon	2
cpd20887	705250	built	unresolved	unresolved	unresolved	
cpd20888	705251	built	unresolved	unresolved	unresolved	
cpd20889	705252	built	unresolved	unresolved	unresolved	
cpd20890	705253	built	unresolved	unresolved	unresolved	
cpd20891	705254	built	marvin	marvin	chemaxon	1
cpd20892	705255	built	marvin	marvin	chemaxon	2
cpd20893	705256	built	marvin	marvin	chemaxon	1
cpd20896	705257	built	marvin	marvin	chemaxon	2
cpd20897	705258	built	marvin	marvin	chemaxon	2
cpd20898	705259	built	marvin	marvin	chemaxon	2
cpd20899	705260	built	marvin	marvin	chemaxon	1
cpd20900	705261	built	marvin	marvin	chemaxon	1
cpd20901	705262	built	marvin	marvin	chemaxon	1
cpd20902	705263	built	marvin	marvin	chemaxon	1
cpd20903	705264	built	marvin	marvin	chemaxon	1
cpd20904	705265	built	marvin	marvin	chemaxon	4
cpd20905	705266	built	marvin	marvin	chemaxon	1
cpd20906	705267	built	unresolved	unresolved	unresolved	
cpd20907	705268	built	unresolved	unresolved	unresolved	
cpd20908	705269	built	unresolved	unresolved	unresolved	
cpd20909	705270	built	unresolved	unresolved	unresolved	
cpd20910	705271	built	unresolved	unresolved	unresolved	
cpd20911	705272	built	unresolved	unresolved	unresolved	
cpd20912	705273	built	unresolved	unresolved	unresolved	
cpd20913	705274	built	unresolved	unresolved	unresolved	
cpd20914	705275	built	unresolved	unresolved	unresolved	
cpd20915	705276	built	unresolved	unresolved	unresolved	
cpd20916	705277	built	unresolved	unresolved	unresolved	
cpd20917	705278	built	marvin	marvin	chemaxon	4
cpd20918	705279	built	marvin	marvin	chemaxon	2
cpd20921	5	carried_over	marvin	carried_over	chemaxon	1
cpd20922	705280	built	marvin	marvin	chemaxon	6
cpd20923	705281	built	marvin	marvin	chemaxon	3
cpd20924	705282	built	marvin	marvin	chemaxon	1
cpd20925	705283	built	unresolved	unresolved	unresolved	
cpd20926	705284	built	marvin	marvin	chemaxon	1
cpd20927	705285	built	marvin	marvin	chemaxon	4
cpd20928	2385	carried_over	marvin	carried_over	chemaxon	2
cpd20929	705286	built	marvin	marvin	chemaxon	3
cpd20930	705287	built	marvin	marvin	chemaxon	8
cpd20931	705288	built	marvin	marvin	chemaxon	8
cpd20932	705289	built	marvin	marvin	chemaxon	8
cpd20933	705290	built	marvin	marvin	chemaxon	8
cpd20934	705291	built	marvin	marvin	chemaxon	4
cpd20935	705292	built	marvin	marvin	chemaxon	3
cpd20936	705293	built	marvin	marvin	chemaxon	3
cpd20937	705294	built	marvin	marvin	chemaxon	8
cpd20938	705295	built	marvin	marvin	chemaxon	8
cpd20939	705296	built	marvin	marvin	chemaxon	2
cpd20941	705297	built	marvin	marvin	chemaxon	6
cpd20942	705298	built	marvin	marvin	chemaxon	2
cpd20945	2662	carried_over	marvin	carried_over	chemaxon	1
cpd20946	705299	built	marvin	marvin	chemaxon	5
cpd20947	705300	built	marvin	marvin	chemaxon	3
cpd20948	705301	built	marvin	marvin	chemaxon	6
cpd20949	705302	built	marvin	marvin	chemaxon	5
cpd20950	705303	built	marvin	marvin	chemaxon	8
cpd20951	705304	built	marvin	marvin	chemaxon	8
cpd20952	705305	built	marvin	marvin	chemaxon	6
cpd20953	705306	built	marvin	marvin	chemaxon	5
cpd20954	705307	built	marvin	marvin	chemaxon	3
cpd20955	705308	built	marvin	marvin	chemaxon	1
cpd20956	705309	built	unresolved	unresolved	unresolved	
cpd20959	705310	built	marvin	marvin	chemaxon	1
cpd20960	705311	built	marvin	marvin	chemaxon	3
cpd20962	705312	built	marvin	marvin	chemaxon	2
cpd20963	705313	built	marvin	marvin	chemaxon	4
cpd20964	705314	built	marvin	marvin	chemaxon	3
cpd20965	705315	built	marvin	marvin	chemaxon	4
cpd20966	705316	built	marvin	marvin	chemaxon	5
cpd20967	705317	built	marvin	marvin	chemaxon	8
cpd20968	705318	built	marvin	marvin	chemaxon	2
cpd20971	8787	carried_over	marvin	carried_over	chemaxon	8
cpd20972	705319	built	marvin	marvin	chemaxon	7
cpd20973	705320	built	marvin	marvin	chemaxon	1
cpd20974	705321	built	marvin	marvin	chemaxon	3
cpd20975	705322	built	unresolved	unresolved	unresolved	
cpd20976	705323	built	unresolved	unresolved	unresolved	
cpd20977	705324	built	unresolved	unresolved	unresolved	
cpd20978	705325	built	marvin	marvin	chemaxon	1
cpd20979	705326	built	marvin	marvin	chemaxon	2
cpd20980	705327	built	marvin	marvin	chemaxon	2
cpd20981	705328	built	unresolved	unresolved	unresolved	
cpd20982	705329	built	unresolved	unresolved	unresolved	
cpd20984	705330	built	unresolved	unresolved	unresolved	
cpd20985	705331	built	unresolved	unresolved	unresolved	
cpd20986	705332	built	marvin	marvin	chemaxon	5
cpd20987	705333	built	unresolved	unresolved	unresolved	
cpd20988	705334	built	unresolved	unresolved	unresolved	
cpd20989	705335	built	unresolved	unresolved	unresolved	
cpd20990	705336	built	marvin	marvin	chemaxon	1
cpd20991	705337	built	marvin	marvin	chemaxon	1
cpd20992	705338	built	marvin	marvin	chemaxon	7
cpd20993	705339	built	marvin	marvin	chemaxon	1
cpd20994	705340	built	unresolved	unresolved	unresolved	
cpd20995	705341	built	unresolved	unresolved	unresolved	
cpd20996	705342	built	unresolved	unresolved	unresolved	
cpd20997	705343	built	marvin	marvin	chemaxon	2
cpd20998	705344	built	unresolved	unresolved	unresolved	
cpd20999	705345	built	unresolved	unresolved	unresolved	
cpd21000	705346	built	unresolved	unresolved	unresolved	
cpd21002	705347	built	marvin	marvin	chemaxon	1
cpd21003	705348	built	unresolved	unresolved	unresolved	
cpd21004	705349	built	marvin	marvin	chemaxon	7
cpd21005	705350	built	unresolved	unresolved	unresolved	
cpd21006	705351	built	marvin	marvin	chemaxon	3
cpd21007	705352	built	marvin	marvin	chemaxon	8
cpd21008	705353	built	marvin	marvin	chemaxon	7
cpd21009	705354	built	marvin	marvin	chemaxon	6
cpd21010	705355	built	unresolved	unresolved	unresolved	
cpd21011	705356	built	unresolved	unresolved	unresolved	
cpd21012	705357	built	marvin	marvin	chemaxon	4
cpd21013	705358	built	marvin	marvin	chemaxon	3
cpd21014	705359	built	marvin	marvin	chemaxon	4
cpd21015	705360	built	marvin	marvin	chemaxon	5
cpd21016	705361	built	marvin	marvin	chemaxon	7
cpd21017	705362	built	marvin	marvin	chemaxon	6
cpd21018	705363	built	marvin	marvin	chemaxon	8
cpd21019	705364	built	marvin	marvin	chemaxon	8
cpd21020	705365	built	marvin	marvin	chemaxon	8
cpd21022	705366	built	marvin	marvin	chemaxon	1
cpd21023	705367	built	marvin	marvin	chemaxon	4
cpd21024	705368	built	marvin	marvin	chemaxon	3
cpd21025	705369	built	marvin	marvin	chemaxon	3
cpd21026	705370	built	marvin	marvin	chemaxon	3
cpd21027	705371	built	marvin	marvin	chemaxon	4
cpd21028	705372	built	marvin	marvin	chemaxon	3
cpd21029	705373	built	marvin	marvin	chemaxon	8
cpd21030	705374	built	marvin	marvin	chemaxon	8
cpd21031	705375	built	marvin	marvin	chemaxon	8
cpd21032	705376	built	marvin	marvin	chemaxon	5
cpd21033	4344	carried_over	marvin	carried_over	chemaxon	2
cpd21034	4345	carried_over	marvin	carried_over	chemaxon	2
