reaction_id	name	grade	projected_grade	mechanism_grade	limiting_compound	reason	n_compounds	n_graded	distinct_grades	in_priority_scope	dg_prime_kcal_per_mol	uncertainty_kcal_per_mol
rxn42643		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd17985	MolGpKa with symmetry collapse	9	9	3	0	62.148	23901.715
rxn42644		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32576	MolGpKa with symmetry collapse	3	3	3	0	-13.264	23901.126
rxn42645		BRONZE	BRONZE	SILVER	cpd01163	MolGpKa, sites chemically distinct	7	7	3	0	-8.561	1.428
rxn42647		BRONZE	BRONZE	BRONZE	cpd17489	MolGpKa, sites chemically distinct	3	3	2	0	-0.691	1.755
rxn42649		BRONZE	BRONZE	BRONZE	cpd32698	MolGpKa, sites chemically distinct	4	4	3	0	-1.052	0.584
rxn42659		BRONZE	BRONZE	BRONZE	cpd25929	MolGpKa, sites chemically distinct	2	2	1	0	-67.904	23903.015
rxn42664		BRONZE	BRONZE	SILVER	cpd31842	MolGpKa, sites chemically distinct	5	5	3	0	-0.468	0.836
rxn42666		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd00089	MolGpKa with symmetry collapse	4	4	2	0	0.094	0.712
rxn42668		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32778	MolGpKa with symmetry collapse	4	4	3	0	-1.157	0.834
rxn42670		BRONZE	BRONZE	BRONZE	cpd34850	MolGpKa, sites chemically distinct	5	5	3	0	-3.437	33802.068
rxn42671		BRONZE	BRONZE	SILVER	cpd31362	MolGpKa, sites chemically distinct	9	9	3	0	-78.820	4.747
rxn42674		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32135	MolGpKa with symmetry collapse	7	7	4	0	-6.893	0.435
rxn42676		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd31667	MolGpKa with symmetry collapse	5	5	3	0	4.414	0.259
rxn42682		SILVER	SILVER	GOLD	cpd00005	ChemAxon ladder from pinned cache	6	6	2	1	-44.141	23901.980
rxn42683		BRONZE	BRONZE	BRONZE	cpd00612	MolGpKa, sites chemically distinct	4	4	2	0	-6.723	0.627
rxn42686		BRONZE	BRONZE	BRONZE	cpd32097	MolGpKa, sites chemically distinct	3	3	2	0	-26.811	33803.223
rxn42689		BRONZE	BRONZE	SILVER	cpd01967	MolGpKa, sites chemically distinct	5	5	3	0	0.311	0.402
rxn42695		BRONZE-COLLAPSED	BRONZE	BRONZE	cpd00350	MolGpKa with symmetry collapse	5	5	3	0	-57.605	4.088
rxn42700		BRONZE	BRONZE	SILVER	cpd02548	MolGpKa, sites chemically distinct	5	5	3	0	-6.341	0.685
rxn42706		BRONZE	BRONZE	SILVER	cpd17412	MolGpKa, sites chemically distinct	3	3	2	0	1.119	0.471
rxn42708		SILVER	SILVER	GOLD	cpd00027	ChemAxon ladder from pinned cache	4	4	1	0	4.876	0.651
rxn42709		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd03091	MolGpKa with symmetry collapse	8	8	4	1	15.358	26965.243
rxn42714		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd23998	MolGpKa with symmetry collapse	2	2	1	0	0.000	0.000
rxn42715		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd33257	MolGpKa with symmetry collapse	4	4	4	0	7.301	0.648
rxn42716		BRONZE	BRONZE	SILVER	cpd00693	MolGpKa, sites chemically distinct	6	6	3	0	-2.670	0.354
rxn42723		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd34432	MolGpKa with symmetry collapse	4	4	4	0	-3.535	0.346
rxn42732	(R)-mevalonate 3-phosphate 5-hosphotransferase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd27451	MolGpKa with symmetry collapse	4	4	2	0	87.491	23900.959
rxn42733		BRONZE	BRONZE	SILVER	cpd27276	MolGpKa, sites chemically distinct	5	5	3	0	-6.341	0.685
rxn42735		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd00283	MolGpKa with symmetry collapse	5	5	3	0	-17.547	1.409
rxn42738		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32435	MolGpKa with symmetry collapse	4	4	4	0	277.278	23901.359
rxn42739		BRONZE	BRONZE	SILVER	cpd35996	MolGpKa, sites chemically distinct	5	5	3	0	13.229	23901.736
rxn42740		SILVER	SILVER	GOLD	cpd00003	ChemAxon ladder from pinned cache	7	7	2	0	-105.537	1.125
rxn42742		BRONZE	BRONZE	SILVER	cpd00515	MolGpKa, sites chemically distinct	3	3	2	0	-15.151	0.500
rxn42744		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd23429	MolGpKa with symmetry collapse	5	5	3	0	13.927	0.356
rxn42745		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd35865	MolGpKa with symmetry collapse	6	6	4	0	-2.363	0.450
rxn42747		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32367	MolGpKa with symmetry collapse	10	10	4	0	-39.460	2.262
rxn42748		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd31295	MolGpKa with symmetry collapse	4	4	4	0	-5.332	0.864
rxn42753		BRONZE	BRONZE	BRONZE	cpd00506	MolGpKa, sites chemically distinct	4	4	3	0	-10.351	23901.553
rxn42754		BRONZE	BRONZE	SILVER	cpd33164	MolGpKa, sites chemically distinct	4	4	2	0	5.563	1.561
rxn42755		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd34887	MolGpKa with symmetry collapse	7	7	4	0	-1.405	0.381
rxn42756		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd34986	MolGpKa with symmetry collapse	5	5	4	0	2.368	0.515
rxn42760		BRONZE	BRONZE	BRONZE	cpd34787	MolGpKa, sites chemically distinct	4	4	3	0	-1.886	0.584
rxn42761		BRONZE-COLLAPSED	SILVER	BRONZE	cpd00356	MolGpKa with symmetry collapse	5	5	3	0	-14.531	0.789
rxn42766		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd31902	MolGpKa with symmetry collapse	6	6	3	0	-41.968	3.424
rxn42772		BRONZE	BRONZE	SILVER	cpd33878	MolGpKa, sites chemically distinct	6	6	3	0	0.005	0.909
rxn42773		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd33312	MolGpKa with symmetry collapse	4	4	3	0	-0.004	0.000
rxn42774		SILVER	SILVER	GOLD	cpd00002	ChemAxon ladder from pinned cache	5	5	2	0	-6.091	0.079
rxn42776		BRONZE	BRONZE	SILVER	cpd36955	MolGpKa, sites chemically distinct	5	5	3	0	-2.498	0.349
rxn42779		BRONZE	BRONZE	SILVER	cpd33246	MolGpKa, sites chemically distinct	3	3	2	0	90.658	71708.438
rxn42781		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd33217	MolGpKa with symmetry collapse	3	3	3	0	0.035	0.275
rxn42782		BRONZE-COLLAPSED	SILVER	BRONZE	cpd22809	MolGpKa with symmetry collapse	5	5	3	1	47.173	16901.667
rxn42785		BRONZE	BRONZE	SILVER	cpd34124	MolGpKa, sites chemically distinct	4	4	3	0	-6.240	0.678
rxn42788		BRONZE	BRONZE	SILVER	cpd31576	MolGpKa, sites chemically distinct	5	5	3	0	2.738	23901.695
rxn42790		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd35504	MolGpKa with symmetry collapse	4	4	3	0	-1.544	0.373
rxn42791		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd25668	MolGpKa with symmetry collapse	5	5	3	0	-8.955	12483.375
rxn42792		BRONZE	BRONZE	SILVER	cpd32756	MolGpKa, sites chemically distinct	6	6	3	0	-9.387	0.314
rxn42793		BRONZE	BRONZE	SILVER	cpd33444	MolGpKa, sites chemically distinct	2	2	1	0	0.000	0.000
rxn42795		BRONZE	BRONZE	SILVER	cpd31644	MolGpKa, sites chemically distinct	7	7	3	0	-69.403	23902.009
rxn42796		BRONZE	BRONZE	SILVER	cpd31035	MolGpKa, sites chemically distinct	4	4	2	0	-4.951	0.809
rxn42802		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd35037	MolGpKa with symmetry collapse	7	7	4	0	-1.405	0.381
rxn42803		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd21185	MolGpKa with symmetry collapse	3	3	2	0	-31.471	1.983
rxn42805		BRONZE	BRONZE	BRONZE	cpd01496	MolGpKa, sites chemically distinct	4	4	3	0	-6.879	0.557
rxn42813		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32438	MolGpKa with symmetry collapse	4	4	2	0	6.718	0.361
rxn42815		BRONZE	BRONZE	SILVER	cpd35212	MolGpKa, sites chemically distinct	5	5	3	0	-30.758	1.286
rxn42818	chenodeoxycholate dehydrogenase	BRONZE	BRONZE	SILVER	cpd01663	MolGpKa, sites chemically distinct	5	5	3	0	0.318	0.398
rxn42822		BRONZE	BRONZE	BRONZE	cpd32412	MolGpKa, sites chemically distinct	4	4	3	0	-0.697	0.560
rxn42825		BRONZE	BRONZE	SILVER	cpd32464	MolGpKa, sites chemically distinct	5	5	3	0	-15.840	0.863
rxn42833	N-acetyllactosamine 3-alpha-galactosyltransferase	BRONZE	BRONZE	SILVER	cpd02944	MolGpKa, sites chemically distinct	4	4	2	0	-3.429	0.398
rxn42835		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd33099	MolGpKa with symmetry collapse	2	2	2	0	-0.510	0.640
rxn42839		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd24563	MolGpKa with symmetry collapse	5	5	3	0	-55.360	16901.063
rxn42840		SILVER	SILVER	GOLD	cpd00009	ChemAxon ladder from pinned cache	4	4	2	0	-1.281	0.375
rxn42842		BRONZE	BRONZE	SILVER	cpd32029	MolGpKa, sites chemically distinct	3	3	2	0	3.333	0.729
rxn42843		BRONZE	BRONZE	SILVER	cpd32083	MolGpKa, sites chemically distinct	4	4	2	0	-3.230	1.028
rxn42846		BRONZE	BRONZE	SILVER	cpd00025	MolGpKa, sites chemically distinct	4	4	2	0	-33.777	1.227
rxn42848		BRONZE	BRONZE	SILVER	cpd32246	MolGpKa, sites chemically distinct	5	5	3	0	-15.844	0.863
rxn42850		BRONZE	BRONZE	BRONZE	cpd06210	MolGpKa, sites chemically distinct	5	5	3	0	-18.910	0.916
rxn42852		SILVER	SILVER	GOLD	cpd00003	ChemAxon ladder from pinned cache	7	7	2	0	-97.249	1.040
rxn42858		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32347	MolGpKa with symmetry collapse	4	4	4	0	277.285	23901.359
rxn42864		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd33890	MolGpKa with symmetry collapse	4	4	3	0	-17.337	1.104
rxn42866		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd10527	MolGpKa with symmetry collapse	5	5	3	0	0.300	0.402
rxn42867		SILVER	SILVER	GOLD	cpd00014	ChemAxon ladder from pinned cache	4	4	1	0	-3.448	0.398
rxn42868		SILVER	SILVER	GOLD	cpd03130	ChemAxon ladder from pinned cache	3	3	2	0	0.149	0.376
rxn42874		SILVER	SILVER	GOLD	cpd00002	ChemAxon ladder from pinned cache	5	5	2	0	-6.091	0.079
rxn42879	quercetin-3-gentiotioside 1,6-glucosyltransferase	BRONZE-COLLAPSED	BRONZE	BRONZE	cpd32343	MolGpKa with symmetry collapse	4	4	3	0	-4.183	0.539
rxn42882		SILVER	SILVER	GOLD	cpd00002	ChemAxon ladder from pinned cache	5	5	2	0	-6.091	0.079
rxn42890		SILVER	SILVER	GOLD	cpd00002	ChemAxon ladder from pinned cache	5	5	2	0	-6.091	0.079
rxn42896	spinosyn 3'-O-methyltransferase	BRONZE	BRONZE	SILVER	cpd34749	MolGpKa, sites chemically distinct	5	5	3	0	16.077	23901.678
rxn42897		BRONZE	BRONZE	SILVER	cpd03502	MolGpKa, sites chemically distinct	5	5	3	0	59.575	23903.972
rxn42899	benzene-1,4-diol synthase	SILVER	SILVER	GOLD	cpd00013	ChemAxon ladder from pinned cache	5	5	2	0	-5.124	0.551
rxn42902		BRONZE	BRONZE	BRONZE	cpd15892	MolGpKa, sites chemically distinct	4	4	3	1	2.662	1.167
rxn42905		BRONZE	BRONZE	SILVER	cpd00335	MolGpKa, sites chemically distinct	4	4	2	0	-107.512	2.477
rxn42907		BRONZE	BRONZE	SILVER	cpd34678	MolGpKa, sites chemically distinct	5	5	3	0	4.470	0.264
rxn42909		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd31760	MolGpKa with symmetry collapse	5	5	3	0	-278.592	23901.400
rxn42913	3,6,8-trimethyl-2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazolin	BRONZE	BRONZE	BRONZE	cpd32416	MolGpKa, sites chemically distinct	4	4	2	0	-18.635	1.140
rxn42916		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32891	MolGpKa with symmetry collapse	3	3	3	0	3.802	0.339
rxn42919		BRONZE	BRONZE	SILVER	cpd34439	MolGpKa, sites chemically distinct	5	5	3	0	-6.012	0.483
rxn42920		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd34330	MolGpKa with symmetry collapse	3	3	2	0	0.150	0.376
rxn42926		BRONZE	BRONZE	SILVER	cpd23240	MolGpKa, sites chemically distinct	4	4	2	0	-3.183	0.543
rxn42927		BRONZE	BRONZE	SILVER	cpd35799	MolGpKa, sites chemically distinct	5	5	3	0	0.320	0.398
rxn42928		SILVER	SILVER	GOLD	cpd00020	ChemAxon ladder from pinned cache	5	5	2	0	-15.844	0.863
rxn42929		SILVER	SILVER	GOLD	cpd02785	ChemAxon ladder from pinned cache	4	4	2	0	-121.857	10.475
rxn42931	daphnin transglucosylase (8-O-glucosyltransferase activity)	BRONZE	BRONZE	BRONZE	cpd01985	MolGpKa, sites chemically distinct	4	4	3	0	-13.401	0.363
rxn42933		BRONZE	BRONZE	SILVER	cpd21149	MolGpKa, sites chemically distinct	3	3	2	0	2.414	0.374
rxn42934		BRONZE	BRONZE	SILVER	cpd05333	MolGpKa, sites chemically distinct	5	5	3	0	-0.404	23901.620
rxn42936		BRONZE	BRONZE	BRONZE	cpd31492	MolGpKa, sites chemically distinct	7	7	3	0	-106.314	0.922
rxn42937	Methylcatechol 2,3-dioxygenase	BRONZE	BRONZE	SILVER	cpd25418	MolGpKa, sites chemically distinct	4	4	2	0	-64.634	1.282
rxn42938		BRONZE	BRONZE	BRONZE	cpd16270	MolGpKa, sites chemically distinct	2	2	1	0	0.000	0.000
rxn42939	1-O-p-coumaroyl glucose:p-coumaroyl transferase	BRONZE	BRONZE	BRONZE	cpd05447	MolGpKa, sites chemically distinct	4	4	2	0	-1.822	0.373
rxn42941		BRONZE	BRONZE	SILVER	cpd34217	MolGpKa, sites chemically distinct	5	5	3	0	-0.975	0.699
rxn42943		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32092	MolGpKa with symmetry collapse	5	5	2	0	-10.057	1.017
rxn42945		BRONZE	BRONZE	BRONZE	cpd31790	MolGpKa, sites chemically distinct	5	5	3	0	46.502	16901.205
rxn42946		SILVER	SILVER	GOLD	cpd00002	ChemAxon ladder from pinned cache	5	5	2	0	-2.455	0.394
rxn42947		BRONZE	BRONZE	BRONZE	cpd33565	MolGpKa, sites chemically distinct	5	5	3	0	-17.283	1.413
rxn42950		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32037	MolGpKa with symmetry collapse	5	5	3	0	4.467	0.264
rxn42953		BRONZE	BRONZE	BRONZE	cpd33755	MolGpKa, sites chemically distinct	4	4	3	0	-18.610	12483.022
rxn42954		BRONZE	BRONZE	BRONZE	cpd31680	MolGpKa, sites chemically distinct	4	4	2	0	-61.966	1.599
rxn42957		SILVER	SILVER	GOLD	cpd00017	ChemAxon ladder from pinned cache	5	5	2	0	11.331	47803.400
rxn42966		BRONZE	BRONZE	SILVER	cpd31748	MolGpKa, sites chemically distinct	6	6	3	0	-9.400	0.314
rxn42972	echinocandin D dihydroxylase	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd34031	MolGpKa with symmetry collapse	7	7	3	0	-190.845	1.656
rxn42973		BRONZE	BRONZE	BRONZE	cpd00025	MolGpKa, sites chemically distinct	4	4	2	0	-70.092	23902.652
rxn42974	lanosterol esterase	BRONZE	BRONZE	SILVER	cpd00536	MolGpKa, sites chemically distinct	5	5	2	0	-6.173	0.612
rxn42975		BRONZE	BRONZE	SILVER	cpd34700	MolGpKa, sites chemically distinct	6	6	3	0	-2.360	0.450
rxn42978		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd34697	MolGpKa with symmetry collapse	4	4	3	0	-0.945	0.558
rxn42980		BRONZE	BRONZE	SILVER	cpd02127	MolGpKa, sites chemically distinct	2	2	1	0	0.486	0.283
rxn42984		BRONZE	BRONZE	SILVER	cpd27712	MolGpKa, sites chemically distinct	2	2	1	0	0.000	0.000
rxn42985		BRONZE	BRONZE	BRONZE	cpd33097	MolGpKa, sites chemically distinct	4	4	2	0	-19.656	0.490
rxn42986		BRONZE	BRONZE	BRONZE	cpd02113	MolGpKa, sites chemically distinct	4	4	2	0	-21.242	0.638
rxn42989		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd02148	MolGpKa with symmetry collapse	2	2	1	0	1.885	0.882
rxn42994		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd24771	MolGpKa with symmetry collapse	6	6	2	0	-167.851	33803.775
rxn42995		BRONZE	BRONZE	BRONZE	cpd01047	MolGpKa, sites chemically distinct	5	5	3	0	-12.861	23903.466
rxn42996		BRONZE	BRONZE	SILVER	cpd33219	MolGpKa, sites chemically distinct	3	3	2	0	-22.527	1.865
rxn42997		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd35716	MolGpKa with symmetry collapse	4	4	3	0	0.003	0.000
rxn43001		BRONZE	BRONZE	SILVER	cpd33350	MolGpKa, sites chemically distinct	2	2	1	0	0.000	0.000
rxn43002		SILVER	SILVER	GOLD	cpd00422	ChemAxon ladder from pinned cache	3	3	2	0	0.150	0.376
rxn43008	desmethyl-dehydro-dechlorogriseofulvin synthase	BRONZE-COLLAPSED	BRONZE	BRONZE	cpd20097	MolGpKa with symmetry collapse	7	7	4	0	-105.557	23902.358
rxn43012		BRONZE	BRONZE	SILVER	cpd00025	MolGpKa, sites chemically distinct	6	6	3	0	-14.171	1.914
rxn43020		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd35090	tautomer match refused; MolGpKa fallback	5	5	4	0	22.297	47803.929
rxn43030		BRONZE	BRONZE	SILVER	cpd15177	MolGpKa, sites chemically distinct	7	7	3	0	-101.579	0.912
rxn43032		BRONZE	BRONZE	SILVER	cpd32706	MolGpKa, sites chemically distinct	2	2	1	0	0.000	0.000
rxn43033		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd01462	MolGpKa with symmetry collapse	4	4	3	0	-114.502	69132.029
rxn43034		SILVER	SILVER	GOLD	cpd00003	ChemAxon ladder from pinned cache	5	5	2	0	-4.305	2.491
rxn43036		BRONZE	BRONZE	BRONZE	cpd02453	MolGpKa, sites chemically distinct	5	5	3	0	-16.087	2.180
rxn43037		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd00831	MolGpKa with symmetry collapse	5	5	4	0	0.511	0.691
rxn43039		BRONZE	BRONZE	SILVER	cpd27607	MolGpKa, sites chemically distinct	5	5	3	0	-2.514	0.349
rxn43041		BRONZE	BRONZE	SILVER	cpd17401	MolGpKa, sites chemically distinct	4	4	2	0	-4.951	0.809
rxn43042		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32461	MolGpKa with symmetry collapse	5	5	3	0	278.921	23902.220
rxn43043		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd00050	MolGpKa with symmetry collapse	6	6	2	0	-94.389	2.599
rxn43047		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd00015	MolGpKa with symmetry collapse	6	6	3	0	-102.124	1.965
rxn43055		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd31826	MolGpKa with symmetry collapse	7	7	3	0	-4.530	0.950
rxn43056		BRONZE	BRONZE	SILVER	cpd33073	MolGpKa, sites chemically distinct	5	5	3	0	-12.811	0.733
rxn43063		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd04147	MolGpKa with symmetry collapse	4	4	2	0	4.725	3.153
rxn43070		BRONZE	BRONZE	BRONZE	cpd09177	MolGpKa, sites chemically distinct	5	5	2	0	-2.237	0.922
rxn43072		BRONZE	BRONZE	SILVER	cpd32831	MolGpKa, sites chemically distinct	7	7	3	0	-93.187	0.795
rxn43077		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd01402	MolGpKa with symmetry collapse	5	5	3	0	-13.088	0.448
rxn43079		BRONZE	BRONZE	SILVER	cpd00376	MolGpKa, sites chemically distinct	5	5	3	0	1.158	0.724
rxn43080		BRONZE	BRONZE	BRONZE	cpd17429	MolGpKa, sites chemically distinct	5	5	2	0	-5.396	2.195
rxn43087		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd34887	MolGpKa with symmetry collapse	7	7	3	0	-93.761	0.788
rxn43096		BRONZE	BRONZE	SILVER	cpd34884	MolGpKa, sites chemically distinct	6	6	3	0	-9.407	0.318
rxn43098		BRONZE	BRONZE	SILVER	cpd00025	MolGpKa, sites chemically distinct	6	6	3	0	-22.852	1.159
rxn43103		BRONZE	BRONZE	SILVER	cpd02745	MolGpKa, sites chemically distinct	4	4	2	0	1.044	1.023
rxn43109		BRONZE	BRONZE	BRONZE	cpd32843	MolGpKa, sites chemically distinct	4	4	3	0	-1.201	0.560
rxn43118		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd31580	tautomer match refused; MolGpKa fallback	8	8	4	0	-217.808	5.289
rxn43119		SILVER	SILVER	GOLD	cpd00010	ChemAxon ladder from pinned cache	4	4	2	0	-1.139	0.942
rxn43122		BRONZE	BRONZE	SILVER	cpd14591	MolGpKa, sites chemically distinct	2	2	1	0	-35.763	1.800
rxn43124		BRONZE	BRONZE	SILVER	cpd32686	MolGpKa, sites chemically distinct	6	6	3	0	-0.154	0.709
rxn43125		BRONZE	BRONZE	SILVER	cpd32964	MolGpKa, sites chemically distinct	5	5	3	0	4.470	0.264
rxn43127		BRONZE	BRONZE	SILVER	cpd33120	MolGpKa, sites chemically distinct	6	6	3	0	-9.403	0.318
rxn43129		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd34384	tautomer match refused; MolGpKa fallback	5	5	3	0	-6.920	0.747
rxn43130		BRONZE-COLLAPSED	BRONZE	BRONZE	cpd00906	MolGpKa with symmetry collapse	5	5	3	0	-19.294	0.801
rxn43133		BRONZE	BRONZE	SILVER	cpd17421	MolGpKa, sites chemically distinct	5	5	3	0	-0.475	0.836
rxn43135		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd00089	MolGpKa with symmetry collapse	4	4	3	0	0.745	0.951
rxn43138		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd31787	MolGpKa with symmetry collapse	5	5	3	0	-17.964	0.427
rxn43142		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd31787	MolGpKa with symmetry collapse	2	2	2	0	0.546	0.549
rxn43144	all-trans-10'-apo-beta-carotenal dioxygenase	GOLD	GOLD	GOLD	cpd00007	no ionizable groups	4	4	1	0	-87.220	0.872
rxn43148		BRONZE	BRONZE	SILVER	cpd00946	MolGpKa, sites chemically distinct	4	4	2	0	-3.448	0.398
rxn43149		BRONZE	BRONZE	SILVER	cpd34961	MolGpKa, sites chemically distinct	5	5	3	0	4.469	0.264
rxn43153		SILVER	SILVER	GOLD	cpd00005	ChemAxon ladder from pinned cache	7	7	2	0	-104.660	1.284
rxn43155		BRONZE	BRONZE	BRONZE	cpd31646	MolGpKa, sites chemically distinct	4	4	2	0	-1.999	0.562
rxn43157		SILVER	SILVER	GOLD	cpd00005	ChemAxon ladder from pinned cache	5	5	2	0	9.251	1.136
rxn43162		BRONZE	BRONZE	BRONZE	cpd32958	MolGpKa, sites chemically distinct	2	2	1	0	-4.049	1.171
rxn43163		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd33512	MolGpKa with symmetry collapse	2	2	2	0	-0.003	0.000
rxn43168		SILVER	SILVER	GOLD	cpd00009	ChemAxon ladder from pinned cache	4	4	2	0	-2.990	0.515
rxn43171		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd00283	MolGpKa with symmetry collapse	5	5	2	0	-19.531	0.801
rxn43172		BRONZE	BRONZE	SILVER	cpd01792	MolGpKa, sites chemically distinct	2	2	1	0	-6.306	0.389
rxn43174	olivetol synthase (tetraketide synthase)	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd31093	tautomer match refused; MolGpKa fallback	6	6	3	0	2.332	0.909
rxn43180		BRONZE	BRONZE	BRONZE	cpd02361	MolGpKa, sites chemically distinct	4	4	3	0	59.670	16114.763
rxn43181		BRONZE	BRONZE	SILVER	cpd11171	MolGpKa, sites chemically distinct	5	5	3	0	0.318	0.398
rxn43183	argoclavine monooxygenase	BRONZE	BRONZE	BRONZE	cpd03615	MolGpKa, sites chemically distinct	7	7	3	0	-93.299	0.796
rxn43189	epicatechin:1-O-galloyl-beta-D-glucose	BRONZE	BRONZE	SILVER	cpd06619	MolGpKa, sites chemically distinct	4	4	2	0	-0.176	0.341
rxn43190		BRONZE	BRONZE	BRONZE	cpd23680	MolGpKa, sites chemically distinct	3	3	2	0	-21.884	2.688
rxn43195		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd32024	MolGpKa with symmetry collapse	7	7	4	0	-1.405	0.381
rxn43196		SILVER	SILVER	GOLD	cpd00029	ChemAxon ladder from pinned cache	5	5	2	0	-12.301	1.018
rxn43198		BRONZE	BRONZE	SILVER	cpd34939	MolGpKa, sites chemically distinct	7	7	3	0	-93.180	0.796
rxn43199		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd25616	MolGpKa with symmetry collapse	4	4	3	0	-0.968	0.421
rxn43200	delphinidin 3-O-glucoside 5-O-glucosyltransferase (vanilloyl	BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd08920	tautomer match refused; MolGpKa fallback	5	5	2	0	-20.133	0.625
rxn43210		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd25746	MolGpKa with symmetry collapse	4	4	3	0	-78.530	0.924
rxn43211		BRONZE	BRONZE	BRONZE	cpd03971	MolGpKa, sites chemically distinct	4	4	3	0	1.245	2.111
rxn43212	trans-tetradec-2-enoyl-CoA hydratase	SILVER	SILVER	GOLD	cpd03127	ChemAxon ladder from pinned cache	3	3	2	0	0.149	0.376
rxn43214		BRONZE-COLLAPSED	BRONZE-COLLAPSED	BRONZE	cpd03977	MolGpKa with symmetry collapse	7	7	4	0	-94.283	1.727
rxn43217		BRONZE-COLLAPSED	BRONZE	BRONZE	cpd00350	MolGpKa with symmetry collapse	5	5	3	0	15.178	23904.111
