rxn	name	ec	status	is_transport	n_src	birge	struct_zero	dg_GC	grade_GC	dg_EQ	grade_EQ	dg_DGPMS	grade_DGPMS	dg_TECRDB	grade_TECRDB	best_grade	best_source
rxn56210	66972		CI:-1	0	3	0.6397	False	-1.7000	SILVER	-5.0060	SILVER	-0.7700	SILVER			SILVER	GC
rxn56211	66976		OK	0	3	0.9998	False	-1.7000	SILVER	-3.7010	SILVER	-11.6200	BRONZE			SILVER	GC
rxn56212	66984		OK	0	3	0.3201	False	-5.7200	SILVER	-6.7300	SILVER	-8.6900	SILVER			SILVER	GC
rxn56213	66988		OK	0	3	3.4662	False	-21.5200	BRONZE	-1.4050	SILVER	-3.2600	GOLD			GOLD	DGPMS
rxn56214	66992		OK	0	3	3.4171	False	-21.5200	BRONZE	-1.4050	SILVER	-1.2700	BRONZE			SILVER	EQ
rxn56215	66996		OK	0	3	3.4696	False	-21.5200	BRONZE	-1.4050	SILVER	2.4300	BRONZE			SILVER	EQ
rxn56216	67004		CPDFORMERROR	0	0		False										
rxn56217	67008		CPDFORMERROR	0	0		False										
rxn56218	67012		CPDFORMERROR	0	0		False										
rxn56219	67016		CPDFORMERROR	0	0		False										
rxn56220	67020		CPDFORMERROR	0	0		False										
rxn56221	67024		CPDFORMERROR	0	0		False										
rxn56222	67028		OK	1	2	1.0920	True			-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn56223	67032		CPDFORMERROR	0	0		False										
rxn56224	67036		OK	0	2	0.9478	False	-108.9300	SILVER			-91.5000	SILVER			SILVER	GC
rxn56225	67040		CI:-1	0	2	4.6221	False	-69.2000	BRONZE			29.1900	BRONZE			BRONZE	GC
rxn56226	67044		CI:2	0	0		False										
rxn56227	67048		CI:-2	0	0		False										
rxn56228	67052		CI:-2	0	0		False										
rxn56229	67056		CI:-1	0	2	3.2269	False	-5.3300	BRONZE			27.8000	BRONZE			BRONZE	GC
rxn56230	67060		CI:-1	0	2	3.2269	False	-5.3300	BRONZE			27.8000	BRONZE			BRONZE	GC
rxn56231	67064		CI:-2	0	0		False										
rxn56232	67068		CI:-2	0	0		False										
rxn56233	67076		CPDFORMERROR	0	0		False										
rxn56234	67080		OK	1	1		True			-6.0910	GOLD					GOLD	EQ
rxn56235	67084		OK	1	3	0.7784	True	-6.7800	BRONZE	-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn56236	67088		OK	1	3	0.7784	True	-6.7800	BRONZE	-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn56237	67092		OK	1	3	0.7784	True	-6.7800	BRONZE	-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn56238	67096		OK	0	1		False					-105.3300	BRONZE			BRONZE	DGPMS
rxn56239	67100		OK	0	1		False					-7.8800	BRONZE			BRONZE	DGPMS
rxn56240	67104		OK	0	1		False					-113.7600	BRONZE			BRONZE	DGPMS
rxn56241	67108		CPDFORMERROR	0	0		False										
rxn56242	67112		CPDFORMERROR	0	0		False										
rxn56243	67116		CPDFORMERROR	0	0		False										
rxn56244	67120		CPDFORMERROR	0	0		False										
rxn56245	67124		CPDFORMERROR	0	0		False										
rxn56246	67128		CI:-1	0	2	4.6227	False	-5.4900	BRONZE			-52.9500	BRONZE			BRONZE	GC
rxn56247	67132		CI:-1	0	2	4.3694	False	-5.4900	BRONZE			-50.3500	BRONZE			BRONZE	GC
rxn56248	67140		CPDFORMERROR	0	0		False										
rxn56249	67144		OK	0	3	0.6150	False	-106.4700	SILVER	-107.1730	SILVER	-102.1200	SILVER			SILVER	GC
rxn56250	67148		CPDFORMERROR	0	0		False										
rxn56251	67152		CPDFORMERROR	0	0		False										
rxn56252	67156		OK	0	3	0.6373	False	-2.1100	SILVER	-5.6480	SILVER	-6.3000	SILVER			SILVER	GC
rxn56253	67164		OK	0	1		False					-101.5800	BRONZE			BRONZE	DGPMS
rxn56254	67168		CI:1	0	3	0.8470	False	0.0000	SILVER	-2.2030	SILVER	3.2700	SILVER			SILVER	GC
rxn56255	67172		CPDFORMERROR	0	0		False										
rxn56256	67176		CI:1	0	2	1.1041	False	-5.2800	SILVER			6.7200	BRONZE			SILVER	GC
rxn56257	67180		CPDFORMERROR	0	0		False										
rxn56258	67184		CPDFORMERROR	0	0		False										
rxn56259	67188		OK	1	1		True			-6.0910	GOLD					GOLD	EQ
rxn56260	67192		OK	1	1		True			-6.0910	GOLD					GOLD	EQ
rxn56261	67196		OK	0	3	0.1526	False	-2.0000	SILVER	-1.2540	SILVER	-0.6000	SILVER			SILVER	GC
rxn56262	67200		OK	0	3	0.2110	False	-2.0000	SILVER	-1.2560	SILVER	-0.6000	SILVER			SILVER	GC
rxn56263	67204		OK	0	3	0.1525	False	-2.0000	SILVER	-1.2550	SILVER	-0.6000	SILVER			SILVER	GC
rxn56264	67212		OK	0	2	1.4568	False	-19.9800	SILVER			-5.1300	BRONZE			SILVER	GC
rxn56265	67216		OK	0	2	0.9214	False	-2.6600	SILVER			7.2900	SILVER			SILVER	GC
rxn56266	67220		OK	0	2	1.5356	False	2.2400	BRONZE			12.4900	BRONZE			BRONZE	GC
rxn56267	67224		OK	0	2	1.3813	False	7.0600	SILVER			-2.1600	BRONZE			SILVER	GC
rxn56268	67228		OK	0	2	2.0052	False	1.6000	BRONZE			-18.8400	BRONZE			BRONZE	GC
rxn56269	67232		OK	0	2	0.1094	False	3.7900	SILVER			3.0600	SILVER			SILVER	GC
rxn56270	67236		OK	0	2	0.2817	False	5.2500	SILVER			3.3700	SILVER			SILVER	GC
rxn56271	67244		OK	0	3	0.2873	False	-9.7400	SILVER	-8.0430	SILVER	-9.4900	SILVER			SILVER	GC
rxn56272	67248		CI:1	0	3	0.9188	False	-9.7400	SILVER	-9.4000	GOLD	-2.5000	BRONZE			GOLD	EQ
rxn56273	67252		OK	0	3	1.2384	False	-21.0700	BRONZE	-15.2650	SILVER	-10.0200	BRONZE			SILVER	EQ
rxn56274	67260		CI:1	0	3	0.9188	False	-9.7400	SILVER	-9.4000	GOLD	-2.5000	BRONZE			GOLD	EQ
rxn56275	67264		CI:2	0	2	0.6196	False	-135.2300	SILVER			-122.0400	SILVER			SILVER	GC
rxn56276	67268		OK	0	2	2.1410	False	-18.4100	BRONZE			-63.9100	BRONZE			BRONZE	GC
rxn56277	67272		OK	0	0		False										
rxn56278	67280		OK	0	1		False					-15.7400	BRONZE			BRONZE	DGPMS
rxn56279	67284		OK	0	1		False					-10.2600	BRONZE			BRONZE	DGPMS
rxn56280	67288		OK	0	2	0.5966	False	-156.1600	SILVER			-143.4600	SILVER			SILVER	GC
rxn56281	67292		OK	0	2	0.3806	False	0.0000	SILVER			-3.8800	SILVER			SILVER	GC
rxn56282	67296		OK	0	2	3.1382	False	-2.3500	BRONZE			-36.2400	BRONZE			BRONZE	GC
rxn56283	67300		OK	0	2	0.3806	False	0.0000	SILVER			-3.8800	SILVER			SILVER	GC
rxn56284	67304		OK	0	2	3.1382	False	-2.3500	BRONZE			-36.2400	BRONZE			BRONZE	GC
rxn56285	67308		OK	0	2	0.1228	False	-38.4200	SILVER			-35.8100	SILVER			SILVER	GC
rxn56286	67312		OK	0	2	0.1228	False	-38.4200	SILVER			-35.8100	SILVER			SILVER	GC
rxn56287	67316		CI:1	0	2	1.7250	False	-122.4700	BRONZE			-159.1900	BRONZE			BRONZE	GC
rxn56288	67320		OK	0	2	0.2075	False	-31.1700	SILVER			-26.7600	SILVER			SILVER	GC
rxn56289	67324		CI:1	0	2	1.9176	False	-98.3700	BRONZE			-139.1900	BRONZE			BRONZE	GC
rxn56290	67328		OK	0	2	0.3755	False	-29.9400	SILVER			-37.9200	SILVER			SILVER	GC
rxn56291	67332		OK	0	3	1.0998	False	-9.7400	SILVER	-9.4020	GOLD	0.5400	BRONZE			GOLD	EQ
rxn56292	67336		CI:1	0	3	1.0836	False	-3.6100	SILVER	-3.6740	SILVER	21.4000	BRONZE			SILVER	GC
rxn56293	67340		CI:2	0	0		False										
rxn56294	67344		CI:1	0	3	1.0718	False	-3.6100	SILVER	-0.9100	SILVER	21.4000	BRONZE			SILVER	GC
rxn56295	67352		CI:1	0	2	1.2844	False	-3.6100	SILVER			20.0100	BRONZE			SILVER	GC
rxn56296	67356		CI:1	0	2	1.5672	False	-3.6100	BRONZE			12.4800	BRONZE			BRONZE	GC
rxn56297	67360		OK	0	3	1.0152	False	-0.4600	SILVER	-4.8450	SILVER	4.7000	SILVER			SILVER	GC
rxn56298	67364		OK	0	3	0.4842	False	-0.4600	SILVER	-1.5690	SILVER	4.7000	SILVER			SILVER	GC
rxn56299	67368		CI:-1	0	3	0.6906	False	-2.0000	SILVER	-3.1690	SILVER	-0.7300	SILVER			SILVER	GC
rxn56300	67372		OK	0	2	0.1509	False	-0.4600	SILVER			0.7600	SILVER			SILVER	GC
rxn56301	67376		OK	0	3	0.4553	False	-0.4600	SILVER	-0.9990	SILVER	-6.8000	SILVER			SILVER	GC
rxn56302	67380		CI:-1	0	2	3.1353	False	-0.4600	BRONZE			26.7000	BRONZE			BRONZE	GC
rxn56303	67384		CPDFORMERROR	0	0		False										
rxn56304	67392		CI:-1	0	2	4.4258	False	-27.2400	BRONZE	-432.7930		-9.5000	SILVER			SILVER	DGPMS
rxn56305	67396		CPDFORMERROR	0	0		False										
rxn56306	67400		OK	0	3	6.2800	False	-26.2000	BRONZE	-66.7270	BRONZE	-31.8600	BRONZE			BRONZE	GC
rxn56307	67404		CPDFORMERROR	0	0		False										
rxn56308	67408		CPDFORMERROR	0	0		False										
rxn56309	67412		CPDFORMERROR	0	0		False										
rxn56310	67416		CPDFORMERROR	0	0		False										
rxn56311	67420		OK	0	0		False										
rxn56312	67424		CI:-1	0	0		False										
rxn56313	67428		CI:1	0	0		False										
rxn56314	67432		OK	0	2	0.0000	True	-0.0000	BRONZE	0.0000	GOLD					GOLD	EQ
rxn56315	67436		OK	0	2	0.0000	True	0.0000	BRONZE	0.0000	GOLD					GOLD	EQ
rxn56316	67444		CI:-4	0	0		False										
rxn56317	67448		OK	0	2	2.9714	False	4.0200	BRONZE			34.3100	BRONZE			BRONZE	GC
rxn56318	67452		OK	0	0		False										
rxn56319	67456		OK	0	2	0.0005	True	0.0000	BRONZE	-0.0020	GOLD					GOLD	EQ
rxn56320	67460		CI:2	0	0		False										
rxn56321	67464		CI:2	0	2	1.3145	False	-28.3100	SILVER			-14.9100	BRONZE			SILVER	GC
rxn56322	67468		CI:3	0	3	3.1753	False	-28.3100	BRONZE	-7.6660	BRONZE	-14.9100	BRONZE			BRONZE	GC
rxn56323	67472		CI:3	0	2	1.3145	False	-28.3100	SILVER			-14.9100	BRONZE			SILVER	GC
rxn56324	67476		CI:1	0	3	1.5531	False	-16.2300	BRONZE	-8.6690	BRONZE	-17.3000	BRONZE			BRONZE	GC
rxn56325	67480		CI:-1	0	3	1.3245	False	-119.6000	SILVER	-122.1070	SILVER	-138.6500	BRONZE			SILVER	GC
rxn56326	67484		CPDFORMERROR	0	0		False										
rxn56327	67488		OK	0	2	0.0005	True	-0.0000	BRONZE	0.0020	GOLD					GOLD	EQ
rxn56328	67492		CPDFORMERROR	0	0		False										
rxn56329	67496		CPDFORMERROR	0	0		False										
rxn56330	67500		OK	0	2	0.0000	True	0.0000	BRONZE	0.0000	GOLD					GOLD	EQ
rxn56331	67504		OK	0	2	0.0000	True	-0.0000	BRONZE	0.0000	GOLD					GOLD	EQ
rxn56332	67508		OK	0	3	0.1867	False	-0.0000	SILVER	1.0060	GOLD	1.9600	SILVER			GOLD	EQ
rxn56333	67512		OK	0	2	0.0005	True	-0.0000	BRONZE	0.0020	GOLD					GOLD	EQ
rxn56334	67516		CI:-1	0	2	0.0005	True	-0.0000	BRONZE	0.0020	GOLD					GOLD	EQ
rxn56335	67520		OK	0	2	0.0005	True	0.0000	BRONZE	0.0020	GOLD					GOLD	EQ
rxn56336	67524		CI:-2	0	2	1.3145	False	-28.3100	SILVER			-14.9100	BRONZE			SILVER	GC
rxn56337	67528		CI:-2	0	2	1.3145	False	-28.3100	SILVER			-14.9100	BRONZE			SILVER	GC
rxn56338	67532		CI:2	0	2	1.3145	False	-28.3100	SILVER			-14.9100	BRONZE			SILVER	GC
rxn56339	67536		CI:2	0	2	1.3145	False	-28.3100	SILVER			-14.9100	BRONZE			SILVER	GC
rxn56340	67540		CI:2	0	2	1.3145	False	-28.3100	SILVER			-14.9100	BRONZE			SILVER	GC
rxn56341	67544		CI:2	0	2	1.3145	False	-28.3100	SILVER			-14.9100	BRONZE			SILVER	GC
rxn56342	67548		CPDFORMERROR	0	0		False										
rxn56343	67552		CI:2	0	2	0.9078	False	-14.0000	SILVER			-4.6800	SILVER			SILVER	GC
rxn56344	67556		CI:2	0	2	8.0877	False	-14.0000	BRONZE			73.9000	BRONZE			BRONZE	GC
rxn56345	67560		CI:2	0	2	7.5369	False	-14.0000	BRONZE			63.3800	BRONZE			BRONZE	GC
rxn56346	67564		CI:2	0	2	0.9078	False	-14.0000	SILVER			-4.6800	SILVER			SILVER	GC
rxn56347	67568		CI:2	0	2	7.5369	False	-14.0000	BRONZE			63.3800	BRONZE			BRONZE	GC
rxn56348	67572		CI:2	0	2	1.0938	False	-14.0000	SILVER			-2.7700	BRONZE			SILVER	GC
rxn56349	67576		CPDFORMERROR	0	0		False										
rxn56350	67580		CI:1	0	2	7.7230	False	-14.0000	BRONZE			65.2900	BRONZE			BRONZE	GC
rxn56351	67584		OK	0	2	0.0005	True	-0.0000	BRONZE	0.0020	GOLD					GOLD	EQ
rxn56352	67588		CPDFORMERROR	0	0		False										
rxn56353	67592		CPDFORMERROR	0	0		False										
rxn56354	67596		CI:1	0	2	0.1216	False	-5.2600	SILVER			-4.0200	SILVER			SILVER	GC
rxn56355	67600		CI:-1	0	2	4.3411	False	-27.2400	BRONZE			-9.9600	GOLD			GOLD	DGPMS
rxn56356	67604		CI:-1	0	2	4.3411	False	-27.2400	BRONZE			-9.9600	GOLD			GOLD	DGPMS
rxn56357	67608		CI:-1	0	2	4.3411	False	-27.2400	BRONZE			-9.9600	GOLD			GOLD	DGPMS
rxn56358	67612		CPDFORMERROR	0	0		False										
rxn56359	67620		CPDFORMERROR	0	0		False										
rxn56360	67624		CPDFORMERROR	0	0		False										
rxn56361	67628		CI:4	0	3	0.6158	False	-2.5300	SILVER	-4.3110	SILVER	-17.9200	SILVER			SILVER	GC
rxn56362	67632		CPDFORMERROR	1	0		True										
rxn56363	67636		CI:-2	0	3	0.7701	False	7.3400	SILVER	6.4280	SILVER	-0.0700	BRONZE			SILVER	GC
rxn56364	67640		OK	0	3	2.1780	False	9.5000	BRONZE	1.2180	SILVER	-0.3900	GOLD			GOLD	DGPMS
rxn56365	67644		CI:1	0	2	0.3873	False	-0.0000	SILVER	1.5420	SILVER					SILVER	GC
rxn56366	67648		OK	0	1		False					-12.9200	BRONZE			BRONZE	DGPMS
rxn56367	67652		OK	0	3	1.2581	False	-13.2400	BRONZE	-6.3470	SILVER	-6.1600	GOLD			GOLD	DGPMS
rxn56368	67656		CPDFORMERROR	0	0		False										
rxn56369	67660		CPDFORMERROR	0	0		False										
rxn56370	67664		CPDFORMERROR	0	0		False										
rxn56371	67668		OK	0	0		False										
rxn56372	67672		MI:C:17/H:33/R:-1|CI:-2	0	0		False										
rxn56373	67676		CI:1	0	0		False										
rxn56374	67688		OK	1	3	0.7784	True	-6.7800	BRONZE	-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn56375	67692		OK	1	3	0.7784	True	-6.7800	BRONZE	-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn56376	67696		OK	0	3	0.6764	False	-5.7200	SILVER	-5.5750	SILVER	-6.6900	GOLD			GOLD	DGPMS
rxn56377	67704		OK	1	3	0.7784	True	-6.7800	BRONZE	-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn56378	67708		OK	1	3	0.7784	True	-6.7800	BRONZE	-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn56379	67716		CPDFORMERROR	0	0		False										
rxn56380	67724		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn56381	67728		CPDFORMERROR	0	0		False										
rxn56382	67732		CPDFORMERROR	0	0		False										
rxn56383	67736		CI:1	0	3	0.7515	False	2.6500	SILVER	1.0040	SILVER	-11.7500	SILVER			SILVER	GC
rxn56384	67740		CI:1	0	3	0.5967	False	2.6500	SILVER	1.0040	SILVER	-10.6900	SILVER			SILVER	GC
rxn56385	67744		CI:-2	0	0		False										
rxn56386	67748		MI:C:-17/H:-33/R:1|CI:3	0	0		False										
rxn56387	67752		CI:-1	0	1		False			-0.3930	GOLD					GOLD	EQ
rxn56388	67756		OK	0	2	0.0005	True	0.0000	BRONZE	0.0020	GOLD					GOLD	EQ
rxn56389	67760		OK	0	2	0.0005	True	0.0000	BRONZE	0.0020	GOLD					GOLD	EQ
rxn56390	67764		OK	0	2	0.0005	True	0.0000	BRONZE	0.0020	GOLD					GOLD	EQ
rxn56391	67768		OK	0	2	0.0005	True	0.0000	BRONZE	0.0020	GOLD					GOLD	EQ
rxn56392	67772		CPDFORMERROR	0	0		False										
rxn56393	67776		CPDFORMERROR	0	0		False										
rxn56394	67780		OK	0	2	0.0005	True	0.0000	BRONZE	0.0020	GOLD					GOLD	EQ
rxn56395	67784		OK	0	2	0.0000	True	-0.0000	BRONZE	-0.0000	GOLD					GOLD	EQ
rxn56396	67788		OK	0	0		False										
rxn56397	67792		CPDFORMERROR	0	0		False										
rxn56398	67796		CPDFORMERROR	0	0		False										
rxn56399	67800		CPDFORMERROR	0	0		False										
rxn56400	67804		CPDFORMERROR	0	0		False										
rxn56401	67808		CPDFORMERROR	0	0		False										
rxn56402	67812		CPDFORMERROR	0	0		False										
rxn56403	67816		CI:-1	0	0		False										
rxn56404	67820		OK	0	2	0.0005	True	0.0000	BRONZE	0.0020	GOLD					GOLD	EQ
rxn56405	67824		OK	0	0		False										
rxn56406	67828		CI:-3	0	0		False										
rxn56407	67832		CPDFORMERROR	0	0		False										
rxn56408	67836		OK	0	2	0.0005	True	0.0000	BRONZE	-0.0020	GOLD					GOLD	EQ
rxn56409	67840		CI:2	0	0		False										
rxn56410	67844		CI:1	0	0		False										
rxn56411	67848		OK	0	3	3.4654	False	-21.5200	BRONZE	-1.4080	SILVER	-3.2600	GOLD			GOLD	DGPMS
rxn56412	67852		CI:2	0	2	2.1551	False	-52.4400	BRONZE			-6.6400	BRONZE			BRONZE	GC
rxn56413	67856		CPDFORMERROR	0	0		False										
rxn56414	67860		CPDFORMERROR	0	0		False										
rxn56415	67864		CPDFORMERROR	0	0		False										
rxn56416	67868		CPDFORMERROR	0	0		False										
rxn56417	67872		CPDFORMERROR	0	0		False										
rxn56418	67884		OK	0	2	4.6068	False	-14.0000	BRONZE			63.3900	BRONZE			BRONZE	GC
rxn56419	67888		CI:1	0	2	4.4516	False	-14.0000	BRONZE			60.9800	BRONZE			BRONZE	GC
rxn56420	67892		CI:1	0	2	4.4634	False	-14.0000	BRONZE			60.9800	BRONZE			BRONZE	GC
rxn56421	67896		CPDFORMERROR	0	0		False										
rxn56422	67904		CPDFORMERROR	0	0		False										
rxn56423	67908		OK	0	0		False										
rxn56424	67912		CPDFORMERROR	0	0		False										
rxn56425	67920		OK	1	0		True										
rxn56426	67924		CPDFORMERROR	0	0		False										
rxn56427	67928		CPDFORMERROR	0	0		False										
rxn56428	67932		OK	1	3	0.7778	True	-6.7800	BRONZE	-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn56429	67936		OK	0	0		False										
rxn56430	67940		CI:-1	0	3	1.2643	False	-25.4900	SILVER	-26.8050	SILVER	-15.3100	BRONZE			SILVER	GC
rxn56431	67944		CI:1	0	3	1.2634	False	-25.4900	SILVER	-26.8050	SILVER	-15.3100	BRONZE			SILVER	GC
rxn56432	67948		CPDFORMERROR	0	0		False										
rxn56433	67952		CPDFORMERROR	0	0		False										
rxn56434	67960		OK	0	2	2.6762	False	-14.1700	BRONZE			13.1100	BRONZE			BRONZE	GC
rxn56435	67964		OK	0	2	2.0274	False	-8.7300	BRONZE			27.5700	BRONZE			BRONZE	GC
rxn56436	67968		OK	0	2	2.4142	False	-16.2800	BRONZE			-6.6700	GOLD			GOLD	DGPMS
rxn56437	67984		CI:1	0	3	0.6122	False	0.0000	SILVER	0.0000	GOLD	-5.5200	SILVER			GOLD	EQ
rxn56438	67988		OK	0	2	0.7139	False	0.0000	SILVER			-4.9000	SILVER			SILVER	GC
rxn56439	67992		CI:-2	0	0		False										
rxn56440	67996		CI:-2	0	0		False										
rxn56441	68000		CI:-2	0	0		False										
rxn56442	68004		CI:-2	0	0		False										
rxn56443	68008		OK	0	3	1.7163	False	-16.2800	BRONZE	-7.3760	SILVER	-6.6700	GOLD			GOLD	DGPMS
rxn56444	68016		OK	0	3	2.0673	False	7.2200	BRONZE	-3.5280	GOLD	2.9400	BRONZE			GOLD	EQ
rxn56445	68024		CI:-2	0	2	2.0131	False	7.2200	BRONZE			-2.5200	BRONZE			BRONZE	GC
rxn56446	68028		OK	0	3	5.7201	False	-23.9000	BRONZE	-61.0000	BRONZE	-44.1600	BRONZE			BRONZE	GC
rxn56447	68032		CI:-1	0	2	0.3728	False	11.9000	SILVER			8.1000	SILVER			SILVER	GC
rxn56448	68036		CI:-1	0	2	0.3728	False	11.9000	SILVER			8.1000	SILVER			SILVER	GC
rxn56449	68040		CI:-1	0	2	0.2668	False	11.9000	SILVER			9.1800	SILVER			SILVER	GC
rxn56450	68044		OK	0	0		False										
rxn56451	68048		CPDFORMERROR	0	0		False										
rxn56452	68052		CPDFORMERROR	0	0		False										
rxn56453	68056		CPDFORMERROR	0	0		False										
rxn56454	68060		CPDFORMERROR	0	0		False										
rxn56455	68064		CPDFORMERROR	0	0		False										
rxn56456	68068		CPDFORMERROR	0	0		False										
rxn56457	68072		OK	0	2	1.6185	False	2.4000	BRONZE			-8.2200	BRONZE			BRONZE	GC
rxn56458	68076		CPDFORMERROR	0	0		False										
rxn56459	68080		CPDFORMERROR	0	0		False										
rxn56460	68084		CPDFORMERROR	0	0		False										
rxn56461	68088		CPDFORMERROR	0	0		False										
rxn56462	68092		CPDFORMERROR	0	0		False										
rxn56463	68096		CPDFORMERROR	0	0		False										
rxn56464	68104		OK	0	2	2.1633	False	-84.6800	BRONZE			-62.4700	BRONZE			BRONZE	GC
rxn56465	68116		MI:C:-1/H:-1/O:-1/R:1	0	0		False										
rxn56466	68120		OK	0	0		False										
rxn56467	68124		MI:C:-15/H:-28/N:-1/O:-1/R:-1|CI:-2	0	0		False										
rxn56468	68128		OK	0	0		False										
rxn56469	68132		OK	0	2	1.3940	False	-3.6100	BRONZE			-10.2200	SILVER			SILVER	DGPMS
rxn56470	68136		OK	0	3	0.5275	False	-2.2400	SILVER	-4.4700	GOLD	-10.8900	SILVER			GOLD	EQ
rxn56471	68140		OK	0	2	0.4403	False	-7.5800	SILVER			-3.0600	SILVER			SILVER	GC
rxn56472	68144		OK	0	3	1.0923	False	-3.7900	SILVER	-4.4690	GOLD	4.7700	BRONZE			GOLD	EQ
rxn56473	68148		OK	0	3	0.6568	False	-3.7900	SILVER	-4.4700	GOLD	-1.8900	SILVER			GOLD	EQ
rxn56474	68152		OK	0	0		False										
rxn56475	68156		CI:1	0	3	1.4380	False	-16.2300	BRONZE	-8.9480	BRONZE	-15.5700	SILVER			SILVER	DGPMS
rxn56476	68160		CPDFORMERROR	0	0		False										
rxn56477	68164		CPDFORMERROR	0	0		False										
rxn56478	68168		CPDFORMERROR	0	0		False										
rxn56479	68172		CI:-2	0	3	1.6170	False	-118.9400	BRONZE	-122.7570	BRONZE	-141.9500	BRONZE			BRONZE	GC
rxn56480	68176		OK	0	3	1.4464	False	-118.9400	SILVER	-122.7940	SILVER	-146.3500	BRONZE			SILVER	GC
rxn56481	68188		OK	0	2	1.3940	False	-3.6100	BRONZE			-10.2200	SILVER			SILVER	DGPMS
rxn56482	68192		OK	0	2	1.3940	False	-3.6100	BRONZE			-10.2200	SILVER			SILVER	DGPMS
rxn56483	68196		OK	0	2	0.6629	False	-3.6100	SILVER			0.7400	SILVER			SILVER	GC
rxn56484	68200		OK	0	2	0.6629	False	-3.6100	SILVER			0.7400	SILVER			SILVER	GC
rxn56485	68204		OK	0	2	0.6629	False	-3.6100	SILVER			0.7400	SILVER			SILVER	GC
rxn56486	68208		CI:-4	0	2	0.6629	False	-3.6100	SILVER			0.7400	SILVER			SILVER	GC
rxn56487	68212		OK	0	2	0.6629	False	-3.6100	SILVER			0.7400	SILVER			SILVER	GC
rxn56488	68216		OK	0	2	0.6629	False	-3.6100	SILVER			0.7400	SILVER			SILVER	GC
rxn56489	68220		CI:-4	0	2	1.3940	False	-3.6100	BRONZE			-10.2200	SILVER			SILVER	DGPMS
rxn56490	68224		CI:-1	0	3	0.4919	False	-119.9700	SILVER	-120.2930	SILVER	-105.6700	SILVER			SILVER	GC
rxn56491	68232		OK	1	0		True										
rxn56492	68240		OK	1	0		True										
rxn56493	68244		OK	1	0		True										
rxn56494	68248		OK	1	0		True										
rxn56495	68252		OK	1	0		True										
rxn56496	68256		OK	1	0		True										
rxn56497	68260		OK	1	0		True										
rxn56498	68268		OK	0	3	1.7368	False	-21.6700	BRONZE	-22.4130	SILVER	-47.1400	BRONZE			SILVER	EQ
rxn56499	68272		CPDFORMERROR	0	0		False										
rxn56500	68276		CPDFORMERROR	0	0		False										
rxn56501	68280		CPDFORMERROR	0	0		False										
rxn56502	68284		CPDFORMERROR	0	0		False										
rxn56503	68288		CPDFORMERROR	0	0		False										
rxn56504	68292		CPDFORMERROR	0	0		False										
rxn56505	68296		CPDFORMERROR	0	0		False										
rxn56506	68300		CPDFORMERROR	0	0		False										
rxn56507	68304		CPDFORMERROR	0	0		False										
rxn56508	68332		OK	0	3	2.3939	False	7.2200	BRONZE	-4.5400	BRONZE	7.5400	BRONZE			BRONZE	GC
rxn56509	68336		CI:-2	0	2	0.0314	False	7.2200	SILVER			7.5400	SILVER			SILVER	GC
rxn56510	68340		CI:-2	0	1		False					7.5400	BRONZE			BRONZE	DGPMS
rxn56511	68344		CI:2	0	1		False					0.9900	BRONZE			BRONZE	DGPMS
rxn56512	68348		CI:5	0	2	3.2024	False	-22.4300	BRONZE			0.7000	BRONZE			BRONZE	GC
rxn56513	68352		CI:-3	0	1		False					0.2900	BRONZE			BRONZE	DGPMS
rxn56514	68360		OK	0	2	1.4267	False	-29.4100	SILVER			-5.8100	BRONZE			SILVER	GC
rxn56515	68364		CI:1	0	2	0.8336	False	-5.2800	SILVER			0.1900	SILVER			SILVER	GC
rxn56516	68368		CPDFORMERROR	0	0		False										
rxn56517	68372		OK	0	3	1.2841	False	-0.0000	SILVER	-1.8010	SILVER	8.7700	BRONZE			SILVER	GC
rxn56518	68380		OK	0	3	1.1657	False	0.0000	SILVER	-2.7830	SILVER	6.5500	BRONZE			SILVER	GC
rxn56519	68384		CPDFORMERROR	0	0		False										
rxn56520	68392		OK	0	2	9.7808	False	47.3000	BRONZE			7.9300	BRONZE			BRONZE	GC
rxn56521	68396		OK	0	0		False										
rxn56522	68400		OK	0	2	1.6912	False	-37.1300	BRONZE			-1.1900	BRONZE			BRONZE	GC
rxn56523	68424		OK	0	2	2.1788	False	-84.6800	BRONZE			-62.4700	BRONZE			BRONZE	GC
rxn56524	68428		OK	0	2	1.8871	False	-84.6800	BRONZE			-64.1700	BRONZE			BRONZE	GC
rxn56525	68432		OK	0	2	2.1633	False	-84.6800	BRONZE			-62.4700	BRONZE			BRONZE	GC
rxn56526	68436		OK	0	2	1.8992	False	-84.6800	BRONZE			-64.1700	BRONZE			BRONZE	GC
