CHEBI_100	NSRJSISNDPOJOP-BBRMVZONSA-N
CHEBI_45956	DCXXMTOCNZCJGO-UHFFFAOYSA-N
CHEBI_46020	QEMXHQIAXOOASZ-UHFFFAOYSA-N
CHEBI_4608	WQOXQRCZOLPYPM-UHFFFAOYSA-N
CHEBI_46081	RFHAOTPXVQNOHP-UHFFFAOYSA-N
CHEBI_46202	KMPQYAYAQWNLME-UHFFFAOYSA-N
CHEBI_46245	OZTQEXIHTJYZKE-UHFFFAOYSA-N
CHEBI_46252	BBTNLADSUVOPPN-UHFFFAOYSA-N
CHEBI_4629	WQLVFSAGQJTQCK-VKROHFNGSA-N
CHEBI_46398	PGAVKCOVUIYSFO-XVFCMESISA-N
CHEBI_4648	HHXYJYBYNZMZKX-PYQRSULMSA-N
CHEBI_46502	CMPGARWFYBADJI-UHFFFAOYSA-L
CHEBI_46511	DNJIEGIFACGWOD-UHFFFAOYSA-N
CHEBI_46570	UZKQTCBAMSWPJD-UHFFFAOYSA-N
CHEBI_46645	ZXEKIIBDNHEJCQ-UHFFFAOYSA-N
CHEBI_46702	JLPUXFOGCDVKGO-TUAOUCFPSA-N
CHEBI_46734	ZVZPKUXZGROCDB-IFRRKGDKSA-N
CHEBI_46762	OJISWRZIEWCUBN-QIRCYJPOSA-N
CHEBI_46898	RJECHNNFRHZQKU-RMUVNZEASA-N
CHEBI_46911	AHLPHDHHMVZTML-BYPYZUCNSA-N
CHEBI_46951	QZDSXQJWBGMRLU-UHFFFAOYSA-N
CHEBI_46957	CJBDUOMQLFKVQC-UHFFFAOYSA-N
CHEBI_46971	WEZDOYDDKIHCLM-RBSFLKMASA-N
CHEBI_46979	BLTCBVOJNNKFKC-VQTJNVASSA-N
CHEBI_46987	SRBFZHDQGSBBOR-QMKXCQHVSA-N
CHEBI_46994	SRBFZHDQGSBBOR-ZRMNMSDTSA-N
CHEBI_47002	HMFHBZSHGGEWLO-TXICZTDVSA-N
CHEBI_47013	HMFHBZSHGGEWLO-SOOFDHNKSA-N
CHEBI_47014	WXYXERHRDKEISL-ZXZARUISSA-N
CHEBI_4712	HKXBNHCUPKIYDM-CGMHZMFXSA-N
CHEBI_47133	IYSNPOMTKFZDHZ-KQYNXXCUSA-N
CHEBI_47214	JVBPQHSRTHJMLM-WTHMTOCBSA-N
CHEBI_47291	ASBJGPTTYPEMLP-UWTATZPHSA-N
CHEBI_47325	BFLNGKUCFYKCFZ-RKDXNWHRSA-N
CHEBI_4746	QXNWZXMBUKUYMD-UHFFFAOYSA-N
CHEBI_47518	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
CHEBI_47693	DWJZKGYQNOQQEZ-YZNZAMEGSA-N
CHEBI_47771	WGVKWNUPNGFDFJ-DQCZWYHMSA-N
CHEBI_47772	GZIFEOYASATJEH-VHFRWLAGSA-N
CHEBI_47793	CXISHLWVCSLKOJ-UHFFFAOYSA-N
CHEBI_47799	WFZKUWGUJVKMHC-UKBUZQLGSA-N
CHEBI_47805	DDZHNKIBJQESJA-AHMPPUFCSA-N
CHEBI_47807	SUVMJBTUFCVSAD-UHFFFAOYSA-N
CHEBI_47812	BWFQMABKLLTETH-YGQRWWDYSA-N
CHEBI_47813	ARRIBDAUGOLZSJ-QEEPAQDXSA-N
CHEBI_47818	QKSLGXKBRJBRQD-NKLFQLIUSA-N
CHEBI_47820	AOVGFTJYESGAEA-NKLFQLIUSA-N
CHEBI_47892	LJFYQZQUAULRDF-TVKJYDDYSA-N
CHEBI_47905	XLZFUNZRKIQHOL-ONEGZZNKSA-N
CHEBI_47921	PMOWTIHVNWZYFI-UHFFFAOYSA-N
CHEBI_47928	KKSDGJDHHZEWEP-UHFFFAOYSA-N
CHEBI_47931	GUBGYTABKSRVRQ-LNCRCTFVSA-N
CHEBI_47961	HJIBROWPWNLWHX-UHFFFAOYSA-N
CHEBI_48026	USQXPEWRYWRRJD-LBPRGKRZSA-N
CHEBI_48058	FUSUHKVFWTUUBE-UHFFFAOYSA-N
CHEBI_48095	DWJZKGYQNOQQEZ-YZNZAMEGSA-N
CHEBI_48209	WWSYXEZEXMQWHT-WNWIJWBNSA-N
CHEBI_48300	UNXHWFMMPAWVPI-QWWZWVQMSA-N
CHEBI_48306	RQVLGLPAZTUBKX-UHFFFAOYSA-N
CHEBI_48336	XMAYWYJOQHXEEK-OZXSUGGESA-N
CHEBI_48455	MSQYBFVGRBIUSG-UHFFFAOYSA-N
CHEBI_48595	GXYLOXCSJFJFKA-IOSLPCCCSA-N
CHEBI_48597	DJHGAFSJWGLOIV-UHFFFAOYSA-N
CHEBI_48649	LKDRXBCSQODPBY-AMVSKUEXSA-N
CHEBI_48657	YONWITWSQYSAHS-VKHMYHEASA-N
CHEBI_48674	LKDRXBCSQODPBY-IANNHFEVSA-N
CHEBI_48716	BIWLELKAFXRPDE-ZURBLSRNSA-N
CHEBI_48717	BIWLELKAFXRPDE-LMARSQGMSA-N
CHEBI_48741	LFJQCDVYDGGFCH-UHFFFAOYSA-N
CHEBI_48775	WLZRMCYVCSSEQC-UHFFFAOYSA-N
CHEBI_487869	UHZZNJMZGMUGFB-ZCFIWIBFSA-N
CHEBI_48828	XLJKHNWPARRRJB-UHFFFAOYSA-N
CHEBI_4885	AEOCXXJPGCBFJA-UHFFFAOYSA-N
CHEBI_4893	XYIBRDXRRQCHLP-UHFFFAOYSA-N
CHEBI_48939	XJZGNVBLVFOSKJ-IUFSEJPUSA-N
CHEBI_48940	USFJGINJGUIFSY-IUFSEJPUSA-N
CHEBI_48942	GWYFCOCPABKNJV-UHFFFAOYSA-N
CHEBI_48943	AMIMRNSIRUDHCM-UHFFFAOYSA-N
CHEBI_48944	KQNPFQTWMSNSAP-UHFFFAOYSA-N
CHEBI_48945	QPRQEDXDYOZYLA-UHFFFAOYSA-N
CHEBI_48946	WLAMNBDJUVNPJU-UHFFFAOYSA-N
CHEBI_48980	XCRPPAPDRUBKRJ-UHFFFAOYSA-N
CHEBI_48981	MCJGNVYPOGVAJF-UHFFFAOYSA-N
CHEBI_48983	MUDSDYNRBDKLGK-UHFFFAOYSA-N
CHEBI_48984	JRLTTZUODKEYDH-UHFFFAOYSA-N
CHEBI_48985	RUSMDMDNFUYZTM-UHFFFAOYSA-N
CHEBI_48986	APLVPBUBDFWWAD-UHFFFAOYSA-N
CHEBI_48987	DBSPUDKBNOZFMX-UHFFFAOYSA-N
CHEBI_48988	ZXZKYYHTWHJHFT-UHFFFAOYSA-N
CHEBI_48989	XXPVCQMOIBCSDT-UHFFFAOYSA-N
CHEBI_48990	JNXUGJMCFLONJN-UHFFFAOYSA-N
CHEBI_48991	PFWLFWPASULGAN-UHFFFAOYSA-N
CHEBI_48993	GYESAYHWISMZOK-UHFFFAOYSA-N
CHEBI_48994	OVYWMEWYEJLIER-UHFFFAOYSA-N
CHEBI_48995	XOXGLLQTNQBDKL-UHFFFAOYSA-N
CHEBI_48996	AQLYZDRHNHZHIS-UHFFFAOYSA-N
CHEBI_48999	XQXPVVBIMDBYFF-UHFFFAOYSA-N
CHEBI_49000	WRMNZCZEMHIOCP-UHFFFAOYSA-N
CHEBI_490095	ILEDWLMCKZNDJK-UHFFFAOYSA-N
CHEBI_49016	CAOMCZAIALVUPA-UHFFFAOYSA-N
CHEBI_49017	CLUWOWRTHNNBBU-UHFFFAOYSA-N
CHEBI_4903	BFPYWIDHMRZLRN-SLHNCBLASA-N
CHEBI_49044	GAIBLDCXCZKKJE-RXJOXMPGSA-N
CHEBI_49045	GAIBLDCXCZKKJE-YZJXYJLZSA-N
CHEBI_49046	GAIBLDCXCZKKJE-RGZOGPIRSA-N
CHEBI_49072	JTEYKUFKXGDTEU-VKHMYHEASA-N
CHEBI_49125	CRXJVFIHZPTDKA-KAMPLNKDSA-O
CHEBI_49164	KPQMCAKZRXOZLB-ZWNOBZJWSA-N
CHEBI_4917	RRAFCDWBNXTKKO-UHFFFAOYSA-N
CHEBI_49181	GNSDEDOVXZDMKM-OAQYLSRUSA-N
CHEBI_49182	MPCAJMNYNOGXPB-KVTDHHQDSA-N
CHEBI_49189	IZJRIIWUSIGEAJ-UHFFFAOYSA-N
CHEBI_49190	AULXFJFWCQVVTN-UHFFFAOYSA-N
CHEBI_49191	MPHXYQVSOFGNEN-JGHPTVLTSA-N
CHEBI_49195	SPZLJXUKZRAIQP-KSYFULEYSA-N
CHEBI_49204	RCMUGHFHXFHKNW-QEJZJMRPSA-N
CHEBI_49210	LCOSCMLXPAQCLQ-UHFFFAOYSA-N
CHEBI_49214	ZJSIKVDEOWWVEH-UHFFFAOYSA-N
CHEBI_49224	PUWNTRHCKNHSAT-UHFFFAOYSA-N
CHEBI_49231	ALUIZDJKPCNAGJ-UHFFFAOYSA-N
CHEBI_49238	XBGUIVFBMBVUEG-CCEZHUSRSA-N
CHEBI_49239	XBGUIVFBMBVUEG-PFONDFGASA-N
CHEBI_49241	YHBUQBJHSRGZNF-AUWJEWJLSA-N
CHEBI_49242	YHBUQBJHSRGZNF-VGOFMYFVSA-N
CHEBI_49243	YHBUQBJHSRGZNF-LULHVWEPSA-N
CHEBI_49249	XZRVRYFILCSYSP-UHFFFAOYSA-N
CHEBI_49252	WDJYHXPQFYKDIV-UHFFFAOYSA-N
CHEBI_49256	VUQLHQFKACOHNZ-LURJTMIESA-N
CHEBI_49257	YJVOWRAWFXRESP-ZCFIWIBFSA-N
CHEBI_49258	PDGXJDXVGMHUIR-UJURSFKZSA-N
CHEBI_49263	XZRVRYFILCSYSP-OAHLLOKOSA-N
CHEBI_49278	VEGYMPQCXPVQJY-UHFFFAOYSA-N
CHEBI_49279	VEGYMPQCXPVQJY-OAHLLOKOSA-N
CHEBI_49290	FNXUOGPQAOCFKU-UHFFFAOYSA-N
CHEBI_49305	PRYIJAGAEJZDBO-ZEQHCUNVSA-N
CHEBI_49310	SYPRQIWERSQQNL-KQYNXXCUSA-O
CHEBI_4935	PDEJECFRCJOMEN-OURLZOILSA-N
CHEBI_49388	UVCQMCCIAHQDAF-RNTVPSGKSA-N
CHEBI_49468	FOIXSVOLVBLSDH-UHFFFAOYSA-N
CHEBI_49544	BFGKITSFLPAWGI-UHFFFAOYSA-N
CHEBI_49552	VMQMZMRVKUZKQL-UHFFFAOYSA-N
CHEBI_49584	HXDOZKJGKXYMEW-UHFFFAOYSA-N
CHEBI_49709	LSUVGSGHYCLVPU-UHFFFAOYSA-N
CHEBI_49713	HBBGRARXTFLTSG-UHFFFAOYSA-N
CHEBI_49786	VEQPNABPJHWNSG-UHFFFAOYSA-N
CHEBI_49807	RVPVRDXYQKGNMQ-UHFFFAOYSA-N
CHEBI_4991	VAVAILGEOMLRRK-UHFFFAOYSA-H
CHEBI_50004	ARCJQKUWGAZPFX-OKILXGFUSA-N
CHEBI_50014	IHPDTPWNFBQHEB-ZIAGYGMSSA-N
CHEBI_50025	WTARULDDTDQWMU-UHFFFAOYSA-N
CHEBI_50026	WTARULDDTDQWMU-RKDXNWHRSA-N
CHEBI_50027	NDVASEGYNIMXJL-UHFFFAOYSA-N
CHEBI_50028	NDVASEGYNIMXJL-UWVGGRQHSA-N
CHEBI_50029	NDVASEGYNIMXJL-NXEZZACHSA-N
CHEBI_50031	KQAZVFVOEIRWHN-UHFFFAOYSA-N
CHEBI_50036	NLHMQOCIFRDSNU-VQTJNVASSA-N
CHEBI_50043	USMNOWBWPHYOEA-OYNCUSHFSA-N
CHEBI_50060	JQPDOKGAOXSRJD-SVEODPQUSA-N
CHEBI_50061	XDSYKASBVOZOAG-LFGUQSLTSA-N
CHEBI_50063	XDSYKASBVOZOAG-JYBIWHBTSA-N
CHEBI_50064	NIRMOOCHGJGPKG-RKOGWWSCSA-N
CHEBI_50067	VCOVNILQQQZROK-PIKOESSRSA-N
CHEBI_50068	GNNRCBBKCVNPSC-VDWQKOAOSA-N
CHEBI_50069	MCRAOCBPZAIHJQ-QBYKVAOYSA-N
CHEBI_50070	ZXCYXCIWKAILMP-BYPYZUCNSA-N
CHEBI_50071	ZXCYXCIWKAILMP-BYPYZUCNSA-N
CHEBI_50106	DIPHJTHZUWDJIK-JPLAUYQNSA-N
CHEBI_50108	BMSROUVLRAQRBY-JLIFGLSWSA-N
CHEBI_50110	HKZQJZIFODOLFR-UHFFFAOYSA-N
CHEBI_50118	TUXXPRXOVFCNPC-VQTJNVASSA-N
CHEBI_5013	XXOYNJXVWVNOOJ-UHFFFAOYSA-N
CHEBI_50157	OBFAPCIUSYHFIE-UHFFFAOYSA-N
CHEBI_50169	AURFZBICLPNKBZ-SYBPFIFISA-N
CHEBI_50205	IBGBGRVKPALMCQ-UHFFFAOYSA-N
CHEBI_50207	LPEPZZAVFJPLNZ-SFHVURJKSA-N
CHEBI_50208	VBOYLFNGTSLAAZ-SFHVURJKSA-N
CHEBI_50209	XRYVAQQLDYTHCL-CMJOXMDJSA-N
CHEBI_50211	FPIPGXGPPPQFEQ-UHFFFAOYSA-N
CHEBI_50215	KRCZYMFUWVJCLI-UHFFFAOYSA-N
CHEBI_50232	KRCZYMFUWVJCLI-IVZWLZJFSA-N
CHEBI_50233	KRCZYMFUWVJCLI-AEJSXWLSSA-N
CHEBI_50235	KRCZYMFUWVJCLI-GUBZILKMSA-N
CHEBI_50238	DNWZWUWUDAGNJB-UHFFFAOYSA-N
CHEBI_50243	GGAXPLCKKANQED-UHFFFAOYSA-N
CHEBI_50244	WKZWTZTZWGWEGE-IVZWLZJFSA-N
CHEBI_50245	JEQLRDRDFLXSHY-WCBMZHEXSA-N
CHEBI_50246	JEQLRDRDFLXSHY-UHFFFAOYSA-N
CHEBI_50250	GGAXPLCKKANQED-BDAKNGLRSA-N
CHEBI_50256	AVVWPBAENSWJCB-AIECOIEWSA-N
CHEBI_50283	CZVXBFUKBZRMKR-JTQLQIEISA-N
CHEBI_50302	DTIVNEHSCKVQIB-IYWMVGAKSA-N
CHEBI_50375	LNCNNIYZOUNGMU-QAAQOENVSA-N
CHEBI_50387	VHFDWNJLUATPID-AHKHSGQUSA-N
CHEBI_50436	BMPKIAPYMZISRD-PQTWGXLHSA-N
CHEBI_50446	NAKOPKHXTPVJIZ-UHFFFAOYSA-N
CHEBI_50516	IOWMKBFJCNLRTC-RNCHBCSGSA-N
CHEBI_50518	ZNCHPOYZMVVJCK-DIPBILQQSA-N
CHEBI_50545	BJIOGJUNALELMI-ONEGZZNKSA-N
CHEBI_50547	MFGPUMDDJCTHOI-UMMCILCDSA-N
CHEBI_50585	XHIUFYZDQBSEMF-UHFFFAOYSA-N
CHEBI_50593	DBPZYKHQDWKORQ-MWEYQPRESA-N
CHEBI_506227	OVRNDRQMDRJTHS-RTRLPJTCSA-N
CHEBI_50661	AEVXMUQAEMWBMR-ZRQHEJPJSA-N
CHEBI_50667	GLVAUDGFNGKCSF-UHFFFAOYSA-N
CHEBI_50681	FBOZXECLQNJBKD-ZDUSSCGKSA-N
CHEBI_50723	CXISHLWVCSLKOJ-UHFFFAOYSA-N
CHEBI_507393	XOAAWQZATWQOTB-UHFFFAOYSA-N
CHEBI_50774	FYLLWSGFAAQKHU-GBBROCKZSA-N
CHEBI_50783	DQUHDYWUEKWRLN-HPUSYDDDSA-N
CHEBI_50920	VYEGBDHSGHXOGT-AVNNBUDWSA-N
CHEBI_51014	AWMVMTVKBNGEAK-MRVPVSSYSA-N
CHEBI_51022	AICIYIDUYNFPRY-UHFFFAOYSA-N
CHEBI_51057	XMIIGOLPHOKFCH-UHFFFAOYSA-N
CHEBI_51354	JGSARLDLIJGVTE-MBNYWOFBSA-N
CHEBI_51397	WDCYWAQPCXBPJA-UHFFFAOYSA-N
CHEBI_51398	FYFDQJRXFWGIBS-UHFFFAOYSA-N
CHEBI_51458	CYLSPJUZBPWJGC-ITDIGPHOSA-N
CHEBI_51460	SHUZZAXJEJPUGA-CCUNJIBTSA-N
CHEBI_51479	ZRRTYQUKAJCICD-APAOZMKASA-N
CHEBI_51480	ZRRTYQUKAJCICD-AVNXNWIJSA-N
CHEBI_51507	WURBFLDFSFBTLW-UHFFFAOYSA-N
CHEBI_51509	ISAOCJYIOMOJEB-CYBMUJFWSA-N
CHEBI_51510	ISAOCJYIOMOJEB-ZDUSSCGKSA-N
CHEBI_5169	HAVWRBANWNTOJX-UHFFFAOYSA-N
CHEBI_5171	OFMXGFHWLZPCFL-SVRPQWSVSA-N
CHEBI_51833	CZMRCDWAGMRECN-VJRJJCRKSA-N
CHEBI_51835	KMZAGUGKQCKLKA-UHFFFAOYSA-N
CHEBI_51853	GJQBHOAJJGIPRH-UHFFFAOYSA-N
CHEBI_51922	HUFJYZFKKQCIEX-UHFFFAOYSA-N
CHEBI_519567	PACBGANPVNHGNP-UHFFFAOYSA-N
CHEBI_52020	ARQHQMAVWMPBJF-UHFFFAOYSA-N
CHEBI_52021	FZPHMACGWIAGFA-UHFFFAOYSA-N
CHEBI_52026	HMTAHNDPLDKYJT-CBBWQLFWSA-N
CHEBI_52051	QUKGYYKBILRGFE-UHFFFAOYSA-N
CHEBI_52052	QCCDLTOVEPVEJK-UHFFFAOYSA-N
CHEBI_52069	UAVUNEWOYVVSEF-UHFFFAOYSA-N
CHEBI_52070	PLGBHVNNYDZWGZ-GPUZEBNTSA-N
CHEBI_52075	OVBOQVAIYMSUDT-HRYGCDPOSA-N
CHEBI_52086	MIYTVBARXCVVHZ-RYGJVYDSSA-N
CHEBI_52127	DDJVLBCETGUEBO-AZUAARDMSA-N
CHEBI_52226	SVURIXNDRWRAFU-MIBAYGRRSA-N
CHEBI_52228	QPRQNCDEPWLQRO-GOSISDBHSA-N
CHEBI_52280	VCOVNILQQQZROK-QGZVKYPTSA-N
CHEBI_52317	DGAGPZOBTQYNRE-VMSIWEJCSA-N
CHEBI_52323	AFSHUZFNMVJNKX-CLFAGFIQSA-N
CHEBI_52333	AFSHUZFNMVJNKX-LLWMBOQKSA-N
CHEBI_52342	WBJINCZRORDGAQ-UHFFFAOYSA-N
CHEBI_52367	SQAINHDHICKHLX-UHFFFAOYSA-N
CHEBI_52371	DGORBCXEWSENPF-MOKHYRRWSA-N
CHEBI_52372	BAZWIFLKHLJIPY-WJYGDXIFSA-N
CHEBI_52373	ZFUXWVVVWGWGPQ-KGXKBISVSA-N
CHEBI_52374	XNLFLZXNXQVPII-YIWOKQJZSA-N
CHEBI_52386	AUNLIRXIJAVBNM-ZSBATXSLSA-N
CHEBI_52392	RCRCTBLIHCHWDZ-DOFZRALJSA-N
CHEBI_52417	YONWITWSQYSAHS-GSVOUGTGSA-N
CHEBI_52442	MRKTUVZZZRUSQR-JPUVNKLSSA-N
CHEBI_52450	ZXCIEWBDUAPBJF-MUUNZHRXSA-O
CHEBI_52461	DTMNMDQQDKQKIE-INDMIFKZSA-N
CHEBI_52463	PZSFDLBSQBBRAM-GZRFBZBPSA-N
CHEBI_52482	CYOURYOZWLIJFB-LWYYNNOASA-N
CHEBI_52483	QAOPEXQKBQUUSQ-LWYYNNOASA-N
CHEBI_52484	DUEINKIQNGZKPL-VYJAJWGXSA-N
CHEBI_52485	NLLZQKHFTCHPED-VYJAJWGXSA-N
CHEBI_52486	WSKGRAGZAQRSED-SLFFLAALSA-N
CHEBI_52487	YCLCHPWRGSDZKL-SLFFLAALSA-N
CHEBI_52617	CLGFIVUFZRGQRP-UHFFFAOYSA-N
CHEBI_52678	ASHGTJPOSUFTGB-UHFFFAOYSA-N
CHEBI_52680	OOXBEOHCOCMKAC-UTOQUPLUSA-N
CHEBI_52681	GKGSHNPKQBMHTD-AFJQJTPPSA-N
CHEBI_52961	BPLYVSYSBPLDOA-WVILEFPPSA-N
CHEBI_52962	NWERZHCPHDHUMO-WZYYJWNZSA-N
CHEBI_52970	DYOSCPIQEYRQEO-LPHQIWJTSA-N
CHEBI_52972	ZEPNVCGPJXYABB-LOIOQLKMSA-N
CHEBI_52973	MKZPNGBJJJZJMI-GBLVNJONSA-N
CHEBI_52979	ZESJDNWGTANZCC-LFVSMIGWSA-N
CHEBI_52980	GKRXVCWVXYHWOD-KZRDWULCSA-N
CHEBI_52996	QIGJYVCQYDKYDW-WVUQMAKNSA-N
CHEBI_53071	RGHNJXZEOKUKBD-RSJOWCBRSA-N
CHEBI_53081	XCVCLIRZZCGEMU-XIYVOTBMSA-N
CHEBI_53082	GOUQZQORWGWEFM-XIYVOTBMSA-N
CHEBI_53153	PJEHRCCPERVGEC-UHFFFAOYSA-N
CHEBI_53154	DFMMVLFMMAQXHZ-UHFFFAOYSA-N
CHEBI_53155	PPJGVKZRXCHMCC-UHFFFAOYSA-N
CHEBI_53157	FTQSFEZUHZHOAT-UHFFFAOYSA-N
CHEBI_53159	AVPAEFHIEZLSLZ-MUUNZHRXSA-N
CHEBI_53166	YHCIKUXPWFLCFN-UHFFFAOYSA-N
CHEBI_53167	SWPMTVXRLXPNDP-MRVPVSSYSA-N
CHEBI_53171	QXJSYJRWEUENRT-UHFFFAOYSA-N
CHEBI_53173	HFRZSVYKDDZRQY-LLVKDONJSA-N
CHEBI_53175	UBTNVRPIHJRBCI-UHFFFAOYSA-N
CHEBI_53176	HLZZDTVXNYNFKH-UHFFFAOYSA-N
CHEBI_53210	UFAHZIUFPNSHSL-MRVPVSSYSA-O
CHEBI_5325	PUZSUVGRVHEUQO-UHFFFAOYSA-N
CHEBI_533015	AUYYCJSJGJYCDS-LBPRGKRZSA-N
CHEBI_5331	HIGQPQRQIQDZMP-DHZHZOJOSA-N
CHEBI_5337	GXEGJTGWYVZSNR-SJRHNVSNSA-N
CHEBI_53455	SRBFZHDQGSBBOR-IOVATXLUSA-N
CHEBI_53643	FZSRMADKTOBCNT-PINDGCKHSA-N
CHEBI_53650	PPZSOILKWHVNNS-UHFFFAOYSA-N
CHEBI_537519	HOSWPDPVFBCLSY-VKHMYHEASA-N
CHEBI_53753	PHYFQTYBJUILEZ-IUPFWZBJSA-N
CHEBI_53800	HZZBAJKXHIJTLG-UHFFFAOYSA-N
CHEBI_5404	GKUMMDFLKGFCKH-URYVQPGZSA-N
CHEBI_5411	PLYQBXHVYUJNQB-ZHVGPZTNSA-N
CHEBI_5415	GMMLNKINDDUDCF-SISVVIKZSA-N
CHEBI_541975	QGXBDMJGAMFCBF-LUJOEAJASA-N
CHEBI_546807	HMQPEDMEOBLSQB-UITYFYQISA-N
CHEBI_55329	UGAGPNKCDRTDHP-UHFFFAOYSA-N
CHEBI_55331	DCZDUZNVOVFUCD-UHFFFAOYSA-N
CHEBI_55332	VFLUXFSSKVKHEL-OAAPHKSHSA-N
CHEBI_55376	SJSBLUCKEXMJOA-KXONTMDPSA-N
CHEBI_55377	PTYHKCROHATJNL-RDKHTMCOSA-H
CHEBI_55406	MRAAUGYJHQVNBA-SMALESJGSA-N
CHEBI_55430	DUUSFCFZBREELS-VZUYHUTRSA-O
CHEBI_55458	MAKBMGXNXXXBFE-TURQNECASA-N
CHEBI_55467	KAZTVTFKDLJVBH-PNJBZCJOSA-N
CHEBI_55515	NVUGEQAEQJTCIX-UHFFFAOYSA-N
CHEBI_55529	XGILAAMKEQUXLS-SNVBAGLBSA-N
CHEBI_55535	LVRFTAZAXQPQHI-RXMQYKEDSA-N
CHEBI_55550	OBZQFWQGMXWKEI-VUYKUYEJSA-N
CHEBI_566274	GMSHJLUJOABYOM-UHFFFAOYSA-N
CHEBI_566789	QUSNBJAOOMFDIB-UHFFFAOYSA-N
CHEBI_5672	CATSNJVOTSVZJV-UHFFFAOYSA-N
CHEBI_57251	OSWYZDRXSRHBEI-UHFFFAOYSA-N
CHEBI_57252	JVNVHNHITFVWIX-FUEUKBNZSA-N
CHEBI_57253	KIRGTNPWUTXDFF-PDQACDDGSA-N
CHEBI_57254	FKMUDVUPQINOSF-NHZRKUKBSA-N
CHEBI_57257	CTPQAXVNYGZUAJ-QWBQGLJISA-N
CHEBI_57258	VKMYTDDVUBGBDH-UUOKFMHZSA-N
CHEBI_57259	KBDKAJNTYKVSEK-VPENINKCSA-N
CHEBI_57260	PMWATMXOQQZNBX-DJVIHCHSSA-N
CHEBI_57261	HZCBWYNLGPIQRK-LBPRGKRZSA-N
CHEBI_57263	AYFXPGXAZMFWNH-UHFFFAOYSA-N
CHEBI_57264	GTFWIYJIEXNAOL-GBXIJSLDSA-N
CHEBI_57266	ICTZCAHDGHPRQR-GOSISDBHSA-N
CHEBI_57267	PMTUDJVZIGZBIX-ZXXMMSQZSA-N
CHEBI_57268	PTVXQARCLQPGIR-SXUWKVJYSA-N
CHEBI_57270	QPHSFUGCBGILSS-QMMMGPOBSA-N
CHEBI_57271	WXOGUAPLOCTRFO-HSJNEKGZSA-N
CHEBI_57273	LQEBEXMHBLQMDB-JGQUBWHWSA-N
CHEBI_57274	PHWAJJWKNLWZGJ-UHFFFAOYSA-N
CHEBI_57275	YSYKRGRSMLTJNL-VXZFDXESSA-N
CHEBI_57277	QVWAEZJXDYOKEH-UHFFFAOYSA-N
CHEBI_57279	HIQNVODXENYOFK-UHFFFAOYSA-N
CHEBI_57283	CZCIKBSVHDNIDH-NSHDSACASA-N
CHEBI_57284	DANYIYRPLHHOCZ-UHFFFAOYSA-N
CHEBI_57286	OJFDKHTZOUZBOS-CITAKDKDSA-N
CHEBI_57287	RGJOEKWQDUBAIZ-IBOSZNHHSA-N
CHEBI_57288	ZSLZBFCDCINBPY-ZSJPKINUSA-N
CHEBI_57289	CXNPLSGKWMLZPZ-ZNIXKSQXSA-N
CHEBI_57290	YUDNQQJOVFPCTF-UHFFFAOYSA-N
CHEBI_57291	NQFYRDGBRBDQQG-SVFBWJQPSA-N
CHEBI_57292	VNOYUJKHFWYWIR-ITIYDSSPSA-N
CHEBI_57293	VZPAJODTZAAANV-ZCUBBSJVSA-N
CHEBI_57295	KWGRBVOPPLSCSI-WPRPVWTQSA-N
CHEBI_57296	NWZYYCVIOKVTII-SFOWXEAESA-N
CHEBI_57297	NIKHGUQULKYIGE-OTCXFQBHSA-N
CHEBI_57298	KMLXVEXJZSTMBV-YDIYEOSVSA-N
CHEBI_57300	RASUZHSULAEVSB-LURJTMIESA-N
CHEBI_57301	BONQGFBLZGPXMG-PIYBLCFFSA-N
CHEBI_57302	NMCINKPVAOXDJH-VDTYLAMSSA-N
CHEBI_57303	UYADDEKIZFRINK-LURJTMIESA-N
CHEBI_57304	OHWCFZJEIHZWMN-LURJTMIESA-N
CHEBI_57305	DHMQDGOQFOQNFH-UHFFFAOYSA-N
CHEBI_57306	HGXFBVDWWKPUKZ-UJJXFSCMSA-N
CHEBI_57307	UHSGPDMIQQYNAX-UHFFFAOYSA-N
CHEBI_57308	HUHWZXWWOFSFKF-UHFFFAOYSA-N
CHEBI_57309	NIUVHXTXUXOFEB-UHFFFAOYSA-N
CHEBI_57310	ATZKAUGGNMSCCY-DTXPUJKBSA-N
CHEBI_57311	PWNCFVRYBIYOCK-SVHODSNWSA-N
CHEBI_57312	PEKYNTFSOBAABV-LQUDNSJZSA-N
CHEBI_57315	QHHKKMYHDBRONY-WZZMXTMRSA-N
CHEBI_57316	QHHKKMYHDBRONY-VKBDFPRVSA-N
CHEBI_57317	HJQWLHMLMCDAEL-ZTGLTYRUSA-N
CHEBI_57321	IHVFHZGGMJDGGZ-VPXVXCNZSA-N
CHEBI_57325	GEVZCNXLEOONCV-GMHMEAMDSA-N
CHEBI_57326	MZFOKIKEPGUZEN-AGCMQPJKSA-N
CHEBI_57327	MZFOKIKEPGUZEN-IBNUZSNCSA-N
CHEBI_57328	KDTSHFARGAKYJN-IBOSZNHHSA-N
CHEBI_57329	MBVYUVNTXZVQRL-TYHXJLICSA-N
CHEBI_57330	IRFYVBULXZMEDE-GMHMEAMDSA-N
CHEBI_57331	XLURBJBQJZCJHJ-TYHXJLICSA-N
CHEBI_57332	KFWWCMJSYSSPSK-CITAKDKDSA-N
