ID	NAMES	EQUATION	TRANSPORT	ADJUSTED	MATCH	COMPLETE	MODELSEED	MS DEFINITION
r0318	Beta-galactosidase	h2o(cpd00001)[0] lact(cpd00208)[0] => dglc(cpd00027)[0] gal(cpd00108)[0]	N	N	Y	Y	rxn00816	(1) H2O[0] + (1) LACT[0] => (1) D-Glucose[0] + (1) Galactose[0]
r0319	Beta-fructofuranosidase	h2o(cpd00001)[0] raff(cpd00382)[0] => dfru(cpd00082)[0] meli(cpd03198)[0]	N	N	Y	Y	rxn01737	(1) H2O[0] + (1) Melitose[0] => (1) D-Fructose[0] + (1) Melibiose[0]
r0320	Galactonate dehydratase	galnt(cpd00653)[0] => 2d3dgalt(cpd00894)[0] h2o(cpd00001)[0]	N	N	Y	Y	rxn02173	(1) D-Galactonate[0] => (1) H2O[0] + (1) 2-Dehydro-3-deoxy-D-galactonate[0]
r0321	UDP-glucose 4-epimerase	udpgal(cpd00043)[0] => udpg(cpd00026)[0]	N	N	Y	Y	rxn00214	(1) UDP-glucose[0] <=> (1) UDP-galactose[0]
r0322	Phosphoglucomutase	g1p(cpd00089)[0] => dg6p(cpd00079)[0]	N	N	Y	Y	rxn00704	(1) Glucose-1-phosphate[0] <=> (1) D-glucose-6-phosphate[0]
r0323	Alpha-galactosidase	h2o(cpd00001)[0] meli(cpd03198)[0] => dglc(cpd00027)[0] gal(cpd00108)[0]	N	N	Y	Y	rxn00817	(1) H2O[0] + (1) Melibiose[0] => (1) D-Glucose[0] + (1) Galactose[0]
r0324	Alpha-galactosidase	h2o(cpd00001)[0] stac(cpd01133)[0] => gal(cpd00108)[0] raff(cpd00382)[0]	N	N	Y	Y	rxn02596	(1) H2O[0] + (1) Stachyose[0] => (1) Galactose[0] + (1) Melitose[0]
r0325	Alpha-galactosidase	h2o(cpd00001)[0] raff(cpd00382)[0] => gal(cpd00108)[0] suc(cpd00076)[0]	N	N	Y	Y	rxn00818	(1) H2O[0] + (1) Melitose[0] => (1) Sucrose[0] + (1) Galactose[0]
r0326	Alpha-glucosidase	h2o(cpd00001)[0] suc(cpd00076)[0] => dfru(cpd00082)[0] dglc(cpd00027)[0]	N	N	Y	Y	rxn00575	(1) H2O[0] + (1) Sucrose[0] => (1) D-Glucose[0] + (1) D-Fructose[0]
r0327	Alcohol dehydrogenase	eth(cpd00363)[0] nad(cpd00003)[0] => acal(cpd00071)[0] h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00543	(1) NAD[0] + (1) Ethanol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Acetaldehyde[0]
r0328	Alcohol dehydrogenase (NADP+)	eth(cpd00363)[0] nadp(cpd00006)[0] => acal(cpd00071)[0] h(cpd00067)[0] nadph(cpd00005)[0]	N	N	Y	Y	rxn00536	(1) NADP[0] + (1) Ethanol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Acetaldehyde[0]
r0329	Alcohol dehydrogenase	eth(cpd00363)[0] nad(cpd00003)[0] => acal(cpd00071)[0] h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00543	(1) NAD[0] + (1) Ethanol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Acetaldehyde[0]
r0330	Aldose 1-epimerase	bdglc(cpd00190)[0] => adglc(cpd19001)[0]	N	N	Y	Y	rxn27702	(1) alpha-D-Glucose[0] <=> (1) beta-D-Glucose[0]
r0331	Aldose 1-epimerase	gal(cpd00108)[0] => bgal(cpd00709)[0]	N	N	Y	Y	rxn08582	(1) beta D-Galactose[0] <=> (1) Galactose[0]
r0332	Aldose 1-epimerase	larab(cpd00224)[0] => arab(cpd00185)[0]	N	N	N	Y	frxn00034	
r0333	Aldose 1-epimerase	dfru(cpd00082)[0] => bdfru(cpd30321)[0]	N	N	N	Y	frxn00035	
r0334	pyruvate kinase	adp(cpd00008)[0] h(cpd00067)[0] pep(cpd00061)[0] => atp(cpd00002)[0] pyr(cpd00020)[0]	N	N	Y	Y	rxn00148	(1) ATP[0] + (1) Pyruvate[0] <=> (1) ADP[0] + (1) Phosphoenolpyruvate[0] + (1) H+[0]
r0335	aldehyde dehydrogenase (NAD+)	acal(cpd00071)[0] h2o(cpd00001)[0] nad(cpd00003)[0] => ac(cpd00029)[0] (2) h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00506	(1) H2O[0] + (1) NAD[0] + (1) Acetaldehyde[0] => (1) NADH[0] + (1) Acetate[0] + (2) H+[0]
r0336	L-lactate dehydrogenase	llac(cpd00159)[0] nad(cpd00003)[0] => h(cpd00067)[0] nadh(cpd00004)[0] pyr(cpd00020)[0]	N	N	Y	Y	rxn00499	(1) NAD[0] + (1) L-Lactate[0] <=> (1) NADH[0] + (1) Pyruvate[0] + (1) H+[0]
r0337	aldehyde dehydrogenase (NAD+)	acal(cpd00071)[0] h2o(cpd00001)[0] nad(cpd00003)[0] => ac(cpd00029)[0] (2) h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00506	(1) H2O[0] + (1) NAD[0] + (1) Acetaldehyde[0] => (1) NADH[0] + (1) Acetate[0] + (2) H+[0]
r0338	acetyl-CoA synthetase	ac(cpd00029)[0] atp(cpd00002)[0] coa(cpd00010)[0] => accoa(cpd00022)[0] amp(cpd00018)[0] h(cpd00067)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn00175	(1) ATP[0] + (1) CoA[0] + (1) Acetate[0] => (1) PPi[0] + (1) AMP[0] + (1) Acetyl-CoA[0] + (1) H+[0]
r0339	acetyl-CoA synthetase	ac(cpd00029)[0] atp(cpd00002)[0] coa(cpd00010)[0] => accoa(cpd00022)[0] amp(cpd00018)[0] h(cpd00067)[0] ppi(cpd00012)[0]	N	N	Y	Y	rxn00175	(1) ATP[0] + (1) CoA[0] + (1) Acetate[0] => (1) PPi[0] + (1) AMP[0] + (1) Acetyl-CoA[0] + (1) H+[0]
r0340	(S)-2-hydroxy-acid oxidase	glya(cpd00139)[0] o2(cpd00007)[0] => glx(cpd00040)[0] h2o2(cpd00025)[0]	N	N	Y	Y	rxn00333	(1) O2[0] + (1) Glycolate[0] => (1) H2O2[0] + (1) Glyoxalate[0]
r0341	glycerate dehydrogenase	glya(cpd00139)[0] nad(cpd00003)[0] => glx(cpd00040)[0] h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00512	(1) NAD[0] + (1) Glycolate[0] <=> (1) NADH[0] + (1) Glyoxalate[0] + (1) H+[0]
r0342	phosphoglycolate phosphatase	h2o(cpd00001)[0] pglya(cpd00727)[0] => glya(cpd00139)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn00980	(1) H2O[0] + (1) 2-Phosphoglycolate[0] <=> (1) Phosphate[0] + (1) Glycolate[0]
r0343	(S)-2-hydroxy-acid oxidase	glya(cpd00139)[0] o2(cpd00007)[0] => glx(cpd00040)[0] h2o2(cpd00025)[0]	N	N	Y	Y	rxn00333	(1) O2[0] + (1) Glycolate[0] => (1) H2O2[0] + (1) Glyoxalate[0]
r0344	glycerate dehydrogenase	3hpyr(cpd00145)[0] h(cpd00067)[0] nadh(cpd00004)[0] => g(cpd00223)[0] nad(cpd00003)[0]	N	N	Y	Y	rxn01011	(1) NAD[0] + (1) Glycerate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Hydroxypyruvate[0]
r0345	Oxalate decarboxylase	h(cpd00067)[0] oxal(cpd00180)[0] => co2(cpd00011)[0] for(cpd00047)[0]	N	N	Y	Y	rxn00373	(1) H+[0] + (1) Oxalate[0] => (1) CO2[0] + (1) Formate[0]
r0346	Isocitrate lyase	icit(cpd00260)[0] => glx(cpd00040)[0] succ(cpd00036)[0]	N	N	Y	Y	rxn00336	(1) Isocitrate[0] <=> (1) Succinate[0] + (1) Glyoxalate[0]
r0347	glycerate kinase	atp(cpd00002)[0] g(cpd00223)[0] => 3pg(cpd00169)[0] adp(cpd00008)[0] h(cpd00067)[0]	N	N	Y	Y	rxn01102	(1) ATP[0] + (1) Glycerate[0] => (1) ADP[0] + (1) H+[0] + (1) 3-Phosphoglycerate[0]
r0348	citrate synthase	accoa(cpd00022)[0] h2o(cpd00001)[0] oa(cpd00032)[0] => cit(cpd00137)[0] coa(cpd00010)[0] h(cpd00067)[0]	N	N	Y	Y	rxn00256	(1) CoA[0] + (1) H+[0] + (1) Citrate[0] <= (1) H2O[0] + (1) Acetyl-CoA[0] + (1) Oxaloacetate[0]
r0349	citrate synthase	accoa(cpd00022)[0] h2o(cpd00001)[0] oa(cpd00032)[0] => cit(cpd00137)[0] coa(cpd00010)[0] h(cpd00067)[0]	N	N	Y	Y	rxn00256	(1) CoA[0] + (1) H+[0] + (1) Citrate[0] <= (1) H2O[0] + (1) Acetyl-CoA[0] + (1) Oxaloacetate[0]
r0350	formate dehydrogenase	for(cpd00047)[0] nad(cpd00003)[0] => co2(cpd00011)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00371	(1) NAD[0] + (1) Formate[0] => (1) NADH[0] + (1) CO2[0]
r0351	inositol-polyphosphate multikinase	atp(cpd00002)[0] i4p(cpd08377)[0] => adp(cpd00008)[0] h(cpd00067)[0] i5p(cpd00943)[0]	N	N	Y	Y	rxn04041	(1) ATP[0] + (1) Inositol 1,4,5,6-tetrakisphosphate[0] => (1) ADP[0] + (1) H+[0] + (1) Inositol 1,3,4,5,6-pentakisphosphate[0]
r0352	malonate-semialdehyde dehydrogenase	coa(cpd00010)[0] nad(cpd00003)[0] oppa(cpd00191)[0] => accoa(cpd00022)[0] co2(cpd00011)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00501	(1) NAD[0] + (1) CoA[0] + (1) 3-Oxopropanoate[0] => (1) NADH[0] + (1) CO2[0] + (1) Acetyl-CoA[0]
r0353	1-phosphatidylinositol-3-phosphate 5-kinase	atp(cpd00002)[0] h(cpd00067)[0] pinsp(cpd12572)[0] => adp(cpd00008)[0] pyi35bp(cpd13384)[0]	N	N	Y	Y	rxn06976	(1) ATP[0] + (1) 1-Phosphatidyl-1D-myo-inositol 3-phosphate[0] <=> (1) ADP[0] + (1) H+[0] + (1) 1-Phosphatidyl-1D-myo-inositol 3,5-bisphosphate[0]
r0354	myo-inositol 2-dehydrogenase	ins(cpd00246)[0] nad(cpd00003)[0] => h(cpd00067)[0] kins(cpd00524)[0] nadh(cpd00004)[0]	N	N	N	Y	frxn00036	
r0355	inositol-polyphosphate multikinase	atp(cpd00002)[0] tpi(cpd00916)[0] => adp(cpd00008)[0] h(cpd00067)[0] i4p(cpd08377)[0]	N	N	Y	Y	rxn04040	(1) ATP[0] + (1) Ins(1,4,5)P3[0] => (1) ADP[0] + (1) H+[0] + (1) Inositol 1,4,5,6-tetrakisphosphate[0]
r0356	1D-myo-Inositol-1,2-cyclic-phosphate 2-inositolphosphohydrolase;myo-inositol-1(or 4)-monophosphatase	(2) h2o(cpd00001)[0] myocypi(cpd02639)[0] => h(cpd00067)[0] ins(cpd00246)[0] pi(cpd00009)[0]	N	N	N	Y	frxn00037	
r0357	inositol oxygenase	ins(cpd00246)[0] o2(cpd00007)[0] => glcurn(cpd00164)[0] h2o(cpd00001)[0] h(cpd00067)[0]	N	N	N	Y	frxn00038	
r0358	Methylmalonate-semialdehyde dehydrogenase	coa(cpd00010)[0] h2o(cpd00001)[0] mmshy(cpd00287)[0] nad(cpd00003)[0] => h(cpd00067)[0] hco3(cpd00242)[0] nadh(cpd00004)[0] ppacoa(cpd00086)[0]	N	N	Y	Y	rxn32555	(1) H2O[0] + (1) NAD[0] + (1) CoA[0] + (1) 3-Oxo-2-methylpropanoate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Propionyl-CoA[0] + (1) H2CO3[0]
r0359	phosphatidylinositol 3-kinase	atp(cpd00002)[0] h(cpd00067)[0] pins[0] => adp(cpd00008)[0] pinsp(cpd12572)[0]	N	N	N	N	frxn00039	
r0360	inositol-phosphate phosphatase	h2o(cpd00001)[0] mi3p(cpd02484)[0] => ins(cpd00246)[0] pi(cpd00009)[0]	N	N	N	Y	frxn00040	
r0361	inositol-polyphosphate 5-phosphatase	h2o(cpd00001)[0] tpi(cpd00916)[0] => myobpi(cpd00898)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn02435	(1) H2O[0] + (1) Ins(1,4,5)P3[0] <=> (1) Phosphate[0] + (1) Inositol 1,4-bisphosphate[0]
r0362	3-phytase	h2o(cpd00001)[0] i6p(cpd00885)[0] => i5p2(cpd02780)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn02417	(1) H2O[0] + (1) Phytate[0] <=> (1) Phosphate[0] + (1) Inositol 1,2,4,5,6-pentakisphosphate[0]
r0363	phosphatidylinositol diacylglycerol-lyase	pins[0] => dagly[0] h(cpd00067)[0] myocypi(cpd02639)[0]	N	N	N	N	frxn00041	
r0364	myo-inositol-1(or 4)-monophosphatase	h2o(cpd00001)[0] ip4(cpd02230)[0] => ins(cpd00246)[0] pi(cpd00009)[0]	N	N	N	Y	frxn00042	
r0365	myo-inositol-1-phosphate synthase	dg6p(cpd00079)[0] => mi3p(cpd02484)[0]	N	N	Y	Y	rxn05072	(1) D-glucose-6-phosphate[0] <=> (1) Inositol 3-phosphate[0]
r0366	CDP-diacylglycerol-inositol 3-phosphatidyltransferase	cdpdg[0] ins(cpd00246)[0] => cmp(cpd00046)[0] (2) h(cpd00067)[0] pins[0]	N	N	N	N	frxn00043	
r0367	2-deoxy-D-gluconate 3-dehydrogenase	2ddglcn(cpd00176)[0] nad(cpd00003)[0] => 3d2ddglcn(cpd02441)[0] h(cpd00067)[0] nadh(cpd00004)[0]	N	N	N	Y	frxn00044	
r0368	D-Xylose reductase (xyrA) (xylitol dehydrogenase)	h(cpd00067)[0] nadh(cpd00004)[0] xyl(cpd00154)[0] => nad(cpd00003)[0] xol(cpd00306)[0]	N	N	Y	Y	rxn16319	(1) NAD[0] + (1) Xylitol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Xylose[0]
r0369	D-xylulose reductase	nad(cpd00003)[0] xol(cpd00306)[0] => h(cpd00067)[0] nadh(cpd00004)[0] xul(cpd00259)[0]	N	N	Y	Y	rxn01385	(1) NAD[0] + (1) Xylitol[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Lyxulose[0]
r0370	L-iditol 2-dehydrogenase	nad(cpd00003)[0] sot(cpd00588)[0] => dfru(cpd00082)[0] h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00634	(1) NAD[0] + (1) Sorbitol[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Fructose[0]
r0371	L-iditol 2-dehydrogenase	nad(cpd00003)[0] sot(cpd00588)[0] => dfru(cpd00082)[0] h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00634	(1) NAD[0] + (1) Sorbitol[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Fructose[0]
r0372	Formaldehyde dehydrogenase	fald(cpd00055)[0] h2o(cpd00001)[0] nad(cpd00003)[0] => for(cpd00047)[0] (2) h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00429	(1) H2O[0] + (1) NAD[0] + (1) Formaldehyde[0] <=> (1) NADH[0] + (1) Formate[0] + (2) H+[0]
r0373	L-Arabinitol 4-dehydrogenase	laol(cpd00417)[0] nad(cpd00003)[0] => h(cpd00067)[0] lxul(cpd00261)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn01391	(1) NAD[0] + (1) L-Lyxitol[0] <=> (1) NADH[0] + (1) H+[0] + (1) L-Lyxulose[0]
r0374	L-arabinose reductase	h(cpd00067)[0] larab(cpd00224)[0] nadph(cpd00005)[0] => laol(cpd00417)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn01291	(1) NADP[0] + (1) L-Lyxitol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) L-Arabinose[0]
r0375	D-Xylose reductase (xyrA) (xylitol dehydrogenase)	h(cpd00067)[0] nadph(cpd00005)[0] xyl(cpd00154)[0] => nadp(cpd00006)[0] xol(cpd00306)[0]	N	N	Y	Y	rxn01043	(1) NADP[0] + (1) Xylitol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Xylose[0]
r0376	Aldehyde reductase	arab(cpd00185)[0] h(cpd00067)[0] nadph(cpd00005)[0] => aol(cpd01307)[0] nadp(cpd00006)[0]	N	N	N	Y	frxn00045	
r0377	UDP-glucose 6-dehydrogenase	h2o(cpd00001)[0] (2) nad(cpd00003)[0] udpg(cpd00026)[0] => (3) h(cpd00067)[0] (2) nadh(cpd00004)[0] udpge(cpd00144)[0]	N	N	Y	Y	rxn00211	(1) H2O[0] + (2) NAD[0] + (1) UDP-glucose[0] <=> (2) NADH[0] + (3) H+[0] + (1) UDPglucuronate[0]
r0378	L-Xylulose reductase	h(cpd00067)[0] lxul(cpd00261)[0] nadph(cpd00005)[0] => nadp(cpd00006)[0] xol(cpd00306)[0]	N	N	Y	Y	rxn01392	(1) NADP[0] + (1) Xylitol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) L-Lyxulose[0]
r0379	Beta-glucuronidase	glucur[0] h2o(cpd00001)[0] => eth(cpd00363)[0] glcurn(cpd00164)[0] h(cpd00067)[0]	N	N	N	N	frxn00046	
r0380	ribitol 2-dehydrogenase	nad(cpd00003)[0] ribol(cpd00366)[0] => h(cpd00067)[0] nadh(cpd00004)[0] rl(cpd00258)[0]	N	N	Y	Y	rxn01383	(1) NAD[0] + (1) Ribitol[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Ribulose[0]
r0381	ribitol 2-dehydrogenase	nadp(cpd00006)[0] ribol(cpd00366)[0] => h(cpd00067)[0] nadph(cpd00005)[0] rl(cpd00258)[0]	N	N	N	Y	frxn00047	
r0382	fructuronate reductase	frutn(cpd00672)[0] h(cpd00067)[0] nadh(cpd00004)[0] => manoe(cpd00403)[0] nad(cpd00003)[0]	N	N	Y	Y	rxn01775	(1) NAD[0] + (1) D-Mannonate[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Fructuronate[0]
r0383	D-Ribose reductase	h(cpd00067)[0] nadph(cpd00005)[0] rib(cpd00105)[0] => nadp(cpd00006)[0] ribol(cpd00366)[0]	N	N	N	Y	frxn00048	
r0384	Phosphoglucomutase	r1p(cpd00475)[0] => r5p(cpd00101)[0]	N	N	Y	Y	rxn00778	(1) Ribose 1-phosphate[0] <=> (1) ribose-5-phosphate[0]
r0385	xylulokinase	atp(cpd00002)[0] xul(cpd00259)[0] => adp(cpd00008)[0] h(cpd00067)[0] x5p(cpd00198)[0]	N	N	Y	Y	rxn01199	(1) ATP[0] + (1) D-Lyxulose[0] => (1) ADP[0] + (1) H+[0] + (1) D-Xylulose5-phosphate[0]
r0386	UTP-glucose-1-phosphate uridylyltransferase	g1p(cpd00089)[0] utp(cpd00062)[0] => ppi(cpd00012)[0] udpg(cpd00026)[0]	N	N	Y	Y	rxn00213	(1) UTP[0] + (1) Glucose-1-phosphate[0] <=> (1) PPi[0] + (1) UDP-glucose[0]
r0387	L-ribulose-5-phosphate 4-epimerase	lrl5p(cpd00808)[0] => x5p(cpd00198)[0]	N	N	Y	Y	rxn04082	(1) L-ribulose-5-phosphate[0] <=> (1) D-Xylulose5-phosphate[0]
r0388	Gluconolactonase;lactonase	g15l(cpd00170)[0] h2o(cpd00001)[0] => glcnt(cpd00222)[0]	N	N	Y	Y	rxn01107	(1) H2O[0] + (1) Gluconolactone[0] <=> (1) H+[0] + (1) GLCN[0]
r0389	ribokinase	adp(cpd00008)[0] dor5p(cpd00510)[0] h(cpd00067)[0] => atp(cpd00002)[0] doris(cpd01242)[0]	N	N	Y	Y	rxn01987	(1) ADP[0] + (1) H+[0] + (1) deoxyribose-5-phosphate[0] <= (1) ATP[0] + (1) Thyminose[0]
r0390	Gluconokinase	atp(cpd00002)[0] glcnt(cpd00222)[0] => adp(cpd00008)[0] d6pgc(cpd00284)[0] h(cpd00067)[0]	N	N	Y	Y	rxn01275	(1) ATP[0] + (1) GLCN[0] => (1) ADP[0] + (1) H+[0] + (1) 6-Phospho-D-gluconate[0]
r0391	Glucose oxidase	dglc(cpd00027)[0] o2(cpd00007)[0] => g15l(cpd00170)[0] h2o2(cpd00025)[0]	N	N	Y	Y	rxn47432	(1) O2[0] + (1) D-Glucose[0] <=> (1) H2O2[0] + (1) Gluconolactone[0]
r0392	Ribokinase	atp(cpd00002)[0] rib(cpd00105)[0] => adp(cpd00008)[0] h(cpd00067)[0] r5p(cpd00101)[0]	N	N	Y	Y	rxn00772	(1) ATP[0] + (1) D-Ribose[0] => (1) ADP[0] + (1) H+[0] + (1) ribose-5-phosphate[0]
r0393	Deoxyribose-phosphate aldolase	dor5p(cpd00510)[0] => acal(cpd00071)[0] t3p1(cpd00102)[0]	N	N	Y	Y	rxn00784	(1) deoxyribose-5-phosphate[0] <=> (1) Acetaldehyde[0] + (1) Glyceraldehyde3-phosphate[0]
r0394	Transaldolase	s7p(cpd00238)[0] t3p1(cpd00102)[0] => e4p(cpd00236)[0] f6p(cpd00072)[0]	N	N	Y	Y	rxn01333	(1) Glyceraldehyde3-phosphate[0] + (1) Sedoheptulose7-phosphate[0] <=> (1) D-fructose-6-phosphate[0] + (1) D-Erythrose4-phosphate[0]
r0395	Transketolase	e4p(cpd00236)[0] x5p(cpd00198)[0] => f6p(cpd00072)[0] t3p1(cpd00102)[0]	N	N	Y	Y	rxn00785	(1) D-fructose-6-phosphate[0] + (1) Glyceraldehyde3-phosphate[0] <=> (1) D-Xylulose5-phosphate[0] + (1) D-Erythrose4-phosphate[0]
r0396	Ribose-5-phosphate isomerase	rl5p(cpd00171)[0] => r5p(cpd00101)[0]	N	N	Y	Y	rxn00777	(1) ribose-5-phosphate[0] <=> (1) D-Ribulose5-phosphate[0]
r0397	6-phosphogluconolactonase	d6pgl(cpd00911)[0] h2o(cpd00001)[0] => d6pgc(cpd00284)[0] h(cpd00067)[0]	N	N	Y	Y	rxn01476	(1) H2O[0] + (1) 6-phospho-D-glucono-1-5-lactone[0] <=> (1) H+[0] + (1) 6-Phospho-D-gluconate[0]
r0398	Phosphogluconate dehydrogenase (decarboxylating)	d6pgc(cpd00284)[0] nadp(cpd00006)[0] => co2(cpd00011)[0] nadph(cpd00005)[0] rl5p(cpd00171)[0]	N	N	Y	Y	rxn01115	(1) NADP[0] + (1) 6-Phospho-D-gluconate[0] => (1) NADPH[0] + (1) CO2[0] + (1) D-Ribulose5-phosphate[0]
r0399	6-phosphogluconolactonase	d6pgl(cpd00911)[0] h2o(cpd00001)[0] => d6pgc(cpd00284)[0] h(cpd00067)[0]	N	N	Y	Y	rxn01476	(1) H2O[0] + (1) 6-phospho-D-glucono-1-5-lactone[0] <=> (1) H+[0] + (1) 6-Phospho-D-gluconate[0]
r0400	Transketolase	r5p(cpd00101)[0] x5p(cpd00198)[0] => s7p(cpd00238)[0] t3p1(cpd00102)[0]	N	N	Y	Y	rxn01200	(1) Glyceraldehyde3-phosphate[0] + (1) Sedoheptulose7-phosphate[0] <=> (1) ribose-5-phosphate[0] + (1) D-Xylulose5-phosphate[0]
r0401	glucose-6-phosphate dehydrogenase	dg6p(cpd00079)[0] nadp(cpd00006)[0] => d6pgl(cpd00911)[0] h(cpd00067)[0] nadph(cpd00005)[0]	N	N	Y	Y	rxn00604	(1) NADP[0] + (1) D-glucose-6-phosphate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 6-phospho-D-glucono-1-5-lactone[0]
r0402	Ribulose-phosphate 3-epimerase	rl5p(cpd00171)[0] => x5p(cpd00198)[0]	N	N	Y	Y	rxn01116	(1) D-Ribulose5-phosphate[0] <=> (1) D-Xylulose5-phosphate[0]
r0403	Methylisocitrate lyase	2micit(cpd02799)[0] => pyr(cpd00020)[0] succ(cpd00036)[0]	N	N	Y	Y	rxn00289	(1) Methylisocitrate[0] <=> (1) Pyruvate[0] + (1) Succinate[0]
r0404	malonate-semialdehyde dehydrogenase	coa(cpd00010)[0] nadp(cpd00006)[0] oppa(cpd00191)[0] => h(cpd00067)[0] malcoa(cpd00070)[0] nadph(cpd00005)[0]	N	N	Y	Y	rxn00532	(1) NADP[0] + (1) CoA[0] + (1) 3-Oxopropanoate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Malonyl-CoA[0]
r0405	2-methylisocitrate dehydratase	2maco(cpd02597)[0] h2o(cpd00001)[0] => 2micit(cpd02799)[0]	N	N	Y	Y	rxn03061	(1) Methylisocitrate[0] <=> (1) H2O[0] + (1) cis-2-Methylaconitate[0]
r0406	2-Methylcitrate synthase	2mcit(cpd01501)[0] coa(cpd00010)[0] h(cpd00067)[0] => h2o(cpd00001)[0] oa(cpd00032)[0] ppacoa(cpd00086)[0]	N	N	Y	Y	rxn00679	(1) CoA[0] + (1) H+[0] + (1) 2-Methylcitrate[0] <= (1) H2O[0] + (1) Oxaloacetate[0] + (1) Propionyl-CoA[0]
r0407	Methylisocitrate lyase	2micit(cpd02799)[0] => pyr(cpd00020)[0] succ(cpd00036)[0]	N	N	Y	Y	rxn00289	(1) Methylisocitrate[0] <=> (1) Pyruvate[0] + (1) Succinate[0]
r0408	2-Methylcitrate dehydratase	2mcit(cpd01501)[0] => 2maco(cpd02597)[0] h2o(cpd00001)[0]	N	N	Y	Y	rxn03060	(1) 2-Methylcitrate[0] <=> (1) H2O[0] + (1) cis-2-Methylaconitate[0]
r0409	D-lactate dehydrogenase 	lac(cpd00221)[0] nad(cpd00003)[0] => h(cpd00067)[0] nadh(cpd00004)[0] pyr(cpd00020)[0]	N	N	Y	Y	rxn00500	(1) NAD[0] + (1) D-Lactate[0] <=> (1) NADH[0] + (1) Pyruvate[0] + (1) H+[0]
r0410	D-lactate dehydrogenase (cytochrome)	(2) feri(cpd00109)[0] lac(cpd00221)[0] => (2) fero(cpd00110)[0] pyr(cpd00020)[0]	N	N	Y	Y	rxn00146	(2) Cytochrome c3+[0] + (1) D-Lactate[0] <=> (1) Pyruvate[0] + (2) H+[0] + (2) Cytochrome c2+[0]
r0411	Pyruvate dehydrogenase complex	coa(cpd00010)[0] nad(cpd00003)[0] pyr(cpd00020)[0] => accoa(cpd00022)[0] co2(cpd00011)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00154	(1) NAD[0] + (1) CoA[0] + (1) Pyruvate[0] => (1) NADH[0] + (1) CO2[0] + (1) Acetyl-CoA[0]
r0412	Pyruvate carboxylase	atp(cpd00002)[0] co2(cpd00011)[0] h2o(cpd00001)[0] pyr(cpd00020)[0] => adp(cpd00008)[0] (2) h(cpd00067)[0] oa(cpd00032)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn11274	(1) H2O[0] + (1) ATP[0] + (1) CO2[0] + (1) Pyruvate[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) Oxaloacetate[0] + (2) H+[0]
r0413	L-lactate dehydrogenase (cytochrome)	(2) feri(cpd00109)[0] llac(cpd00159)[0] => (2) fero(cpd00110)[0] (2) h(cpd00067)[0] pyr(cpd00020)[0]	N	N	Y	Y	rxn00145	(2) Cytochrome c3+[0] + (1) L-Lactate[0] <=> (1) Pyruvate[0] + (2) H+[0] + (2) Cytochrome c2+[0]
r0414	D-lactate dehydrogenase 	lac(cpd00221)[0] nad(cpd00003)[0] => h(cpd00067)[0] nadh(cpd00004)[0] pyr(cpd00020)[0]	N	N	Y	Y	rxn00500	(1) NAD[0] + (1) D-Lactate[0] <=> (1) NADH[0] + (1) Pyruvate[0] + (1) H+[0]
