ID	EQUATION
14012	(2) 57623[0] <=> (1) 58819[0] + (1) 33019[0]
14013	(1) 58339[0] + (1) 17179[0] <=> (1) 58301[0] + (1) 58343[0] + (1) 15378[0]
14014	(1) 58339[0] + (1) 17179[0] <=> (1) 58301[0] + (1) 58343[0] + (1) 15378[0]
14015	(1) 58339[0] + (1) 17179[0] <=> (1) 58301[0] + (1) 58343[0] + (1) 15378[0]
14016	(1) 58339[0] + (1) 17179[0] <=> (1) 58301[0] + (1) 58343[0] + (1) 15378[0]
14017	(1) 15927[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 15378[0] + (1) 14649[0]
14018	(1) 15927[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 15378[0] + (1) 14649[0]
14019	(1) 15927[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 15378[0] + (1) 14649[0]
14020	(1) 15927[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 15378[0] + (1) 14649[0]
14021	(1) 17499[0] + (1) 16688[0] + (1) 15379[0] <=> (1) 16587[0] + (1) 15377[0] + (1) 13193[0]
14022	(1) 17499[0] + (1) 16688[0] + (1) 15379[0] <=> (1) 16587[0] + (1) 15377[0] + (1) 13193[0]
14023	(1) 17499[0] + (1) 16688[0] + (1) 15379[0] <=> (1) 16587[0] + (1) 15377[0] + (1) 13193[0]
14024	(1) 17499[0] + (1) 16688[0] + (1) 15379[0] <=> (1) 16587[0] + (1) 15377[0] + (1) 13193[0]
14025	(1) 15377[0] + (1) 15378[0] + (1) 16095[0] <=> (1) 28938[0] + (1) 17953[0]
14026	(1) 15377[0] + (1) 15378[0] + (1) 16095[0] <=> (1) 28938[0] + (1) 17953[0]
14027	(1) 15377[0] + (1) 15378[0] + (1) 16095[0] <=> (1) 28938[0] + (1) 17953[0]
14028	(1) 15377[0] + (1) 15378[0] + (1) 16095[0] <=> (1) 28938[0] + (1) 17953[0]
14029	(1) 13193[0] + (1) 18212[0] + (1) 15377[0] <=> (1) 15075[0] + (1) 17499[0]
14030	(1) 13193[0] + (1) 18212[0] + (1) 15377[0] <=> (1) 15075[0] + (1) 17499[0]
14031	(1) 13193[0] + (1) 18212[0] + (1) 15377[0] <=> (1) 15075[0] + (1) 17499[0]
14032	(1) 13193[0] + (1) 18212[0] + (1) 15377[0] <=> (1) 15075[0] + (1) 17499[0]
14033	(1) 58444[0] + (1) 15377[0] <=> (1) 17754[0] + (1) 58433[0] + (1) 15378[0]
14034	(1) 58444[0] + (1) 15377[0] <=> (1) 17754[0] + (1) 58433[0] + (1) 15378[0]
14035	(1) 58444[0] + (1) 15377[0] <=> (1) 17754[0] + (1) 58433[0] + (1) 15378[0]
14036	(1) 58444[0] + (1) 15377[0] <=> (1) 17754[0] + (1) 58433[0] + (1) 15378[0]
14037	(1) 18093[0] + (1) 58349[0] <=> (1) 16962[0] + (1) 15378[0] + (1) 57783[0]
14038	(1) 18093[0] + (1) 58349[0] <=> (1) 16962[0] + (1) 15378[0] + (1) 57783[0]
14039	(1) 18093[0] + (1) 58349[0] <=> (1) 16962[0] + (1) 15378[0] + (1) 57783[0]
14040	(1) 18093[0] + (1) 58349[0] <=> (1) 16962[0] + (1) 15378[0] + (1) 57783[0]
14041	(1) 15377[0] + (1) 16358[0] <=> (1) 16177[0] + (1) 16910[0]
14042	(1) 15377[0] + (1) 16358[0] <=> (1) 16177[0] + (1) 16910[0]
14043	(1) 15377[0] + (1) 16358[0] <=> (1) 16177[0] + (1) 16910[0]
14044	(1) 15377[0] + (1) 16358[0] <=> (1) 16177[0] + (1) 16910[0]
14045	(1) 15378[0] + (1) 57999[0] <=> (1) 16526[0] + (1) 58348[0]
14046	(1) 15378[0] + (1) 57999[0] <=> (1) 16526[0] + (1) 58348[0]
14047	(1) 15378[0] + (1) 57999[0] <=> (1) 16526[0] + (1) 58348[0]
14048	(1) 15378[0] + (1) 57999[0] <=> (1) 16526[0] + (1) 58348[0]
14049	(1) 15379[0] + (1) 30037[0] + (1) GENERIC:11964[0] <=> (1) 15378[0] + (1) 15377[0] + (1) 30038[0] + (1) GENERIC:11965[0]
14050	(1) 15379[0] + (1) 30037[0] + (1) GENERIC:11964[0] <=> (1) 15378[0] + (1) 15377[0] + (1) 30038[0] + (1) GENERIC:11965[0]
14051	(1) 15379[0] + (1) 30037[0] + (1) GENERIC:11964[0] <=> (1) 15378[0] + (1) 15377[0] + (1) 30038[0] + (1) GENERIC:11965[0]
14052	(1) 15379[0] + (1) 30037[0] + (1) GENERIC:11964[0] <=> (1) 15378[0] + (1) 15377[0] + (1) 30038[0] + (1) GENERIC:11965[0]
14053	(1) 58702[0] + (1) 15377[0] + (1) 57693[0] <=> (1) 85985[0] + (1) 43474[0]
14054	(1) 58702[0] + (1) 15377[0] + (1) 57693[0] <=> (1) 85985[0] + (1) 43474[0]
14055	(1) 58702[0] + (1) 15377[0] + (1) 57693[0] <=> (1) 85985[0] + (1) 43474[0]
14056	(1) 58702[0] + (1) 15377[0] + (1) 57693[0] <=> (1) 85985[0] + (1) 43474[0]
14057	(1) 17815[0] + (1) 136912[0] <=> (1) 136913[0] + (1) 64615[0]
14058	(1) 17815[0] + (1) 136912[0] <=> (1) 136913[0] + (1) 64615[0]
14059	(1) 17815[0] + (1) 136912[0] <=> (1) 136913[0] + (1) 64615[0]
14060	(1) 17815[0] + (1) 136912[0] <=> (1) 136913[0] + (1) 64615[0]
14061	(1) 15377[0] + (1) 57773[0] + (1) 57540[0] <=> (1) 57945[0] + (1) 57305[0] + (1) 15361[0] + (1) 15378[0]
14062	(1) 15377[0] + (1) 57773[0] + (1) 57540[0] <=> (1) 57945[0] + (1) 57305[0] + (1) 15361[0] + (1) 15378[0]
14063	(1) 15377[0] + (1) 57773[0] + (1) 57540[0] <=> (1) 57945[0] + (1) 57305[0] + (1) 15361[0] + (1) 15378[0]
14064	(1) 15377[0] + (1) 57773[0] + (1) 57540[0] <=> (1) 57945[0] + (1) 57305[0] + (1) 15361[0] + (1) 15378[0]
14065	(1) 17811[0] <=> (1) 28446[0] + (1) 15377[0]
14066	(1) 17811[0] <=> (1) 28446[0] + (1) 15377[0]
14067	(1) 17811[0] <=> (1) 28446[0] + (1) 15377[0]
14068	(1) 17811[0] <=> (1) 28446[0] + (1) 15377[0]
14069	(1) 58349[0] + (1) 37721[0] <=> (1) 15378[0] + (1) 57783[0] + (1) 17011[0]
14070	(1) 58349[0] + (1) 37721[0] <=> (1) 15378[0] + (1) 57783[0] + (1) 17011[0]
14071	(1) 58349[0] + (1) 37721[0] <=> (1) 15378[0] + (1) 57783[0] + (1) 17011[0]
14072	(1) 58349[0] + (1) 37721[0] <=> (1) 15378[0] + (1) 57783[0] + (1) 17011[0]
14073	(1) 32810[0] + (1) 15378[0] <=> (1) 57630[0] + (1) 16526[0]
14074	(1) 32810[0] + (1) 15378[0] <=> (1) 57630[0] + (1) 16526[0]
14075	(1) 32810[0] + (1) 15378[0] <=> (1) 57630[0] + (1) 16526[0]
14076	(1) 32810[0] + (1) 15378[0] <=> (1) 57630[0] + (1) 16526[0]
14077	(1) 57972[0] + (1) 33190[0] <=> (1) 15361[0] + (1) 57966[0]
14078	(1) 57972[0] + (1) 33190[0] <=> (1) 15361[0] + (1) 57966[0]
14079	(1) 57972[0] + (1) 33190[0] <=> (1) 15361[0] + (1) 57966[0]
14080	(1) 57972[0] + (1) 33190[0] <=> (1) 15361[0] + (1) 57966[0]
14081	(1) 58866[0] <=> (1) 16881[0] + (1) 59776[0]
14082	(1) 58866[0] <=> (1) 16881[0] + (1) 59776[0]
14083	(1) 58866[0] <=> (1) 16881[0] + (1) 59776[0]
14084	(1) 58866[0] <=> (1) 16881[0] + (1) 59776[0]
14085	(1) 58057[0] + (1) GENERIC:10195[0] <=> (1) GENERIC:14654[0] + (1) 33019[0]
14086	(1) 58057[0] + (1) GENERIC:10195[0] <=> (1) GENERIC:14654[0] + (1) 33019[0]
14087	(1) 58057[0] + (1) GENERIC:10195[0] <=> (1) GENERIC:14654[0] + (1) 33019[0]
14088	(1) 58057[0] + (1) GENERIC:10195[0] <=> (1) GENERIC:14654[0] + (1) 33019[0]
14089	(1) 16810[0] + (1) 57305[0] <=> (1) 36655[0] + (1) 29985[0]
14090	(1) 16810[0] + (1) 57305[0] <=> (1) 36655[0] + (1) 29985[0]
14091	(1) 16810[0] + (1) 57305[0] <=> (1) 36655[0] + (1) 29985[0]
14092	(1) 16810[0] + (1) 57305[0] <=> (1) 36655[0] + (1) 29985[0]
14093	(1) 57912[0] + (1) 16810[0] <=> (1) 29985[0] + (1) 17640[0]
14094	(1) 57912[0] + (1) 16810[0] <=> (1) 29985[0] + (1) 17640[0]
14095	(1) 57912[0] + (1) 16810[0] <=> (1) 29985[0] + (1) 17640[0]
14096	(1) 57912[0] + (1) 16810[0] <=> (1) 29985[0] + (1) 17640[0]
14097	(1) 18005[0] + (1) 29991[0] <=> (1) 16452[0] + (1) 58095[0]
14098	(1) 18005[0] + (1) 29991[0] <=> (1) 16452[0] + (1) 58095[0]
14099	(1) 18005[0] + (1) 29991[0] <=> (1) 16452[0] + (1) 58095[0]
14100	(1) 18005[0] + (1) 29991[0] <=> (1) 16452[0] + (1) 58095[0]
14101	(1) GENERIC:10144[0] + (1) 17499[0] + (1) 15379[0] <=> (1) 13193[0] + (1) GENERIC:12592[0] + (1) 15377[0]
14102	(1) GENERIC:10144[0] + (1) 17499[0] + (1) 15379[0] <=> (1) 13193[0] + (1) GENERIC:12592[0] + (1) 15377[0]
14103	(1) GENERIC:10144[0] + (1) 17499[0] + (1) 15379[0] <=> (1) 13193[0] + (1) GENERIC:12592[0] + (1) 15377[0]
14104	(1) GENERIC:10144[0] + (1) 17499[0] + (1) 15379[0] <=> (1) 13193[0] + (1) GENERIC:12592[0] + (1) 15377[0]
14105	(1) 57540[0] + (1) 60039[0] <=> (1) 15893[0] + (1) 57945[0] + (2) 15378[0]
14106	(1) 57540[0] + (1) 60039[0] <=> (1) 15893[0] + (1) 57945[0] + (2) 15378[0]
14107	(1) 57540[0] + (1) 60039[0] <=> (1) 15893[0] + (1) 57945[0] + (2) 15378[0]
14108	(1) 57540[0] + (1) 60039[0] <=> (1) 15893[0] + (1) 57945[0] + (2) 15378[0]
14109	(1) 60039[0] + (1) 58349[0] <=> (1) 15893[0] + (2) 15378[0] + (1) 57783[0]
14110	(1) 60039[0] + (1) 58349[0] <=> (1) 15893[0] + (2) 15378[0] + (1) 57783[0]
14111	(1) 60039[0] + (1) 58349[0] <=> (1) 15893[0] + (2) 15378[0] + (1) 57783[0]
14112	(1) 60039[0] + (1) 58349[0] <=> (1) 15893[0] + (2) 15378[0] + (1) 57783[0]
14113	(1) 15377[0] + (1) GENERIC:13864[0] <=> (1) GENERIC:13863[0] + (1) 43474[0]
14114	(1) 15377[0] + (1) GENERIC:13864[0] <=> (1) GENERIC:13863[0] + (1) 43474[0]
14115	(1) 15377[0] + (1) GENERIC:13864[0] <=> (1) GENERIC:13863[0] + (1) 43474[0]
14116	(1) 15377[0] + (1) GENERIC:13864[0] <=> (1) GENERIC:13863[0] + (1) 43474[0]
14117	(1) 15377[0] + (1) POLYMER:14570[0] <=> (1) 58658[0] + (1) POLYMER:14572[0]
14118	(1) 15377[0] + (1) POLYMER:14570[0] <=> (1) 58658[0] + (1) POLYMER:14572[0]
14119	(1) 15377[0] + (1) POLYMER:14570[0] <=> (1) 58658[0] + (1) POLYMER:14572[0]
14120	(1) 15377[0] + (1) POLYMER:14570[0] <=> (1) 58658[0] + (1) POLYMER:14572[0]
14121	(1) 59789[0] + (1) 58373[0] <=> (1) 57856[0] + (1) 57916[0] + (1) 15378[0]
14122	(1) 59789[0] + (1) 58373[0] <=> (1) 57856[0] + (1) 57916[0] + (1) 15378[0]
14123	(1) 59789[0] + (1) 58373[0] <=> (1) 57856[0] + (1) 57916[0] + (1) 15378[0]
14124	(1) 59789[0] + (1) 58373[0] <=> (1) 57856[0] + (1) 57916[0] + (1) 15378[0]
14125	(2) 16634[0] <=> (1) 17992[0] + (1) 27603[0]
14126	(2) 16634[0] <=> (1) 17992[0] + (1) 27603[0]
14127	(2) 16634[0] <=> (1) 17992[0] + (1) 27603[0]
14128	(2) 16634[0] <=> (1) 17992[0] + (1) 27603[0]
14129	(1) 29747[0] + (1) 58349[0] <=> (1) 11901[0] + (1) 57783[0] + (1) 15378[0]
14130	(1) 29747[0] + (1) 58349[0] <=> (1) 11901[0] + (1) 57783[0] + (1) 15378[0]
14131	(1) 29747[0] + (1) 58349[0] <=> (1) 11901[0] + (1) 57783[0] + (1) 15378[0]
14132	(1) 29747[0] + (1) 58349[0] <=> (1) 11901[0] + (1) 57783[0] + (1) 15378[0]
14133	(1) 15379[0] + (1) 57893[0] + (1) GENERIC:11964[0] <=> (1) 15378[0] + (1) 15377[0] + (1) GENERIC:11965[0] + (1) 58239[0]
14134	(1) 15379[0] + (1) 57893[0] + (1) GENERIC:11964[0] <=> (1) 15378[0] + (1) 15377[0] + (1) GENERIC:11965[0] + (1) 58239[0]
14135	(1) 15379[0] + (1) 57893[0] + (1) GENERIC:11964[0] <=> (1) 15378[0] + (1) 15377[0] + (1) GENERIC:11965[0] + (1) 58239[0]
14136	(1) 15379[0] + (1) 57893[0] + (1) GENERIC:11964[0] <=> (1) 15378[0] + (1) 15377[0] + (1) GENERIC:11965[0] + (1) 58239[0]
14137	(1) 57934[0] + (1) 58339[0] <=> (1) 58170[0] + (1) 15378[0] + (1) 58343[0]
14138	(1) 57934[0] + (1) 58339[0] <=> (1) 58170[0] + (1) 15378[0] + (1) 58343[0]
14139	(1) 57934[0] + (1) 58339[0] <=> (1) 58170[0] + (1) 15378[0] + (1) 58343[0]
14140	(1) 57934[0] + (1) 58339[0] <=> (1) 58170[0] + (1) 15378[0] + (1) 58343[0]
14141	(1) 58297[0] + (1) 456215[0] + (2) 15378[0] + (1) 17359[0] <=> (2) 57925[0] + (1) 58243[0]
14142	(1) 58297[0] + (1) 456215[0] + (2) 15378[0] + (1) 17359[0] <=> (2) 57925[0] + (1) 58243[0]
14143	(1) 58297[0] + (1) 456215[0] + (2) 15378[0] + (1) 17359[0] <=> (2) 57925[0] + (1) 58243[0]
14144	(1) 58297[0] + (1) 456215[0] + (2) 15378[0] + (1) 17359[0] <=> (2) 57925[0] + (1) 58243[0]
14145	(1) 57742[0] + (1) 30616[0] <=> (1) 57612[0] + (1) 15378[0] + (1) 456216[0]
14146	(1) 57742[0] + (1) 30616[0] <=> (1) 57612[0] + (1) 15378[0] + (1) 456216[0]
14147	(1) 57742[0] + (1) 30616[0] <=> (1) 57612[0] + (1) 15378[0] + (1) 456216[0]
14148	(1) 57742[0] + (1) 30616[0] <=> (1) 57612[0] + (1) 15378[0] + (1) 456216[0]
14149	(1) 58052[0] + (1) 77671[0] <=> (1) 77989[0] + (1) 58223[0] + (1) 15378[0]
14150	(1) 58052[0] + (1) 77671[0] <=> (1) 77989[0] + (1) 58223[0] + (1) 15378[0]
14151	(1) 58052[0] + (1) 77671[0] <=> (1) 77989[0] + (1) 58223[0] + (1) 15378[0]
14152	(1) 58052[0] + (1) 77671[0] <=> (1) 77989[0] + (1) 58223[0] + (1) 15378[0]
14153	(1) 57705[0] + (1) 57529[0] <=> (1) 58223[0] + (1) 73194[0] + (1) 15378[0]
14154	(1) 57705[0] + (1) 57529[0] <=> (1) 58223[0] + (1) 73194[0] + (1) 15378[0]
14155	(1) 57705[0] + (1) 57529[0] <=> (1) 58223[0] + (1) 73194[0] + (1) 15378[0]
14156	(1) 57705[0] + (1) 57529[0] <=> (1) 58223[0] + (1) 73194[0] + (1) 15378[0]
14157	(1) 15377[0] + (1) 18036[0] <=> (1) 33019[0] + (1) 43474[0]
14158	(1) 15377[0] + (1) 18036[0] <=> (1) 33019[0] + (1) 43474[0]
14159	(1) 15377[0] + (1) 18036[0] <=> (1) 33019[0] + (1) 43474[0]
14160	(1) 15377[0] + (1) 18036[0] <=> (1) 33019[0] + (1) 43474[0]
14161	(1) 15379[0] + (1) 49252[0] <=> (2) 15378[0] + (1) 17245[0] + (1) 49016[0] + (1) 15740[0]
14162	(1) 15379[0] + (1) 49252[0] <=> (2) 15378[0] + (1) 17245[0] + (1) 49016[0] + (1) 15740[0]
14163	(1) 15379[0] + (1) 49252[0] <=> (2) 15378[0] + (1) 17245[0] + (1) 49016[0] + (1) 15740[0]
14164	(1) 15379[0] + (1) 49252[0] <=> (2) 15378[0] + (1) 17245[0] + (1) 49016[0] + (1) 15740[0]
14165	(1) 29991[0] + (1) 57288[0] <=> (1) 16953[0] + (1) 15378[0] + (1) 57287[0]
14166	(1) 29991[0] + (1) 57288[0] <=> (1) 16953[0] + (1) 15378[0] + (1) 57287[0]
14167	(1) 29991[0] + (1) 57288[0] <=> (1) 16953[0] + (1) 15378[0] + (1) 57287[0]
14168	(1) 29991[0] + (1) 57288[0] <=> (1) 16953[0] + (1) 15378[0] + (1) 57287[0]
14169	(1) 57287[0] + (1) 30921[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 43474[0] + (1) 57378[0]
14170	(1) 57287[0] + (1) 30921[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 43474[0] + (1) 57378[0]
14171	(1) 57287[0] + (1) 30921[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 43474[0] + (1) 57378[0]
14172	(1) 57287[0] + (1) 30921[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 43474[0] + (1) 57378[0]
14173	(1) 57912[0] + (1) 57623[0] <=> (1) 33019[0] + (1) 58209[0]
14174	(1) 57912[0] + (1) 57623[0] <=> (1) 33019[0] + (1) 58209[0]
14175	(1) 57912[0] + (1) 57623[0] <=> (1) 33019[0] + (1) 58209[0]
14176	(1) 57912[0] + (1) 57623[0] <=> (1) 33019[0] + (1) 58209[0]
14177	(1) 17019[0] + (1) 15377[0] <=> (1) 4167[0] + (1) 17396[0]
14178	(1) 17019[0] + (1) 15377[0] <=> (1) 4167[0] + (1) 17396[0]
14179	(1) 17019[0] + (1) 15377[0] <=> (1) 4167[0] + (1) 17396[0]
14180	(1) 17019[0] + (1) 15377[0] <=> (1) 4167[0] + (1) 17396[0]
14181	(1) 15379[0] + (1) 16810[0] + (1) 58100[0] <=> (1) 30031[0] + (1) 141499[0] + (1) 16526[0]
14182	(1) 15379[0] + (1) 16810[0] + (1) 58100[0] <=> (1) 30031[0] + (1) 141499[0] + (1) 16526[0]
14183	(1) 15379[0] + (1) 16810[0] + (1) 58100[0] <=> (1) 30031[0] + (1) 141499[0] + (1) 16526[0]
14184	(1) 15379[0] + (1) 16810[0] + (1) 58100[0] <=> (1) 30031[0] + (1) 141499[0] + (1) 16526[0]
14185	(1) 15378[0] + (1) 18005[0] <=> (1) 16424[0] + (1) 16526[0]
14186	(1) 15378[0] + (1) 18005[0] <=> (1) 16424[0] + (1) 16526[0]
14187	(1) 15378[0] + (1) 18005[0] <=> (1) 16424[0] + (1) 16526[0]
14188	(1) 15378[0] + (1) 18005[0] <=> (1) 16424[0] + (1) 16526[0]
14189	(1) 57719[0] + (1) 15379[0] <=> (1) 60051[0]
14190	(1) 57719[0] + (1) 15379[0] <=> (1) 60051[0]
14191	(1) 57719[0] + (1) 15379[0] <=> (1) 60051[0]
14192	(1) 57719[0] + (1) 15379[0] <=> (1) 60051[0]
14193	(1) 15379[0] + (1) 17499[0] + (1) 16193[0] <=> (1) 13193[0] + (1) 36654[0] + (1) 15377[0]
14194	(1) 15379[0] + (1) 17499[0] + (1) 16193[0] <=> (1) 13193[0] + (1) 36654[0] + (1) 15377[0]
14195	(1) 15379[0] + (1) 17499[0] + (1) 16193[0] <=> (1) 13193[0] + (1) 36654[0] + (1) 15377[0]
14196	(1) 15379[0] + (1) 17499[0] + (1) 16193[0] <=> (1) 13193[0] + (1) 36654[0] + (1) 15377[0]
14197	(1) 29991[0] + (1) 30616[0] + (1) 28938[0] <=> (1) 58048[0] + (1) 456216[0] + (1) 43474[0] + (1) 15378[0]
14198	(1) 29991[0] + (1) 30616[0] + (1) 28938[0] <=> (1) 58048[0] + (1) 456216[0] + (1) 43474[0] + (1) 15378[0]
14199	(1) 29991[0] + (1) 30616[0] + (1) 28938[0] <=> (1) 58048[0] + (1) 456216[0] + (1) 43474[0] + (1) 15378[0]
14200	(1) 29991[0] + (1) 30616[0] + (1) 28938[0] <=> (1) 58048[0] + (1) 456216[0] + (1) 43474[0] + (1) 15378[0]
14201	(1) 16789[0] <=> (1) 17140[0]
14202	(1) 16789[0] <=> (1) 17140[0]
14203	(1) 16789[0] <=> (1) 17140[0]
14204	(1) 16789[0] <=> (1) 17140[0]
14205	(1) 59789[0] + (1) 57485[0] <=> (1) 57856[0] + (1) 58445[0] + (1) 15378[0]
14206	(1) 59789[0] + (1) 57485[0] <=> (1) 57856[0] + (1) 58445[0] + (1) 15378[0]
14207	(1) 59789[0] + (1) 57485[0] <=> (1) 57856[0] + (1) 58445[0] + (1) 15378[0]
14208	(1) 59789[0] + (1) 57485[0] <=> (1) 57856[0] + (1) 58445[0] + (1) 15378[0]
14209	(1) 46398[0] + (1) 58336[0] + (1) 15378[0] <=> (1) 33019[0] + (1) 66914[0]
14210	(1) 46398[0] + (1) 58336[0] + (1) 15378[0] <=> (1) 33019[0] + (1) 66914[0]
14211	(1) 46398[0] + (1) 58336[0] + (1) 15378[0] <=> (1) 33019[0] + (1) 66914[0]
14212	(1) 46398[0] + (1) 58336[0] + (1) 15378[0] <=> (1) 33019[0] + (1) 66914[0]
14213	(1) 30616[0] + (1) 138881[0] <=> (1) 32966[0] + (1) 15378[0] + (1) 456216[0]
14214	(1) 30616[0] + (1) 138881[0] <=> (1) 32966[0] + (1) 15378[0] + (1) 456216[0]
14215	(1) 30616[0] + (1) 138881[0] <=> (1) 32966[0] + (1) 15378[0] + (1) 456216[0]
14216	(1) 30616[0] + (1) 138881[0] <=> (1) 32966[0] + (1) 15378[0] + (1) 456216[0]
14217	(1) GENERIC:12313[0] + (1) GENERIC:10700[0] + (1) 15377[0] <=> (1) GENERIC:12315[0] + (1) GENERIC:10698[0]
14218	(1) GENERIC:12313[0] + (1) GENERIC:10700[0] + (1) 15377[0] <=> (1) GENERIC:12315[0] + (1) GENERIC:10698[0]
14219	(1) GENERIC:12313[0] + (1) GENERIC:10700[0] + (1) 15377[0] <=> (1) GENERIC:12315[0] + (1) GENERIC:10698[0]
14220	(1) GENERIC:12313[0] + (1) GENERIC:10700[0] + (1) 15377[0] <=> (1) GENERIC:12315[0] + (1) GENERIC:10698[0]
14221	(1) 58261[0] + (1) 15377[0] <=> (1) 17790[0] + (1) 16189[0] + (1) 15378[0]
14222	(1) 58261[0] + (1) 15377[0] <=> (1) 17790[0] + (1) 16189[0] + (1) 15378[0]
14223	(1) 58261[0] + (1) 15377[0] <=> (1) 17790[0] + (1) 16189[0] + (1) 15378[0]
14224	(1) 58261[0] + (1) 15377[0] <=> (1) 17790[0] + (1) 16189[0] + (1) 15378[0]
14225	(1) 32383[0] + (1) 57540[0] <=> (1) 15378[0] + (1) 18322[0] + (1) 57945[0]
14226	(1) 32383[0] + (1) 57540[0] <=> (1) 15378[0] + (1) 18322[0] + (1) 57945[0]
14227	(1) 32383[0] + (1) 57540[0] <=> (1) 15378[0] + (1) 18322[0] + (1) 57945[0]
14228	(1) 32383[0] + (1) 57540[0] <=> (1) 15378[0] + (1) 18322[0] + (1) 57945[0]
14229	(2) GENERIC:10000[0] + (1) 18608[0] <=> (1) 15636[0] + (2) GENERIC:10001[0] + (2) 15378[0]
14230	(2) GENERIC:10000[0] + (1) 18608[0] <=> (1) 15636[0] + (2) GENERIC:10001[0] + (2) 15378[0]
14231	(2) GENERIC:10000[0] + (1) 18608[0] <=> (1) 15636[0] + (2) GENERIC:10001[0] + (2) 15378[0]
14232	(2) GENERIC:10000[0] + (1) 18608[0] <=> (1) 15636[0] + (2) GENERIC:10001[0] + (2) 15378[0]
14233	(1) 58342[0] + (1) 64982[0] <=> (1) 57287[0] + (1) 58608[0]
14234	(1) 58342[0] + (1) 64982[0] <=> (1) 57287[0] + (1) 58608[0]
14235	(1) 58342[0] + (1) 64982[0] <=> (1) 57287[0] + (1) 58608[0]
14236	(1) 58342[0] + (1) 64982[0] <=> (1) 57287[0] + (1) 58608[0]
14237	(1) GENERIC:11964[0] + (1) 16060[0] + (1) 15379[0] <=> (1) GENERIC:11965[0] + (1) 15378[0] + (1) 9036[0] + (1) 15377[0]
14238	(1) GENERIC:11964[0] + (1) 16060[0] + (1) 15379[0] <=> (1) GENERIC:11965[0] + (1) 15378[0] + (1) 9036[0] + (1) 15377[0]
14239	(1) GENERIC:11964[0] + (1) 16060[0] + (1) 15379[0] <=> (1) GENERIC:11965[0] + (1) 15378[0] + (1) 9036[0] + (1) 15377[0]
14240	(1) GENERIC:11964[0] + (1) 16060[0] + (1) 15379[0] <=> (1) GENERIC:11965[0] + (1) 15378[0] + (1) 9036[0] + (1) 15377[0]
14241	(1) 57288[0] + (1) 78237[0] <=> (1) 140534[0] + (1) 15378[0] + (1) 57287[0]
14242	(1) 57288[0] + (1) 78237[0] <=> (1) 140534[0] + (1) 15378[0] + (1) 57287[0]
14243	(1) 57288[0] + (1) 78237[0] <=> (1) 140534[0] + (1) 15378[0] + (1) 57287[0]
14244	(1) 57288[0] + (1) 78237[0] <=> (1) 140534[0] + (1) 15378[0] + (1) 57287[0]
14245	(1) 15377[0] + (1) 30616[0] <=> (1) 456215[0] + (1) 33019[0] + (1) 15378[0]
14246	(1) 15377[0] + (1) 30616[0] <=> (1) 456215[0] + (1) 33019[0] + (1) 15378[0]
14247	(1) 15377[0] + (1) 30616[0] <=> (1) 456215[0] + (1) 33019[0] + (1) 15378[0]
14248	(1) 15377[0] + (1) 30616[0] <=> (1) 456215[0] + (1) 33019[0] + (1) 15378[0]
14253	(1) 77828[0] + (1) 15377[0] <=> (1) 58189[0] + (1) 15378[0] + (1) 33019[0]
14254	(1) 77828[0] + (1) 15377[0] <=> (1) 58189[0] + (1) 15378[0] + (1) 33019[0]
14255	(1) 77828[0] + (1) 15377[0] <=> (1) 58189[0] + (1) 15378[0] + (1) 33019[0]
14256	(1) 77828[0] + (1) 15377[0] <=> (1) 58189[0] + (1) 15378[0] + (1) 33019[0]
14257	(1) 57273[0] + (1) 133507[0] <=> (1) 137941[0] + (1) 58189[0] + (1) 15378[0]
14258	(1) 57273[0] + (1) 133507[0] <=> (1) 137941[0] + (1) 58189[0] + (1) 15378[0]
14259	(1) 57273[0] + (1) 133507[0] <=> (1) 137941[0] + (1) 58189[0] + (1) 15378[0]
14260	(1) 57273[0] + (1) 133507[0] <=> (1) 137941[0] + (1) 58189[0] + (1) 15378[0]
14261	(1) 57393[0] + (1) 16217[0] <=> (1) 60076[0] + (1) 57287[0]
14262	(1) 57393[0] + (1) 16217[0] <=> (1) 60076[0] + (1) 57287[0]
14263	(1) 57393[0] + (1) 16217[0] <=> (1) 60076[0] + (1) 57287[0]
14264	(1) 57393[0] + (1) 16217[0] <=> (1) 60076[0] + (1) 57287[0]
14265	(1) 57501[0] <=> (1) 356416[0]
14266	(1) 57501[0] <=> (1) 356416[0]
14267	(1) 57501[0] <=> (1) 356416[0]
14268	(1) 57501[0] <=> (1) 356416[0]
14269	(1) 15378[0] + (2) 132124[0] + (1) 57783[0] <=> (1) 58349[0] + (2) 134225[0]
14270	(1) 15378[0] + (2) 132124[0] + (1) 57783[0] <=> (1) 58349[0] + (2) 134225[0]
14271	(1) 15378[0] + (2) 132124[0] + (1) 57783[0] <=> (1) 58349[0] + (2) 134225[0]
14272	(1) 15378[0] + (2) 132124[0] + (1) 57783[0] <=> (1) 58349[0] + (2) 134225[0]
