ID	AraCyc	EcoCyc	KEGG	MetaCyc	PlantCyc
rxn24834	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Gamma-linolenate-Biosynthesis|Lipid-Biosynthesis|PWY-5998	Biosynthesis|Fatty-acid-biosynthesis|Gamma-linolenate-Biosynthesis|Lipid-Biosynthesis|PWY-5998
rxn24837	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5353|PWY-6940|Unusual-fatty-acid-biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5353|PWY-7053|Unusual-fatty-acid-biosynthesis
rxn24838	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5353|PWY-6940|Unusual-fatty-acid-biosynthesis	null
rxn24839	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Metabolic-Clusters|PWY-6603|PWY-6958|Unusual-fatty-acid-biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Metabolic-Clusters|PWY-6603|PWY-6958|Unusual-fatty-acid-biosynthesis
rxn24840	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6958|Unusual-fatty-acid-biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6958|Unusual-fatty-acid-biosynthesis
rxn24841	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6958|Unusual-fatty-acid-biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6958|Unusual-fatty-acid-biosynthesis
rxn24842	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6951|PWY-6958|Unusual-fatty-acid-biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6958|Unusual-fatty-acid-biosynthesis
rxn24843	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6951|PWY-6958|Unusual-fatty-acid-biosynthesis	null
rxn24844	null	null	null	Biosynthesis|Cofactor-Biosynthesis|PWY-5963	Biosynthesis|Cofactor-Biosynthesis|PWY-5354-ARA
rxn24845	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn24846	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn24852	COFACTOR-DEGRADATION|Chlorophyll-A-Degradation|Degradation|Heme-Degradation|PWY-6927	null	null	COFACTOR-DEGRADATION|Degradation|Heme-Degradation|PWY-6927	COFACTOR-DEGRADATION|Degradation|Heme-Degradation|PWY-6927
rxn24853	null	null	null	COFACTOR-DEGRADATION|Degradation|Heme-Degradation|PWY-6927	null
rxn24854	null	null	null	Degradation|Noncarbon-Nutrients|PWY-5358|PWY-5360|Sulfur-Assimilation|Tetrathionate-Reduction	null
rxn24855	null	null	null	Degradation|Noncarbon-Nutrients|PWY-5358|PWY-5360|Sulfur-Assimilation|Tetrathionate-Reduction	null
rxn24856	Biosynthesis|Lipid-Biosynthesis|PWY-762|Phospholipid-Biosynthesis	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-762|Phospholipid-Biosynthesis	Biosynthesis|Lipid-Biosynthesis|PWY-762|Phospholipid-Biosynthesis
rxn24857	Biosynthesis|Lipid-Biosynthesis|PWY-762|Phospholipid-Biosynthesis	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-762|Phospholipid-Biosynthesis	Biosynthesis|Lipid-Biosynthesis|PWY-762|Phospholipid-Biosynthesis
rxn24858	null	null	null	Degradation|Noncarbon-Nutrients|PWY-5359|Sulfur-Assimilation|Tetrathionate-Reduction	null
rxn24859	null	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24860	Biosynthesis|Lipid-Biosynthesis|PWY-782	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24861	null	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24862	Biosynthesis|Lipid-Biosynthesis|PWY-782	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24863	null	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24864	Biosynthesis|Lipid-Biosynthesis|PWY-782	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24865	null	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24866	Biosynthesis|Lipid-Biosynthesis|PWY-782	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24867	null	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24868	Biosynthesis|Lipid-Biosynthesis|PWY-782	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24869	null	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24870	Biosynthesis|Lipid-Biosynthesis|PWY-782	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24871	null	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24872	Biosynthesis|Lipid-Biosynthesis|PWY-782	null	null	Biosynthesis|Lipid-Biosynthesis|PWY-782	Biosynthesis|Lipid-Biosynthesis|PWY-782
rxn24873	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5361|Unusual-fatty-acid-biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5361|Unusual-fatty-acid-biosynthesis
rxn24874	null	null	null	Degradation|Noncarbon-Nutrients|PWY-5364|Sulfur-Assimilation|Sulfur-reduction	null
rxn24875	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS	null	null	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24876	null	null	null	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24877	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS	null	null	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24878	null	null	null	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24879	null	null	null	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24880	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS	null	null	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|PWY-5878|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24881	null	null	null	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|COUMARIN-SYN|PHENYLPROPANOID-SYN|PWY-5365|PWY-5878|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24882	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5362|Unusual-fatty-acid-biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5362|Unusual-fatty-acid-biosynthesis
rxn24883	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5366|Palmitoleate-Biosynthesis	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5366|Palmitoleate-Biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5366|Palmitoleate-Biosynthesis
rxn24884	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5366|Palmitoleate-Biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5366|Palmitoleate-Biosynthesis
rxn24885	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5367|Unusual-fatty-acid-biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5367|Unusual-fatty-acid-biosynthesis
rxn24886	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5367|Unusual-fatty-acid-biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5367|Unusual-fatty-acid-biosynthesis
rxn24887	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5367|Unusual-fatty-acid-biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5367|Unusual-fatty-acid-biosynthesis
rxn24888	null	null	null	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5367|Unusual-fatty-acid-biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5367|Unusual-fatty-acid-biosynthesis
rxn24889	null	null	null	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5368|Unusual-fatty-acid-biosynthesis	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5368|Unusual-fatty-acid-biosynthesis
rxn24890	null	null	null	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5368|Unusual-fatty-acid-biosynthesis	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5368|Unusual-fatty-acid-biosynthesis
rxn24894	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5369	null
rxn24895	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5369	null
rxn24896	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5369	null
rxn24897	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5372	null
rxn24899	null	null	null	Biosynthesis|PHENYLPROPANOID-SYN|PWY-5371|QUINONE-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|PHENYLPROPANOID-SYN|PWY-5371|QUINONE-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24900	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5369	null
rxn24901	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5372	null
rxn24902	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5372	null
rxn24903	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5372	null
rxn24905	null	null	null	CHLORINATED-COMPOUNDS-DEG|Carbon-tetrachloride-degradation|Degradation|PWY-5370	null
rxn24906	null	null	null	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5373|Unusual-fatty-acid-biosynthesis	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5373|Unusual-fatty-acid-biosynthesis
rxn24907	null	null	null	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5374|Unusual-fatty-acid-biosynthesis	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5374|Unusual-fatty-acid-biosynthesis
rxn24908	null	null	null	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5375|Unusual-fatty-acid-biosynthesis	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5375|Unusual-fatty-acid-biosynthesis
rxn24909	null	null	null	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5375|Unusual-fatty-acid-biosynthesis	Biosynthesis|Conjugated-Fatty-Acid-Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5375|Unusual-fatty-acid-biosynthesis
rxn24919	Biosynthesis|PWY-6275|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis	null	null	Biosynthesis|PWY-6275|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis	Biosynthesis|PWY-6275|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn24921	null	null	null	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5379|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5379|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives
rxn24922	null	null	null	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5379|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5379|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives
rxn24923	null	null	null	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5379|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5379|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives
rxn24924	null	null	null	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5380|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5380|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives
rxn24925	null	null	null	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5380|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5380|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives
rxn24926	null	null	null	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5380|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives	Biosynthesis|CYCLITOLS-DEG|Degradation|PWY-5380|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives
rxn24927	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|PWY-5381	null	null	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|PWY-5381	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|PWY-5381
rxn24928	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|PWY-5381	null	null	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|PWY-5381	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|PWY-5381
rxn24929	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|PWY-5381	null	null	ALKALOIDS-SYN|Biosynthesis|Cofactor-Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|NAD-Metabolism|PWY-5316|PWY-5381|PYRROLIDINE-ALKALOIDS|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|PWY-5381
rxn24931	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-5390|SECONDARY-METABOLITE-BIOSYNTHESIS	null	null	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-5390|PWY-6266|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|PHENYLPROPANOID-SYN|PWY-5390|PWY-6266|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24932	null	null	null	AURONE-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-1901|SECONDARY-METABOLITE-BIOSYNTHESIS	AURONE-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-1901|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24934	null	null	null	AURONE-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-1901|SECONDARY-METABOLITE-BIOSYNTHESIS	AURONE-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-1901|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24935	null	null	null	AURONE-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-1901|SECONDARY-METABOLITE-BIOSYNTHESIS	null
rxn24936	null	null	null	AURONE-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-1901|SECONDARY-METABOLITE-BIOSYNTHESIS	AURONE-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-1901|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24938	null	null	null	AURONE-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-1901|SECONDARY-METABOLITE-BIOSYNTHESIS	AURONE-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-1901|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24939	null	null	null	AURONE-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-1901|SECONDARY-METABOLITE-BIOSYNTHESIS	null
rxn24940	null	null	null	Autotrophic-CO2-Fixation|C1-COMPOUNDS|CO2-Fixation|Degradation|PWY-5392|Reductive-TCA-Cycles	null
rxn24941	null	null	null	Biosynthesis|POLYKETIDE-SYN|PWY-5393|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|POLYKETIDE-SYN|PWY-5393|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24942	null	null	null	Biosynthesis|POLYKETIDE-SYN|PWY-5393|SECONDARY-METABOLITE-BIOSYNTHESIS	Biosynthesis|POLYKETIDE-SYN|PWY-5393|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24943	null	null	null	APOCAROTENOID-SYN|Biosynthesis|Carotenoid-Degradation|Degradation|Metabolic-Clusters|PWY-5397|PWY-6806|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG|TETRATERPENOID-SYN|Terpenoid-Biosynthesis|Tetraterpenoid-Degradation	APOCAROTENOID-SYN|Biosynthesis|Carotenoid-Degradation|Degradation|Metabolic-Clusters|PWY-5397|PWY-6806|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG|TETRATERPENOID-SYN|Terpenoid-Biosynthesis|Tetraterpenoid-Degradation
rxn24944	null	null	null	APOCAROTENOID-SYN|Biosynthesis|Carotenoid-Degradation|Degradation|PWY-5397|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG|TETRATERPENOID-SYN|Terpenoid-Biosynthesis|Tetraterpenoid-Degradation	APOCAROTENOID-SYN|Biosynthesis|Carotenoid-Degradation|Degradation|PWY-5397|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG|TETRATERPENOID-SYN|Terpenoid-Biosynthesis|Tetraterpenoid-Degradation
rxn24945	null	null	null	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn24946	null	null	null	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn24948	null	null	null	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn24949	null	null	null	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn24951	null	null	null	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn24952	null	null	null	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis	APOCAROTENOID-SYN|Biosynthesis|PWY-5398|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn24954	null	null	null	APOCAROTENOID-SYN|Biosynthesis|Carotenoid-Degradation|Degradation|PWY-5397|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG|TETRATERPENOID-SYN|Terpenoid-Biosynthesis|Tetraterpenoid-Degradation	APOCAROTENOID-SYN|Biosynthesis|Carotenoid-Degradation|Degradation|PWY-5397|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG|TETRATERPENOID-SYN|Terpenoid-Biosynthesis|Tetraterpenoid-Degradation
rxn24956	null	null	null	ALKALOIDS-SYN|BETALAIN-ALKALOIDS|Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|PWY-5399|PWY-5405|SECONDARY-METABOLITE-BIOSYNTHESIS	ALKALOIDS-SYN|BETALAIN-ALKALOIDS|Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|PWY-5399|PWY-5405|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24957	null	null	null	ALKALOIDS-SYN|BETALAIN-ALKALOIDS|Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|PWY-5399|PWY-5405|SECONDARY-METABOLITE-BIOSYNTHESIS	ALKALOIDS-SYN|BETALAIN-ALKALOIDS|Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|PWY-5399|PWY-5405|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn24958	null	null	null	ALKALOIDS-SYN|BETALAIN-ALKALOIDS|Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|PWY-5399|PWY-5405|SECONDARY-METABOLITE-BIOSYNTHESIS	ALKALOIDS-SYN|BETALAIN-ALKALOIDS|Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|PWY-5399|PWY-5405|SECONDARY-METABOLITE-BIOSYNTHESIS
