id	compartment	reversibility	gfdir	type	base_cost	forward_cost	reverse_cost	complexes
rxn28836	c0|e0	=	=	gapfilling	0	0	0	null
rxn28837	c0|e0	<	=	gapfilling	0	0	0	null
rxn28838	c0|e0	=	=	gapfilling	0	0	0	null
rxn28839	c0|e0	=	=	gapfilling	0	0	0	null
rxn28841	c0|e0	>	=	gapfilling	0	0	0	null
rxn28842	c0|e0	?	=	gapfilling	0	0	0	null
rxn28844	c0|e0	<	=	gapfilling	0	0	0	null
rxn28848	c0|e0	<	=	gapfilling	0	0	0	null
rxn28850	c0|e0	=	=	gapfilling	0	0	0	null
rxn28859	c0|e0	=	=	gapfilling	0	0	0	null
rxn28860	c0|e0	=	=	gapfilling	0	0	0	null
rxn28863	c0|e0	=	=	gapfilling	0	0	0	null
rxn28865	c0|e0	<	=	gapfilling	0	0	0	null
rxn28866	c0|e0	=	=	gapfilling	0	0	0	null
rxn28867	c0|e0	=	=	gapfilling	0	0	0	null
rxn28868	c0|e0	>	=	gapfilling	0	0	0	null
rxn28869	c0|e0	=	=	gapfilling	0	0	0	null
rxn28875	c0|e0	?	=	gapfilling	0	0	0	null
rxn28876	c0|e0	>	=	gapfilling	0	0	0	null
rxn28878	c0|e0	=	=	gapfilling	0	0	0	null
rxn28880	c0|e0	>	=	gapfilling	0	0	0	null
rxn28881	c0|e0	?	=	gapfilling	0	0	0	null
rxn28891	c0|e0	>	=	gapfilling	0	0	0	null
rxn28898	c0|e0	?	=	gapfilling	0	0	0	null
rxn28899	c0|e0	>	=	gapfilling	0	0	0	null
rxn28900	c0|e0	?	=	gapfilling	0	0	0	null
rxn28903	c0|e0	<	=	gapfilling	0	0	0	null
rxn28904	c0|e0	>	=	gapfilling	0	0	0	null
rxn28905	c0|e0	>	=	gapfilling	0	0	0	null
rxn28906	c0|e0	<	=	gapfilling	0	0	0	null
rxn28907	c0|e0	>	=	gapfilling	0	0	0	null
rxn28912	c0|e0	>	=	gapfilling	0	0	0	null
rxn28931	c0|e0	?	=	gapfilling	0	0	0	null
rxn28932	c0|e0	?	=	gapfilling	0	0	0	null
rxn28933	c0|e0	?	=	gapfilling	0	0	0	null
rxn28934	c0|e0	?	=	gapfilling	0	0	0	null
rxn28935	c0|e0	?	=	gapfilling	0	0	0	null
rxn28936	c0|e0	?	=	gapfilling	0	0	0	null
rxn28937	c0|e0	>	=	gapfilling	0	0	0	null
rxn28938	c0|e0	>	=	gapfilling	0	0	0	null
rxn28939	c0|e0	>	=	gapfilling	0	0	0	null
rxn28940	c0|e0	>	=	gapfilling	0	0	0	null
rxn28941	c0|e0	>	=	gapfilling	0	0	0	null
rxn28942	c0|e0	>	=	gapfilling	0	0	0	null
rxn28948	c0|e0	=	=	gapfilling	0	0	0	null
rxn28949	c0|e0	<	=	gapfilling	0	0	0	null
rxn28950	c0|e0	<	=	gapfilling	0	0	0	null
rxn28952	c0|e0	?	=	gapfilling	0	0	0	null
rxn28960	c0|e0	=	=	gapfilling	0	0	0	null
rxn28963	c0|e0	?	=	gapfilling	0	0	0	null
rxn28964	c0|e0	=	=	gapfilling	0	0	0	null
rxn28967	c0|e0	<	=	gapfilling	0	0	0	null
rxn28970	c0|e0	>	=	gapfilling	0	0	0	null
rxn28973	c0|e0	?	=	gapfilling	0	0	0	null
rxn28974	c0|e0	?	=	gapfilling	0	0	0	null
rxn28975	c0|e0	>	=	gapfilling	0	0	0	null
rxn29005	c0|e0	?	=	gapfilling	0	0	0	null
rxn29007	c0|e0	?	=	gapfilling	0	0	0	null
rxn29008	c0|e0	?	=	gapfilling	0	0	0	null
rxn29009	c0|e0	?	=	gapfilling	0	0	0	null
rxn29014	c0|e0	?	=	gapfilling	0	0	0	null
rxn29015	c0|e0	?	=	gapfilling	0	0	0	null
rxn29016	c0|e0	?	=	gapfilling	0	0	0	null
rxn29017	c0|e0	?	=	gapfilling	0	0	0	null
rxn29024	c0|e0	=	=	gapfilling	0	0	0	null
rxn29025	c0|e0	=	=	gapfilling	0	0	0	null
rxn29027	c0|e0	?	=	gapfilling	0	0	0	null
rxn29031	c0|e0	?	=	gapfilling	0	0	0	null
rxn29044	c0|e0	=	=	gapfilling	0	0	0	null
rxn29048	c0|e0	=	=	gapfilling	0	0	0	null
rxn29057	c0|e0	=	=	gapfilling	0	0	0	null
rxn29059	c0|e0	?	=	gapfilling	0	0	0	null
rxn29063	c0|e0	=	=	gapfilling	0	0	0	null
rxn29064	c0|e0	>	=	gapfilling	0	0	0	null
rxn29066	c0|e0	>	=	gapfilling	0	0	0	null
rxn29068	c0|e0	=	=	gapfilling	0	0	0	null
rxn29069	c0|e0	=	=	gapfilling	0	0	0	null
rxn29070	c0|e0	=	=	gapfilling	0	0	0	null
rxn29075	c0|e0	=	=	gapfilling	0	0	0	null
rxn29078	c0|e0	?	=	gapfilling	0	0	0	null
rxn29080	c0|e0	=	=	gapfilling	0	0	0	null
rxn29082	c0|e0	=	=	gapfilling	0	0	0	null
rxn29089	c0|e0	=	=	gapfilling	0	0	0	null
rxn29090	c0|e0	=	=	gapfilling	0	0	0	null
rxn29094	c0|e0	=	=	gapfilling	0	0	0	null
rxn29095	c0|e0	=	=	gapfilling	0	0	0	null
rxn29096	c0|e0	=	=	gapfilling	0	0	0	null
rxn29097	c0|e0	=	=	gapfilling	0	0	0	null
rxn29098	c0|e0	=	=	gapfilling	0	0	0	null
rxn29099	c0|e0	?	=	gapfilling	0	0	0	null
rxn29100	c0|e0	=	=	gapfilling	0	0	0	null
rxn29101	c0|e0	>	=	gapfilling	0	0	0	null
rxn29102	c0|e0	=	=	gapfilling	0	0	0	null
rxn29104	c0|e0	=	=	gapfilling	0	0	0	null
rxn29105	c0|e0	?	=	gapfilling	0	0	0	null
rxn29106	c0|e0	=	=	gapfilling	0	0	0	null
rxn29107	c0|e0	=	=	gapfilling	0	0	0	null
rxn29108	c0|e0	?	=	gapfilling	0	0	0	null
rxn29109	c0|e0	?	=	gapfilling	0	0	0	null
rxn29111	c0|e0	=	=	gapfilling	0	0	0	null
rxn29114	c0|e0	>	=	gapfilling	0	0	0	null
rxn29116	c0|e0	=	=	gapfilling	0	0	0	null
rxn29118	c0|e0	?	=	gapfilling	0	0	0	null
rxn29119	c0|e0	=	=	gapfilling	0	0	0	null
rxn29120	c0|e0	=	=	gapfilling	0	0	0	null
rxn29121	c0|e0	=	=	gapfilling	0	0	0	null
rxn29122	c0|e0	=	=	gapfilling	0	0	0	null
rxn29123	c0|e0	=	=	gapfilling	0	0	0	null
rxn29124	c0|e0	=	=	gapfilling	0	0	0	null
rxn29125	c0|e0	?	=	gapfilling	0	0	0	null
rxn29136	c0|e0	?	=	gapfilling	0	0	0	null
rxn29144	c0|e0	?	=	gapfilling	0	0	0	null
rxn29145	c0|e0	=	=	gapfilling	0	0	0	null
rxn29146	c0|e0	=	=	gapfilling	0	0	0	null
rxn29147	c0|e0	=	=	gapfilling	0	0	0	null
rxn29150	c0|e0	=	=	gapfilling	0	0	0	null
rxn29153	c0|e0	=	=	gapfilling	0	0	0	null
rxn29154	c0|e0	?	=	gapfilling	0	0	0	null
rxn29180	c0|e0	=	=	gapfilling	0	0	0	null
rxn29181	c0|e0	=	=	gapfilling	0	0	0	null
rxn29182	c0|e0	=	=	gapfilling	0	0	0	null
rxn29183	c0|e0	=	=	gapfilling	0	0	0	null
rxn29184	c0|e0	=	=	gapfilling	0	0	0	null
rxn29185	c0|e0	=	=	gapfilling	0	0	0	null
rxn29186	c0|e0	>	=	gapfilling	0	0	0	null
rxn29189	c0|e0	=	=	gapfilling	0	0	0	null
rxn29190	c0|e0	=	=	gapfilling	0	0	0	null
rxn29191	c0|e0	=	=	gapfilling	0	0	0	null
rxn29192	c0|e0	=	=	gapfilling	0	0	0	null
rxn29193	c0|e0	=	=	gapfilling	0	0	0	null
rxn29195	c0|e0	?	=	gapfilling	0	0	0	null
rxn29198	c0|e0	=	=	gapfilling	0	0	0	null
rxn29214	c0|e0	=	=	gapfilling	0	0	0	null
rxn29215	c0|e0	=	=	gapfilling	0	0	0	null
rxn29217	c0|e0	=	=	gapfilling	0	0	0	null
rxn29218	c0|e0	>	=	gapfilling	0	0	0	null
rxn29219	c0|e0	>	=	gapfilling	0	0	0	null
rxn29220	c0|e0	=	=	gapfilling	0	0	0	null
rxn29221	c0|e0	=	=	gapfilling	0	0	0	null
rxn29225	c0|e0	?	=	gapfilling	0	0	0	null
rxn29228	c0|e0	=	=	gapfilling	0	0	0	null
rxn29229	c0|e0	=	=	gapfilling	0	0	0	null
rxn29231	c0|e0	=	=	gapfilling	0	0	0	null
rxn29232	c0|e0	=	=	gapfilling	0	0	0	null
rxn29239	c0|e0	=	=	gapfilling	0	0	0	null
rxn29240	c0|e0	=	=	gapfilling	0	0	0	null
rxn29243	c0|e0	=	=	gapfilling	0	0	0	null
rxn29246	c0|e0	=	=	gapfilling	0	0	0	null
rxn29247	c0|e0	=	=	gapfilling	0	0	0	null
rxn29249	c0|e0	=	=	gapfilling	0	0	0	null
rxn29250	c0|e0	=	=	gapfilling	0	0	0	null
rxn29251	c0|e0	?	=	gapfilling	0	0	0	null
rxn29252	c0|e0	?	=	gapfilling	0	0	0	null
rxn29253	c0|e0	=	=	gapfilling	0	0	0	null
rxn29254	c0|e0	=	=	gapfilling	0	0	0	null
rxn29255	c0|e0	?	=	gapfilling	0	0	0	null
rxn29256	c0|e0	=	=	gapfilling	0	0	0	null
rxn29260	c0|e0	=	=	gapfilling	0	0	0	null
rxn29262	c0|e0	=	=	gapfilling	0	0	0	null
rxn29263	c0|e0	=	=	gapfilling	0	0	0	null
rxn29264	c0|e0	?	=	gapfilling	0	0	0	null
rxn29317	c0|e0	?	=	gapfilling	0	0	0	null
rxn29318	c0|e0	=	=	gapfilling	0	0	0	null
rxn29319	c0|e0	?	=	gapfilling	0	0	0	null
rxn29320	c0|e0	=	=	gapfilling	0	0	0	null
rxn29322	c0|e0	=	=	gapfilling	0	0	0	null
rxn29325	c0|e0	=	=	gapfilling	0	0	0	null
rxn29329	c0|e0	=	=	gapfilling	0	0	0	null
rxn29332	c0|e0	=	=	gapfilling	0	0	0	null
rxn29334	c0|e0	=	=	gapfilling	0	0	0	null
rxn29338	c0|e0	=	=	gapfilling	0	0	0	null
rxn29340	c0|e0	=	=	gapfilling	0	0	0	null
rxn29342	c0|e0	=	=	gapfilling	0	0	0	null
rxn29343	c0|e0	?	=	gapfilling	0	0	0	null
rxn29344	c0|e0	=	=	gapfilling	0	0	0	null
rxn29345	c0|e0	?	=	gapfilling	0	0	0	null
rxn29346	c0|e0	=	=	gapfilling	0	0	0	null
rxn29347	c0|e0	=	=	gapfilling	0	0	0	null
rxn29348	c0|e0	=	=	gapfilling	0	0	0	null
rxn29349	c0|e0	=	=	gapfilling	0	0	0	null
rxn29350	c0|e0	=	=	gapfilling	0	0	0	null
rxn29353	c0|e0	=	=	gapfilling	0	0	0	null
rxn29354	c0|e0	=	=	gapfilling	0	0	0	null
rxn29355	c0|e0	=	=	gapfilling	0	0	0	null
rxn29356	c0|e0	=	=	gapfilling	0	0	0	null
rxn29357	c0|e0	=	=	gapfilling	0	0	0	null
rxn29358	c0|e0	=	=	gapfilling	0	0	0	null
rxn29359	c0|e0	=	=	gapfilling	0	0	0	null
rxn29360	c0|e0	=	=	gapfilling	0	0	0	null
rxn29361	c0|e0	=	=	gapfilling	0	0	0	null
rxn29363	c0|e0	=	=	gapfilling	0	0	0	null
rxn29364	c0|e0	=	=	gapfilling	0	0	0	null
rxn29365	c0|e0	=	=	gapfilling	0	0	0	null
rxn29366	c0|e0	?	=	gapfilling	0	0	0	null
rxn29367	c0|e0	=	=	gapfilling	0	0	0	null
rxn29368	c0|e0	=	=	gapfilling	0	0	0	null
rxn29369	c0|e0	=	=	gapfilling	0	0	0	null
rxn29370	c0|e0	=	=	gapfilling	0	0	0	null
rxn29371	c0|e0	=	=	gapfilling	0	0	0	null
rxn29373	c0|e0	=	=	gapfilling	0	0	0	null
rxn29374	c0|e0	=	=	gapfilling	0	0	0	null
rxn29375	c0|e0	=	=	gapfilling	0	0	0	null
rxn29376	c0|e0	=	=	gapfilling	0	0	0	null
rxn29377	c0|e0	=	=	gapfilling	0	0	0	null
rxn29379	c0|e0	=	=	gapfilling	0	0	0	null
rxn29381	c0|e0	=	=	gapfilling	0	0	0	null
rxn29382	c0|e0	=	=	gapfilling	0	0	0	null
rxn29383	c0|e0	=	=	gapfilling	0	0	0	null
rxn29384	c0|e0	=	=	gapfilling	0	0	0	null
rxn29385	c0|e0	=	=	gapfilling	0	0	0	null
rxn29386	c0|e0	=	=	gapfilling	0	0	0	null
rxn29388	c0|e0	=	=	gapfilling	0	0	0	null
rxn29389	c0|e0	=	=	gapfilling	0	0	0	null
rxn29390	c0|e0	=	=	gapfilling	0	0	0	null
rxn29391	c0|e0	=	=	gapfilling	0	0	0	null
rxn29392	c0|e0	=	=	gapfilling	0	0	0	null
rxn29393	c0|e0	=	=	gapfilling	0	0	0	null
rxn29394	c0|e0	=	=	gapfilling	0	0	0	null
rxn29395	c0|e0	=	=	gapfilling	0	0	0	null
rxn29396	c0|e0	=	=	gapfilling	0	0	0	null
rxn29397	c0|e0	=	=	gapfilling	0	0	0	null
rxn29398	c0|e0	=	=	gapfilling	0	0	0	null
rxn29399	c0|e0	=	=	gapfilling	0	0	0	null
rxn29400	c0|e0	=	=	gapfilling	0	0	0	null
rxn29401	c0|e0	=	=	gapfilling	0	0	0	null
rxn29402	c0|e0	=	=	gapfilling	0	0	0	null
rxn29403	c0|e0	=	=	gapfilling	0	0	0	null
rxn29404	c0|e0	=	=	gapfilling	0	0	0	null
rxn29405	c0|e0	=	=	gapfilling	0	0	0	null
rxn29406	c0|e0	=	=	gapfilling	0	0	0	null
rxn29407	c0|e0	=	=	gapfilling	0	0	0	null
rxn29408	c0|e0	=	=	gapfilling	0	0	0	null
rxn29410	c0|e0	=	=	gapfilling	0	0	0	null
rxn29411	c0|e0	=	=	gapfilling	0	0	0	null
rxn29413	c0|e0	=	=	gapfilling	0	0	0	null
rxn29414	c0|e0	=	=	gapfilling	0	0	0	null
rxn29415	c0|e0	=	=	gapfilling	0	0	0	null
rxn29416	c0|e0	=	=	gapfilling	0	0	0	null
rxn29417	c0|e0	=	=	gapfilling	0	0	0	null
rxn29418	c0|e0	=	=	gapfilling	0	0	0	null
rxn29419	c0|e0	=	=	gapfilling	0	0	0	null
rxn29420	c0|e0	=	=	gapfilling	0	0	0	null
rxn29421	c0|e0	=	=	gapfilling	0	0	0	null
rxn29422	c0|e0	=	=	gapfilling	0	0	0	null
rxn29424	c0|e0	=	=	gapfilling	0	0	0	null
rxn29427	c0|e0	=	=	gapfilling	0	0	0	null
rxn29428	c0|e0	=	=	gapfilling	0	0	0	null
rxn29429	c0|e0	=	=	gapfilling	0	0	0	null
rxn29430	c0|e0	=	=	gapfilling	0	0	0	null
rxn29431	c0|e0	=	=	gapfilling	0	0	0	null
rxn29432	c0|e0	=	=	gapfilling	0	0	0	null
rxn29433	c0|e0	=	=	gapfilling	0	0	0	null
rxn29434	c0|e0	=	=	gapfilling	0	0	0	null
rxn29435	c0|e0	=	=	gapfilling	0	0	0	null
rxn29436	c0|e0	=	=	gapfilling	0	0	0	null
rxn29437	c0|e0	=	=	gapfilling	0	0	0	null
rxn29438	c0|e0	=	=	gapfilling	0	0	0	null
rxn29439	c0|e0	=	=	gapfilling	0	0	0	null
rxn29440	c0|e0	=	=	gapfilling	0	0	0	null
rxn29441	c0|e0	=	=	gapfilling	0	0	0	null
rxn29442	c0|e0	=	=	gapfilling	0	0	0	null
rxn29444	c0|e0	=	=	gapfilling	0	0	0	null
rxn29445	c0|e0	=	=	gapfilling	0	0	0	null
rxn29446	c0|e0	=	=	gapfilling	0	0	0	null
rxn29447	c0|e0	=	=	gapfilling	0	0	0	null
rxn29448	c0|e0	=	=	gapfilling	0	0	0	null
rxn29449	c0|e0	=	=	gapfilling	0	0	0	null
rxn29450	c0|e0	=	=	gapfilling	0	0	0	null
rxn29451	c0|e0	=	=	gapfilling	0	0	0	null
rxn29452	c0|e0	=	=	gapfilling	0	0	0	null
rxn29453	c0|e0	=	=	gapfilling	0	0	0	null
rxn29454	c0|e0	=	=	gapfilling	0	0	0	null
rxn29455	c0|e0	=	=	gapfilling	0	0	0	null
rxn29457	c0|e0	=	=	gapfilling	0	0	0	null
rxn29458	c0|e0	=	=	gapfilling	0	0	0	null
rxn29459	c0|e0	=	=	gapfilling	0	0	0	null
rxn29460	c0|e0	=	=	gapfilling	0	0	0	null
rxn29461	c0|e0	=	=	gapfilling	0	0	0	null
rxn29462	c0|e0	=	=	gapfilling	0	0	0	null
rxn29463	c0|e0	=	=	gapfilling	0	0	0	null
rxn29464	c0|e0	=	=	gapfilling	0	0	0	null
rxn29465	c0|e0	=	=	gapfilling	0	0	0	null
rxn29466	c0|e0	=	=	gapfilling	0	0	0	null
rxn29467	c0|e0	=	=	gapfilling	0	0	0	null
rxn29469	c0|e0	=	=	gapfilling	0	0	0	null
rxn29470	c0|e0	=	=	gapfilling	0	0	0	null
rxn29471	c0|e0	=	=	gapfilling	0	0	0	null
rxn29472	c0|e0	=	=	gapfilling	0	0	0	null
rxn29474	c0|e0	=	=	gapfilling	0	0	0	null
rxn29475	c0|e0	=	=	gapfilling	0	0	0	null
rxn29476	c0|e0	=	=	gapfilling	0	0	0	null
rxn29477	c0|e0	=	=	gapfilling	0	0	0	null
rxn29478	c0|e0	=	=	gapfilling	0	0	0	null
rxn29480	c0|e0	=	=	gapfilling	0	0	0	null
rxn29481	c0|e0	=	=	gapfilling	0	0	0	null
rxn29482	c0|e0	=	=	gapfilling	0	0	0	null
rxn29484	c0|e0	=	=	gapfilling	0	0	0	null
rxn29485	c0|e0	=	=	gapfilling	0	0	0	null
rxn29486	c0|e0	=	=	gapfilling	0	0	0	null
rxn29487	c0|e0	=	=	gapfilling	0	0	0	null
rxn29488	c0|e0	=	=	gapfilling	0	0	0	null
rxn29489	c0|e0	=	=	gapfilling	0	0	0	null
rxn29490	c0|e0	=	=	gapfilling	0	0	0	null
rxn29491	c0|e0	=	=	gapfilling	0	0	0	null
rxn29492	c0|e0	?	=	gapfilling	0	0	0	null
rxn29495	c0|e0	?	=	gapfilling	0	0	0	null
rxn29496	c0|e0	>	=	gapfilling	0	0	0	null
rxn29497	c0|e0	?	=	gapfilling	0	0	0	null
rxn29530	c0|e0	?	=	gapfilling	0	0	0	null
rxn29531	c0|e0	=	=	gapfilling	0	0	0	null
rxn29532	c0|e0	?	=	gapfilling	0	0	0	null
rxn29533	c0|e0	=	=	gapfilling	0	0	0	null
rxn29534	c0|e0	=	=	gapfilling	0	0	0	null
rxn29536	c0|e0	=	=	gapfilling	0	0	0	null
rxn29537	c0|e0	=	=	gapfilling	0	0	0	null
rxn29538	c0|e0	=	=	gapfilling	0	0	0	null
rxn29539	c0|e0	=	=	gapfilling	0	0	0	null
rxn29540	c0|e0	=	=	gapfilling	0	0	0	null
rxn29541	c0|e0	=	=	gapfilling	0	0	0	null
rxn29542	c0|e0	=	=	gapfilling	0	0	0	null
rxn29543	c0|e0	=	=	gapfilling	0	0	0	null
rxn29544	c0|e0	=	=	gapfilling	0	0	0	null
rxn29546	c0|e0	=	=	gapfilling	0	0	0	null
rxn29547	c0|e0	=	=	gapfilling	0	0	0	null
rxn29548	c0|e0	=	=	gapfilling	0	0	0	null
rxn29549	c0|e0	=	=	gapfilling	0	0	0	null
rxn29551	c0|e0	=	=	gapfilling	0	0	0	null
rxn29552	c0|e0	=	=	gapfilling	0	0	0	null
rxn29554	c0|e0	=	=	gapfilling	0	0	0	null
rxn29555	c0|e0	=	=	gapfilling	0	0	0	null
rxn29556	c0|e0	=	=	gapfilling	0	0	0	null
rxn29557	c0|e0	=	=	gapfilling	0	0	0	null
rxn29558	c0|e0	=	=	gapfilling	0	0	0	null
rxn29559	c0|e0	=	=	gapfilling	0	0	0	null
rxn29561	c0|e0	=	=	gapfilling	0	0	0	null
rxn29562	c0|e0	=	=	gapfilling	0	0	0	null
rxn29563	c0|e0	=	=	gapfilling	0	0	0	null
rxn29564	c0|e0	=	=	gapfilling	0	0	0	null
rxn29565	c0|e0	=	=	gapfilling	0	0	0	null
rxn29566	c0|e0	=	=	gapfilling	0	0	0	null
rxn29567	c0|e0	=	=	gapfilling	0	0	0	null
rxn29568	c0|e0	=	=	gapfilling	0	0	0	null
rxn29569	c0|e0	=	=	gapfilling	0	0	0	null
rxn29570	c0|e0	=	=	gapfilling	0	0	0	null
rxn29571	c0|e0	=	=	gapfilling	0	0	0	null
rxn29572	c0|e0	=	=	gapfilling	0	0	0	null
rxn29573	c0|e0	=	=	gapfilling	0	0	0	null
rxn29574	c0|e0	=	=	gapfilling	0	0	0	null
rxn29575	c0|e0	=	=	gapfilling	0	0	0	null
rxn29576	c0|e0	=	=	gapfilling	0	0	0	null
rxn29577	c0|e0	=	=	gapfilling	0	0	0	null
rxn29578	c0|e0	=	=	gapfilling	0	0	0	null
rxn29579	c0|e0	=	=	gapfilling	0	0	0	null
rxn29580	c0|e0	=	=	gapfilling	0	0	0	null
rxn29581	c0|e0	=	=	gapfilling	0	0	0	null
rxn29582	c0|e0	=	=	gapfilling	0	0	0	null
rxn29583	c0|e0	=	=	gapfilling	0	0	0	null
rxn29584	c0|e0	=	=	gapfilling	0	0	0	null
rxn29585	c0|e0	=	=	gapfilling	0	0	0	null
rxn29586	c0|e0	=	=	gapfilling	0	0	0	null
rxn29587	c0|e0	=	=	gapfilling	0	0	0	null
rxn29588	c0|e0	=	=	gapfilling	0	0	0	null
rxn29589	c0|e0	=	=	gapfilling	0	0	0	null
rxn29590	c0|e0	=	=	gapfilling	0	0	0	null
rxn29591	c0|e0	=	=	gapfilling	0	0	0	null
rxn29593	c0|e0	=	=	gapfilling	0	0	0	null
rxn29596	c0|e0	=	=	gapfilling	0	0	0	null
rxn29597	c0|e0	=	=	gapfilling	0	0	0	null
rxn29598	c0|e0	=	=	gapfilling	0	0	0	null
rxn29599	c0|e0	=	=	gapfilling	0	0	0	null
rxn29600	c0|e0	=	=	gapfilling	0	0	0	null
rxn29601	c0|e0	=	=	gapfilling	0	0	0	null
rxn29602	c0|e0	=	=	gapfilling	0	0	0	null
rxn29603	c0|e0	=	=	gapfilling	0	0	0	null
rxn29604	c0|e0	=	=	gapfilling	0	0	0	null
rxn29605	c0|e0	=	=	gapfilling	0	0	0	null
rxn29606	c0|e0	=	=	gapfilling	0	0	0	null
rxn29607	c0|e0	=	=	gapfilling	0	0	0	null
rxn29608	c0|e0	=	=	gapfilling	0	0	0	null
rxn29609	c0|e0	=	=	gapfilling	0	0	0	null
rxn29610	c0|e0	=	=	gapfilling	0	0	0	null
rxn29611	c0|e0	=	=	gapfilling	0	0	0	null
rxn29613	c0|e0	=	=	gapfilling	0	0	0	null
rxn29614	c0|e0	=	=	gapfilling	0	0	0	null
rxn29615	c0|e0	=	=	gapfilling	0	0	0	null
rxn29616	c0|e0	=	=	gapfilling	0	0	0	null
rxn29617	c0|e0	=	=	gapfilling	0	0	0	null
rxn29618	c0|e0	=	=	gapfilling	0	0	0	null
rxn29619	c0|e0	=	=	gapfilling	0	0	0	null
rxn29620	c0|e0	=	=	gapfilling	0	0	0	null
rxn29621	c0|e0	=	=	gapfilling	0	0	0	null
rxn29622	c0|e0	=	=	gapfilling	0	0	0	null
rxn29623	c0|e0	=	=	gapfilling	0	0	0	null
rxn29624	c0|e0	=	=	gapfilling	0	0	0	null
rxn29625	c0|e0	=	=	gapfilling	0	0	0	null
rxn29626	c0|e0	=	=	gapfilling	0	0	0	null
rxn29627	c0|e0	=	=	gapfilling	0	0	0	null
rxn29629	c0|e0	=	=	gapfilling	0	0	0	null
rxn29630	c0|e0	=	=	gapfilling	0	0	0	null
rxn29631	c0|e0	=	=	gapfilling	0	0	0	null
rxn29632	c0|e0	=	=	gapfilling	0	0	0	null
rxn29633	c0|e0	=	=	gapfilling	0	0	0	null
rxn29634	c0|e0	=	=	gapfilling	0	0	0	null
rxn29635	c0|e0	=	=	gapfilling	0	0	0	null
rxn29636	c0|e0	=	=	gapfilling	0	0	0	null
rxn29637	c0|e0	=	=	gapfilling	0	0	0	null
rxn29638	c0|e0	=	=	gapfilling	0	0	0	null
rxn29639	c0|e0	=	=	gapfilling	0	0	0	null
rxn29641	c0|e0	=	=	gapfilling	0	0	0	null
rxn29642	c0|e0	=	=	gapfilling	0	0	0	null
rxn29643	c0|e0	=	=	gapfilling	0	0	0	null
rxn29644	c0|e0	=	=	gapfilling	0	0	0	null
rxn29645	c0|e0	=	=	gapfilling	0	0	0	null
rxn29646	c0|e0	=	=	gapfilling	0	0	0	null
rxn29647	c0|e0	=	=	gapfilling	0	0	0	null
rxn29649	c0|e0	=	=	gapfilling	0	0	0	null
rxn29650	c0|e0	=	=	gapfilling	0	0	0	null
rxn29651	c0|e0	=	=	gapfilling	0	0	0	null
rxn29653	c0|e0	=	=	gapfilling	0	0	0	null
rxn29654	c0|e0	=	=	gapfilling	0	0	0	null
rxn29655	c0|e0	=	=	gapfilling	0	0	0	null
rxn29656	c0|e0	=	=	gapfilling	0	0	0	null
rxn29657	c0|e0	=	=	gapfilling	0	0	0	null
rxn29658	c0|e0	=	=	gapfilling	0	0	0	null
rxn29659	c0|e0	=	=	gapfilling	0	0	0	null
rxn29661	c0|e0	=	=	gapfilling	0	0	0	null
rxn29662	c0|e0	=	=	gapfilling	0	0	0	null
rxn29663	c0|e0	=	=	gapfilling	0	0	0	null
rxn29664	c0|e0	=	=	gapfilling	0	0	0	null
rxn29665	c0|e0	=	=	gapfilling	0	0	0	null
rxn29666	c0|e0	=	=	gapfilling	0	0	0	null
rxn29668	c0|e0	?	=	gapfilling	0	0	0	null
rxn29669	c0|e0	?	=	gapfilling	0	0	0	null
rxn29671	c0|e0	=	=	gapfilling	0	0	0	null
rxn29672	c0|e0	=	=	gapfilling	0	0	0	null
rxn29673	c0|e0	?	=	gapfilling	0	0	0	null
rxn29726	c0|e0	?	=	gapfilling	0	0	0	null
rxn29728	c0|e0	=	=	gapfilling	0	0	0	null
rxn29729	c0|e0	?	=	gapfilling	0	0	0	null
rxn29731	c0|e0	?	=	gapfilling	0	0	0	null
rxn29732	c0|e0	=	=	gapfilling	0	0	0	null
rxn29733	c0|e0	=	=	gapfilling	0	0	0	null
rxn29736	c0|e0	=	=	gapfilling	0	0	0	null
rxn29737	c0|e0	?	=	gapfilling	0	0	0	null
rxn29738	c0|e0	?	=	gapfilling	0	0	0	null
rxn29740	c0|e0	>	=	gapfilling	0	0	0	null
rxn29741	c0|e0	>	=	gapfilling	0	0	0	null
rxn29742	c0|e0	>	=	gapfilling	0	0	0	null
rxn29743	c0|e0	>	=	gapfilling	0	0	0	null
rxn29744	c0|e0	>	=	gapfilling	0	0	0	null
rxn29746	c0|e0	>	=	gapfilling	0	0	0	null
rxn29747	c0|e0	>	=	gapfilling	0	0	0	null
rxn29748	c0|e0	>	=	gapfilling	0	0	0	null
rxn29749	c0|e0	>	=	gapfilling	0	0	0	null
rxn29750	c0|e0	>	=	gapfilling	0	0	0	null
rxn29751	c0|e0	>	=	gapfilling	0	0	0	null
rxn29752	c0|e0	>	=	gapfilling	0	0	0	null
rxn29753	c0|e0	>	=	gapfilling	0	0	0	null
rxn29754	c0|e0	>	=	gapfilling	0	0	0	null
rxn29756	c0|e0	>	=	gapfilling	0	0	0	null
rxn29757	c0|e0	>	=	gapfilling	0	0	0	null
rxn29758	c0|e0	>	=	gapfilling	0	0	0	null
rxn29759	c0|e0	>	=	gapfilling	0	0	0	null
rxn29760	c0|e0	>	=	gapfilling	0	0	0	null
rxn29761	c0|e0	>	=	gapfilling	0	0	0	null
