# eQuilibrator estimates as stored in ModelSEED before the 2026-08 regeneration
# units: kcal/mol   source key: thermodynamics['eQuilibrator']
# provenance: Scripts/Thermodynamics/Retrieve_eQuilibrator_Reactions_Energies.py (MetaNetX InChIKey ladder)
id	name	deltag_kcal_per_mol	deltagerr_kcal_per_mol	reversibility
rxn03198	16alpha-Hydroxyandrost-4-ene-3,17-dione delta5-delat4-isomerase	0.26	0.38	=
rxn03199	16alpha-Hydroxyandrost-4-ene-3,17-dione delta5-delat4-isomerase	0.29	0.38	=
rxn03200	Estriol:NAD+ 17-oxidoreductase	-0.26	0.38	=
rxn03201	Estriol:NADP+ 17-oxidoreductase	-0.29	0.38	=
rxn03202	UDPglucuronate beta-D-glucuronosyltransferase(acceptor-unspecific)	-2.64	0.5	=
rxn03203	R04686	0.0	0.0	=
rxn03204	2,5-Diaminohexanoate:NAD+ oxidoreductase (deaminating)	7.22	0.46	=
rxn03205	2,5-Diaminohexanoate:NADP+ oxidoreductase (deaminating)	7.19	0.46	=
rxn03206	(S)-cheilanthifoline, NADPH:oxygen oxidoreductase (methylenedioxy-bridge-forming)	113.92	1.14	<
rxn03207	R04691	-47.9	34625.39	=
rxn03208	S-adenosyl-L-methionine:(S)-coclaurine-N-methyltransferase	-5.15	23903.62	=
rxn03209	Monophenol,L-dopa:oxygen oxidoreductase	-90.68	0.9	>
rxn03210	(S)-N-methylcoclaurine, NADPH:oxygen oxidoreductase (C-O phenol-coupling)	104.55	1.27	<
rxn03211	(R)-reticuline:NADP+ oxidoreductase	-22.1	1.34	>
rxn03212	(R)-reticuline, NADPH:oxygen oxidoreductase (C-C phenol-coupling)	-11.0	23900.57	=
rxn03213	salutaridinol:NADP+ 7-oxidoreductase	-11.24	23900.57	=
rxn03214	protopine,NADPH:oxygen oxidoreductase (6-hydroxylating)	-97.02	0.79	>
rxn03215	(S)-cis-N-methylstylopine,NADPH:oxygen oxidoreductase (14-hydroxylating)	-33.69	25053.13	=
rxn03216	R04701	-30.25	1.93	>
rxn03217	dihydrosanguinarine,NADPH:oxygen oxidoreductase (10-hydroxylating)	-105.79	0.9	>
rxn03218	Dihydrosanguinarine:oxygen oxidoreductase	-34.32	1.57	>
rxn03219	S-Adenosyl-L-methionine:12-hydroxydihydrochelirubine 12-O-methyltransferase	-1.83	23901.6	=
rxn03220	Dihydrochelirubine:oxygen oxidoreductase	-34.32	1.57	>
rxn03221	S-Adenosyl-L-methionine:10-hydroxydihydrosanguinarine 10-O-methyltransferase	-1.83	23901.6	=
rxn03222	Dihydrochelirubine,NADPH:oxygen oxidoreductase (12-hydroxylating)	-105.79	0.9	>
rxn03223	Malonyl-CoA:3-hydroxybenzoyl-CoA malonyltransferase	-42.16	3.89	>
rxn03224	S-adenosyl-L-methionine:3-hexaprenyl-4,5-dihydroxylate O-methyltransferase	-1.82	23901.6	=
rxn03225	rxn03225	46.74	0.98	<
rxn03226	S-Adenosyl-L-methionine:(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinolie N- methyltransferase	-5.12	23903.62	=
rxn03227	S-Adenosyl-L-methionine:6-O-methylnorlaudanosoline 5'-O-methyltransferase	-1.83	23901.6	=
rxn03228	S-Adenosyl-L-methionine:(RS)-norcoclaurine 6-O-methyltransferase	-1.83	23901.6	=
rxn03229	S-Adenosyl-L-methionine:(S)-7,8,13,14-tetrahydroprotoberberine cis-N-methyltransferase	-1.5	41398.03	=
rxn03231	Acetyl-CoA:salutaridinol 7-O-acetyltransferase	0.13	23900.57	=
rxn03233	Phaseollidin-hydrate hydro-lyase	0.09	0.46	=
rxn03234	4-aminoimidazole aminohydrolase	-16.18	1.46	>
rxn03235	R04732	2.67	0.79	<
rxn03236	4a-hydroxytetrahydrobiopterin hydro-lyase	-0.37	23900.57	=
rxn03238	L-2-Amino-hexano-6-lactam racemase	0.0	0.0	=
rxn03239	(S)-3-Hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase	4.46	0.24	=
rxn03240	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase	-0.1	0.36	=
rxn03241	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase	-0.1	0.36	=
rxn03242	(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase	4.46	0.24	=
rxn03243	Decanoyl-CoA:acetyl-CoA C-acyltransferase	7.21	0.32	=
rxn03244	(S)-hydroxydecanoyl-CoA:NAD+ oxidoreductase	4.46	0.24	=
rxn03245	(S)-Hydroxydecanoyl-CoA hydro-lyase	-0.1	0.36	=
rxn03246	(S)-hydroxyoctanoyl-CoA:NAD+ oxidoreductase	4.46	0.24	=
rxn03247	(S)-Hydroxyoctanoyl-CoA hydro-lyase	-0.1	0.36	=
rxn03248	Hexanoyl-CoA:acetyl-CoA C-acyltransferase	7.21	0.32	=
rxn03249	(S)-hydroxyhexanoyl-CoA:NAD+ oxidoreductase	4.73	0.35	=
rxn03250	(S)-Hydroxyhexanoyl-CoA hydro-lyase	0.16	0.7	=
rxn03251	Hexanoyl-CoA:(acceptor) 2,3-oxidoreductase	10.77	0.89	<
rxn03252	trans-Dec-2-enoyl-CoA reductase	14.13	0.34	<
rxn03253	Decanoyl-CoA:(acceptor) 2,3-oxidoreductase	10.66	0.78	<
rxn03254	cis,cis-3,6-Dodecadienoyl-CoA delta3-cis-delta2-trans-isomerase	0.0	0.0	=
rxn03255	short-chain dehydrogenase/reductase (SDR) family protein	-0.26	0.38	=
rxn03256	11beta-Hydroxyandrost-4-ene-3,17-dione:NADP+ 11-oxidoreductase	-0.29	0.38	=
rxn03257	rxn03257	-25.39	0.25	>
rxn03258	S-adenosyl-L-methionine:2-Hydroxyestrone O-methyltransferase	-1.83	23901.6	=
rxn03259	R04763	-14.74	23903.01	=
rxn03260	R04764	-1.83	23901.6	=
rxn03261	dihydromacarpine:oxygen oxidoreductase	-34.32	1.57	>
rxn03262	rxn03262	-38.94	23900.57	=
rxn03263	Selenomethionine methanethiol-lyase (deaminating)	-0.39	23900.57	>
rxn03264	ATP:L-selenomethione S-adenosyltransferase	-11.29	23900.57	>
rxn03265	S-Adenosyl-L-methionine:L-methionine S-methyltransferase	0.0	23900.57	=
rxn03267	Phenylacetyl-CoA:L-glutamine alpha-N-phenylacetyltransferase	-5.96	0.68	>
rxn03268	R04777	-6.28	0.61	>
rxn03269	dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase	-0.29	0.38	=
rxn03272	4-Carboxy-4-hydroxy-2-oxoadipate hydro-lyase	0.1	0.46	=
rxn03273	3-Ketolactose galactohydrolase	-2.7	0.42	>
rxn03274	R04784	-16.2	0.82	>
rxn03276	R_R04787_c	-1.02	0.31	=
rxn03277	R04789	11.11	23900.57	=
rxn03278	5,6beta-epoxy-5beta-cholestan-3beta-ol hydrolase	-0.0	23900.57	=
rxn03281	delta8,24-Cholestadien-3beta-ol delta7-delta8-isomerase	1.63	0.7	=
rxn03282	R04805	4.94	0.24	=
rxn03283	5beta-cholestane-3alpha,7alpha-diol,NADPH:oxygen oxidoreductase (26-hydroxylating)	-93.82	0.74	>
rxn03284	5beta-Cholestane-3alpha,7alpha,12alpha-triol,NADPH:oxygen oxidoreductase (26-hydroxylating)	-93.82	0.74	>
rxn03286	3alpha,7alpha,24-trihydroxy-5beta-cholestanoyl-CoA hydro-lyase [3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA-forming]	0.88	0.45	=
rxn03287	3alpha,7alpha,24-trihydroxy-5beta-cholestanoyl-CoA:NAD+ oxidoreductase	4.46	0.24	=
rxn03289	3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA:NAD+ oxidoreductase	4.46	0.24	=
rxn03290	(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA hydro-lyase	-0.88	0.45	=
rxn03291	7alpha-Hydroxy-5beta-cholestan-3-one:NADP+ delta4-oxidoreductase	4.11	1.92	=
rxn03292	3alpha,7alpha-Dihydroxy-5beta-cholestane:NAD+ oxidoreductase (B-specific)	-0.26	0.38	=
rxn03293	3alpha,7alpha-Dihydroxy-5beta-cholestane:NADP+ oxidoreductase (B-specific)	-0.29	0.38	=
rxn03294	7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one:NADP+ delta4-oxidoreductase	4.11	1.92	=
rxn03295	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NAD+ oxidoreductase (B-specific)	-0.26	0.38	=
rxn03296	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase (B-specific)	-0.29	0.38	=
rxn03297	7alpha-hydroxycholest-4-en-3-one,NADPH:oxygen oxidoreductase(12alpha-hydroxylating)	-97.04	0.79	>
rxn03299	Urocortisone:NAD+ oxidoreductase (B-specific)	-0.26	0.38	=
rxn03300	Urocortisone:NADP+ oxidoreductase (B-specific)	0.29	0.38	=
rxn03301	Cortolone:NAD+ oxidoreductase	4.46	0.24	=
rxn03302	Urocortisol:NAD+ oxidoreductase (B-specific)	-0.26	0.38	=
rxn03303	Urocortisol:NADP+ oxidoreductase (B-specific)	-0.29	0.38	=
rxn03304	Cortol:NAD+ oxidoreductase	4.46	0.24	=
rxn03305	3alpha,11beta,21-Trihydroxy-20-oxo-5beta-pregnan-18-al:NAD+ oxidoreductase (B-specific)	-0.26	0.38	=
rxn03306	3alpha,11beta,21-Trihydroxy-20-oxo-5beta-pregnan-18-al:NADP+ oxidoreductase (B-specific)	-0.29	0.38	=
rxn03307	Tetrahydrocorticosterone:NAD+ oxidoreductase (B-specific)	-0.26	0.38	=
rxn03308	Tetrahydrocorticosterone:NADP+ oxidoreductase (B-specific)	-0.29	0.38	=
rxn03309	short-chain dehydrogenase/reductase (SDR) family protein	-0.26	0.38	=
rxn03310	Tetrahydrocorticosterone:NADP+ 11-oxidoreductase	-0.29	0.38	=
rxn03311	3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione:NAD+ oxidoreductase (B-specific)	-0.26	0.38	=
rxn03312	3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione:NADP+ oxidoreductase (B-specific)	-0.29	0.38	=
rxn03313	3alpha,20alpha,21-Trihydroxy-5beta-pregnane-11-one:NAD+ oxidoreductase	4.46	0.24	=
rxn03314	3alpha-Hydroxy-5beta-pregnane-20-one:NAD+ oxidoreductase (B-specific)	-0.26	0.38	=
rxn03315	3alpha-Hydroxy-5beta-pregnane-20-one:NADP+ oxidoreductase (B-specific)	-0.29	0.38	=
rxn03316	Pregnanediol:NAD+ oxidoreductase	4.46	0.24	=
rxn03317	11-Deoxycortisol delta5-delat4-isomerase	0.26	0.38	=
rxn03318	17alpha,21-Dihydroxypregnenolone:oxygen oxidoreductase	-97.04	0.79	>
rxn03319	11-Deoxycortisol delta5-delat4-isomerase	0.29	0.38	=
rxn03320	20alpha-Hydroxycholesterol,hydrogen-donor:oxygen oxidoreductase (17-alpha-hydroxylating)	-97.83	0.81	>
rxn03321	20alpha-Hydroxycholesterol:oxygen oxidoreductase	-94.87	0.73	>
rxn03322	22-beta-hydroxycholesterol 20-alpha-hydroxylation	-95.85	0.75	>
rxn03323	R04857	-1.64	1.41	>
rxn03324	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate:NAD+ oxidoreductase (decarboxylating)	4.52	0.24	=
rxn03325	Acyl-CoA:isopenicillin N N-acyltransferase	-7.51	0.74	>
rxn03326	L-2-aminohexanedioate:L-cysteine:L-valine ligase (AMP-forming, valine-inverting)	-27.64	1.7	>
rxn03327	R04872	-121.6	23903.31	=
rxn03328	R04874	-2.72	0.74	>
rxn03329	R04875	-0.22	0.74	=
rxn03330	R04876	-4.48	0.24	=
rxn03333	3,4-dihydroxyphenylethyleneglycol:NAD+ oxidoreductase	4.94	0.24	=
rxn03334	S-Adenosyl-L-methionine:catechol O-methyltransferase	-1.83	23901.6	=
rxn03335	3,4-Dihydroxymandelaldehyde:NAD+ oxidoreductase	-9.12	0.26	=
rxn03336	3,4-Dihydroxymandelaldehyde:NADP+ oxidoreductase	-9.16	0.26	=
rxn03337	5,6-dihydroxyindole:oxygen oxidoreductase	0.04	23900.57	=
rxn03338	R04885	13.68	1.25	<
rxn03339	S-Adenosyl-L-methionine:catechol O-methyltransferase	-1.82	23901.6	=
rxn03340	3-Methoxy-4-hydroxyphenylacetaldehyde:NAD+ oxidoreductase	-9.12	0.26	=
rxn03341	3-Methoxy-4-hydroxyphenylacetaldehyde:NADP+ oxidoreductase	-9.15	0.26	=
rxn03342	3-Methoxytyramine:oxygen oxidoreductase (deaminating) (copper-containing)	-22.34	1.09	>
rxn03343	3-Methoxy-4-hydroxyphenylglycolaldehyde:NAD+ oxidoreductase	-9.12	0.26	=
rxn03344	3-Methoxy-4-hydroxyphenylglycolaldehyde:NADP+ oxidoreductase	-9.15	0.26	=
rxn03345	L-Normetanephrine:oxygen oxidoreductase (deaminating) (copper-containing)	-22.33	1.09	>
rxn03346	L-Metanephrine:oxygen oxidoreductase (deaminating) (flavin-containing)	-19.58	1.65	>
rxn03347	R04895	0.1	0.36	=
rxn03348	rxn03348	-57.78	0.87	>
rxn03349	rxn03349	-62.38	0.89	>
rxn03350	R04899	49.29	0.53	<
rxn03351	UDP-L-rhamnose:flavonol-3-O-D-glucoside L-rhamnosyltransferase	-6.22	0.5	=
rxn03352	(2S)-flavan-4-ol:NADP+ 4-oxidoreductase	-0.42	0.38	=
rxn03353	flavanone,NADPH:oxygen oxidoreductase	-105.8	0.9	>
rxn03354	5-Hydroxyindoleacetaldehyde:NAD+ oxidoreductase	-9.12	0.26	=
rxn03355	5-Hydroxyindoleacetaldehyde:oxygen oxidoreductase	-24.3	0.27	>
rxn03356	S-Adenosyl-L-methionine:N-acetylserotonin O-methyltransferase	-1.82	23901.6	=
rxn03357	R04906	-4.34	0.42	=
rxn03358	3-Hydroxykynurenamine:oxygen oxidoreductase(deaminating)(flavin-containing)	-49.29	1.65	>
rxn03359	5-Hydroxykynurenamine:oxygen oxidoreductase(deaminating)(flavin-containing)	-49.29	1.65	>
rxn03360	5-Hydroxykynurenamine decarboxy-lyase	5.08	0.74	<
rxn03361	R04910	-14.27	0.34	>
rxn03362	Aryl-formylamine amidohydrolase	-7.96	1.35	>
rxn03363	R04914	-27.03	1.24	>
rxn03365	R04916	-9.07	0.26	=
rxn03366	R04917	-9.06	0.27	=
rxn03367	R04918	2.39	0.75	<
rxn03368	3-hydroxypropionyl-CoA:NADP+ oxidoreductase	-4.86	0.25	=
rxn03370	R04925	21.92	23902.04	=
rxn03372	ATP:adenylylsulfate 3'-phosphotransferase	-10.04	23900.57	=
rxn03373	ATP:selenate adenylyltransferase	-0.36	23900.57	=
rxn03374	Selenocystathionine Lysteine-lyase (deaminating)	-0.39	23900.57	>
rxn03375	R04932	-19.5	23900.57	=
rxn03377	R04934	38.93	23900.57	=
rxn03378	Se-Adenosylselenohomocysteine hydrolase	-0.0	23900.57	=
rxn03379	Selenocystathionine L-homocysteine-lyase (deaminating)	-0.4	23900.57	>
rxn03380	L-Serine hydro-lyase (adding homocysteine)	-0.03	23900.57	=
rxn03381	R04943	-19.47	23900.57	=
rxn03384	Uroporphyrinogen I carboxy-lyase	-8.09	2.97	>
rxn03388	R04980	-105.79	0.9	>
rxn03389	R04981	-1.83	23901.6	=
rxn03390	R04982	-80.27	1.67	>
rxn03391	R04983	-10.8	23901.98	=
rxn03392	R04984	1.17	23900.57	=
rxn03393	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	-2.54	0.79	>
rxn03397	UDP-L-rhamnose:flavonol-3-O-D-glucoside L-rhamnosyltransferase	-10.8	23901.98	=
rxn03399	rxn03399	-436.07	47805.29	=
rxn03400	3-Methylimidazole acetaldehyde:NAD+ oxidoreductase	-9.11	0.26	=
rxn03402	beta-D-Glucosyl-2-coumarinate glucohydrolase	6.13	1.01	=
rxn03403	R04999	66.54	23902.02	=
rxn03404	R05001	-49.28	0.53	>
rxn03407	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine:ammonia ligase (ADP-forming)	-2.52	0.55	>
rxn03408	UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase	-3.0	0.84	=
rxn03410	S-Adenosyl-L-methionine:kaempferol 3-O-methyltransferase	-18.26	23902.95	=
rxn03411	leucocyanidin,2-oxoglutarate:oxygen oxidoreductase	-151.44	28222.58	>
rxn03412	leucocyanidin,2-oxoglutarate:oxygen oxidoreductase	-151.56	28222.58	>
rxn03413	leucodelphinidin:NADP+ 4-oxidoreductase	-0.46	0.38	=
rxn03414	flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)	-109.92	1.15	>
rxn03416	R05043	0.0	0.0	=
rxn03422	N-succinyl-L-glutamate 5-semialdehyde:NAD+ oxidoreductase	-9.89	0.26	>
rxn03423	N4-Acetylaminobutanal:NAD+ oxidoreductase	-8.99	0.26	=
rxn03424	L-erythro-4-Hydroxyglutamate:NAD+ oxidoreductase	9.11	0.26	=
rxn03426	D-Aspartate:2-oxoglutarate aminotransferase	1.92	0.48	=
rxn03427	R05055	-0.15	0.55	=
rxn03428	R05056	-5.95	0.97	>
rxn03429	R05057	5.95	0.97	<
rxn03430	R05058	0.0	0.0	=
rxn03432	R05063	-5.48	1.12	>
rxn03433	(S)-3-Hydroxyisobutyryl-CoA hydrolase	-6.5	0.4	>
rxn03435	(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)	4.43	0.24	=
rxn03436	(S)-2-Aceto-2-hydroxybutanoate:NADP+ oxidoreductase (isomerizing)	0.0	0.0	=
rxn03437	(R)-2,3-Dihydroxy-3-methylpentanoate hydro-lyase	-8.83	0.33	>
rxn03439	CMP-3-deoxy-D-manno-oct-2-ulosonate:(KDO)-lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase	-60.22	16901.2	=
rxn03440	R05076	-0.88	0.45	=
rxn03441	R05077	8.71	0.45	<
rxn03442	R05078	0.38	0.45	=
rxn03443	R05079	10.79	0.66	<
rxn03444	rxn03444	0.88	0.42	=
rxn03445	O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase	-2.57	0.46	=
rxn03446	O-Phospho-4-hydroxy-L-threonine phospho-lyase (adding water)	-3.6	0.3	>
rxn03447	R05087	-5.07	0.74	>
rxn03448	rxn03448	-106.3	28225.22	=
rxn03450	R05090	-172.28	15012.01	=
rxn03451	rxn03451	-124.98	0.96	>
rxn03452	ent-Copalyl-diphosphate diphosphate-lyase	-12.38	23900.57	>
rxn03453	(gibberellin-44),2-oxoglutarate:oxygen oxidoreductase	-0.01	23900.57	=
rxn03455	6-oxohexanoate:NADP oxidoreductase	-9.54	0.26	>
rxn03456	cyclohexane-1,2-dione acylhydrolase (decyclizing)	-6.89	1.72	>
rxn03457	rxn03457	-0.91	0.86	<
rxn03471	R05122	-17.94	47804.13	=
rxn03472	S-Adenosyl-L-methionine:(RS)-norcoclaurine 6-O-methyltransferase	-1.83	23901.6	=
rxn03473	codeine:NADP+ oxidoreductase	-11.12	23900.57	=
rxn03474	R05125	-0.03	23900.57	=
rxn03475	thebaine,2-oxoglutarate:oxygen oxidoreductase (6-O-demethylating)	19.49	23900.57	=
rxn03476	thebaine,2-oxoglutarate:oxygen oxidoreductase (3-O-demethylating)	-19.48	23900.57	=
rxn03477	R05128	8.87	1.43	<
rxn03478	R05129	-15.55	1.35	>
rxn03479	R05130	-8.09	1.06	=
rxn03480	R05131	19.91	3.02	<
rxn03481	Arbutin 6-phosphate glucohydrolase	6.38	1.05	=
rxn03482	Salicin 6-phosphate glucohydrolase	6.37	1.05	=
rxn03483	2',3'-Cyclic GMP 3'-nucleotidohydrolase	-7.23	0.72	>
rxn03484	(3E)-4-(2-hydroxyphenyl)-2-oxobut-3-enoate hydro-lyase	-2.85	0.49	=
rxn03485	2-hydroxy-2H-chromene-2-carboxylate---(3E)-4-(2-hydroxyphenyl)-2-oxobut-3-enoate isomerase	-15.67	1.33	>
rxn03486	R05138	14.49	0.33	<
rxn03489	galactitol-1-phosphate:NAD+ oxidoreductase	3.85	0.29	=
rxn03490	benzene-1,4-dicarboxylate, NADH:oxygen oxidoreductase (1,2-hydroxylating)	-88.64	1.98	>
rxn03493	6-Chlorobenzene-1,2,4-triol:oxygen 7S,8S-oxidoreductase	-72.6	23902.23	=
rxn03494	quinolin-4(1H)-one,NADH:oxygen oxidoreductase (3-oxygenating)	-105.82	0.9	>
rxn03496	2-aminobenzenesulfonate, NADH:oxygen oxidoreductase (2,3-hydroxylating, ammonia-forming)	-110.83	1.04	>
rxn03497	quinolin-2-ol, NADH:oxygen oxidoreductase (5,6-hydroxylating)	-82.16	2.14	>
rxn03498	Quinolin-2-ol,NADH:oxygen oxidoreductase (8-hydroxylating)	-105.83	0.9	>
rxn03499	cholest-5-ene-3beta,27-diol,NADPH:oxygen oxidoreductase (7alpha-hydroxylating)	-97.04	0.79	>
rxn03500	S-Adenosyl-L-methionine:(RS)-norcoclaurine 6-O-methyltransferase	-1.83	23901.6	=
rxn03501	1-Carboxyvinyl carboxyphosphonate phosphorylmutase (decarboxylating)	10.71	23900.57	=
rxn03504	N-acetyl-D-galactosamine 6-phosphate amidohydrolase	-1.66	0.44	=
rxn03505	Methylenediurea aminohydrolase	-7.95	1.14	>
rxn03506	Methylenediurea aminohydrolase	-7.89	1.34	>
rxn03507	N-(Carboxyaminomethyl)urea aminohydrolase	-4.5	1.24	>
rxn03508	N-(Aminomethyl)urea aminohydrolase	4.44	0.4	=
rxn03511	ADP-D-glycero-D-manno-heptose 6-epimerase	0.0	0.0	=
rxn03517	ethanol:cytochrome c oxidoreductase	-10.76	1.51	>
rxn03518	rxn03518	-23.71	1.29	>
rxn03519	ATP:1D-myo-inositol 1,3,4,5,6-pentakisphosphate 2-phosphotransferase	8.39	0.33	=
rxn03520	rxn03520	-11.32	0.43	>
rxn03521	rxn03521	-29.6	23900.57	=
rxn03522	rxn03522	195.37	23900.57	=
rxn03523	R05207	0.46	0.57	=
rxn03525	(S)-N-Methylcoclaurine, NADPH:oxygen oxidoreductase (C-O phenol-coupling)	-104.56	1.27	>
rxn03526	S-Adenosyl-L-methionine:(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinolie N- methyltransferase	-5.19	23903.62	=
rxn03528	S-Adenosyl-L-methionine:6-O-methylnorlaudanosoline 5'-O-methyltransferase	-1.83	23901.6	=
rxn03529	S-Adenosyl-L-methionine:(RS)-norcoclaurine 6-O-methyltransferase	-1.83	23901.6	=
rxn03530	(S)-N-Methylcoclaurine, NADPH:oxygen oxidoreductase (C-O phenol-coupling)	-104.55	1.27	>
rxn03531	S-Adenosyl-L-methionine:(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinolie N- methyltransferase	-5.19	23903.62	=
rxn03536	R05221	-6.04	23900.57	=
rxn03537	R05222	9.18	23900.57	=
rxn03540	R05225	-33.81	23900.57	>
rxn03541	adenosylcobinamide amidohydrolase	-1.37	23900.57	=
rxn03543	Penicillin-N,2-oxoglutarate:oxygen oxidoreductase (ring-expanding)	226.7	2.35	<
rxn03544	R05229	106.66	1.12	<
rxn03545	R05230	71.58	23901.66	=
rxn03546	6-Hydroxyhexanoate:NADP+ oxidoreductase	4.91	0.25	=
rxn03547	p-cumic alcohol:NAD+ oxidoreductase	4.94	0.24	=
rxn03548	rxn03548	-10.24	0.2	>
rxn03549	rxn03549	-10.24	0.2	>
rxn03550	p-cumic aldehyde:NAD+ oxidoreductase	-9.12	0.26	=
rxn03551	4-Hydroxymuconic-semialdehyde:NAD+ oxidoreductase	-6.45	0.99	=
rxn03552	R05237	-24.3	0.27	>
rxn03553	ADPglucose:sn-glycerol-3-phosphate 2-beta-D-glucosyltransferase	-24.3	0.27	>
rxn03554	cis-3-phenylcyclohexa-3,5-diene-1,2-diol:NAD+ oxidoreductase	-23.45	2.07	>
rxn03555	cis-2,3-dihydroxy-2,3-dihydro-p-cumate:NAD+ oxidoreductase	-8.68	1.23	=
rxn03556	cis-2,3-dihydro-2,3-dihydroxy-4'-chlorobiphenyl:NAD+ oxidoreductase	-23.45	2.07	>
rxn03557	2,5-dichloro-2,5-cyclohexadiene-1,4-diol:NAD+ oxidoreductase	-10.76	47803.29	=
rxn03558	NADPH:p-benzoquinone oxidoreductase	-18.84	2.44	>
rxn03559	2,3-Dihydroxy-4'-chlorobiphenyl:oxygen 1,2-oxidoreductase (decyclizing)	-62.1	1.36	>
rxn03560	R05246	-64.83	1.45	>
rxn03561	R05247	-93.79	1.67	>
rxn03562	R05248	-60.46	1.41	>
rxn03563	Resorcinol,NADPH:oxogen oxidoreductase (2-hydroxylating)	-105.79	0.9	>
rxn03564	R05250	105.79	0.9	<
rxn03565	R05251	-34.54	0.27	>
rxn03566	R05252	26.31	0.86	<
rxn03567	R05395	-9.66	23902.04	=
rxn03568	R05396	-9.69	23902.04	=
rxn03569	R05256	-60.1	23900.57	=
rxn03570	R05257	-61.0	1.43	>
rxn03571	R05258	11.71	23900.57	=
rxn03572	cytochrome P450, CYP711 clan  [SP:A8ITR3_CHLRE]	-9.93	23900.57	=
rxn03573	biphenyl,NADH:oxygen oxidoreductase (2,3-hydroxylating)	-79.03	2.26	>
rxn03574	R05262	-79.0	2.26	>
rxn03575	biphenyl,NADH2:oxygen oxidoreductase (2,3-hydroxylating)	-79.03	2.26	>
rxn03576	biphenyl,NADH:oxygen oxidoreductase (2,3-hydroxylating)	-79.0	2.26	>
rxn03577	R05265	39.44	23900.57	=
rxn03578	R05266	-93.85	0.74	>
rxn03579	rxn03579	2.83	0.33	=
rxn03580	R05268	9.54	23900.57	=
rxn03581	R05269	-10.05	23900.57	=
rxn03582	R05270	-45.24	0.79	>
rxn03583	4-(hydroxymethyl)benzenesulfonate:NAD+ oxidoreductase	4.94	0.24	=
rxn03584	4-formylbenzenesulfonate:NAD+ oxidoreductase	-9.51	0.26	>
rxn03585	4-Hydroxy-3-methoxybenzoate:oxygen oxidoreductase	-118.13	0.75	>
rxn03586	vanillate:oxygen oxidoreductase (demethylating)	-89.84	1.24	>
rxn03587	cis-4,5-dihydroxycyclohexa-1(6),2-diene-1,2-dicarboxylate:NAD+ oxidoreductase	-8.7	1.23	=
rxn03588	4-chlorobenzoyl-CoA:NADP+ oxidoreductase (halogenating)	-1.18	23900.57	=
rxn03589	R05277	-162.59	28650.35	=
rxn03590	R05278	-75.48	1.39	>
rxn03591	R05279	-95.68	1.04	>
rxn03592	R05280	95.65	1.04	<
rxn03593	R05281	-93.85	0.74	>
rxn03594	4-Methylbenzyl alcohol:NAD+ oxidoreductase	4.94	0.24	=
rxn03595	6-Hydroxyhexanoate:NAD oxidoreductase	4.94	0.24	=
rxn03596	1,2-Dichloroethane halidohydrolase	-9.93	23900.57	=
rxn03597	2-chloroethanol:cytochrome c oxidoreductase	-10.86	1.48	>
rxn03598	Chloroacetaldehyde:NAD+ oxidoreductase	-9.12	0.26	=
rxn03599	Chloroacetic acid halidohydrolase	-9.94	23900.57	=
rxn03600	R05288	-93.85	0.74	>
rxn03601	p-Methylbenzaldehyde:NADP+ oxidoreductase	-9.15	0.26	=
rxn03602	R05290	-88.64	1.98	>
rxn03603	R05291	-88.61	1.98	>
rxn03604	cis-1,2-Dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate:NAD+ oxidoreductase (decarboxylating)	-16.38	1.89	>
