# eQuilibrator estimates as stored in ModelSEED before the 2026-08 regeneration
# units: kcal/mol   source key: thermodynamics['eQuilibrator']
# provenance: Scripts/Thermodynamics/Retrieve_eQuilibrator_Reactions_Energies.py (MetaNetX InChIKey ladder)
id	name	deltag_kcal_per_mol	deltagerr_kcal_per_mol	reversibility
cpd43283	L-cysteinyl-tRNA(Pro)	10000000.0	10000000.0	
cpd43284	tRNA(Asx)	10000000.0	10000000.0	
cpd43285	L-aspartyl-tRNA(Asx)	10000000.0	10000000.0	
cpd43286	[amino-group carrier protein]-C-terminal-N-(1-carboxy-5-phosphooxy-5-oxopentan-1-yl)-L-glutamine	10000000.0	10000000.0	
cpd43287	tRNA(Glx)	10000000.0	10000000.0	
cpd43288	[amino-group carrier protein]-C-terminal-N-(1-carboxy-5-oxopentan-1-yl)-L-glutamine	10000000.0	10000000.0	
cpd43289	[amino-group carrier protein]-C-terminal-gamma-(L-lysyl)-L-glutamate	10000000.0	10000000.0	
cpd43290	L-glutamyl-tRNA(Glx)	10000000.0	10000000.0	
cpd43291	O-phospho-L-seryl-tRNA(Cys)	10000000.0	10000000.0	
cpd43292	L-histidyl-[protein]	10000000.0	10000000.0	
cpd43293	N(pros)-phospho-L-histidyl-[protein]	10000000.0	10000000.0	
cpd43294	L-histidyl-[translation elongation factor 2]	10000000.0	10000000.0	
cpd43295	2-[(3S)-amino-3-carboxypropyl]-L-histidyl-[translation elongation factor 2]	10000000.0	10000000.0	
cpd43296	L-lysyl-[protein]	10000000.0	10000000.0	
cpd43297	L-lysyl-[cytochrome c]	10000000.0	10000000.0	
cpd43298	N(6)-methyl-L-lysyl-[cytochrome c]	10000000.0	10000000.0	
cpd43299	N-terminal L-alpha-aminoacyl-[peptide]	10000000.0	10000000.0	
cpd43300	L-lysyl(36)-[histone H3]	10000000.0	10000000.0	
cpd43301	N(6)-methyl-L-lysyl(36)-[histone H3]	10000000.0	10000000.0	
cpd43302	N(6),N(6)-dimethyl-L-lysyl(36)-[histone H3]	10000000.0	10000000.0	
cpd43303	an N-terminal (5-L-glutamyl)-[peptide]	10000000.0	10000000.0	
cpd43304	[cypemycin](1-18)-L-Cys-L-Leu-L-Val-L-Cys	10000000.0	10000000.0	
cpd43305	C(3,19),S(21)-[cypemycin](1-18)-L-Ala-L-Leu-N-thioethenyl-L-valinamide	10000000.0	10000000.0	
cpd43306	(3S)-3-amino-3-(3-chloro-4,5-dihydroxyphenyl)propanoyl-[SgcC2 peptidyl-carrier protein]	10000000.0	10000000.0	
cpd43307	(3S)-3-amino-3-(3-chloro-4-hydroxyphenyl)propanoyl-[SgcC2 peptidyl-carrier protein]	10000000.0	10000000.0	
cpd43308	L-lysyl-[histone]	10000000.0	10000000.0	
cpd43309	N(6)-methyl-L-lysyl-[histone]	10000000.0	10000000.0	
cpd43310	N-terminal L-alanyl-[cypemycin]	10000000.0	10000000.0	
cpd43311	N-terminal N,N-dimethyl-L-alanyl-[cypemycin]	10000000.0	10000000.0	
cpd43312	L-seryl-[protein]	10000000.0	10000000.0	
cpd43313	D-seryl-[protein]	10000000.0	10000000.0	
cpd43314	L-aspartyl-[protein]	10000000.0	10000000.0	
cpd43315	(11Z)-hexadecenoyl-[ACP]	10000000.0	10000000.0	
cpd43316	3-oxo-(13Z)-octadecenoyl-[ACP]	10000000.0	10000000.0	
cpd43317	(9Z)-octadecenoyl-[ACP]	10000000.0	10000000.0	
cpd43318	a (2E)-enoyl-[ACP]	10000000.0	10000000.0	
cpd43319	a 2,3-saturated acyl-[ACP]	10000000.0	10000000.0	
cpd43320	(3Z)-decenoyl-[ACP]	10000000.0	10000000.0	
cpd43321	N(6)-octanoyl-L-lysyl-[protein]	10000000.0	10000000.0	
cpd43322	3-oxopentanoyl-[ACP]	10000000.0	10000000.0	
cpd43323	3-oxoheptanoyl-[ACP]	10000000.0	10000000.0	
cpd43324	3-oxononanoyl-[ACP]	10000000.0	10000000.0	
cpd43325	a (3R)-hydroxyacyl-[ACP]	10000000.0	10000000.0	
cpd43326	O-phospho-L-seryl-tRNA(Sec)	10000000.0	10000000.0	
cpd43327	6-carboxyhexanoyl-[ACP]	10000000.0	10000000.0	
cpd43328	[(1->4)-alpha-D-glucosyl](n+2)	10000000.0	10000000.0	
cpd43329	(cis-prenyl)n-diphosphate	10000000.0	10000000.0	
cpd43330	a 2-methoxy-6-all-trans-polyprenyl-1,4-benzoquinol	10000000.0	10000000.0	
cpd43331	a 6-methoxy-3-methyl-2-all-trans-polyprenyl-1,4-benzoquinol	10000000.0	10000000.0	
cpd43332	a 3-demethylubiquinol	10000000.0	10000000.0	
cpd43333	3,4-dihydroxy-5-all-trans-polyprenylbenzoate	10000000.0	10000000.0	
cpd43334	3-methoxy,4-hydroxy-5-all-trans-polyprenylbenzoate	10000000.0	10000000.0	
cpd43335	beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol	10000000.0	10000000.0	
cpd43336	[(1->3)-alpha-D-glucosyl](n)	10000000.0	10000000.0	
cpd43337	[(1->3)-alpha-D-glucosyl](n+1)	10000000.0	10000000.0	
cpd43338	[heparosan](n)	10000000.0	10000000.0	
cpd43339	[acharan](n)	10000000.0	10000000.0	
cpd43340	[(1->4)-beta-D-mannuronosyl](n)	10000000.0	10000000.0	
cpd43341	[(1->4)-beta-D-mannosyl](n-1)	10000000.0	10000000.0	
cpd43342	[(1->4)-beta-D-mannosyl](n)	10000000.0	10000000.0	
cpd43343	N-acetyl-alpha-D-glucosaminyl-[heparan sulfate](n)	10000000.0	10000000.0	
cpd43344	[(1->4)-beta-D-mannuronosyl](n+1)	10000000.0	10000000.0	
cpd43345	[(1->2)-beta-D-glucosyl](n)	10000000.0	10000000.0	
cpd43346	[(1->2)-beta-D-glucosyl](n-1)	10000000.0	10000000.0	
cpd43347	an archaeal dolichyl N-acetyl-alpha-D-glucosaminyl phosphate	10000000.0	10000000.0	
cpd43348	an archaeal dolichyl 3-O-(2,3-diacetamido-2,3-dideoxy- beta-D-glucuronosyl)-N-acetyl- alpha-D-glucosaminyl phosphate	10000000.0	10000000.0	
cpd43349	[(1->2)-beta-D-mannosyl](n)	10000000.0	10000000.0	
cpd43350	[(1->2)-beta-D-mannosyl](n-1)	10000000.0	10000000.0	
cpd43351	(ethylene terephthalate)(n)	10000000.0	10000000.0	
cpd43352	(ethylene terephthalate)(n-1)	10000000.0	10000000.0	
cpd43353	[hyaluronan](n)	10000000.0	10000000.0	
cpd43354	N-acetyl-beta-D-glucosaminyl-(1->4)-[hyaluronan](n)	10000000.0	10000000.0	
cpd43355	[hyaluronan](n+1)	10000000.0	10000000.0	
cpd43356	4-O-{[(2R)-1-glycerylphospho](n)-(2R)-1-glycerylphospho}-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43357	4-O-{[(2R)-2-alpha-D-glucosyl-1-glycerylphospho](n)-(2R)-1-glycerylphospho}-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43358	3-O-{[(1->4)-beta-D-GlcA-(1->4)-alpha-D-GlcNAc](n)-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl}-L-seryl-[protein]	10000000.0	10000000.0	
cpd43359	3-O-{alpha-D-GlcNAc-[(1->4)-beta-D-GlcA-(1->4)-alpha-D-GlcNAc](n)-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl}-L-seryl-[protein]	10000000.0	10000000.0	
cpd43360	alpha-D-Man-(1->3)-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol	10000000.0	10000000.0	
cpd43361	alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol	10000000.0	10000000.0	
cpd43362	alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol	10000000.0	10000000.0	
cpd43363	alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol	10000000.0	10000000.0	
cpd43364	alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol	10000000.0	10000000.0	
cpd43365	alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol	10000000.0	10000000.0	
cpd43366	alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol	10000000.0	10000000.0	
cpd43367	alpha-D-Glc-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol	10000000.0	10000000.0	
cpd43368	alpha-D-Glc-(1->3)-alpha-D-Glc-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol	10000000.0	10000000.0	
cpd43369	alpha-D-Glc-(1->2)-alpha-D-Glc-(1->3)-alpha-D-Glc-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol	10000000.0	10000000.0	
cpd43370	a dolichyl diphosphooligosaccharide	10000000.0	10000000.0	
cpd43371	an omega-aminoaldehyde	10000000.0	10000000.0	
cpd43372	an omega-(methylsulfanyl)-2-oxoalkanoate	10000000.0	10000000.0	
cpd43373	a 2-(omega-methylsulfanyl)alkylmalate	10000000.0	10000000.0	
cpd43374	a 3-(omega-methylsulfanyl)alkylmalate	10000000.0	10000000.0	
cpd43375	a 2-(omega-methylsulfanyl)alkylmaleate	10000000.0	10000000.0	
cpd43376	[(1->4)-N-acetyl-beta-D-glucosaminyl](n-2)	10000000.0	10000000.0	
cpd43377	4-O-[(D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43378	4-O-[(D-ribitylphospho)(n)-di{(2R)-glycerylphospho}]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43379	an oxidized polyvinyl alcohol	10000000.0	10000000.0	
cpd43380	a polyvinyl alcohol	10000000.0	10000000.0	
cpd43381	oxidized coenzyme F420-(gamma-L-Glu)(n)	10000000.0	10000000.0	
cpd43382	oxidized coenzyme F420-(gamma-L-Glu)(n+1)	10000000.0	10000000.0	
cpd43383	[(1->4)-6-phospho-alpha-D-glucosyl](n)	10000000.0	10000000.0	
cpd43384	10-formyltetrahydrofolyl-(gamma-L-Glu)(n)	10000000.0	10000000.0	
cpd43385	[6)-beta-D-fructofuranosyl-(2->](n) alpha-D-glucopyranoside	10000000.0	10000000.0	
cpd43386	[6)-beta-D-fructofuranosyl-(2->](n+1) alpha-D-glucopyranoside	10000000.0	10000000.0	
cpd43387	an L-polyhomomethionine	10000000.0	10000000.0	
cpd43388	an L-N-hydroxypolyhomomethionine	10000000.0	10000000.0	
cpd43389	an L-N,N-dihydroxypolyhomomethionine	10000000.0	10000000.0	
cpd43390	an (E)-omega-(methylsulfanyl)-alkanal oxime	10000000.0	10000000.0	
cpd43391	an S-[(1E)-1-(hydroxyimino)-omega-(methylsulfanyl)alkyl]-L-glutathione	10000000.0	10000000.0	
cpd43392	a 1-(methylsulfanyl)-4-aci-nitroalkane	10000000.0	10000000.0	
cpd43393	an aliphatic (Z)-desulfo-glucosinolate	10000000.0	10000000.0	
cpd43394	a (Z)-omega-(methylsulfanyl)-N-sulfo-alkylhydroximate S-glucoside	10000000.0	10000000.0	
cpd43395	a (Z)-omega-(methylsulfinyl)-alkyl-glucosinolate	10000000.0	10000000.0	
cpd43396	(6R)-5,10-methylenetetrahydrofolyl-(gamma-L-Glu)(n)	10000000.0	10000000.0	
cpd43397	(6R)-5,10-methylenetetrahydrofolyl-(gamma-L-Glu)(n+1)	10000000.0	10000000.0	
cpd43398	an S-[(1E)-1-(hydroxyimino)-omega-(methylsulfanyl)alkyl]-L-cysteinylglycine	10000000.0	10000000.0	
cpd43399	[4)-beta-D-GlcA-(1->4)-2-O-Ac-beta-D-GlcA-(1->4)-beta-D-Glc-(1->4)-[3-O-(CH3CH(OH)CH2C(O))-(R)-4,6-CH3(COO(-))C-beta-D-Gal-(1->3)-(S)-4,6-CH3(COO(-))C-beta-D-Glc-(1->4)-beta-D-Glc-(1->4)-beta-D-Glc-(1->6)]-2-O-Ac-alpha-DGlc-(1->](n)	10000000.0	10000000.0	
cpd43400	[(1->2)-beta-D-glucosyl](n+1)	10000000.0	10000000.0	
cpd43401	a prenal	10000000.0	10000000.0	
cpd43402	an S-prenyl-L-cysteine	10000000.0	10000000.0	
cpd43403	[L-4-(L-arginin-2-N-yl)aspartate](n)	10000000.0	10000000.0	
cpd43404	[L-4-(L-arginin-2-N-yl)aspartate](n+1)	10000000.0	10000000.0	
cpd43405	[L-4-(L-arginin-2-N-yl)aspartate](n)-L-aspartate	10000000.0	10000000.0	
cpd43406	[L-4-(L-arginin-2-N-yl)aspartate](n-1)	10000000.0	10000000.0	
cpd43407	chondroitin 4',6'-bissulfate	10000000.0	10000000.0	
cpd43408	dermatan 4',6'-bissulfate	10000000.0	10000000.0	
cpd43409	[4)-beta-D-GlcA-(1->4)-2-O-Ac-beta-D-GlcA-(1->4)-beta-D-Glc-(1->4)-[3-O-(CH3CH(OH)CH2C(O))-(R)-4,6-CH3(COO(-))C-beta-D-Gal-(1->3)-beta-D-Glc-(1->4)-beta-D-Glc-(1->4)-beta-D-Glc-(1->6)]-2-O-Ac-alpha-DGlc-(1->](n)	10000000.0	10000000.0	
cpd43410	[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)](n)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-di-trans,octa-cis-undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43411	[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)](n+1)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-di-trans,octa-cis-undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43412	3-O-(beta-D-GlcA-(1->3)-[beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)](n)-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-seryl-[protein]	10000000.0	10000000.0	
cpd43413	3-O-([beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)](n)-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-seryl-[protein]	10000000.0	10000000.0	
cpd43414	4-O-([2-N-acetyl-alpha-D-glucosaminyl-1-D-ribitylphospho](n)-di{[2R]-1-glycerylphospho})-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43415	4-O-([2-N-acetyl-beta-D-glucosaminyl-1-D-ribitylphospho](n)-di{[2R]-1-glycerylphospho})-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43416	4-O-[(2-beta-D-glucosyl-D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43417	alpha-D-galacturonosyl-[(1->2)-alpha-L-rhamnosyl-(1->4)-alpha-D-galacturonosyl](n)	10000000.0	10000000.0	
cpd43418	[(1->2)-alpha-L-rhamnosyl-(1->4)-alpha-D-galacturonosyl](n+1)	10000000.0	10000000.0	
cpd43419	3-O-{[(1->4)-beta-D-GlcA-(1->4)-alpha-D-GlcNAc](n+1)-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl}-L-seryl-[protein]	10000000.0	10000000.0	
cpd43420	10-formyltetrahydrofolyl-(gamma-L-Glu)(n+1)	10000000.0	10000000.0	
cpd43421	3-O-([beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)](n+1)-beta-D-GalNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl)-L-seryl-[protein]	10000000.0	10000000.0	
cpd43422	[N-(6-aminohexanoyl)](n-1)	10000000.0	10000000.0	
cpd43423	[(2->8)-N-acetyl-alpha-D-neuraminosyl](n)	10000000.0	10000000.0	
cpd43424	[(2->8)-O(7),N-diacetyl-alpha-D-neuraminosyl](n)	10000000.0	10000000.0	
cpd43425	[(2->8)-N,O(9)-diacetyl-alpha-D-neuraminosyl](n)	10000000.0	10000000.0	
cpd43426	[(2->6)-alpha-D-glucosyl-(1->4)-N-acetyl-alpha-D-neuraminosyl](n)	10000000.0	10000000.0	
cpd43427	[(2->6)-alpha-D-glucosyl-(1->4)-N,7-O-diacetyl-alpha-D-neuraminosyl](n)	10000000.0	10000000.0	
cpd43428	[(2->6)-alpha-D-glucosyl-(1->4)-N,O(9)-diacetyl-alpha-D-neuraminosyl](n)	10000000.0	10000000.0	
cpd43429	reduced coenzyme F420-(gamma-L-Glu)(n)	10000000.0	10000000.0	
cpd43430	an archaeal dolichyl alpha-D-glucosyl phosphate	10000000.0	10000000.0	
cpd43431	an archaeal dolichyl beta-D-glucuronosyl-(1->4)-alpha-D-glucosyl phosphate	10000000.0	10000000.0	
cpd43432	[cis-1,4-isoprene](n)	10000000.0	10000000.0	
cpd43433	[(3R)-hydroxybutanoate](n)	10000000.0	10000000.0	
cpd43434	[(3R)-hydroxybutanoate](n+1)	10000000.0	10000000.0	
cpd43435	(cis-prenyl)(n+1)-diphosphate	10000000.0	10000000.0	
cpd43436	[(3R)-hydroxybutanoate](n-1)	10000000.0	10000000.0	
cpd43437	[(3R)-hydroxybutanoate](n-2)	10000000.0	10000000.0	
cpd43438	[(3R)-hydroxybutanoate](n-3)	10000000.0	10000000.0	
cpd43439	[(3R)-hydroxybutanoate](n-4)	10000000.0	10000000.0	
cpd43440	[(3R)-hydroxybutanoate](n-5)	10000000.0	10000000.0	
cpd43441	cis-1,4-isoprene(n-3)	10000000.0	10000000.0	
cpd43442	[(1->4)-alpha-D-galacturonosyl methyl ester](n)	10000000.0	10000000.0	
cpd43443	[(1->4)-3,6-bisphospho-alpha-D-glucosyl](n)	10000000.0	10000000.0	
cpd43444	N-sulfo-alpha-D-glucosaminyl-[heparan sulfate](n)	10000000.0	10000000.0	
cpd43445	[1,4-alpha-D-glucosyl](n)-L-tyrosyl-[glycogenin]	10000000.0	10000000.0	
cpd43446	[1,4-alpha-D-glucosyl](n+1)-L-tyrosyl-[glycogenin]	10000000.0	10000000.0	
cpd43447	6-sulfo-alpha-D-glucosaminyl-[heparan sulfate](n)	10000000.0	10000000.0	
cpd43448	(2,5-ethylene furandicarboxylate)(n)	10000000.0	10000000.0	
cpd43449	(2,5-ethylene furandicarboxylate)(n-1)	10000000.0	10000000.0	
cpd43450	1-[(1->4)-alpha-D-glucosyl](n-1)-alpha-D-glucose	10000000.0	10000000.0	
cpd43451	[(1->4)-alpha-D-galacturonosyl](n-2)	10000000.0	10000000.0	
cpd43452	(6S)-5,6,7,8-tetrahydrofolyl-(gamma-L-Glu)(n)	10000000.0	10000000.0	
cpd43453	(6S)-5,6,7,8-tetrahydrofolyl-(gamma-L-Glu)(n+1)	10000000.0	10000000.0	
cpd43454	(1->3)-alpha-D-glucosyl-[(1->6)-alpha-D-glucosyl](n)	10000000.0	10000000.0	
cpd43455	an 8-methylmenaquinone	10000000.0	10000000.0	
cpd43456	a 2-demethyl-8-methylmenaquinone	10000000.0	10000000.0	
cpd43457	[(1->3)-alpha-D-glucosyl](n-1)	10000000.0	10000000.0	
cpd43458	4-O-([3-N-acetyl-beta-D-glucosaminyl-1-D-ribitylphospho](n)-di{[2R]-1-glycerylphospho})-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43459	(L-glutamyl)(n)-gamma-L-glutamyl-L-glutamyl-[protein]	10000000.0	10000000.0	
cpd43460	(L-glutamyl)(n+1)-gamma-L-glutamyl-L-glutamyl-[protein]	10000000.0	10000000.0	
cpd43461	[(1->2)-beta-D-mannosyl](n+1)	10000000.0	10000000.0	
cpd43462	[(1->2)-beta-D-glucosyl](n-2)	10000000.0	10000000.0	
cpd43463	[(1->4)-alpha-D-galacturonosyl methyl ester](n-1)	10000000.0	10000000.0	
cpd43464	[(1''->2')-ADP-alpha-D-ribose](n)	10000000.0	10000000.0	
cpd43465	[(1''->2')-ADP-alpha-D-ribose](n-1)	10000000.0	10000000.0	
cpd43466	a peptide antigen	10000000.0	10000000.0	
cpd43467	[(R)-3-hydroxyalkanoate](n)	10000000.0	10000000.0	
cpd43468	[(R)-3-hydroxyalkanoate](n+1)	10000000.0	10000000.0	
cpd43469	(glycyl)(n)-glycyl-L-glutamyl-[protein]	10000000.0	10000000.0	
cpd43470	(glycyl)(n+1)-glycyl-L-glutamyl-[protein]	10000000.0	10000000.0	
cpd43471	DNA(n)-Z	10000000.0	10000000.0	
cpd43472	RNA(n)-3'-adenine ribonucleotide	10000000.0	10000000.0	
cpd43473	RNA(n)-3'-uridine ribonucleotide	10000000.0	10000000.0	
cpd43474	3-O-{(1->[3)-alpha-D-Xyl-(1->3)-beta-D-GlcA-(1->](n)-4)-beta-D-Xyl-(1->4)-Rib-ol-P-Rib-ol-P-3-beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-O-6-P-alpha-D-Man}-L-Thr-[protein]	10000000.0	10000000.0	
cpd43475	3-O-{(1->[3)-alpha-D-Xyl-(1->3)-beta-D-GlcA-(1->](n+1)-4)-beta-D-Xyl-(1->4)-Rib-ol-P-Rib-ol-P-3-beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-O-6-P-alpha-D-Man}-L-Thr-[protein]	10000000.0	10000000.0	
cpd43476	3-O-{beta-D-GlcA-(1->[3)-alpha-D-Xyl-(1->3)-beta-D-GlcA-(1->](n)-4)-beta-D-Xyl-(1->4)-Rib-ol-P-Rib-ol-P-3-beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-O-6-P-alpha-D-Man}-L-Thr-[protein]	10000000.0	10000000.0	
cpd43477	3-O-{O-3-S-beta-D-GlcA-(1->[3)-alpha-D-Xyl-(1->3)-beta-D-GlcA-(1->](n)-4)-beta-D-Xyl-(1->4)-Rib-ol-P-Rib-ol-P-3-beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-O-6-P-alpha-D-Man}-L-Thr-[protein]	10000000.0	10000000.0	
cpd43478	a (Z)-omega-(methylsulfanyl)alkyl-thiohydroximate	10000000.0	10000000.0	
cpd43479	a 4-hydroxy-3-all-trans-polyprenylbenzoate	10000000.0	10000000.0	
cpd43480	a 2-all-trans-polyprenylphenol	10000000.0	10000000.0	
cpd43481	N-acetyl-alpha-D-glucosaminyl-diphosphodolichol	10000000.0	10000000.0	
cpd43482	di-trans,poly-cis-dolichol	10000000.0	10000000.0	
cpd43483	dolichyl hexadecanoate	10000000.0	10000000.0	
cpd43484	di-trans,cis-polyprenol	10000000.0	10000000.0	
cpd43485	a 2-demethylmenaquinone	10000000.0	10000000.0	
cpd43486	a menaquinone	10000000.0	10000000.0	
cpd43487	a menaquinol	10000000.0	10000000.0	
cpd43488	a 3-(all-trans-polyprenyl)benzene-1,2-diol	10000000.0	10000000.0	
cpd43489	a 2-methoxy-6-(all-trans-polyprenyl)phenol	10000000.0	10000000.0	
cpd43490	an aldose	10000000.0	10000000.0	
cpd43491	an alditol	10000000.0	10000000.0	
cpd43492	[heparosan-N-sulfate](n)	10000000.0	10000000.0	
cpd43493	[heparan-N-sulfate](n)	10000000.0	10000000.0	
cpd43494	alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)](n)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-di-trans,octa-cis-undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43495	3-O-phospho-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)](n)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-di-trans,octa-cis-undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43496	3-O-methylphospho-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)](n)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-di-trans,octa-cis-undecaprenyl diphosphate	10000000.0	10000000.0	
cpd43497	a plastoquinol	10000000.0	10000000.0	
cpd43498	a plastoquinone	10000000.0	10000000.0	
