seed_id	inchi_key	formula	reason	smiles
cpd23617	RLRGKMMFFVWPHT-NUYPAGBLSA-M	C31H49O3	creation failed	C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@](C)(C(=O)[O-])[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C)C(C)C
cpd23618	NFRXSIOHGADFRG-MEMZBLDGSA-N	C30H48O	no pKas to build it	C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@H](C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C)C(C)C
cpd23632	XFPWUGLDJACLNZ-GZTYTQPTSA-N	C28H44O	no pKas to build it	C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
cpd23638	FTXKHJXUVPWVQB-LVSAPHKCSA-N	C28H46O2	no pKas to build it	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4[C@H](CO)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
cpd23639	HPCOTHKWIJPKNI-XWLPYIGKSA-N	C30H48O2	creation failed	CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C5(CC[C@H](O)[C@@]4(C)C=O)CC35CC[C@]12C
cpd23640	GHMALMMXVUBOFV-HILGRQLYSA-M	C30H47O3	creation failed	CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C5(CC[C@H](O)[C@@]4(C)C(=O)[O-])CC35CC[C@]12C
cpd23641	DNRVHCHSZDHKIM-UKSYTCCDSA-N	C29H46O	no pKas to build it	CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@H](C)C(=O)CCC45CC35CC[C@]12C
cpd23646	KOEJZCDRYVVSCX-LVSAPHKCSA-N	C28H44O2	no pKas to build it	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4[C@H](C=O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
cpd23648	LHHHZZHKUVLCJI-IINKENNYSA-N	C27H42O	no pKas to build it	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
cpd23692	ZHNLQUSUYXSVEQ-UHFFFAOYSA-L	C8H7NO4S2	creation failed	O=S(=O)([O-])O[N-]C(=S)Cc1ccccc1
cpd23742	RLLPVAHGXHCWKJ-HKUYNNGSSA-N	C21H20Cl2O3	no pKas to build it	CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl
cpd23743	OLRXUEYZKCCEKK-UHFFFAOYSA-N	C12H15NO4	no pKas to build it	CCCCCC(=O)Oc1ccc([N+](=O)[O-])cc1
cpd23746	VYHVQEYOFIYNJP-UHFFFAOYSA-N	C2H3NS	no pKas to build it	CSC#N
cpd23779	LPCFVCUKBNKNBF-DDJMUGOQSA-N	C16H21NO11	creation failed	O=[N+]([O-])c1ccc(O[C@@H]2OC[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1
cpd23796	SCWOYXUTOMYNSF-UHFFFAOYSA-N	C6H2ClO3	creation failed	O=C1C=C(Cl)C(=O)[CH-]C1=O
cpd23840	HFNOFNDLBTVECO-YAFCTCPESA-L	C18H17N4O6S4	creation failed	CCn1/c(=N/N=C2/Sc3cc(S(=O)(=O)[O-])ccc3[N+]2CC)sc2cc(S(=O)(=O)[O-])ccc21
cpd23887	XCAVJOBVNSMNME-HOQVOYLOSA-E	C36H53O58S9	no pKas to build it	O=S(=O)([O-])OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@H](O)[C@@H](OS(=O)(=O)[O-])[C@@H](O[C@H]4[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]5[C@H](O)[C@@H](OS(=O)(=O)[O-])[C@@H](O[C@H]6[C@@H](O)[C@@H](CO)O[C@@H](O)[C@@H]6OS(=O)(=O)[O-])O[C@@H]5COS(=O)(=O)[O-])[C@@H]4OS(=O)(=O)[O-])O[C@@H]3COS(=O)(=O)[O-])[C@@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H](O)[C@H]1O
cpd23911	PTYWDKBPJYCXDN-UHFFFAOYSA-N	IO3	creation failed	[O-][I+2]([O-])[O-]
cpd23915	LTYTXIHUFTYFSA-VKZKZBKNSA-N	C6H14N4O3	creation failed	NC(N=O)NCCC[C@H]([NH3+])C(=O)[O-]
cpd23945	KIWBPDUYBMNFTB-UHFFFAOYSA-M	C2H5O4S	no pKas to build it	CCOS(=O)(=O)[O-]
cpd23946	VOCKTHVREWBRMO-UHFFFAOYSA-N	C4H9Hg	no pKas to build it	CC[CH](C)[Hg+]
cpd23967	ZMLAXRVFMBEJIF-XNJYERNQSA-M	C15H19O4	creation failed	C[C@@H]1OC(=O)C[C@H]2C(C(=O)[O-])=CC3CC(C)(C)C[C@]312
cpd23971	FITVEUXUZLYLPG-CYBMUJFWSA-N	C15H22O	no pKas to build it	CC1(C)CCC=C([C@@H]2CC=C(C=O)CC2)C1
cpd23988	SIOOJAFYBPTJDO-XJVNDSBISA-N	C55H70N4O6	creation failed	C=CC1=C(C)C2=N/C1=C\C1=N/C(=C\c3[nH]c4c(c3C)C(=O)C(C(=O)OC)=C4C3=N/C(=C\2)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(CC)=C1C=O
cpd24010	FGNDBYKOPHPOBA-UHFFFAOYSA-N	C5H11OSe	no pKas to build it	C[Se+](C)CCC=O
cpd24015	MQVMIDYMVBGOHC-ZTJYZYAWSA-J	C49H56FeN4O6	creation failed	C=Cc1c(C)c2[n]3c1=Cc1c(C)c(CCC(=O)[O-])c4[n]1[Fe-]31[n]3c(c(C)c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c3C=2)C=C2C(C=O)=C(CCC(=O)[O-])C(=[N+]21)[CH+]4
cpd24016	XQDFKLNUAXWBNW-ZTJYZYAWSA-J	C49H56FeN4O6	creation failed	C=Cc1c(C)c2[n]3c1=Cc1c(C)c(CCC(=O)[O-])c4[n]1[Fe-2]31[n]3c(c(C)c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c3C=2)C=C2C(C=O)=C(CCC(=O)[O-])C(=[N+]21)[CH+]4
cpd24042	FUQAYSQLAOJBBC-OSRDXIQISA-N	C15H26O	no pKas to build it	CC1(C)C[C@H]2[C@H]1CC[C@@]1(C)CCC[C@]2(O)C1
cpd24067	LHYHMMRYTDARSZ-ZQDZILKHSA-N	C15H26O	no pKas to build it	CC1=C[C@H]2[C@H](C(C)C)CC[C@@](C)(O)[C@H]2CC1
cpd24099	IGSMFXNCTGBLEI-OBJVKLCTSA-I	C71H96CoN18O21P2	creation failed	COc1ccc2c(c1)[n]1c[n+]2[C@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]3(C)C4=C(C)C5=[N+]6C(=CC7=C(CCC(N)=O)[C@](C)(CC(N)=O)C8=C(C)C9=[N+]%10[C@@](C)([C@@H]([C@@H]3CC(N)=O)[N]4[Co-3]16%10([CH2][C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[N]78)[C@@](C)(CC(N)=O)[C@@H]9CCC(N)=O)C(C)(C)[C@@H]5CCC(N)=O)[C@H]2O
cpd24117	APPAXLRBULXMAH-UHFFFAOYSA-L	C12H8N2O6S2	no pKas to build it	O=S(=O)([O-])c1ccccc1N=Nc1ccccc1S(=O)(=O)[O-]
cpd24125	KYLKKZSVPLUGCC-WSTZPKSXSA-N	C20H32	no pKas to build it	C=CC(=C)CC[C@@H]1C(=C)CC[C@H]2C(C)(C)CCC[C@]12C
cpd24217	YYRXEPHIVZZZRW-BSXOSYDZSA-N	C27H44O2	creation failed	CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]23O[C@@H]3C=C2C[C@@H](O)CC[C@@]21C
cpd24257	YIERDWVPDSIPLW-PTFXNVDKSA-N	C32H54	no pKas to build it	C=CC(C)(/C=C/C(C)CC/C=C(\C)CCC(C)C(=C)C)CC/C=C(\C)CCC(C)C(=C)C
cpd24258	ANCCRFGXJYBRIW-HONCBSOGSA-N	C31H52	no pKas to build it	C=C(C)C(C)CC/C(C)=C\CC/C(C)=C/CC/C=C(/C)CC/C=C(\C)CCC=C(C)C
cpd24259	LYHFPFHWBXEUPX-UUAIHUMISA-N	C32H54	no pKas to build it	C=C(C)C(C)CC/C(C)=C\CC/C(C)=C/CC/C=C(/C)CC/C=C(\C)CCC(C)C(=C)C
cpd24317	QHSGPJSXFKXRPI-KAFSRPFYSA-L	C20H14O9	creation failed	CC(=O)C1=C([O-])[C@@]2(O)C([O-])=c3c(O)c4c(O)cc(O)cc4cc3=C[C@H]2[C@H](O)C1=O
cpd24340	GFVHBTOOPNJKLV-VKHMYHEASA-N	C3H6N2O7	creation failed	O=[N+]([O-])OC[C@H](CO)O[N+](=O)[O-]
cpd24342	QYZBMMOLPVKAPU-UHFFFAOYSA-N	C3H7NO5	creation failed	O=[N+]([O-])OC(CO)CO
cpd24343	HXWLJBVVXXBZCM-VKHMYHEASA-N	C3H7NO5	creation failed	O=[N+]([O-])OC[C@@H](O)CO
cpd24359	ZIWXZZRWKBHXTJ-UHFFFAOYSA-L	C10H8N2O4S2	creation failed	O=S(=O)([O-])O[N-]C(=S)Cc1c[nH]c2ccccc12
cpd24379	IAVISRBOGCXYND-UHFFFAOYSA-N	Fe3S3	no pKas to build it	[S]1[Fe][SH]2[Fe][S][Fe]12
cpd24386	RWFBQHICRCUQJJ-NUHJPDEHSA-N	C10H14N2O	creation failed	C[N+]1([O-])CCC[C@H]1c1cccnc1
cpd24467	PZOKQADTSQONHG-UHFFFAOYSA-M	C8H14Fe7MoO7S9	no pKas to build it	C(CC1(CC(=O)O)C(=O)O[Mo]23(O1)S1[Fe]45[C-4]6789[Fe]%101S2[Fe]6(S[Fe]19S2[Fe]7(S5)S5[Fe]8(S%10)S1[Fe]25)S34)C(=O)O
cpd24472	YABASAWVVRQMEU-YBXTVTTCSA-N	C30H52O	creation failed	CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C
cpd24535	RXSSJEZNYYKUBE-BHPKHCPMSA-N	C15H22O2	no pKas to build it	C=C(C)[C@@H]1CC[C@]2(C1)[C@H](C)CC(=O)C[C@@H]2C=O
cpd24546	KQAZVFVOEIRWHN-UWVGGRQHSA-N	C10H16	no pKas to build it	CC1=CC[C@@]2(C(C)C)C[C@@H]12
cpd24568	KEQXNNJHMWSZHK-UHFFFAOYSA-L	O4PbS	creation failed	O=S(=O)([O-])[O-].[Pb+2]
cpd24583	LFWNPKYGVKNNAB-UHFFFAOYSA-N	C6H14NO	no pKas to build it	CC(=O)C[N+](C)(C)C
cpd24589	LQJZZLRZEPKRRQ-UHFFFAOYSA-N	C5H5N5S	creation failed	Nc1[nH]c(=S)[nH]c2ncnc1-2
cpd24672	MXCOJKLBLFWFNI-IATJTFMBSA-M	C20H25O4	creation failed	C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CCC[C@](C)(C(=O)OC1)[C@H]2[C@@H]3C(=O)[O-]
cpd24684	NCHVLZNSDMTPDH-USXFXJNZSA-M	C55H69MgN4O5	creation failed	C=Cc1c(C)c2[n]3c1C=C1C(C)=C(CC)C4=[N+]1[Mg-2]31[n]3c(c(C)c5c3=C(C(C(=O)OC)=C5O)C3=[N+]1C(=C2)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CC/C=C(\C)CCC=C(C)C)=C4
cpd24685	PSVNEYIUUNHHDP-HEDAIMATSA-M	C55H67MgN4O5	creation failed	C=CC1=C(C)C2=CC3N=C(C4=C(C(=O)OC)C(=O)c5c(C)c6[n](c54)[Mg][NH+]2C1=CC1=NC(=C6)C(CC)=C1C)[C@@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]3C
cpd24686	SKPSNDHLIKNRAL-ONWAGYJKSA-M	C55H71MgN4O5	creation failed	C=Cc1c(C)c2[n]3c1C=C1C(C)=C(CC)C4=[N+]1[Mg-2]31[n]3c(c(C)c5c3=C(C(C(=O)OC)=C5O)C3=[N+]1C(=C2)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCC=C(C)C)=C4
cpd24702	ZJMVUAPRUVCKEU-VZOYRUAXSA-N	C35H34N4O6	creation failed	C=Cc1c2[nH]c(c1C)/C=C1\[NH+]=C(C3=C(C(=O)OC)C(=O)c4c3[nH]c(c4C)/C=c3\[nH]/c(c(C=O)c3CC)=C\2)[C@@H](CCC(=O)[O-])[C@@H]1C
cpd24768	JXUGHMBEWUEHHW-YZJOIWJPSA-N	C13H18N2O6	creation failed	O=[N+]([O-])c1ccc(NC2C[C@H](CO)C(O)[C@H](O)C2O)cc1
cpd24772	YTHJCZRFJGXPTL-UHFFFAOYSA-M	C7H4NO4	creation failed	O=Cc1ccc([O-])c([N+](=O)[O-])c1
cpd24794	WCRHLQJCUOBAKM-QASSWSFNSA-M	C15H23O4	creation failed	C[C@@H]1CC[C@@H]([C@@H](C)C(=O)[O-])C2=CC(C)(OO)CC[C@H]21
cpd24795	DQEFANHIYZBHCU-SZPBGWBTSA-F	C42H37N4NiO16	creation failed	C[C@@]1(CC(=O)[O-])C2=Cc3c(CC(=O)[O-])c(CCC(=O)[O-])c4[n]3[Ni-2]35[N]6C(=CC(=[N+]23)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@H](CCC(=O)[O-])[C+]6C=c1c(CC(=O)[O-])c(CCC(=O)[O-])c([n]15)=C4
cpd24796	HNPUFDWBZUVPBF-SZPBGWBTSA-H	C42H41N6NiO14	creation failed	C[C@@]1(CC(N)=O)C2=Cc3c(CC(=O)[O-])c(CCC(=O)[O-])c4[n]3[Ni-2]35[N]6C(=CC(=[N+]23)[C@H]1CCC(=O)[O-])[C@@](C)(CC(N)=O)[C@H](CCC(=O)[O-])[C+]6C=c1c(CC(=O)[O-])c(CCC(=O)[O-])c([n]15)=C4
cpd24835	VUUNELJIFNFWJC-NSHDSACASA-P	C12H20N4O3	creation failed	[NH3+]CCCC[C@H]([NH3+])C(=O)Nc1ccc([N+](=O)[O-])cc1
cpd24850	WVBVVWIGEPISMW-UHFFFAOYSA-M	C19H26NO2	creation failed	CCCCCCCCCCc1cc([O-])c2ccccc2[n+]1[O-]
cpd24958	NPIQXARGBGVMKM-KQRLNVEUSA-G	C42H39FeN5O15	creation failed	C[C@@]1(CC(=O)[O-])C2=[N+]3C(=Cc4c(CC(=O)[O-])c(CCC(=O)[O-])c5[n]4[Fe-2]34[N]3C(=C2)[C@@H](CCC(=O)[O-])[C@](C)(CC(N)=O)[C+]3C=c2c(CC(=O)[O-])c(CCC(=O)[O-])c([n]24)=C5)[C@H]1CCC(=O)[O-]
cpd24962	VWKLZFZMLOUQBG-XLIRECGNSA-G	C42H40N5O15	creation failed	C[C@@]1(CC(=O)[O-])c2cc3[nH]c(cc4[nH]c(cc5nc(cc(n2)[C@H]1CCC(=O)[O-])C(CC(=O)[O-])=C5CCC(=O)[O-])c(CCC(=O)[O-])c4CC(=O)[O-])[C@@](C)(CC(N)=O)[C@@H]3CCC(=O)[O-]
cpd24989	PQLCIULTTLEVLF-DRTFDKPYSA-N	C40H52O	no pKas to build it	CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C(=O)CCC1(C)C
cpd25052	CHOTTWGZEKCPHA-UHFFFAOYSA-N	C5H11NO3	creation failed	CCC(C(C)O)[N+](=O)[O-]
cpd25057	BVALZCVRLDMXOQ-UHFFFAOYSA-N	C5H11NO2	creation failed	CCCCC[N+](=O)[O-]
cpd25060	NALZTFARIYUCBY-UHFFFAOYSA-N	C4H9NO2	creation failed	CCCC[N+](=O)[O-]
cpd25063	KIPMDPDAFINLIV-UHFFFAOYSA-N	C2H5NO3	creation failed	O=[N+]([O-])CCO
cpd25064	PCNWBUOSTLGPMI-UHFFFAOYSA-N	C3H7NO3	creation failed	CC(CO)[N+](=O)[O-]
cpd25065	OJVOGABFNZDOOZ-UHFFFAOYSA-N	C4H9NO3	creation failed	CC(O)C(C)[N+](=O)[O-]
cpd25079	BAKAOQCYPBEWTH-PMWADALVSA-O	C55H73N4O5	creation failed	C=CC1=C(C)/C2=C/c3[nH]c(c(CCC(=O)OC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C)c3C)C3=C(C(=O)OC)C(=O)c4c3[nH]c(c4C)/C=c3\[nH]/c(c(C)c3CC)=C\C1=[NH+]2
cpd25080	QMPXNYCITMPSIE-VSRXXPRPSA-O	C55H73N4O6	creation failed	C=Cc1c2[nH]c(c1C)/C=C1\[NH+]=C(C3=C(C(=O)OC)C(=O)c4c3[nH]c(c4C)/C=c3\[nH]/c(c(C=O)c3CC)=C\2)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]1C
cpd25094	IENLRKAWNQOKJD-UHFFFAOYSA-J	C7H3Cl2CuNO2S2	creation failed	[O]C([S-])=C1C=CC=C2C(=O)[S][Cu]([Cl])([Cl])[N]21
cpd25095	RQSAQFSMASRCOP-UHFFFAOYSA-K	C8H4Cl5CuNO2S2	no pKas to build it	O=C1[S][Cu]([Cl])([Cl])[N]2C1=CC=CC2C(=O)SC(Cl)(Cl)Cl
cpd25097	KKUMHWIODKCDNS-UHFFFAOYSA-K	C7H4ClCuNO3S	creation failed	O=C1[S][Cu]2([Cl])[O]C(=O)C3C=CC=C1[N]32
cpd25107	RTONMYLSQISFQA-APIJFGDWSA-N	C15H24	no pKas to build it	C=C1CC[C@]2(C)C[C@H]1[C@]1(C)CCC[C@]21C
cpd25367	JKXBDMASZFWFPA-ATLXHDSDSA-L	C23H31N10O17P3	creation failed	CNc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([n+]3cn(C)c4c(=O)[nH]c(N)nc43)C(O)C2O)[C@@H](O)[C@H]1OC
cpd25384	CPTVDNMRGYWJCH-RMGPQRKISA-N	C20H32O2	creation failed	CC(C)C1=CC2=CCC3[C@](C)(C(O)O)CCC[C@]3(C)[C@H]2CC1
cpd25390	QAOPEXQKBQUUSQ-UMQXSMKFSA-N	C20H30O	no pKas to build it	CC(C)C1=CC[C@H]2C(=C1)CCC1[C@]2(C)CCC[C@@]1(C)C=O
cpd25394	HTUXDQHGRVMWAC-MISYRCLQSA-N	C20H32O2	creation failed	CC(C)C1=CC2=C(CC1)[C@@]1(C)CCC[C@@](C)(C(O)O)[C@@H]1CC2
cpd25397	WSKGRAGZAQRSED-NRRUETGQSA-N	C20H30O	creation failed	CC(C)c1ccc2c(c1)CCC1[C@](C)(CO)CCC[C@]21C
cpd25399	YCLCHPWRGSDZKL-NRRUETGQSA-N	C20H28O	no pKas to build it	CC(C)c1ccc2c(c1)CCC1[C@](C)(C=O)CCC[C@]21C
cpd25430	VGLVBDNQOXVDTC-NOYMGPGASA-N	C15H26	no pKas to build it	C=C[C@]1(C)CCC(C(C)C)C[C@H]1C(=C)C
cpd25431	UPVZPMJSRSWJHQ-XUPBQHKHSA-N	C15H24	no pKas to build it	C=C1CC[C@@H]2[C@@H]3C1[C@]2(C)CC[C@H]3C(C)C
cpd25432	VOBBUADSYROGAT-KLDMJIFRSA-N	C15H24	no pKas to build it	C=C1C2CCC3C2[C@@H](C(C)C)CC[C@@]13C
cpd25461	ATMPPYARKPQWNF-OLHXTJCGSA-M	C20H27O5	creation failed	C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(CO)C[C@H](O)C[C@@](C)(C=O)[C@H]1[C@@H]3C(=O)[O-]
cpd25464	FVSKHRXBFJPNKK-UHFFFAOYSA-N	C3H5N	no pKas to build it	CCC#N
cpd25466	RFFFKMOABOFIDF-UHFFFAOYSA-N	C5H9N	no pKas to build it	CCCCC#N
cpd25467	ZFCFBWSVQWGOJJ-UHFFFAOYSA-N	C4H6ClN	no pKas to build it	N#CCCCCl
cpd25468	ZTOMUSMDRMJOTH-UHFFFAOYSA-N	C5H6N2	no pKas to build it	N#CCCCC#N
cpd25469	OKPMTXZRMGMMOO-UHFFFAOYSA-M	C4H9ClHg	no pKas to build it	CCC[CH2][Hg][Cl]
cpd25470	SCGOAUOZMMKZOV-UHFFFAOYSA-M	C4H9BrHg	no pKas to build it	CC[CH](C)[Hg+].[Br-]
cpd25471	PKFKBDRZNBETFM-WTVBWJGASA-M	C4H5BrHgO	no pKas to build it	C/C=C/[C](=O)[Hg][Br]
cpd25472	OQVRDHYBLMZDEQ-UHFFFAOYSA-M	C2H3BrHg	no pKas to build it	C=[CH][Hg][Br]
cpd25473	IPICHZZBNWXBTM-UHFFFAOYSA-M	C4H7ClHg	no pKas to build it	C/C=[C](\C)[Hg][Cl]
cpd25477	IHFRMUGEILMHNU-UHFFFAOYSA-M	C7H4NO4	creation failed	O=Cc1cc([N+](=O)[O-])ccc1[O-]
cpd25493	ZZMNWJVJUKMZJY-AFHBHXEDSA-N	C20H18O7	no pKas to build it	c1cc2c(cc1O[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2
cpd25539	LSYVTVRLOVEXCI-URAPKPMPSA-E	C42H37CoN4O16	creation failed	C[C@@]1(CC(=O)[O-])C2=CC3=[N+]4C(=Cc5c(CC(=O)[O-])c(CCC(=O)[O-])c6[n]5[Co-2]45[N]2C(=Cc2c(CC(=O)[O-])c(CCC(=O)[O-])c([n]25)C6)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-]
cpd25562	MQVYABCTQVSCJG-DSLVUREQSA-N	C55H76N4O6	creation failed	CCC1c2cc3[nH]c4c(c3C)C(=O)C(C(=O)OC)=c4c3nc(cc4[nH+]c(cc([nH]2)C1C)C(=C(C)[O-])C=4C)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C
cpd25563	YRJMJWJWPHWSLJ-UUPDPMNOSA-N	C55H70N4O6	creation failed	CCC1c2cc3[nH]c4c(c3C)C(=O)C(C(=O)OC)=c4c3nc(cc4[nH+]c(cc([nH]2)C1C)C(=C(C)[O-])C=4C)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
cpd25564	MEJSLRZOUPOSFL-SPVYOAGASA-N	C55H72N4O6	creation failed	CCC1c2cc3[nH]c4c(c3C)C(=O)C(C(=O)OC)=c4c3nc(cc4[nH+]c(cc([nH]2)C1C)C(=C(C)[O-])C=4C)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CC/C=C(\C)CCC=C(C)C
cpd25565	HKICMQZKGWJLRC-DSLVUREQSA-N	C55H74N4O6	creation failed	CCC1c2cc3[nH]c4c(c3C)C(=O)C(C(=O)OC)=c4c3nc(cc4[nH+]c(cc([nH]2)C1C)C(=C(C)[O-])C=4C)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCC=C(C)C
cpd25576	IDTXJDQVEWSWDD-UHFFFAOYSA-N	C7H7NO4	creation failed	Cc1c([N+](=O)[O-])ccc(O)c1O
cpd25577	QSYIHFOKCCRVLG-UHFFFAOYSA-M	C7H6NO6	creation failed	CC(=O)C(=CCC(=O)C(=O)[O-])[N+](=O)[O-]
cpd25578	SBZGDAHSSQJWFF-UHFFFAOYSA-M	C5H4NO5	creation failed	O=C([O-])C(=O)CC=C[N+](=O)[O-]
cpd25612	LHNIIDJCEODSHA-UHFFFAOYSA-M	C21H15N4O8S2	creation failed	O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)[O-])=C(C=Cc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])CSC12
cpd25613	LHNIIDJCEODSHA-YLJYHZDGSA-M	C21H15N4O8S2	creation failed	O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C=Cc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])CS[C@H]12
cpd25624	CSZTZFUEOCFFJH-YGVKFDHGSA-N	C5H11NO3S	creation failed	CCS(=O)C[C@H]([NH3+])C(=O)[O-]
cpd25638	GYJUUWJKEUIYPF-GGWOSOGESA-N	C6H10OS2	no pKas to build it	C/C=C/SS(=O)/C=C/C
cpd25651	LKFFHIOAQPRPCO-UHFFFAOYSA-N	C9H17N5OS	creation failed	CCNc1nc(NC(C)C)nc(S(C)=O)n1
cpd25664	WMZTYIRRBCGARG-VIFPVBQESA-N	C11H13N3O5	creation failed	[NH3+][C@@H](CCC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)[O-]
cpd25892	DRJAAODMPBOZLH-UHFFFAOYSA-N	C33H66	no pKas to build it	C=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
cpd25903	DRADVLDMPYYQDB-UHFFFAOYSA-K	C16H16K3O7PS	no pKas to build it	O=P([O][K])([O][K])C(CCCc1cccc(Oc2ccccc2)c1)S(=O)(=O)[O][K]
cpd25904	FZZSEWIFTHAVJY-UHFFFAOYSA-K	C19H22K3O6PS	no pKas to build it	CCCc1ccc(-c2ccc(CCCC(P(=O)([O][K])[O][K])S(=O)(=O)[O][K])cc2)cc1
cpd25905	LBNUOQAEVSXSSE-UHFFFAOYSA-K	C16H16K3O6PS	no pKas to build it	O=P([O][K])([O][K])C(CCCc1ccc(-c2ccccc2)cc1)S(=O)(=O)[O][K]
cpd25906	BCYAVSRUQADSRS-UHFFFAOYSA-J	C16H16K4O6P2	no pKas to build it	O=P([O][K])([O][K])C(CCCc1ccc(-c2ccccc2)cc1)P(=O)([O][K])[O][K]
cpd25955	XAUVRXDHOUCHLQ-KQYNXXCUSA-M	C10H14N6O12P3	creation failed	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[NH+]=P([O-])([O-])[O-])[C@@H](O)[C@H]1O
cpd26072	SZAOZNVCHHBUDZ-NBIDRCSRSA-N	C12H15NO7S	creation failed	O=[N+]([O-])c1ccccc1S[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
cpd26086	ZXEWVLLJHQSJOW-XVFCMESISA-N	C9H11N5O5	creation failed	[N-]=[N+]=NC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O
cpd26091	RQKFRKXXIQLRRR-RAEVTNRLSA-L	C17H18BrN3O13P2	creation failed	O=C(CBr)Nc1ccc(OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)cc1
cpd26110	JEKWBXPDIVBJHT-AESUEXMWSA-L	C16H23IN6O10PS	creation failed	CC[C@H](C)C(I)C(=O)[N-]S(=O)(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
