ID	GF	EQ
rxn04947	0.34|11.46	-5.80|0.97
rxn04948	-4.58|12.88	nan
rxn04949	-25.49|1.85	nan
rxn04950	-27.01|1.74	-30.64|1.15
rxn04951	nan	-8.66|0.26
rxn04952	8.69|6.16	9.40|0.13
rxn04953	8.69|6.15	9.40|0.15
rxn04954	3.79|7.41	8.94|1.02
rxn04955	15.09|13.82	-4.45|23900.57
rxn04956	-34.9|2.5	-5.00|2.40
rxn04957	-31.71|6.14	-31.73|1.02
rxn04958	-31.71|6.13	-31.72|1.02
rxn04959	22.25|1.18	nan
rxn04960	2.91|11.5	nan
rxn04961	-18.11|3.81	nan
rxn04962	-1.43|16.24	nan
rxn04963	-1.43|10.59	nan
rxn04964	-99.25|0.89	-103.64|0.99
rxn04965	nan	nan
rxn04966	-108.28|2.12	-107.64|1.13
rxn04967	-110.08|2.15	-109.64|1.17
rxn04968	-110.08|2.09	-109.62|1.17
rxn04969	-71.68|6.33	-79.19|2.17
rxn04970	nan	nan
rxn04971	-15.4|3.68	-125.69|27863.96
rxn04972	-95.83|7.22	-105.83|0.86
rxn04973	-93.88|6.48	-100.72|1.19
rxn04974	-119.35|9.54	-113.73|1.45
rxn04975	-104.38|9.52	-111.16|1.23
rxn04976	-119.35|9.54	-113.73|1.45
rxn04977	nan	nan
rxn04978	-104.91|12.08	-83.20|47801.15
rxn04979	-104.91|17.25	-83.20|47801.15
rxn04980	-103.25|6.25	-102.14|0.86
rxn04981	-92.58|6.5	-94.09|0.76
rxn04982	-96.19|11.84	-97.04|0.80
rxn04983	-96.19|11.82	-97.04|0.80
rxn04984	-96.19|11.88	-97.04|0.80
rxn04985	-96.19|11.84	-97.04|0.80
rxn04986	-94.39|11.53	-95.04|0.75
rxn04987	-96.19|11.51	-97.04|0.80
rxn04988	-96.19|11.51	-97.04|0.80
rxn04989	-91.65|4.65	-57.21|11865.83
rxn04990	-91.65|4.71	-77.87|11865.83
rxn04991	-91.65|5.01	-69.80|11865.83
rxn04992	nan	nan
rxn04993	-98.48|11.51	-104.59|2.06
rxn04994	-90.68|8.22	-95.30|0.85
rxn04995	-90.68|8.22	-95.30|0.85
rxn04996	16.2|6.16	15.71|0.45
rxn04997	-6.26|12.52	8.86|0.80
rxn04998	-17.54|2.16	-27.43|1.12
rxn04999	-6.06|6.35	-24.17|4.56
rxn05000	-77.12|4.13	nan
rxn05001	-71.36|8.5	-116.97|4.26
rxn05003	-3.53|8.64	nan
rxn05004	-20.64|5.86	-3.43|23900.57
rxn05005	nan	-28.46|34623.61
rxn05006	nan	-31.07|34623.61
rxn05007	-4.36|5.23	-1.90|23900.57
rxn05008	-36.09|14.09	1.66|33800.52
rxn05009	-4.36|5.66	-1.46|23900.57
rxn05010	-13.11|5.07	7.99|23900.57
rxn05011	23.24|5.36	-3.32|29272.11
rxn05012	0.55|1.9	-1.56|1.00
rxn05014	nan	2.75|0.66
rxn05015	0.0|10.12	-0.60|0.65
rxn05016	-5.79|18.11	-34.56|3.88
rxn05017	15907.72|55.05	10035.83|28222.60
rxn05018	-3.61|11.1	1.18|0.54
rxn05019	744.26|18.36	497.23|2.99
rxn05020	757.46|18.48	508.40|3.11
rxn05021	9.53|9.27	55.32|16900.26
rxn05022	-1.7|5.61	-5.35|0.53
rxn05023	-5.75|5.88	-5.74|0.35
rxn05024	-8.52|5.62	-17.42|1.82
rxn05025	-10.33|3.74	2.49|0.53
rxn05026	-10.33|3.74	3.09|0.42
rxn05027	nan	nan
rxn05028	-22.53|6.15	-18.20|0.71
rxn05029	nan	nan
rxn05030	-22.53|7.56	-18.20|0.71
rxn05031	-13.19|5.97	8.08|1.35
rxn05032	-26.44|6.45	-18.52|0.78
rxn05033	-26.44|6.45	-18.52|0.78
rxn05034	-26.44|6.61	-18.81|0.66
rxn05035	7.48|1.05	-8.55|1.05
rxn05036	0.0|1.94	-2.48|0.45
rxn05037	0.0|1.98	-2.31|0.45
rxn05038	-14.03|4.78	-1.03|0.34
rxn05039	7.22|2.69	-3.32|0.30
rxn05040	-20.78|0.83	-20.09|0.50
rxn05042	-14.03|11.13	-57.35|16900.26
rxn05043	nan	nan
rxn05044	-1.54|5.03	0.52|1.41
rxn05047	-5.75|5.12	-5.80|0.35
rxn05048	-5.75|11.32	-5.80|0.35
rxn05049	-5.75|11.3	-5.80|0.35
rxn05050	nan	nan
rxn05052	-2.0|1.87	-2.92|0.44
rxn05053	-2.0|1.49	-1.96|0.44
rxn05054	nan	nan
rxn05055	0.74|1.48	-6.92|1.30
rxn05057	-41.85|2.61	-16.77|1.99
rxn05058	-32.94|4.01	-12.24|1.29
rxn05059	-32.44|2.86	-15.22|0.76
rxn05060	nan	-67.64|23900.57
rxn05061	-4.9|1.32	-4.11|0.75
rxn05062	-24.59|2.75	nan
rxn05063	-15.71|5.06	nan
rxn05064	3.53|0.87	-2.30|0.82
rxn05065	-11.91|3.26	9.81|23900.57
rxn05066	-11.11|9.61	-5.92|0.81
rxn05067	0.0|4.27	-0.10|0.68
rxn05068	14.4|14.8	3.52|95602.29
rxn05069	7.2|10.23	1.76|47801.15
rxn05070	-119.15|13.26	-252.19|100204.32
rxn05071	-126.74|13.24	-253.09|100204.32
rxn05072	-1.68|2.09	-10.95|1.34
rxn05073	-110.08|3.06	-109.64|1.17
rxn05075	-34.31|5.74	-50.40|23900.57
rxn05076	-41.18|5.17	-63.23|0.78
rxn05077	-41.18|5.13	-63.23|0.78
rxn05078	-1.7|6.28	-3.89|0.39
rxn05079	-41.18|5.25	nan
rxn05080	-1.7|6.33	nan
rxn05081	-1.7|7.87	nan
rxn05083	-47.85|2.72	-70.42|1.27
rxn05084	2.54|7.77	nan
rxn05085	3.57|6.32	2.13|0.51
rxn05086	nan	nan
rxn05087	-6.33|7.25	nan
rxn05088	-6.33|7.24	nan
rxn05089	nan	nan
rxn05090	-92.1|2.01	-78.49|1.55
rxn05091	-124.66|1.52	nan
rxn05092	-131.47|1.46	-121.16|0.81
rxn05093	-54.26|3.2	-62.41|2.27
rxn05094	-121.92|3.63	-122.61|1.20
rxn05095	-121.16|3.16	-83.58|23900.57
rxn05096	-119.58|3.23	nan
rxn05097	-95.83|6.79	-105.22|0.86
rxn05098	-95.83|6.8	nan
rxn05099	-95.83|6.85	nan
rxn05101	nan	nan
rxn05102	-3.53|5.81	14.51|23900.57
rxn05104	-8.17|1.37	-10.10|0.30
rxn05105	9.77|1.32	-0.17|0.00
rxn05106	7.22|1.55	-3.22|0.30
rxn05107	16.99|1.51	-3.40|0.30
rxn05108	0.0|1.28	2.71|0.49
rxn05109	-8.92|4.99	-10.42|0.64
rxn05110	-23.02|2.99	-25.49|1.10
rxn05111	-90.96|2.94	-89.17|1.05
rxn05112	-0.46|2.76	1.19|0.36
rxn05113	-112.54|6.51	-114.86|1.74
rxn05114	-21.91|5.11	-15.09|1.32
rxn05115	17.26|2.72	9.12|1.32
rxn05116	-3.09|0.72	-3.55|0.75
rxn05117	-13.01|6.28	14.61|0.59
rxn05118	-2.53|1.45	-4.43|2.38
rxn05119	-13.01|6.3	14.61|0.59
rxn05120	nan	nan
rxn05121	nan	nan
rxn05122	-3.11|4.24	-1.97|0.66
rxn05123	-6.35|4.48	-4.92|0.57
rxn05124	-24.02|1.61	-22.56|1.11
rxn05125	-21.55|6.8	-2.63|0.35
rxn05126	-9.8|6.24	-8.59|0.26
rxn05127	-9.8|6.22	-8.60|0.27
rxn05128	-0.46|1.11	-3.64|0.75
rxn05129	-6.03|3.44	-10.05|1.03
rxn05130	-96.19|6.5	-97.03|0.80
rxn05131	-92.95|6.56	-104.09|1.12
rxn05132	-81.93|6.64	-42.80|23900.57
rxn05133	-39.48|2.58	-48.52|0.45
rxn05134	14.65|2.61	21.17|0.44
rxn05135	-1.7|4.95	-3.24|0.53
rxn05136	-3.61|5.4	-0.13|0.55
rxn05137	3.61|5.46	4.67|0.79
rxn05139	-39.48|5.28	-48.53|0.45
rxn05142	-9.8|6.57	-9.40|0.50
rxn05143	-9.8|6.56	-9.41|0.50
rxn05144	-43.31|2.49	-72.26|1.24
rxn05145	-6.81|4.47	-6.16|0.07
rxn05146	-6.81|4.39	-6.16|0.07
rxn05147	-6.81|4.87	-6.16|0.07
rxn05148	nan	nan
rxn05149	nan	nan
rxn05150	nan	nan
rxn05151	-6.81|4.43	-6.16|0.07
rxn05152	-6.81|4.38	-6.16|0.07
rxn05153	-6.81|4.41	-6.16|0.07
rxn05154	-6.81|4.88	-6.16|0.07
rxn05155	-6.81|4.44	-6.16|0.07
rxn05156	-6.81|4.42	-6.16|0.07
rxn05157	-6.81|4.41	-6.16|0.07
rxn05158	-6.81|4.39	-6.16|0.07
rxn05159	-6.81|5.17	-6.16|0.07
rxn05160	-6.81|4.76	-6.16|0.07
rxn05161	-6.81|4.4	-6.16|0.07
rxn05162	-6.81|4.87	-6.16|0.07
rxn05163	-6.81|4.42	-6.16|0.07
rxn05164	-6.81|4.64	-6.16|0.07
rxn05165	-6.81|4.56	-6.16|0.07
rxn05166	nan	nan
rxn05167	-6.81|4.77	-6.16|0.07
rxn05168	-6.81|4.4	-6.16|0.07
rxn05169	-6.81|4.4	-6.16|0.07
rxn05170	-6.81|6.1	-6.16|0.07
rxn05171	-6.81|4.41	-6.16|0.07
rxn05172	-6.81|4.49	-6.16|0.07
rxn05173	-6.81|4.77	-6.16|0.07
rxn05174	nan	nan
rxn05175	-6.81|4.66	-6.16|0.07
rxn05176	-6.81|4.41	nan
rxn05177	-6.81|5.67	-6.16|0.07
rxn05178	-6.81|4.38	-6.16|0.07
rxn05179	-6.81|4.4	-6.16|0.07
rxn05180	-6.81|5.18	-6.16|0.07
rxn05181	-6.81|5.16	-6.16|0.07
rxn05182	nan	nan
rxn05183	-6.81|4.51	-6.16|0.07
rxn05184	-6.81|5.26	nan
rxn05185	-6.81|4.87	-6.16|0.07
rxn05187	nan	nan
rxn05188	nan	-6.16|0.07
rxn05189	nan	nan
rxn05190	nan	-6.16|0.07
rxn05191	nan	nan
rxn05192	-6.81|5.24	-6.16|0.07
rxn05193	-6.81|5.19	-6.16|0.07
rxn05194	-6.81|4.96	-6.16|0.07
rxn05195	-6.81|4.41	-6.16|0.07
rxn05196	-6.81|4.44	-6.16|0.07
rxn05197	-0.0|2.18	nan
rxn05198	0.0|2.73	nan
rxn05199	0.0|2.69	nan
rxn05200	0.0|2.5	nan
rxn05201	0.0|3.56	nan
rxn05202	-0.0|3.78	nan
rxn05203	0.0|3.55	nan
rxn05204	0.0|3.89	nan
rxn05205	0.0|2.6	nan
rxn05206	nan	nan
rxn05207	nan	nan
rxn05208	nan	nan
rxn05209	nan	nan
rxn05210	nan	nan
rxn05211	0.0|0.71	nan
rxn05212	nan	nan
rxn05213	nan	nan
rxn05214	nan	nan
rxn05215	nan	nan
rxn05216	nan	nan
rxn05217	0.0|0.48	nan
rxn05218	0.0|0.34	nan
rxn05219	-6.81|4.51	-6.16|0.07
rxn05220	0.0|0.83	nan
rxn05221	nan	nan
rxn05222	0.0|2.23	nan
rxn05223	-6.81|5.36	-6.16|0.07
rxn05224	0.0|4.07	nan
rxn05225	0.0|3.08	nan
rxn05226	-9.11|2.26	-10.53|0.15
rxn05227	-31.86|7.57	11.00|0.92
rxn05229	-4.65|5.18	-5.97|0.72
rxn05231	nan	nan
rxn05232	nan	nan
rxn05233	nan	nan
rxn05234	nan	nan
rxn05235	nan	nan
rxn05236	nan	nan
rxn05237	-6.81|4.47	-6.16|0.07
rxn05238	0.0|0.71	nan
rxn05239	nan	nan
rxn05240	nan	nan
rxn05241	nan	nan
rxn05242	nan	nan
rxn05243	0.0|0.64	nan
rxn05244	0.0|0.64	nan
rxn05245	0.0|0.62	nan
rxn05247	nan	nan
rxn05248	nan	nan
rxn05249	nan	nan
rxn05250	nan	nan
rxn05251	nan	nan
rxn05252	nan	nan
rxn05254	nan	nan
rxn05255	0.0|4.47	nan
rxn05256	nan	nan
rxn05257	nan	nan
rxn05258	nan	nan
rxn05259	nan	nan
rxn05260	nan	nan
rxn05261	nan	nan
rxn05262	nan	nan
rxn05263	nan	nan
rxn05264	nan	nan
rxn05265	nan	nan
rxn05266	-34.22|8.34	-25.45|23900.57
rxn05267	-146.68|7.72	-529.52|3.07
rxn05268	nan	nan
rxn05269	nan	nan
rxn05270	nan	nan
rxn05271	nan	nan
rxn05272	nan	nan
rxn05273	nan	nan
rxn05274	nan	nan
rxn05275	nan	nan
rxn05276	nan	nan
rxn05278	nan	nan
rxn05279	nan	nan
rxn05280	nan	nan
rxn05281	nan	nan
rxn05282	nan	nan
rxn05283	nan	nan
rxn05284	nan	nan
rxn05285	nan	nan
rxn05286	nan	nan
rxn05287	-22.53|3.34	-18.20|0.71
rxn05289	nan	nan
rxn05291	-117.68|93.15	-113.96|5.99
rxn05292	0.0|0.71	nan
rxn05293	-41.4|6.53	-455.53|23900.57
rxn05294	nan	nan
rxn05295	nan	nan
rxn05296	nan	nan
rxn05297	0.0|0.54	nan
rxn05298	nan	nan
rxn05299	0.0|1.6	nan
rxn05300	0.0|0.58	nan
rxn05301	0.0|1.27	nan
rxn05303	0.0|2.21	nan
rxn05305	0.0|0.79	nan
rxn05306	0.0|1.17	nan
rxn05307	0.0|0.44	nan
rxn05308	0.0|1.2	nan
rxn05310	0.0|2.01	nan
rxn05312	-0.0|0.71	nan
rxn05313	nan	nan
rxn05315	nan	nan
rxn05316	0.0|3.89	nan
rxn05317	0.0|4.23	nan
rxn05318	0.0|4.3	nan
rxn05319	0.0|0.71	nan
rxn05320	nan	nan
rxn05321	nan	nan
rxn05322	nan	nan
rxn05323	nan	nan
rxn05324	nan	nan
rxn05325	nan	nan
rxn05326	nan	nan
rxn05327	nan	nan
rxn05328	nan	nan
rxn05329	nan	nan
rxn05330	nan	nan
rxn05331	nan	nan
rxn05332	nan	nan
rxn05333	nan	nan
rxn05334	nan	nan
rxn05335	nan	nan
rxn05336	nan	nan
rxn05337	nan	nan
rxn05338	nan	nan
rxn05339	nan	nan
rxn05340	nan	nan
rxn05341	nan	nan
rxn05342	nan	nan
rxn05343	nan	nan
rxn05344	nan	nan
rxn05345	nan	nan
rxn05346	nan	nan
rxn05347	nan	nan
rxn05348	nan	nan
rxn05349	nan	nan
rxn05350	nan	nan
rxn05351	nan	nan
rxn05352	nan	nan
rxn05353	nan	nan
rxn05354	nan	nan
rxn05355	nan	nan
rxn05356	nan	nan
rxn05357	nan	nan
rxn05358	nan	nan
rxn05359	nan	nan
rxn05360	nan	nan
rxn05361	nan	nan
rxn05362	nan	nan
rxn05363	nan	nan
rxn05364	nan	nan
rxn05365	nan	nan
rxn05366	nan	nan
rxn05367	nan	nan
rxn05368	nan	nan
rxn05369	nan	nan
rxn05370	nan	nan
rxn05371	nan	nan
rxn05372	nan	nan
rxn05373	nan	nan
rxn05374	nan	nan
rxn05375	nan	nan
rxn05376	nan	nan
rxn05377	nan	nan
rxn05378	nan	nan
rxn05379	nan	nan
rxn05380	nan	nan
rxn05381	nan	nan
rxn05382	nan	nan
rxn05383	nan	nan
rxn05384	nan	nan
rxn05385	nan	nan
rxn05386	nan	nan
rxn05387	nan	nan
rxn05388	nan	nan
rxn05389	nan	nan
rxn05390	nan	nan
rxn05391	nan	nan
rxn05392	nan	nan
rxn05393	nan	nan
rxn05394	nan	nan
rxn05395	nan	nan
rxn05396	nan	nan
rxn05397	nan	nan
rxn05398	nan	nan
rxn05399	nan	nan
rxn05400	nan	nan
rxn05401	nan	nan
rxn05402	nan	nan
rxn05403	nan	nan
rxn05404	nan	nan
rxn05405	nan	nan
rxn05406	nan	nan
rxn05407	nan	nan
rxn05408	nan	nan
rxn05409	nan	nan
rxn05410	nan	nan
rxn05411	nan	nan
rxn05412	nan	nan
rxn05413	nan	nan
rxn05414	nan	nan
rxn05415	nan	nan
rxn05416	nan	nan
rxn05417	nan	nan
rxn05418	nan	nan
rxn05419	nan	nan
rxn05420	nan	nan
rxn05421	nan	nan
rxn05422	nan	nan
rxn05423	nan	nan
rxn05424	nan	nan
rxn05425	nan	nan
rxn05426	nan	nan
rxn05427	nan	nan
rxn05428	nan	nan
rxn05429	nan	nan
rxn05430	nan	nan
rxn05431	nan	nan
rxn05432	nan	nan
rxn05433	nan	nan
rxn05434	nan	nan
rxn05435	nan	nan
rxn05436	nan	nan
rxn05437	nan	nan
rxn05438	nan	nan
rxn05439	nan	nan
rxn05440	nan	nan
rxn05441	nan	nan
rxn05442	nan	nan
rxn05443	nan	nan
rxn05444	nan	nan
rxn05445	nan	nan
rxn05446	nan	nan
rxn05447	nan	nan
rxn05448	nan	nan
rxn05449	nan	nan
rxn05450	nan	nan
rxn05451	nan	nan
rxn05452	nan	nan
rxn05453	nan	nan
rxn05454	nan	nan
rxn05455	nan	nan
rxn05456	nan	nan
rxn05457	nan	nan
rxn05458	nan	nan
rxn05459	nan	nan
rxn05460	nan	nan
rxn05461	nan	nan
rxn05462	nan	nan
rxn05463	nan	nan
rxn05464	nan	nan
rxn05465	nan	nan
rxn05466	0.0|0.71	nan
rxn05467	0.0|0.71	nan
rxn05468	0.0|0.71	nan
rxn05469	0.0|0.42	nan
rxn05470	-0.0|0.27	nan
rxn05471	0.0|3.87	nan
rxn05472	0.0|1.26	nan
rxn05473	0.0|0.3	nan
rxn05474	0.0|0.41	nan
rxn05475	0.0|0.44	nan
rxn05476	0.0|4.29	nan
rxn05477	0.0|2.72	nan
rxn05478	0.0|3.87	nan
rxn05479	0.0|0.41	nan
rxn05480	0.0|2.66	nan
rxn05481	0.0|2.14	nan
rxn05482	0.0|1.16	nan
rxn05483	0.0|1.13	nan
rxn05484	0.0|0.35	nan
rxn05485	-9.11|2.38	-8.79|0.64
rxn05486	0.0|2.31	nan
rxn05487	0.0|2.19	nan
rxn05488	0.0|0.71	nan
rxn05489	-6.81|4.38	-6.16|0.07
rxn05490	-6.81|4.38	-6.16|0.07
rxn05491	0.0|3.86	nan
rxn05493	0.0|0.54	nan
rxn05494	0.0|0.41	nan
rxn05495	0.0|0.41	nan
rxn05496	0.0|0.41	nan
rxn05497	-0.0|4.29	nan
rxn05498	nan	nan
rxn05499	0.0|1.94	nan
rxn05500	0.0|1.94	nan
rxn05501	-9.11|2.62	-9.35|0.31
rxn05502	0.0|2.57	nan
rxn05504	nan	nan
rxn05505	nan	nan
rxn05506	nan	nan
rxn05507	nan	nan
rxn05508	0.0|0.83	nan
rxn05510	nan	nan
rxn05511	0.0|0.64	nan
rxn05512	-6.81|4.5	-6.16|0.07
rxn05513	nan	nan
rxn05514	nan	nan
rxn05515	nan	nan
rxn05516	nan	nan
rxn05517	nan	nan
rxn05518	-9.11|4.3	-9.34|0.31
rxn05519	0.0|1.99	nan
rxn05520	nan	nan
rxn05521	nan	nan
rxn05522	nan	nan
rxn05523	nan	nan
rxn05525	-0.0|2.72	nan
rxn05526	nan	nan
rxn05527	0.0|1.95	nan
rxn05528	nan	nan
rxn05529	0.0|1.36	nan
rxn05531	nan	nan
rxn05532	0.0|0.51	nan
rxn05533	-6.81|4.5	-6.16|0.07
rxn05534	nan	nan
rxn05535	-6.81|4.61	-6.16|0.07
rxn05536	nan	nan
rxn05537	-6.81|4.48	-6.16|0.07
rxn05538	nan	nan
rxn05539	-6.81|4.56	-6.16|0.07
rxn05540	-6.81|4.62	-6.16|0.07
rxn05541	nan	nan
rxn05542	-6.81|4.47	-6.16|0.07
rxn05543	-6.81|4.75	-6.16|0.07
rxn05544	-6.81|4.54	-6.16|0.07
rxn05545	nan	nan
rxn05546	nan	nan
rxn05547	-6.81|4.61	-6.16|0.07
rxn05548	-6.81|4.91	-6.16|0.07
rxn05549	-6.81|4.42	-6.16|0.07
rxn05550	-6.81|4.76	-6.16|0.07
rxn05551	0.0|0.41	nan
rxn05552	-6.81|4.48	-6.16|0.07
rxn05553	0.0|0.71	nan
rxn05554	0.0|2.33	nan
rxn05555	-6.81|4.41	-6.16|0.07
rxn05557	-6.81|4.63	-6.16|0.07
rxn05558	nan	nan
rxn05559	0.0|0.71	nan
rxn05560	-9.11|2.0	-10.38|0.46
rxn05561	0.0|1.02	nan
rxn05562	0.0|2.56	nan
rxn05563	0.0|2.56	nan
rxn05564	0.0|0.49	nan
rxn05565	0.0|1.16	nan
rxn05566	0.0|2.18	nan
rxn05567	-9.11|1.5	-10.26|0.48
rxn05568	0.0|2.09	nan
rxn05569	-9.11|2.22	-8.75|0.71
rxn05570	-6.81|5.18	-6.16|0.07
rxn05571	0.0|1.26	nan
rxn05572	nan	nan
rxn05573	0.0|2.18	nan
rxn05574	0.0|2.12	nan
rxn05577	0.0|0.38	nan
rxn05578	0.0|0.54	nan
rxn05579	0.0|2.77	nan
rxn05580	0.0|8.53	nan
rxn05581	0.0|0.62	nan
rxn05582	0.0|0.34	nan
rxn05585	-6.81|4.53	nan
rxn05586	nan	nan
rxn05589	nan	nan
rxn05590	0.0|0.68	nan
rxn05593	0.0|2.12	nan
rxn05594	-6.81|4.49	-6.16|0.07
rxn05595	nan	nan
rxn05596	nan	nan
rxn05597	-6.81|4.56	-6.16|0.07
rxn05598	-6.81|6.1	-6.16|0.07
rxn05599	-6.81|4.5	-6.16|0.07
rxn05601	-6.81|4.88	-6.16|0.07
rxn05602	-0.0|0.35	nan
rxn05603	0.0|0.44	nan
rxn05604	nan	nan
rxn05605	0.0|0.44	nan
rxn05607	-9.11|4.3	-9.44|0.68
rxn05608	-6.81|7.75	-6.16|0.07
rxn05609	0.0|2.14	nan
rxn05610	-9.11|2.26	-9.56|0.40
rxn05611	0.0|2.18	nan
rxn05612	0.0|4.27	nan
rxn05613	nan	nan
rxn05614	nan	nan
rxn05615	0.0|1.16	nan
rxn05616	nan	nan
rxn05617	-9.11|1.5	-11.18|0.53
rxn05618	nan	nan
rxn05619	nan	nan
rxn05620	-6.81|4.96	-6.16|0.07
rxn05621	-6.81|4.48	-6.16|0.07
rxn05622	nan	nan
rxn05623	0.0|3.25	nan
rxn05625	0.0|0.71	nan
rxn05626	0.0|0.71	nan
rxn05627	0.0|0.71	nan
rxn05628	0.0|0.72	nan
rxn05629	0.0|3.92	nan
rxn05630	-0.0|0.83	nan
rxn05634	0.0|0.25	nan
rxn05635	-6.81|4.41	-6.16|0.07
rxn05636	0.0|4.58	nan
rxn05637	nan	nan
rxn05638	-0.0|1.33	nan
rxn05639	0.0|0.47	nan
rxn05640	0.0|0.47	nan
rxn05641	-6.81|6.53	-6.16|0.07
rxn05643	0.0|6.01	nan
rxn05644	-6.81|4.76	-6.16|0.07
rxn05645	0.0|4.07	nan
rxn05646	0.0|2.12	nan
rxn05647	-9.11|2.62	-9.34|0.31
rxn05648	0.0|1.4	nan
rxn05649	0.0|0.44	nan
rxn05651	0.0|0.71	nan
rxn05652	0.0|1.64	nan
rxn05653	0.0|1.94	nan
rxn05654	0.0|0.4	nan
rxn05655	-9.11|3.95	-8.80|0.74
rxn05656	-6.81|4.48	-6.16|0.07
rxn05657	-6.81|4.45	-6.16|0.07
rxn05659	-0.0|2.12	nan
rxn05661	0.0|4.06	nan
rxn05663	0.0|2.23	nan
rxn05665	0.0|2.66	nan
rxn05667	0.0|0.71	nan
rxn05669	0.0|0.62	nan
rxn05671	0.0|1.94	nan
rxn05672	0.0|0.54	nan
rxn05673	0.0|2.12	nan
rxn05674	0.0|1.44	nan
rxn05676	0.0|2.14	nan
rxn05678	0.0|1.24	nan
rxn05679	0.0|2.5	nan
rxn05680	0.0|3.95	nan
rxn05681	0.0|0.83	nan
rxn05682	0.0|2.79	nan
rxn05683	0.0|0.33	nan
rxn05684	0.0|0.49	nan
rxn05685	0.0|1.13	nan
rxn05686	0.0|1.26	nan
rxn05687	0.0|0.75	nan
rxn05688	nan	nan
rxn05689	0.0|1.16	nan
rxn05690	0.0|2.12	nan
rxn05691	0.0|2.12	nan
rxn05692	0.0|1.94	nan
rxn05693	0.0|8.13	nan
rxn05694	0.0|1.26	nan
rxn05695	0.0|7.58	nan
rxn05696	0.0|1.17	nan
rxn05697	0.0|1.16	nan
rxn05698	0.0|3.92	nan
rxn05699	0.0|4.27	nan
rxn05700	nan	nan
rxn05701	0.0|2.21	nan
rxn05703	0.0|1.13	nan
rxn05704	-0.0|0.71	nan
rxn05706	0.0|1.6	nan
rxn05708	0.0|0.52	nan
rxn05709	0.0|0.79	nan
rxn05710	0.0|0.34	nan
rxn05711	0.0|0.83	nan
rxn05713	0.0|2.14	nan
rxn05714	0.0|2.14	nan
rxn05715	0.0|0.62	nan
rxn05716	0.0|0.44	nan
rxn05717	nan	nan
rxn05718	0.0|2.79	nan
rxn05719	0.0|4.21	nan
rxn05720	0.0|5.05	nan
rxn05721	0.0|4.29	nan
rxn05722	0.0|3.66	nan
rxn05723	0.0|2.73	nan
rxn05724	0.0|2.72	nan
rxn05725	0.0|0.72	nan
rxn05726	0.0|0.65	nan
rxn05727	0.0|1.9	nan
rxn05728	-0.0|0.71	nan
rxn05730	0.0|2.69	nan
rxn05731	0.0|10.15	nan
rxn05732	16.55|8.22	14.73|0.50
rxn05733	nan	nan
rxn05734	-7.06|6.15	-6.01|0.83
rxn05735	-9.8|6.13	-9.58|0.49
rxn05736	-21.55|6.82	-2.63|0.35
rxn05737	-71.92|4.36	-27.77|16900.26
rxn05739	-132.43|4.61	-529.71|2.92
rxn05740	nan	nan
rxn05743	-30.2|4.5	-5.89|1.66
rxn05744	-101.69|80.01	-98.25|5.22
rxn05745	0.0|0.72	-0.00|0.00
rxn05746	-3.11|5.68	-2.86|1.03
rxn05747	-136.19|7.63	-535.85|2.92
rxn05748	111.0|4.67	501.33|3.09
rxn05749	-117.34|8.72	-532.24|3.00
rxn05757	nan	nan
rxn05758	nan	nan
rxn05759	nan	nan
rxn05760	nan	nan
rxn05761	nan	nan
rxn05762	nan	nan
rxn05763	nan	nan
rxn05764	nan	nan
rxn05765	-92.72|9.67	-58.84|47801.15
rxn05766	-92.72|9.67	-58.84|47801.15
rxn05767	nan	nan
rxn05768	82.88|4.0	nan
rxn05769	nan	nan
rxn05770	nan	nan
rxn05771	nan	nan
rxn05772	nan	nan
rxn05773	nan	nan
rxn05774	nan	nan
rxn05775	nan	nan
rxn05776	-5.85|1.06	54.55|1.29
rxn05777	nan	nan
rxn05778	nan	nan
rxn05779	nan	nan
rxn05780	nan	nan
rxn05781	nan	nan
rxn05782	nan	nan
rxn05783	nan	nan
rxn05784	nan	nan
rxn05785	nan	nan
rxn05786	nan	nan
rxn05787	nan	nan
rxn05788	nan	nan
rxn05789	nan	nan
rxn05790	nan	nan
rxn05792	nan	nan
rxn05793	nan	nan
rxn05794	11.71|6.14	12.16|0.95
rxn05795	nan	nan
rxn05796	nan	nan
rxn05797	nan	nan
rxn05798	nan	nan
rxn05799	nan	nan
rxn05800	156.78|3.65	58.39|0.37
rxn05801	nan	nan
rxn05802	nan	nan
rxn05803	nan	nan
rxn05804	nan	nan
rxn05805	nan	nan
rxn05806	nan	nan
rxn05807	-161.59|1.62	-64.59|0.19
rxn05808	nan	nan
rxn05809	nan	nan
rxn05810	nan	nan
rxn05811	nan	nan
rxn05812	nan	nan
rxn05813	nan	nan
rxn05814	nan	nan
rxn05815	nan	nan
rxn05816	153.08|3.03	44.76|0.91
rxn05817	203.53|2.74	167.53|16170.40
rxn05818	240.61|1.92	121.56|1.24
rxn05819	293.41|1.85	164.76|1.28
rxn05820	nan	nan
rxn05821	nan	nan
rxn05822	-64.93|4.32	-45.97|0.22
rxn05823	-66.0|5.68	-46.33|0.75
rxn05824	nan	nan
rxn05825	nan	nan
rxn05826	nan	nan
rxn05827	nan	nan
rxn05828	nan	nan
rxn05829	nan	nan
rxn05830	nan	nan
rxn05831	nan	nan
rxn05832	nan	nan
rxn05833	nan	nan
rxn05834	nan	nan
rxn05835	nan	nan
