ID	GF	EQ
cpd27130	10000000.0|10000000.0	nan
cpd27131	10000000.0|10000000.0	nan
cpd27132	10000000.0|10000000.0	nan
cpd27133	10000000.0|10000000.0	nan
cpd27134	nan	nan
cpd27135	nan	nan
cpd27136	nan	nan
cpd27137	10000000.0|10000000.0	nan
cpd27138	10000000.0|10000000.0	nan
cpd27139	10000000.0|10000000.0	nan
cpd27140	10000000.0|10000000.0	nan
cpd27141	10000000.0|10000000.0	nan
cpd27142	10000000.0|10000000.0	nan
cpd27143	10000000.0|10000000.0	nan
cpd27144	10000000.0|10000000.0	nan
cpd27145	10000000.0|10000000.0	nan
cpd27146	nan	nan
cpd27147	nan	nan
cpd27148	10000000.0|10000000.0	nan
cpd27149	10000000.0|10000000.0	nan
cpd27150	10000000.0|10000000.0	nan
cpd27151	nan	nan
cpd27152	10000000.0|10000000.0	nan
cpd27153	10000000.0|10000000.0	nan
cpd27154	10000000.0|10000000.0	nan
cpd27155	10000000.0|10000000.0	nan
cpd27156	10000000.0|10000000.0	nan
cpd27157	10000000.0|10000000.0	nan
cpd27158	nan	nan
cpd27159	nan	nan
cpd27160	nan	nan
cpd27161	nan	nan
cpd27162	10000000.0|10000000.0	nan
cpd27163	nan	nan
cpd27164	10000000.0|10000000.0	nan
cpd27165	-218.28|1.54	nan
cpd27166	-430.78|1.51	-311.21|0.30
cpd27167	10000000.0|10000000.0	nan
cpd27168	10000000.0|10000000.0	nan
cpd27169	10000000.0|10000000.0	nan
cpd27170	nan	nan
cpd27171	10000000.0|10000000.0	nan
cpd27172	10000000.0|10000000.0	nan
cpd27173	10000000.0|10000000.0	nan
cpd27174	10000000.0|10000000.0	nan
cpd27175	10000000.0|10000000.0	nan
cpd27176	10000000.0|10000000.0	nan
cpd27177	-164.13|0.38	nan
cpd27178	nan	nan
cpd27179	nan	nan
cpd27180	10000000.0|10000000.0	nan
cpd27181	nan	nan
cpd27182	-328.68|0.38	-250.38|0.30
cpd27183	10000000.0|10000000.0	nan
cpd27184	nan	nan
cpd27185	nan	nan
cpd27186	10000000.0|10000000.0	nan
cpd27187	10000000.0|10000000.0	nan
cpd27188	10000000.0|10000000.0	nan
cpd27189	10000000.0|10000000.0	nan
cpd27190	10000000.0|10000000.0	nan
cpd27191	10000000.0|10000000.0	nan
cpd27192	nan	nan
cpd27193	nan	nan
cpd27194	10000000.0|10000000.0	nan
cpd27195	10000000.0|10000000.0	nan
cpd27196	10000000.0|10000000.0	nan
cpd27197	10000000.0|10000000.0	nan
cpd27198	10000000.0|10000000.0	nan
cpd27199	10000000.0|10000000.0	nan
cpd27200	10000000.0|10000000.0	nan
cpd27201	10000000.0|10000000.0	nan
cpd27202	10000000.0|10000000.0	nan
cpd27203	10000000.0|10000000.0	nan
cpd27204	10000000.0|10000000.0	nan
cpd27205	10000000.0|10000000.0	nan
cpd27206	nan	nan
cpd27207	nan	nan
cpd27208	10000000.0|10000000.0	nan
cpd27209	10000000.0|10000000.0	nan
cpd27210	10000000.0|10000000.0	nan
cpd27211	10000000.0|10000000.0	nan
cpd27212	nan	nan
cpd27213	-1606.32|8.42	nan
cpd27214	nan	nan
cpd27215	10000000.0|10000000.0	nan
cpd27216	-37.05|0.47	100.36|0.45
cpd27217	nan	nan
cpd27218	10000000.0|10000000.0	nan
cpd27219	nan	nan
cpd27220	10000000.0|10000000.0	nan
cpd27221	10000000.0|10000000.0	nan
cpd27222	nan	nan
cpd27223	10000000.0|10000000.0	nan
cpd27224	10000000.0|10000000.0	nan
cpd27225	-8.51|2.36	57.77|16900.26
cpd27226	nan	nan
cpd27227	10000000.0|10000000.0	nan
cpd27228	nan	nan
cpd27229	10000000.0|10000000.0	nan
cpd27230	nan	nan
cpd27231	10000000.0|10000000.0	nan
cpd27232	10000000.0|10000000.0	nan
cpd27233	10000000.0|10000000.0	nan
cpd27234	10000000.0|10000000.0	nan
cpd27235	10000000.0|10000000.0	nan
cpd27236	10000000.0|10000000.0	nan
cpd27237	10000000.0|10000000.0	nan
cpd27238	10000000.0|10000000.0	nan
cpd27239	10000000.0|10000000.0	nan
cpd27240	10000000.0|10000000.0	nan
cpd27241	10000000.0|10000000.0	nan
cpd27242	10000000.0|10000000.0	nan
cpd27243	10000000.0|10000000.0	nan
cpd27244	10000000.0|10000000.0	nan
cpd27245	10000000.0|10000000.0	nan
cpd27246	10000000.0|10000000.0	nan
cpd27247	10000000.0|10000000.0	nan
cpd27248	nan	nan
cpd27249	-217.42|0.82	-101.20|0.27
cpd27250	10000000.0|10000000.0	nan
cpd27251	10000000.0|10000000.0	nan
cpd27252	10000000.0|10000000.0	nan
cpd27253	10000000.0|10000000.0	nan
cpd27254	nan	nan
cpd27255	nan	nan
cpd27256	10000000.0|10000000.0	nan
cpd27257	10000000.0|10000000.0	nan
cpd27258	nan	nan
cpd27259	10000000.0|10000000.0	nan
cpd27260	nan	nan
cpd27261	10000000.0|10000000.0	nan
cpd27262	10000000.0|10000000.0	nan
cpd27263	10000000.0|10000000.0	nan
cpd27264	nan	nan
cpd27265	nan	nan
cpd27266	nan	nan
cpd27267	nan	nan
cpd27268	10000000.0|10000000.0	nan
cpd27269	10000000.0|10000000.0	nan
cpd27270	-29.96|1.55	53.10|1.33
cpd27271	nan	nan
cpd27272	nan	nan
cpd27273	-314.75|3.01	-68.03|1.67
cpd27274	-54.6|1.7	67.49|1.04
cpd27275	-132.43|1.71	-21.03|1.04
cpd27276	-192.81|2.2	-8.80|1.12
cpd27277	-192.81|2.2	-10.90|1.11
cpd27278	-88.37|1.87	nan
cpd27279	-130.81|1.72	nan
cpd27280	-51.55|1.74	131.35|1.10
cpd27281	nan	nan
cpd27282	-18.65|1.58	83.30|1.03
cpd27283	-61.87|1.57	11.41|1.02
cpd27284	-52.94|1.6	0.52|1.02
cpd27285	-12.18|1.59	72.41|1.02
cpd27286	-6.13|2.06	92.14|23900.57
cpd27287	7.8|2.23	nan
cpd27288	-52.65|1.77	76.73|1.37
cpd27289	-22.21|1.57	70.86|1.01
cpd27290	-5.69|2.0	92.34|23900.57
cpd27291	-857.46|1.43	-749.50|1.49
cpd27292	10000000.0|10000000.0	-6.28|23900.57
cpd27293	10000000.0|10000000.0	-65.83|23900.57
cpd27294	10000000.0|10000000.0	43.43|23900.57
cpd27295	10000000.0|10000000.0	nan
cpd27296	nan	nan
cpd27297	nan	nan
cpd27298	nan	nan
cpd27299	-42.88|0.58	46.23|0.55
cpd27300	-121.69|0.61	-26.39|0.65
cpd27301	10000000.0|10000000.0	nan
cpd27302	-60.5|2.35	-52.36|1.07
cpd27303	nan	nan
cpd27304	nan	nan
cpd27305	nan	nan
cpd27306	nan	nan
cpd27307	10000000.0|10000000.0	nan
cpd27308	-432.46|1.45	-325.89|1.33
cpd27309	10000000.0|10000000.0	nan
cpd27310	10000000.0|10000000.0	nan
cpd27311	nan	nan
cpd27312	10000000.0|10000000.0	nan
cpd27313	10000000.0|10000000.0	nan
cpd27314	nan	nan
cpd27315	4.39|1.06	151.54|1.40
cpd27316	10000000.0|10000000.0	nan
cpd27317	10000000.0|10000000.0	nan
cpd27318	-70.35|0.92	nan
cpd27319	-74.62|2.15	106.27|2.05
cpd27320	-134.89|1.41	nan
cpd27321	-98.07|1.23	nan
cpd27322	-98.07|1.23	nan
cpd27323	-64.25|1.39	nan
cpd27324	-99.69|1.2	nan
cpd27325	-810.15|3.59	-449.75|1.94
cpd27326	10000000.0|10000000.0	nan
cpd27327	nan	nan
cpd27328	-1403.83|7.87	345.61|6.18
cpd27329	10000000.0|10000000.0	nan
cpd27330	10000000.0|10000000.0	nan
cpd27331	-136.98|0.45	-131.95|0.33
cpd27332	10000000.0|10000000.0	nan
cpd27333	10000000.0|10000000.0	nan
cpd27334	10000000.0|10000000.0	nan
cpd27335	10000000.0|10000000.0	nan
cpd27336	10000000.0|10000000.0	nan
cpd27337	10000000.0|10000000.0	nan
cpd27338	-278.05|3.87	602.59|23900.57
cpd27339	10000000.0|10000000.0	nan
cpd27340	10000000.0|10000000.0	nan
cpd27341	10000000.0|10000000.0	nan
cpd27342	10000000.0|10000000.0	nan
cpd27343	10000000.0|10000000.0	nan
cpd27344	10000000.0|10000000.0	nan
cpd27345	10000000.0|10000000.0	nan
cpd27346	-75.25|1.42	-4.66|0.86
cpd27347	10000000.0|10000000.0	nan
cpd27348	-301.43|1.59	nan
cpd27349	-301.43|1.59	nan
cpd27350	-1533.99|9.38	nan
cpd27351	-179.54|0.71	-83.56|0.24
cpd27352	10000000.0|10000000.0	nan
cpd27353	10000000.0|10000000.0	nan
cpd27354	10000000.0|10000000.0	nan
cpd27355	10000000.0|10000000.0	nan
cpd27356	nan	nan
cpd27357	-90.67|1.04	nan
cpd27358	-182.05|1.5	-64.72|0.44
cpd27359	-219.17|1.36	-101.88|0.30
cpd27360	-218.28|1.54	-101.69|0.27
cpd27362	-319.2|0.31	-260.81|0.25
cpd27363	10000000.0|10000000.0	nan
cpd27364	10000000.0|10000000.0	nan
cpd27365	-180.06|1.37	-84.61|0.35
cpd27366	10000000.0|10000000.0	nan
cpd27367	-85.19|0.78	28.16|1.27
cpd27368	10000000.0|10000000.0	nan
cpd27369	nan	nan
cpd27370	10000000.0|10000000.0	nan
cpd27371	10000000.0|10000000.0	nan
cpd27372	10000000.0|10000000.0	nan
cpd27373	-5.63|5.68	nan
cpd27374	10000000.0|10000000.0	nan
cpd27375	10000000.0|10000000.0	nan
cpd27376	10000000.0|10000000.0	nan
cpd27377	10000000.0|10000000.0	nan
cpd27378	10000000.0|10000000.0	nan
cpd27379	-182.05|1.5	-64.09|0.33
cpd27380	10000000.0|10000000.0	nan
cpd27381	10000000.0|10000000.0	nan
cpd27382	10000000.0|10000000.0	nan
cpd27383	10000000.0|10000000.0	nan
cpd27384	10000000.0|10000000.0	nan
cpd27385	nan	nan
cpd27386	-217.11|3.51	nan
cpd27387	10000000.0|10000000.0	nan
cpd27388	10000000.0|10000000.0	nan
cpd27389	10000000.0|10000000.0	nan
cpd27390	10000000.0|10000000.0	nan
cpd27391	10000000.0|10000000.0	nan
cpd27392	10000000.0|10000000.0	nan
cpd27393	-70.47|0.28	-11.80|0.17
cpd27394	10000000.0|10000000.0	nan
cpd27395	10000000.0|10000000.0	nan
cpd27396	-822.25|3.56	-460.00|1.85
cpd27397	10000000.0|10000000.0	nan
cpd27398	nan	nan
cpd27399	nan	nan
cpd27400	nan	nan
cpd27401	10000000.0|10000000.0	nan
cpd27402	nan	nan
cpd27403	nan	nan
cpd27404	10000000.0|10000000.0	nan
cpd27405	-41.34|1.13	125.73|1.39
cpd27406	6.16|3.73	115.18|25051.08
cpd27407	53.49|1.36	191.33|1.40
cpd27408	6.08|0.85	180.89|0.91
cpd27409	nan	nan
cpd27410	10000000.0|10000000.0	nan
cpd27411	10000000.0|10000000.0	nan
cpd27412	nan	nan
cpd27413	nan	nan
cpd27414	10000000.0|10000000.0	nan
cpd27415	10000000.0|10000000.0	nan
cpd27416	nan	nan
cpd27417	nan	nan
cpd27418	10000000.0|10000000.0	nan
cpd27419	10000000.0|10000000.0	nan
cpd27420	10000000.0|10000000.0	nan
cpd27421	10000000.0|10000000.0	nan
cpd27422	10000000.0|10000000.0	nan
cpd27423	10000000.0|10000000.0	nan
cpd27424	10000000.0|10000000.0	nan
cpd27425	10000000.0|10000000.0	nan
cpd27426	10000000.0|10000000.0	nan
cpd27427	nan	nan
cpd27428	10000000.0|10000000.0	nan
cpd27429	10000000.0|10000000.0	nan
cpd27430	10000000.0|10000000.0	nan
cpd27431	10000000.0|10000000.0	nan
cpd27432	79.93|2.67	nan
cpd27433	10000000.0|10000000.0	nan
cpd27434	nan	nan
cpd27435	4.68|4.99	nan
cpd27436	-437.94|0.91	-301.63|0.34
cpd27437	-215.96|0.9	-100.75|0.29
cpd27438	-846.55|7.54	-312.59|1.79
cpd27439	10000000.0|10000000.0	nan
cpd27440	nan	nan
cpd27441	10000000.0|10000000.0	nan
cpd27442	10000000.0|10000000.0	nan
cpd27443	10000000.0|10000000.0	nan
cpd27444	-466.4|2.88	-83.95|23900.57
cpd27445	10000000.0|10000000.0	nan
cpd27446	-243.7|0.31	nan
cpd27447	nan	nan
cpd27448	10000000.0|10000000.0	nan
cpd27449	10000000.0|10000000.0	nan
cpd27450	10000000.0|10000000.0	nan
cpd27451	-582.77|0.53	-471.77|1.09
cpd27453	-359.39|2.44	-104.35|33800.52
cpd27454	10000000.0|10000000.0	nan
cpd27455	10000000.0|10000000.0	nan
cpd27456	10000000.0|10000000.0	nan
cpd27457	10000000.0|10000000.0	nan
cpd27458	nan	nan
cpd27459	nan	nan
cpd27460	nan	nan
cpd27461	nan	nan
cpd27462	nan	nan
cpd27463	nan	nan
cpd27464	nan	nan
cpd27465	nan	nan
cpd27466	nan	nan
cpd27467	nan	nan
cpd27468	nan	nan
cpd27469	nan	nan
cpd27470	nan	nan
cpd27471	nan	nan
cpd27472	nan	nan
cpd27473	nan	nan
cpd27474	nan	nan
cpd27475	nan	nan
cpd27476	nan	nan
cpd27477	nan	nan
cpd27478	nan	nan
cpd27479	nan	nan
cpd27480	nan	nan
cpd27481	nan	nan
cpd27482	nan	nan
cpd27483	nan	nan
cpd27484	nan	nan
cpd27485	10000000.0|10000000.0	nan
cpd27486	nan	nan
cpd27487	10000000.0|10000000.0	nan
cpd27488	10000000.0|10000000.0	nan
cpd27489	nan	nan
cpd27490	10000000.0|10000000.0	nan
cpd27491	10000000.0|10000000.0	nan
cpd27492	10000000.0|10000000.0	nan
cpd27493	10000000.0|10000000.0	nan
cpd27494	-1633.3|15.11	-589.34|3.76
cpd27495	-1791.78|16.62	-650.97|4.13
cpd27496	nan	nan
cpd27497	nan	nan
cpd27498	nan	nan
cpd27499	10000000.0|10000000.0	nan
cpd27500	10000000.0|10000000.0	nan
cpd27501	10000000.0|10000000.0	nan
cpd27502	-16.75|0.98	152.97|1.39
cpd27503	nan	nan
cpd27504	10000000.0|10000000.0	nan
cpd27505	10000000.0|10000000.0	nan
cpd27506	10000000.0|10000000.0	nan
cpd27507	10000000.0|10000000.0	nan
cpd27508	-66.2|1.02	nan
cpd27509	10000000.0|10000000.0	nan
cpd27510	10000000.0|10000000.0	nan
cpd27511	10000000.0|10000000.0	nan
cpd27512	10000000.0|10000000.0	nan
cpd27513	10000000.0|10000000.0	nan
cpd27514	10000000.0|10000000.0	nan
cpd27515	10000000.0|10000000.0	nan
cpd27516	nan	nan
cpd27517	10000000.0|10000000.0	nan
cpd27518	10000000.0|10000000.0	nan
cpd27519	10000000.0|10000000.0	nan
cpd27520	10000000.0|10000000.0	nan
cpd27521	nan	nan
cpd27522	nan	nan
cpd27523	nan	nan
cpd27524	nan	nan
cpd27525	10000000.0|10000000.0	nan
cpd27526	10000000.0|10000000.0	nan
cpd27527	nan	nan
cpd27528	nan	nan
cpd27529	10000000.0|10000000.0	nan
cpd27530	10000000.0|10000000.0	nan
cpd27531	10000000.0|10000000.0	nan
cpd27532	nan	nan
cpd27533	10000000.0|10000000.0	nan
cpd27534	nan	nan
cpd27535	10000000.0|10000000.0	nan
cpd27536	10000000.0|10000000.0	nan
cpd27537	10000000.0|10000000.0	nan
cpd27538	10000000.0|10000000.0	nan
cpd27539	10000000.0|10000000.0	nan
cpd27540	10000000.0|10000000.0	nan
cpd27541	nan	nan
cpd27542	nan	nan
cpd27543	10000000.0|10000000.0	nan
cpd27544	10000000.0|10000000.0	nan
cpd27545	10000000.0|10000000.0	nan
cpd27546	nan	nan
cpd27547	nan	nan
cpd27548	nan	nan
cpd27549	nan	nan
cpd27550	nan	nan
cpd27551	10000000.0|10000000.0	nan
cpd27552	10000000.0|10000000.0	nan
cpd27553	10000000.0|10000000.0	nan
cpd27554	10000000.0|10000000.0	nan
cpd27555	10000000.0|10000000.0	nan
cpd27556	10000000.0|10000000.0	nan
cpd27557	10000000.0|10000000.0	nan
cpd27558	10000000.0|10000000.0	nan
cpd27559	10000000.0|10000000.0	nan
cpd27560	nan	nan
cpd27561	10000000.0|10000000.0	nan
cpd27562	10000000.0|10000000.0	nan
cpd27563	-212.63|1.63	-66.08|0.48
cpd27564	10000000.0|10000000.0	nan
cpd27565	10000000.0|10000000.0	nan
cpd27566	-363.85|1.58	nan
cpd27567	-54.6|1.7	67.44|1.04
cpd27568	-12.16|1.86	126.97|1.16
cpd27569	-326.4|1.55	-150.02|0.55
cpd27570	10000000.0|10000000.0	nan
cpd27571	nan	nan
cpd27572	10000000.0|10000000.0	nan
cpd27573	10000000.0|10000000.0	nan
cpd27574	10000000.0|10000000.0	nan
cpd27575	10000000.0|10000000.0	nan
cpd27576	nan	nan
cpd27577	10000000.0|10000000.0	nan
cpd27578	10000000.0|10000000.0	nan
cpd27579	10000000.0|10000000.0	nan
cpd27580	10000000.0|10000000.0	nan
cpd27581	10000000.0|10000000.0	nan
cpd27582	10000000.0|10000000.0	nan
cpd27583	-69.67|2.0	116.31|1.29
cpd27584	nan	nan
cpd27585	10000000.0|10000000.0	-28.26|23900.57
cpd27586	-80.44|1.6	11.96|1.58
cpd27587	-130.36|1.29	-36.98|1.08
cpd27588	-42.61|1.06	124.21|0.91
cpd27589	-45.85|1.0	81.94|0.88
cpd27590	-125.94|0.95	-63.61|0.78
cpd27591	10000000.0|10000000.0	nan
cpd27592	10000000.0|10000000.0	nan
cpd27593	-314.99|0.9	-177.69|1.80
cpd27594	-143.28|1.22	-69.13|23900.57
cpd27595	-113.18|1.14	12.30|1.29
cpd27596	10000000.0|10000000.0	nan
cpd27597	10000000.0|10000000.0	nan
cpd27598	-115.88|1.42	-19.92|1.41
cpd27599	-34.65|0.54	50.90|23900.57
cpd27600	10000000.0|10000000.0	nan
cpd27601	10000000.0|10000000.0	nan
cpd27602	37.15|1.95	278.52|1.27
cpd27603	10000000.0|10000000.0	nan
cpd27604	10000000.0|10000000.0	nan
cpd27605	10000000.0|10000000.0	nan
cpd27606	10000000.0|10000000.0	nan
cpd27607	-212.63|1.63	-66.08|0.48
cpd27608	-212.63|1.63	-66.47|0.60
cpd27609	nan	nan
cpd27610	-212.63|1.63	-66.08|0.48
cpd27611	10000000.0|10000000.0	nan
cpd27612	-425.13|1.61	-275.58|0.57
cpd27613	-212.63|1.63	-66.08|0.48
cpd27614	10000000.0|10000000.0	nan
cpd27615	10000000.0|10000000.0	nan
cpd27616	10000000.0|10000000.0	nan
cpd27617	10000000.0|10000000.0	nan
cpd27618	-290.03|1.75	-233.24|16900.26
cpd27619	10000000.0|10000000.0	nan
cpd27620	10000000.0|10000000.0	nan
cpd27621	89.73|2.76	155.67|0.66
cpd27622	10000000.0|10000000.0	nan
cpd27623	10000000.0|10000000.0	nan
cpd27624	10000000.0|10000000.0	nan
cpd27625	10000000.0|10000000.0	nan
cpd27626	-3.0|1.43	nan
cpd27627	-1219.91|10.93	-346.46|3.71
cpd27628	10000000.0|10000000.0	nan
cpd27629	10000000.0|10000000.0	nan
cpd27630	10000000.0|10000000.0	nan
cpd27631	10000000.0|10000000.0	nan
cpd27632	10000000.0|10000000.0	nan
cpd27633	10000000.0|10000000.0	nan
cpd27634	10000000.0|10000000.0	nan
cpd27635	10000000.0|10000000.0	nan
cpd27636	-404.53|1.85	-414.11|33800.52
cpd27637	10000000.0|10000000.0	nan
cpd27638	10000000.0|10000000.0	nan
cpd27639	nan	nan
cpd27640	10000000.0|10000000.0	nan
cpd27641	10000000.0|10000000.0	nan
cpd27642	10000000.0|10000000.0	nan
cpd27643	10000000.0|10000000.0	nan
cpd27644	10000000.0|10000000.0	nan
cpd27645	10000000.0|10000000.0	nan
cpd27646	10000000.0|10000000.0	nan
cpd27647	10000000.0|10000000.0	nan
cpd27648	10000000.0|10000000.0	nan
cpd27649	10000000.0|10000000.0	nan
cpd27650	10000000.0|10000000.0	nan
cpd27651	10000000.0|10000000.0	nan
cpd27652	10000000.0|10000000.0	nan
cpd27653	10000000.0|10000000.0	nan
cpd27654	-177.97|0.5	nan
cpd27655	10000000.0|10000000.0	nan
cpd27656	-332.47|1.82	-184.81|1.23
cpd27657	-343.59|8.47	1172.64|9.57
cpd27658	10000000.0|10000000.0	nan
cpd27659	10000000.0|10000000.0	nan
cpd27660	nan	nan
cpd27661	10000000.0|10000000.0	nan
cpd27662	nan	nan
cpd27663	nan	nan
cpd27664	nan	nan
cpd27665	nan	nan
cpd27666	-113.81|2.23	-42.64|2.22
cpd27667	nan	nan
cpd27668	10000000.0|10000000.0	nan
cpd27669	10000000.0|10000000.0	nan
cpd27670	10000000.0|10000000.0	nan
cpd27671	10000000.0|10000000.0	nan
cpd27672	nan	nan
cpd27673	nan	nan
cpd27674	10000000.0|10000000.0	nan
cpd27675	10000000.0|10000000.0	nan
cpd27676	10000000.0|10000000.0	nan
cpd27677	10000000.0|10000000.0	nan
cpd27678	10000000.0|10000000.0	nan
cpd27679	10000000.0|10000000.0	nan
cpd27680	10000000.0|10000000.0	nan
cpd27681	nan	nan
cpd27682	nan	nan
cpd27683	nan	nan
cpd27684	10000000.0|10000000.0	nan
cpd27685	10000000.0|10000000.0	nan
cpd27686	10000000.0|10000000.0	nan
cpd27687	10000000.0|10000000.0	nan
cpd27688	10000000.0|10000000.0	nan
cpd27689	10000000.0|10000000.0	nan
cpd27690	10000000.0|10000000.0	nan
cpd27691	nan	nan
cpd27692	10000000.0|10000000.0	nan
cpd27693	-34.18|1.11	63.30|1.26
cpd27694	10000000.0|10000000.0	nan
cpd27695	10000000.0|10000000.0	nan
cpd27696	-148.69|1.08	nan
cpd27697	10000000.0|10000000.0	nan
cpd27698	10000000.0|10000000.0	nan
cpd27699	-1005.03|9.05	-378.44|2.09
cpd27700	10000000.0|10000000.0	nan
cpd27701	10000000.0|10000000.0	nan
cpd27702	nan	nan
cpd27703	-798.01|3.59	nan
cpd27704	nan	nan
cpd27705	10000000.0|10000000.0	nan
cpd27706	10000000.0|10000000.0	nan
cpd27707	10000000.0|10000000.0	nan
cpd27708	10000000.0|10000000.0	nan
cpd27709	10000000.0|10000000.0	nan
cpd27710	-639.42|3.23	-310.48|16900.26
cpd27711	nan	nan
cpd27712	-87.75|0.49	-42.92|0.42
cpd27713	10000000.0|10000000.0	nan
cpd27714	10000000.0|10000000.0	nan
cpd27715	nan	nan
cpd27716	10000000.0|10000000.0	nan
cpd27717	10000000.0|10000000.0	nan
cpd27718	nan	nan
cpd27719	10000000.0|10000000.0	nan
cpd27720	nan	nan
cpd27721	10000000.0|10000000.0	nan
cpd27722	10000000.0|10000000.0	nan
cpd27723	10000000.0|10000000.0	nan
cpd27724	nan	nan
cpd27725	10000000.0|10000000.0	nan
cpd27726	10000000.0|10000000.0	nan
cpd27727	10000000.0|10000000.0	nan
cpd27728	10000000.0|10000000.0	nan
cpd27729	10000000.0|10000000.0	nan
cpd27730	-515.07|5.37	-229.67|2.22
cpd27731	-323.22|2.87	-141.60|2.04
cpd27732	10000000.0|10000000.0	nan
cpd27733	nan	nan
cpd27734	nan	nan
cpd27735	10000000.0|10000000.0	nan
cpd27736	nan	nan
cpd27737	10000000.0|10000000.0	nan
cpd27738	10000000.0|10000000.0	nan
cpd27739	10000000.0|10000000.0	nan
cpd27740	10000000.0|10000000.0	nan
cpd27741	nan	nan
cpd27742	10000000.0|10000000.0	nan
cpd27743	nan	nan
cpd27744	10000000.0|10000000.0	nan
cpd27745	10000000.0|10000000.0	nan
cpd27746	nan	nan
cpd27747	10000000.0|10000000.0	nan
cpd27748	nan	nan
cpd27749	10000000.0|10000000.0	nan
cpd27750	10000000.0|10000000.0	nan
cpd27751	10000000.0|10000000.0	nan
cpd27752	nan	nan
cpd27753	10000000.0|10000000.0	nan
cpd27754	10000000.0|10000000.0	nan
cpd27755	10000000.0|10000000.0	nan
cpd27756	10000000.0|10000000.0	nan
cpd27757	10000000.0|10000000.0	nan
cpd27758	-323.22|2.87	-141.60|2.04
cpd27759	nan	nan
cpd27760	10000000.0|10000000.0	nan
cpd27761	nan	nan
cpd27762	nan	nan
cpd27763	10000000.0|10000000.0	nan
cpd27764	10000000.0|10000000.0	nan
cpd27765	10000000.0|10000000.0	nan
cpd27766	17.3|5.29	-8.43|45027.66
cpd27767	10000000.0|10000000.0	nan
cpd27768	-56.41|0.99	41.61|0.48
cpd27769	10000000.0|10000000.0	nan
cpd27770	10000000.0|10000000.0	nan
cpd27771	10000000.0|10000000.0	nan
cpd27772	nan	nan
cpd27773	10000000.0|10000000.0	nan
cpd27774	10000000.0|10000000.0	nan
cpd27775	-1280.21|6.35	nan
cpd27776	10000000.0|10000000.0	nan
cpd27777	10000000.0|10000000.0	nan
cpd27778	10000000.0|10000000.0	nan
cpd27779	nan	nan
cpd27780	10000000.0|10000000.0	nan
cpd27781	10000000.0|10000000.0	nan
cpd27782	10000000.0|10000000.0	nan
cpd27783	nan	nan
cpd27784	-26.29|0.87	30.84|0.68
cpd27785	-40.0|1.61	nan
cpd27786	10000000.0|10000000.0	nan
cpd27787	nan	nan
cpd27788	10000000.0|10000000.0	nan
cpd27789	nan	nan
cpd27790	-1606.93|7.24	-19.11|16900.26
cpd27791	10000000.0|10000000.0	nan
cpd27792	nan	nan
cpd27793	nan	nan
cpd27794	-308.98|1.36	81.99|1.27
cpd27795	10000000.0|10000000.0	nan
cpd27796	196.92|4.88	964.97|5.65
cpd27797	217.4|4.88	950.92|5.84
cpd27798	10000000.0|10000000.0	nan
cpd27799	10000000.0|10000000.0	nan
cpd27800	10000000.0|10000000.0	nan
cpd27801	10000000.0|10000000.0	nan
cpd27802	nan	nan
cpd27803	nan	nan
cpd27804	-410.34|0.92	-259.09|1.01
cpd27805	10000000.0|10000000.0	nan
cpd27806	nan	nan
cpd27807	-66.45|1.14	305.07|1.49
cpd27808	10000000.0|10000000.0	nan
cpd27809	10000000.0|10000000.0	nan
cpd27810	10000000.0|10000000.0	nan
cpd27811	10000000.0|10000000.0	nan
cpd27812	-42.69|0.53	24.62|0.49
cpd27813	-107.76|0.54	nan
cpd27814	10000000.0|10000000.0	nan
cpd27815	10000000.0|10000000.0	nan
cpd27816	10000000.0|10000000.0	nan
cpd27817	10000000.0|10000000.0	nan
cpd27818	10000000.0|10000000.0	nan
cpd27819	10000000.0|10000000.0	nan
cpd27820	10000000.0|10000000.0	nan
cpd27821	10000000.0|10000000.0	nan
cpd27822	nan	nan
cpd27823	nan	nan
cpd27824	10000000.0|10000000.0	nan
cpd27825	21.9|1.3	96.40|1.22
cpd27826	nan	nan
cpd27827	40.23|1.67	81.40|1.00
cpd27828	nan	nan
cpd27829	18.9|1.12	98.58|1.96
cpd27830	10000000.0|10000000.0	nan
cpd27831	nan	nan
cpd27832	nan	nan
cpd27833	10000000.0|10000000.0	nan
cpd27834	10000000.0|10000000.0	nan
cpd27835	10000000.0|10000000.0	nan
cpd27836	10000000.0|10000000.0	nan
cpd27837	10000000.0|10000000.0	nan
cpd27838	nan	nan
cpd27839	10000000.0|10000000.0	nan
cpd27840	nan	nan
cpd27841	10000000.0|10000000.0	nan
cpd27842	10000000.0|10000000.0	nan
cpd27843	10000000.0|10000000.0	nan
cpd27844	nan	nan
cpd27845	nan	nan
cpd27846	13.58|1.05	153.96|1.34
cpd27847	10000000.0|10000000.0	nan
cpd27848	10000000.0|10000000.0	nan
cpd27849	10000000.0|10000000.0	nan
cpd27850	10000000.0|10000000.0	nan
cpd27851	10000000.0|10000000.0	nan
cpd27852	10000000.0|10000000.0	nan
cpd27853	10000000.0|10000000.0	nan
cpd27854	nan	nan
cpd27855	10000000.0|10000000.0	nan
cpd27856	10000000.0|10000000.0	nan
cpd27857	nan	nan
cpd27858	nan	nan
cpd27859	nan	nan
cpd27860	nan	nan
cpd27861	nan	nan
cpd27862	10000000.0|10000000.0	nan
cpd27863	10000000.0|10000000.0	nan
